排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
901,00996A,主動兆豐台灣豐收,市,13.73,-0.26,-1.86,3275,09/11,-983,0,677,-306,17.9,6.2,－・＋
902,2504,國產,市,31.3,-0.15,-0.48,596,09/11,-51,44,29,22,73.7,6.2,－＋＋
903,6127,九豪,櫃,47.3,-1.7,-3.47,4037,09/11,-806,0,-9,-815,6.75,6.2,－・－
904,6732,昇佳電子,櫃,144.5,-1.0,-0.69,90,09/11,-13,0,0,-13,3.05,6.2,－・－
905,2488,漢平,市,48.55,0.4,0.83,159,09/11,-28,0,0,-28,4.98,6.2,－・・
906,2753,八方雲集,市,178.0,0.0,0.0,115,09/11,1,3,-3,1,4.15,6.2,＋＋－
907,1727,中華化,市,89.6,-0.8,-0.88,1398,09/11,-224,0,3,-221,7.95,6.2,－・＋
908,2915,潤泰全,市,56.6,-0.3,-0.53,1308,09/11,107,0,-7,99,68.5,6.2,＋・－
909,1799,易威,櫃,29.35,-0.45,-1.51,120,09/11,-69,0,0,-69,15.4,6.2,－・・
910,4127,天良,櫃,62.8,0.2,0.32,114,09/11,-5,0,12,7,2.84,6.2,－・＋
911,6174,安碁,櫃,40.25,-2.25,-5.29,335,09/11,-135,0,-2,-137,3.1,6.2,－・－
912,2425,承啟,市,36.95,-0.35,-0.94,725,09/11,74,0,0,74,5.97,6.2,＋・・
913,2489,瑞軒,市,36.9,-1.7,-4.4,12151,09/11,356,13,-431,-62,37.7,6.2,＋＋－
914,4542,科嶠,櫃,262.0,-14.5,-5.24,380,09/11,-29,0,0,-29,2.13,6.2,－・＋
915,1110,東泥,市,15.85,-0.15,-0.94,429,09/11,-101,0,-18,-119,35.0,6.1,－・－
916,8446,華研,櫃,86.0,-0.1,-0.12,48,09/11,-1,0,0,-1,3.24,6.1,－・＋
917,1593,祺驊,櫃,31.55,0.1,0.32,2,09/11,1,0,0,1,2.43,6.1,＋・・
918,4942,嘉彰,市,31.9,-0.5,-1.54,145,09/11,-69,0,0,-69,8.7,6.1,－・－
919,2645,長榮航太,市,173.0,0.5,0.29,1923,09/11,-203,0,-49,-252,22.9,6.1,－・－
920,8050,廣積,櫃,56.1,1.0,1.81,1386,09/11,238,0,-16,222,12.5,6.1,＋・－
921,5608,四維航,市,16.75,-0.15,-0.89,4514,09/11,657,0,5,662,23.7,6.1,＋・＋
922,2399,映泰,市,45.5,0.15,0.33,2216,09/11,-173,0,-9,-182,10.8,6.1,－・－
923,3543,州巧,市,42.2,0.05,0.12,797,09/11,-142,0,0,-142,6.68,6.1,－・・
924,6150,撼訊,櫃,62.3,2.3,3.83,986,09/11,60,0,4,64,2.92,6.0,＋・＋
925,3687,歐買尬,櫃,61.9,-0.7,-1.12,35,09/11,-18,0,0,-18,1.81,6.0,－・－
926,4510,高鋒,櫃,42.75,-1.05,-2.4,906,09/11,44,0,-8,37,6.57,6.0,＋・－
927,5236,凌陽創新,市,131.0,-3.5,-2.6,157,09/11,-25,0,0,-25,3.61,6.0,－・・
928,2104,國際中橡,市,10.5,-0.1,-0.94,2010,09/11,96,0,-5,91,59.2,6.0,＋・－
929,3362,先進光,櫃,179.5,-3.0,-1.64,8700,09/11,-187,0,24,-163,8.85,6.0,－・＋
930,1310,台苯,市,8.63,-0.09,-1.03,1644,09/11,520,0,-1,519,31.6,6.0,＋・－
931,2484,希華,市,66.7,-2.0,-2.91,3521,09/11,323,0,-8,315,9.55,6.0,＋・－
932,0057,富邦摩台,市,321.25,-3.6,-1.11,17,09/11,0,0,-6,-6,0.09,6.0,＋・－
933,2485,兆赫,市,38.55,-1.3,-3.26,2097,09/11,-136,0,-41,-177,19.0,6.0,－・－
934,2534,宏盛,市,16.75,-0.05,-0.3,142,09/11,18,0,-16,2,28.3,6.0,＋・－
