排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,6248,沛波,櫃,16.8,0.0,0.0,49,09/14,0,0,-20,-20,1.01,1.0,・・－
1802,8354,冠好,櫃,17.0,-0.25,-1.45,6,09/14,-3,0,0,-3,0.8,1.0,－・・
1803,00982A,主動群益台灣強棒,市,22.17,-0.2,-0.89,16036,09/14,-3647,0,-139,-3786,22.3,1.0,－・－
1804,1906,寶隆,市,10.9,-0.1,-0.91,32,09/14,-12,0,5,-7,1.51,1.0,－・＋
1805,00944,野村趨勢動能高息,市,21.54,0.12,0.56,377,09/14,4,0,284,288,0.53,1.0,＋・＋
1806,1418,東華,市,17.4,-0.1,-0.57,18,09/14,0,0,0,0,0.56,1.0,・・・
1807,3150,鈺寶-創,市,15.2,-0.6,-3.8,113,09/14,2,0,3,5,0.44,1.0,＋・＋
1808,2736,富野,櫃,11.4,-0.05,-0.44,29,09/14,1,0,0,1,0.79,1.0,＋・－
1809,3032,偉訓,市,70.8,-2.2,-3.01,394,09/14,-1,0,1,0,1.12,1.0,－・＋
1810,6870,騰雲,櫃,304.5,-2.0,-0.65,121,09/14,17,0,1,18,0.28,1.0,＋・＋
1811,00998A,主動復華金融股息,櫃,17.77,0.09,0.51,4672,09/14,102,0,-3458,-3356,2.68,1.0,＋・－
1812,1324,地球,市,10.05,0.0,0.0,15,09/14,-2,0,0,-2,0.73,1.0,－・・
1813,00870B,元大15年EM主權債,櫃,26.87,-0.07,-0.26,6,09/14,0,0,4,4,5.45,1.0,・・＋
1814,8432,東生華,櫃,50.2,0.2,0.4,16,09/14,-3,0,0,-3,0.37,1.0,－・＋
1815,00934,中信成長高股息,市,29.7,-0.2,-0.67,3473,09/14,637,0,-2129,-1492,4.08,1.0,＋・－
1816,00938,凱基優選30,市,26.82,0.31,1.17,3245,09/14,-428,0,-2136,-2564,0.95,1.0,－・－
1817,00971,野村美國研發龍頭,市,17.17,0.01,0.06,33,09/14,0,0,5,5,0.53,1.0,・・＋
1818,3272,東碩,櫃,13.95,0.0,0.0,18,09/14,3,0,-1,2,0.58,1.0,＋・－
1819,9906,欣巴巴,市,38.55,-0.65,-1.66,40,09/14,-15,0,0,-15,0.87,1.0,－・・
1820,00830,國泰費城半導體,市,80.95,-0.4,-0.49,4143,09/14,-541,0,-193,-733,8.11,0.9,－・－
1821,00632R,元大台灣50反1,市,9.97,0.06,0.61,134596,09/14,-822,0,-3452,-4274,24.9,0.9,－・－
1822,3055,蔚華科,市,159.5,5.0,3.24,1767,09/14,156,0,6,162,1.08,0.9,＋・＋
1823,6504,南六,市,37.25,0.55,1.5,40,09/14,-8,0,0,-8,0.68,0.9,－・・
1824,1472,三洋實業,市,89.2,0.0,0.0,1,09/14,0,0,-1,-1,0.48,0.9,・・－
1825,3346,麗清,市,19.4,-0.4,-2.02,279,09/14,-97,0,-4,-101,1.13,0.9,－・－
1826,4989,榮科,市,60.0,-0.1,-0.17,3186,09/14,22,0,-31,-9,1.6,0.9,＋・－
1827,00954,中信日本半導體,市,17.5,-0.28,-1.57,1710,09/14,-451,0,-199,-650,1.14,0.9,－・－
1828,5016,松和,櫃,24.45,0.0,0.0,10,09/14,0,0,0,0,0.45,0.9,・・・
1829,5489,彩富,櫃,40.35,-0.15,-0.37,43,09/14,-17,0,0,-17,0.94,0.9,－・＋
1830,1535,中宇,市,44.65,-0.4,-0.89,80,09/14,-20,0,-5,-25,1.12,0.9,－・－
1831,2524,京城,市,34.0,-0.3,-0.87,68,09/14,-15,0,0,-15,3.32,0.9,－・・
1832,5484,慧友,市,39.45,-0.4,-1.0,107,09/14,-30,0,0,-30,0.6,0.9,－・・
1833,6464,台數科,市,75.9,-0.6,-0.78,8,09/14,0,0,0,0,1.21,0.9,・・・
1834,6508,惠光,櫃,25.0,-0.1,-0.4,35,09/14,0,0,0,0,0.78,0.9,・・－
1835,6697,東捷資訊,櫃,41.5,0.95,2.34,65,09/14,0,0,0,0,0.25,0.9,・・・
1836,4116,明基醫,櫃,39.3,-0.3,-0.76,12,09/14,-1,0,0,-1,0.4,0.9,－・・
1837,4420,光明,櫃,39.85,0.65,1.66,68,09/14,5,0,0,5,0.36,0.9,＋・・
1838,00964,中信亞太高股息,市,14.93,0.07,0.47,1527,09/14,120,0,-866,-746,0.6,0.9,＋・－
1839,00988B,玉山嚴選非投債,櫃,19.41,0.06,0.31,1690,09/14,-315,0,-490,-805,1.43,0.9,－・－
1840,2429,銘旺科,市,30.5,0.05,0.16,163,09/14,4,0,0,4,0.75,0.9,＋・・
1841,2432,倚天酷碁-創,市,27.3,0.1,0.37,4,09/14,-3,0,2,-1,0.55,0.9,－・＋
1842,3489,森寶,櫃,21.15,-0.75,-3.42,97,09/14,-9,0,3,-6,0.8,0.9,－・＋
1843,8933,愛地雅,櫃,4.47,0.02,0.45,57,09/14,0,0,0,0,2.89,0.9,・・・
1844,00897,富邦基因免疫生技,市,12.59,0.02,0.16,1090,09/14,716,0,-546,170,1.18,0.9,＋・－
1845,3040,遠見,市,33.8,-0.3,-0.88,256,09/14,-49,0,0,-49,0.58,0.9,－・・
1846,3332,幸康,櫃,61.0,0.1,0.16,3,09/14,-2,0,0,-2,0.42,0.9,－・・
1847,4109,加捷生醫,櫃,11.05,0.05,0.45,160,09/14,-22,0,0,-22,1.04,0.9,－・＋
1848,6614,資拓宏宇,市,35.45,-0.25,-0.7,61,09/14,2,0,0,2,0.7,0.9,＋・・
1849,8935,邦泰,櫃,17.7,-0.15,-0.84,95,09/14,-37,0,0,-37,1.0,0.9,－・－
1850,3597,映興,櫃,26.65,0.4,1.52,61,09/14,-2,0,0,-2,0.34,0.9,－・＋
1851,7723,築間,櫃,19.05,-0.35,-1.8,25,09/14,-2,0,0,-2,0.43,0.9,－・・
1852,9931,欣高,市,33.9,-0.3,-0.88,16,09/14,-5,0,0,-5,1.04,0.9,－・－
1853,00402A,主動安聯美國科技,市,9.44,-0.02,-0.21,2278,09/14,-130,0,401,271,6.01,0.8,－・＋
1854,00983B,大華優利美公債20,櫃,14.81,0.01,0.07,1611,09/14,18,0,356,374,0.21,0.8,＋・＋
1855,1506,正道,市,9.85,-0.07,-0.71,294,09/14,-97,0,0,-97,2.56,0.8,－・・
1856,2028,威致,市,15.65,-0.05,-0.32,62,09/14,-14,0,0,-14,2.77,0.8,－・・
1857,6928,攸泰科技,市,47.0,0.95,2.06,41,09/14,-21,0,0,-21,0.74,0.8,－・・
