排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,5439,高技,櫃,332.5,9.0,2.78,2349,06/18,235,-640,43,-363,20.1,21.7,＋－＋
302,2027,大成鋼,市,41.0,-0.7,-1.68,22472,06/18,-2224,-784,-551,-3558,558.0,21.6,－－－
303,3413,京鼎,市,324.5,5.0,1.56,1944,06/18,501,0,38,540,23.9,21.6,＋・＋
304,3227,原相,櫃,225.0,7.5,3.45,2053,06/18,1156,-1,39,1194,32.7,21.5,＋－＋
305,2415,錩新,市,30.35,0.15,0.5,615,06/18,175,0,0,175,19.2,21.3,＋・・
306,2886,兆豐金,市,45.5,0.4,0.89,72607,06/18,-33021,35367,158,2504,3157.0,21.3,－＋＋
307,4105,東洋,櫃,73.5,-0.2,-0.27,982,06/18,189,-304,0,-115,52.9,21.3,＋－－
308,6166,凌華,市,155.5,13.0,9.12,5725,06/18,20,0,31,51,46.4,21.3,＋・＋
309,2916,滿心,櫃,41.8,-0.15,-0.36,132,06/18,-30,0,0,-30,13.7,21.2,－・・
310,2911,麗嬰房,市,8.01,-0.07,-0.87,348,06/18,-14,0,1,-13,22.2,21.1,－・＋
311,6269,台郡,市,79.6,-0.3,-0.38,18354,06/18,-1642,0,83,-1559,68.0,21.0,－・＋
312,6510,精測,櫃,3610.0,70.0,1.98,395,06/18,-50,7,5,-38,6.86,20.9,－＋＋
313,00922,國泰台灣領袖50,市,41.22,0.61,1.5,9031,06/18,1455,0,917,2372,433.0,20.8,＋・＋
314,3293,鈊象,櫃,793.0,18.0,2.32,3084,06/18,1242,53,94,1389,58.5,20.8,＋＋＋
315,2207,和泰車,市,482.0,20.5,4.44,8781,06/18,7673,-7093,18,599,115.0,20.7,＋－＋
316,4726,永昕,櫃,25.2,0.3,1.2,168,06/18,-8,0,-1,-9,42.8,20.6,－・－
317,1587,吉茂,市,28.05,0.0,0.0,234,06/18,-39,0,2,-37,16.4,20.5,－・＋
318,3703,欣陸,市,21.8,-0.1,-0.46,1419,06/18,-425,0,12,-413,169.0,20.5,－・＋
319,6244,茂迪,櫃,28.45,-0.7,-2.4,10844,06/18,-1501,0,-551,-2052,79.3,20.5,－・－
320,2382,廣達,市,376.0,2.0,0.53,22567,06/18,2276,575,-51,2800,789.0,20.4,＋＋－
321,3130,一零四,市,224.0,0.0,0.0,53,06/18,-21,0,-1,-22,6.76,20.4,－・－
322,6515,穎崴,市,9450.0,0.0,0.0,195,06/18,10,9,-3,16,7.3,20.2,＋＋－
323,3526,凡甲,櫃,327.0,11.5,3.65,1037,06/18,304,-143,-16,145,13.3,20.2,＋－－
324,6997,博弘,櫃,75.0,0.0,0.0,6,06/18,-2,0,0,-2,4.45,20.1,－・・
325,4568,科際精密,櫃,40.5,-1.35,-3.23,37,06/18,0,0,0,0,6.38,20.1,・・・
326,009806,台新標普500,櫃,13.15,-0.05,-0.38,118,06/18,0,0,5,5,3.05,20.1,・・＋
327,8112,至上,市,98.2,1.4,1.45,16491,06/18,2707,1,-38,2670,106.0,20.1,＋＋－
328,2467,志聖,市,599.0,19.0,3.28,1650,06/18,-23,180,30,187,31.4,20.0,－＋＋
329,2867,三商壽,市,8.74,0.12,1.39,18363,06/18,4868,0,1034,5902,1174.0,19.9,＋・＋
330,3209,全科,市,62.3,2.0,3.32,2111,06/18,-679,0,21,-659,46.6,19.8,－・＋
331,7769,鴻勁,市,6975.0,-355.0,-4.84,1446,06/18,-270,-139,0,-409,35.6,19.8,－－＋
332,2939,永邑-KY,市,21.9,0.3,1.39,10,06/18,2,0,-1,1,8.98,19.7,＋・－
333,8081,致新,市,319.0,25.5,8.69,3986,06/18,18,71,66,155,17.0,19.7,＋＋＋
334,4961,天鈺,市,174.0,1.5,0.87,1787,06/18,442,0,19,461,23.8,19.6,＋・＋
335,4728,雙美,櫃,376.0,0.5,0.13,8,06/18,-1,0,0,-1,10.7,19.6,－・・
336,3376,新日興,市,205.0,7.5,3.8,3963,06/18,-60,0,155,95,38.4,19.6,－・＋
337,2385,群光,市,114.0,-1.0,-0.87,6989,06/18,-1253,-1032,128,-2157,149.0,19.6,－－＋
338,7584,樂意,櫃,28.0,0.9,3.32,20,06/18,2,0,0,2,3.23,19.6,＋・・
339,2428,興勤,市,316.0,17.0,5.69,3697,06/18,358,0,49,408,25.1,19.6,＋・＋
340,009807,台新標普科技精選,櫃,16.76,0.05,0.3,7,06/18,0,0,2,2,3.08,19.5,・・＋
341,5388,中磊,市,84.2,-1.1,-1.29,3103,06/18,-532,0,-83,-615,59.3,19.5,－・－
342,1617,榮星,市,16.2,-0.2,-1.22,175,06/18,-1,0,0,-1,32.9,19.4,－・－
343,5906,台南-KY,市,40.9,-4.5,-9.91,199,06/18,2,0,0,2,6.95,19.4,＋・・
344,7757,金色三麥,櫃,100.0,-1.0,-0.99,29,06/18,-5,0,0,-5,4.68,19.4,－・・
345,6278,台表科,市,204.5,0.0,0.0,6188,06/18,-489,-1094,185,-1397,56.6,19.3,－－＋
346,4960,誠美材,市,29.1,-0.25,-0.85,6979,06/18,1080,0,-8,1072,111.0,19.3,＋・－
347,6591,動力-KY,市,55.5,0.5,0.91,135,06/18,44,0,-1,43,7.94,19.3,＋・－
348,6672,騰輝電子-KY,市,245.5,19.0,8.39,7230,06/18,1959,0,79,2037,13.8,19.3,＋・＋
349,2474,可成,市,202.5,-3.0,-1.46,7403,06/18,-1935,-574,71,-2439,108.0,19.3,－－＋
350,3531,先益,櫃,22.65,-0.45,-1.95,8,06/18,1,0,0,1,11.8,19.3,＋・・
351,6283,淳安,市,24.0,-0.05,-0.21,177,06/18,35,0,1,36,28.7,19.2,＋・＋
352,8147,正淩,櫃,146.5,-0.5,-0.34,285,06/18,-10,0,-1,-11,8.02,19.2,－・－
353,1519,華城,市,833.0,30.0,3.74,4010,06/18,386,84,41,511,60.6,19.2,＋＋＋
354,00683L,期元大美元指正2,市,21.63,0.33,1.55,99,06/18,21,0,66,87,2.19,19.2,＋・＋
355,1467,南緯,市,7.28,-0.02,-0.27,230,06/18,-20,0,0,-20,44.7,19.1,－・・
356,4991,環宇-KY,櫃,566.0,6.0,1.07,1465,06/18,195,-457,43,-219,23.0,19.0,＋－＋
357,2006,東和鋼鐵,市,69.5,-0.1,-0.14,8511,06/18,5549,-5724,93,-82,138.0,18.9,＋－＋
358,9933,中鼎,市,42.65,-0.4,-0.93,4306,06/18,-403,-12,12,-403,170.0,18.9,－－＋
359,1410,南染,市,24.85,0.1,0.4,36,06/18,3,0,-4,-1,11.7,18.9,＋・－
360,9911,櫻花,市,82.5,-0.4,-0.48,354,06/18,-180,0,0,-180,41.8,18.8,－・・
361,4164,承業醫,市,31.15,0.45,1.47,692,06/18,311,0,4,315,36.5,18.7,＋・＋
362,00681R,元大美債20反1,市,20.76,-0.15,-0.72,153,06/18,-105,0,140,35,1.41,18.6,－・＋
363,3583,辛耘,市,889.0,62.0,7.5,2799,06/18,230,-3,66,293,14.9,18.6,＋－＋
364,8021,尖點,市,543.0,1.0,0.18,1189,06/18,234,0,19,253,26.9,18.6,＋・＋
365,2603,長榮,市,193.0,-1.0,-0.52,16197,06/18,-1454,-412,-28,-1894,401.0,18.5,－－－
366,3022,威強電,市,84.5,0.8,0.96,1440,06/18,82,0,20,103,32.7,18.5,＋・＋
367,2478,大毅,市,234.0,6.5,2.86,36382,06/18,-3114,0,9,-3105,26.7,18.4,－・＋
368,00702,國泰標普低波高息,市,24.24,-0.3,-1.22,111,06/18,0,0,-59,-59,1.23,18.4,＋・－
369,2609,陽明,市,51.3,-0.3,-0.58,34520,06/18,-4426,-71,100,-4397,639.0,18.3,－－＋
370,6005,群益證,市,39.65,0.2,0.51,20146,06/18,7188,-5728,0,1460,397.0,18.3,＋－・
371,2801,彰銀,市,22.85,-0.1,-0.44,38635,06/18,1581,-164,73,1490,2146.0,18.2,＋－＋
372,5478,智冠,櫃,106.5,1.5,1.43,377,06/18,208,0,-33,175,28.5,18.2,＋・－
373,3010,華立,市,131.0,1.5,1.16,2744,06/18,638,-937,12,-287,47.2,18.2,＋－＋
374,6282,康舒,市,58.1,0.7,1.22,17178,06/18,-2092,-9,39,-2062,156.0,18.2,－－＋
375,3042,晶技,市,216.0,-8.0,-3.57,32056,06/18,-395,-35,59,-371,62.1,18.1,－－＋
376,1612,宏泰,市,38.3,0.25,0.66,1200,06/18,303,-13,42,332,57.2,18.1,＋－＋
