排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,6244,茂迪,櫃,22.2,0.5,2.3,977,09/16,169,0,3,172,87.6,22.6,＋・＋
302,6823,濾能,櫃,59.7,2.1,3.65,54,09/16,-4,0,0,-4,7.51,22.6,－・－
303,4105,東洋,櫃,78.6,0.3,0.38,331,09/16,-84,9,0,-75,56.0,22.5,－＋・
304,2207,和泰車,市,520.0,-10.0,-1.89,673,09/16,152,-269,12,-105,125.0,22.5,＋－＋
305,2376,技嘉,市,350.0,7.0,2.04,4051,09/16,-1172,1097,285,210,150.0,22.4,－＋＋
306,3363,上詮,櫃,684.0,36.0,5.56,3106,09/16,350,0,8,358,25.5,22.4,＋・＋
307,6576,逸達,櫃,82.8,0.9,1.1,79,09/16,28,0,0,28,35.3,22.4,＋・＋
308,8103,瀚荃,市,120.0,6.0,5.26,5850,09/16,-1020,0,65,-955,17.6,22.4,－・＋
309,00972,野村日本動能高息,市,21.93,0.0,0.0,313,09/16,0,0,0,0,3.4,22.4,・・＋
310,6515,穎崴,市,6210.0,-100.0,-1.58,338,09/16,-44,-34,6,-71,8.04,22.3,－－＋
311,3042,晶技,市,185.5,4.5,2.49,13592,09/16,1725,6,-365,1367,76.4,22.3,＋＋－
312,5439,高技,櫃,243.5,6.0,2.53,679,09/16,142,0,30,172,20.7,22.3,＋・＋
313,009806,台新標普500,櫃,13.58,0.01,0.07,13,09/16,0,0,-2,-2,3.02,22.1,・・－
314,6139,亞翔,市,707.0,-6.0,-0.84,1698,09/16,-28,-130,-105,-264,52.1,22.1,－－－
315,2916,滿心,櫃,40.4,0.0,0.0,6,09/16,0,0,0,0,14.2,22.0,・・・
316,5212,凌網,櫃,46.6,0.25,0.54,4,09/16,0,0,0,0,7.57,21.8,・・・
317,8028,昇陽半導體,市,233.0,6.5,2.87,3816,09/16,-1447,-2,42,-1407,38.9,21.7,－－＋
318,3583,辛耘,市,671.0,7.0,1.05,431,09/16,85,-73,1,13,17.2,21.4,＋－＋
319,009807,台新標普科技精選,櫃,16.7,0.04,0.24,23,09/16,0,0,11,11,3.05,21.4,・・＋
320,6104,創惟,櫃,90.9,1.7,1.91,175,09/16,31,0,-3,28,19.5,21.3,＋・－
321,6213,聯茂,市,550.0,31.0,5.97,21280,09/16,-78,512,-147,287,77.1,21.2,－＋－
322,6683,雍智科技,櫃,1595.0,145.0,10.0,2243,09/16,-194,-33,-5,-232,5.84,21.2,－－－
323,2467,志聖,市,519.0,3.0,0.58,537,09/16,-198,0,1,-197,33.1,21.1,－・＋
324,2911,麗嬰房,市,6.4,0.08,1.27,40,09/16,24,0,0,24,22.2,21.1,＋・・
325,3498,陽程,櫃,190.5,17.0,9.8,2818,09/16,201,0,65,266,12.9,21.1,＋・＋
326,8213,志超,市,32.5,0.2,0.62,310,09/16,-33,0,0,-33,57.0,21.0,－・＋
327,3022,威強電,市,86.0,0.8,0.94,565,09/16,-55,-1,1,-54,37.1,21.0,－－＋
328,3141,晶宏,櫃,92.8,1.2,1.31,4460,09/16,-163,0,9,-155,15.8,20.9,－・＋
329,00922,國泰台灣領袖50,市,41.61,0.24,0.58,8420,09/16,-4043,840,-306,-3509,446.0,20.9,－＋－
330,3357,臺慶科,櫃,201.0,2.0,1.01,452,09/16,-17,0,-8,-25,23.8,20.7,－・－
331,1587,吉茂,市,23.45,0.2,0.86,95,09/16,15,0,0,15,16.5,20.7,＋・・
332,2415,錩新,市,27.1,0.15,0.56,42,09/16,6,0,0,6,20.6,20.6,＋・・
333,2886,兆豐金,市,50.9,-0.9,-1.74,26463,09/16,-1772,883,345,-544,3056.0,20.6,－＋＋
334,3450,聯鈞,市,541.0,48.5,9.85,8784,09/16,845,257,59,1161,30.0,20.6,＋＋＋
335,4726,永昕,櫃,22.45,-0.15,-0.66,91,09/16,-46,0,0,-46,42.6,20.6,－・・
336,3481,群創,市,48.7,1.9,4.06,99549,09/16,20868,3,6082,26953,1637.0,20.5,＋＋＋
337,9912,偉聯,市,13.1,0.1,0.77,54,09/16,-2,0,2,0,11.0,20.5,－・＋
338,3033,威健,市,41.5,0.7,1.72,1558,09/16,17,-2,17,31,98.8,20.4,＋－＋
339,00681R,元大美債20反1,市,22.13,-0.1,-0.45,2,09/16,0,0,-1,-1,1.55,20.4,・・－
340,4904,遠傳,市,105.0,-1.5,-1.41,6256,09/16,-701,464,158,-80,729.0,20.2,－＋＋
341,4728,雙美,櫃,392.0,-3.0,-0.76,11,09/16,-10,0,0,-10,11.0,20.2,－・－
342,6231,系微,櫃,211.5,6.0,2.92,231,09/16,31,0,0,31,9.22,20.2,＋・＋
343,7769,鴻勁,市,6125.0,-10.0,-0.16,438,09/16,-37,11,1,-26,36.3,20.2,－＋＋
344,3693,營邦,櫃,681.0,15.0,2.25,1122,09/16,50,-5,5,50,8.67,20.2,＋－＋
345,7610,聯友金屬-創,市,1730.0,75.0,4.53,1215,09/16,-387,0,0,-387,11.8,20.2,－・－
346,6997,博弘,櫃,67.0,0.3,0.45,2,09/16,0,0,0,0,4.45,20.1,・・・
347,4568,科際精密,櫃,39.95,0.1,0.25,1,09/16,0,0,0,0,6.39,20.0,・・・
348,6182,合晶,櫃,112.0,6.5,6.16,45147,09/16,10126,0,297,10422,118.0,19.9,＋・＋
349,2939,永邑-KY,市,19.4,0.0,0.0,7,09/16,-2,0,0,-2,9.04,19.8,－・・
350,1617,榮星,市,17.95,0.35,1.99,257,09/16,90,0,3,93,33.6,19.8,＋・＋
351,6206,飛捷,市,138.0,1.0,0.73,413,09/16,-44,-1,31,-13,28.2,19.7,－－＋
352,1785,光洋科,櫃,94.7,0.9,0.96,2181,09/16,176,0,-46,129,117.0,19.6,＋・－
353,6196,帆宣,市,521.0,3.0,0.58,795,09/16,-79,1,0,-78,43.3,19.6,－＋＋
354,7757,金色三麥,櫃,88.4,1.4,1.61,11,09/16,0,0,0,0,4.73,19.6,・・・
355,3703,欣陸,市,19.6,0.1,0.51,566,09/16,31,-26,0,5,161.0,19.6,＋－・
356,6290,良維,櫃,264.0,10.5,4.14,2910,09/16,1067,-1,55,1122,33.1,19.6,＋－＋
357,3010,華立,市,122.5,0.0,0.0,188,09/16,-32,-4,-15,-52,50.7,19.5,－－－
358,5906,台南-KY,市,39.0,0.5,1.3,1,09/16,0,0,0,0,6.98,19.5,・・・
359,2458,義隆,市,128.5,3.5,2.8,756,09/16,-103,-7,185,75,59.3,19.5,－－＋
360,2313,華通,市,225.0,6.5,2.97,18970,09/16,-1741,183,290,-1269,240.0,19.5,－＋＋
361,1467,南緯,市,7.97,0.07,0.89,137,09/16,17,0,-14,3,45.2,19.4,＋・－
362,4960,誠美材,市,20.0,0.5,2.56,1719,09/16,1012,0,0,1013,111.0,19.3,＋・＋
363,8147,正淩,櫃,130.5,1.0,0.77,46,09/16,14,0,-1,13,8.05,19.3,＋・－
364,3531,先益,櫃,21.3,0.15,0.71,2,09/16,0,0,0,0,11.8,19.3,・・・
365,9933,中鼎,市,42.75,0.85,2.03,4281,09/16,1716,-91,-163,1463,182.0,19.3,＋－－
366,3014,聯陽,市,132.5,2.0,1.53,777,09/16,430,10,1,441,31.9,19.2,＋＋＋
367,4931,新盛力,櫃,236.0,11.0,4.89,2180,09/16,203,0,16,219,12.6,19.2,＋・＋
368,3211,順達,櫃,370.0,9.0,2.49,2634,09/16,-225,90,20,-116,29.5,19.1,－＋＋
369,2377,微星,市,153.5,5.5,3.72,6238,09/16,1081,953,647,2681,161.0,19.1,＋＋＋
370,3605,宏致,市,140.0,12.5,9.8,20988,09/16,1067,0,184,1251,33.3,19.0,＋・＋
371,7792,安葆,櫃,312.0,0.5,0.16,207,09/16,58,0,-1,57,8.89,19.0,＋・－
372,1410,南染,市,24.7,0.8,3.35,71,09/16,13,0,0,13,11.8,19.0,＋・・
373,6166,凌華,市,109.5,0.5,0.46,730,09/16,-10,0,2,-8,41.5,19.0,－・＋
374,3189,景碩,市,820.0,25.0,3.14,10957,09/16,-20,151,-248,-117,100.0,19.0,－＋－
375,4164,承業醫,市,25.4,0.0,0.0,270,09/16,32,0,-20,12,37.1,19.0,＋・－
376,6591,動力-KY,市,42.05,0.55,1.33,77,09/16,32,0,-1,31,7.81,19.0,＋・－
377,6283,淳安,市,17.95,-0.1,-0.55,119,09/16,-4,0,0,-4,28.0,19.0,－・・
378,2204,中華,市,52.1,0.1,0.19,477,09/16,-145,-17,0,-162,104.0,18.8,－－＋
379,7717,萊德光電-KY,櫃,527.0,47.5,9.91,950,09/16,-9,0,20,11,4.66,18.8,－・＋
380,2881,富邦金,市,153.0,2.0,1.32,20793,09/16,-5296,6000,226,930,2626.0,18.8,－＋＋
381,3045,台灣大,市,124.5,0.5,0.4,8257,09/16,2248,425,-522,2151,698.0,18.8,＋＋－
382,8081,致新,市,247.5,1.5,0.61,219,09/16,99,0,0,98,16.1,18.7,＋－・
383,2356,英業達,市,61.7,1.2,1.98,8636,09/16,-2062,596,1615,149,662.0,18.4,－＋＋
384,00702,國泰標普低波高息,市,24.41,0.01,0.04,61,09/16,0,0,8,8,1.23,18.4,・・＋
385,6510,精測,櫃,3230.0,-25.0,-0.77,698,09/16,5,13,-19,-1,6.02,18.4,＋＋－
386,9911,櫻花,市,81.3,0.0,0.0,158,09/16,-103,0,0,-103,40.6,18.3,－・・
387,2364,倫飛,市,64.0,0.0,0.0,107,09/16,26,0,0,26,9.55,18.2,＋・－
388,1519,華城,市,706.0,12.0,1.73,754,09/16,-26,195,3,172,63.2,18.2,－＋＋
389,1605,華新,市,36.75,0.4,1.1,9679,09/16,1561,-174,-289,1098,804.0,18.2,＋－－
390,4532,瑞智,市,23.6,0.25,1.07,321,09/16,-14,12,-1,-3,89.3,18.0,－＋－
391,4979,華星光,櫃,547.0,38.0,7.47,1071,09/16,227,-118,-14,94,25.7,18.0,＋－－
392,6542,隆中,櫃,42.6,-1.7,-3.84,22,09/16,-2,0,0,-2,7.55,18.0,－・・
393,5478,智冠,櫃,96.8,0.2,0.21,30,09/16,-5,0,1,-4,28.0,17.9,－・＋
394,6955,邦睿生技-創,市,95.1,-2.6,-2.66,12,09/16,-6,0,3,-3,4.44,17.9,－・＋
395,2344,華邦電,市,169.0,9.5,5.96,83219,09/16,18474,177,2261,20912,804.0,17.9,＋＋＋
396,2412,中華電,市,143.5,0.0,0.0,14826,09/16,5859,-329,41,5571,1384.0,17.8,＋－＋
397,3088,艾訊,櫃,124.0,1.5,1.22,276,09/16,44,0,0,44,19.4,17.8,＋・＋
398,5425,台半,櫃,94.8,5.4,6.04,25348,09/16,3477,0,1273,4750,46.9,17.8,＋・＋
399,1402,遠東新,市,27.4,-0.4,-1.44,11779,09/16,-2893,-2985,-330,-6208,928.0,17.3,－－－
400,5880,合庫金,市,27.35,0.35,1.3,19851,09/16,1449,2791,234,4475,2784.0,17.3,＋＋＋
401,2355,敬鵬,市,40.7,0.3,0.74,1128,09/16,125,0,41,166,68.4,17.2,＋・＋
402,8021,尖點,市,440.0,8.5,1.97,8327,09/16,-973,2,-3,-973,25.0,17.2,－＋－
403,6214,精誠,市,191.0,1.0,0.53,2413,09/16,-72,0,4,-68,46.5,17.1,－＋＋
404,3526,凡甲,櫃,266.0,4.0,1.53,131,09/16,3,0,0,3,11.2,17.0,＋－－
405,6278,台表科,市,183.0,2.5,1.39,2343,09/16,-407,12,66,-329,49.7,17.0,－＋＋
406,6005,群益證,市,30.85,-0.25,-0.8,9756,09/16,-387,-4156,0,-4543,416.0,17.0,－－・
407,4139,馬光-KY,櫃,41.15,0.7,1.73,70,09/16,0,0,0,0,7.61,16.9,・・・
408,2929,淘帝-KY,市,5.75,0.03,0.52,80,09/16,20,0,0,20,18.4,16.8,＋・・
409,2401,凌陽,市,24.4,0.65,2.74,1394,09/16,225,0,120,345,99.7,16.8,＋・＋
410,2834,臺企銀,市,18.2,0.2,1.11,29665,09/16,11141,-4372,-45,6724,1729.0,16.6,＋－－
411,2801,彰銀,市,28.9,0.9,3.21,40587,09/16,-1367,12195,141,10969,2000.0,16.6,－＋＋
412,7750,新代,市,1895.0,5.0,0.26,127,09/16,-39,1,-2,-39,11.8,16.4,－＋－
413,9939,宏全,市,125.5,0.0,0.0,268,09/16,8,-3,0,5,48.7,16.4,＋－＋
414,4939,亞電,櫃,82.0,4.0,5.13,7212,09/16,33,0,-4,28,16.1,16.4,＋・－
415,00643,群益深証中小,市,17.79,-0.08,-0.45,3411,09/16,-8,0,125,117,11.8,16.3,－・＋
