排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,6180,橘子,櫃,41.8,1.05,2.58,567,09/04,31,0,0,31,39.6,22.6,＋・・
302,4105,東洋,櫃,77.0,-0.3,-0.39,756,09/04,-421,-18,0,-439,56.0,22.5,－－＋
303,6823,濾能,櫃,60.3,0.8,1.34,69,09/04,8,0,0,8,7.48,22.5,＋・・
304,3583,辛耘,市,711.0,-31.0,-4.18,2004,09/04,-819,-19,-8,-846,18.1,22.5,－－－
305,6175,立敦,櫃,71.8,2.5,3.61,1263,09/04,491,0,5,496,33.8,22.5,＋・＋
306,3450,聯鈞,市,580.0,26.0,4.69,1646,09/04,-253,-1,233,-21,32.7,22.5,－－＋
307,2207,和泰車,市,539.0,18.0,3.45,388,09/04,198,9,-6,201,125.0,22.4,＋＋－
308,6576,逸達,櫃,80.0,-0.3,-0.37,167,09/04,-50,0,0,-50,35.3,22.4,－・－
309,4961,天鈺,市,165.5,-0.5,-0.3,342,09/04,-24,0,2,-22,27.1,22.3,－・＋
310,6217,中探針,櫃,188.5,-7.0,-3.58,8623,09/04,-363,0,2,-361,26.2,22.3,－・＋
311,3042,晶技,市,173.5,-0.5,-0.29,6407,09/04,-898,-89,-147,-1134,76.2,22.2,－－－
312,009806,台新標普500,櫃,13.71,0.16,1.18,18,09/04,0,0,18,18,3.02,22.1,・・＋
313,6213,聯茂,市,517.0,5.0,0.98,13261,09/04,-1044,8,-6,-1042,80.1,22.0,－＋－
314,2916,滿心,櫃,40.05,0.05,0.12,40,09/04,-12,0,0,-12,14.2,22.0,－・・
315,3033,威健,市,43.95,-0.2,-0.45,3416,09/04,-838,-5,106,-737,106.0,22.0,－－＋
316,4991,環宇-KY,櫃,497.0,12.5,2.58,1169,09/04,68,0,42,110,26.7,22.0,＋・＋
317,5212,凌網,櫃,46.4,0.0,0.0,7,09/04,0,0,0,0,7.57,21.8,・・・
318,00972,野村日本動能高息,市,22.18,-0.09,-0.4,104,09/04,-1,0,-29,-30,3.4,21.7,－・－
319,2467,志聖,市,603.0,8.0,1.34,1245,09/04,-15,18,-29,-26,34.1,21.7,－＋－
320,6104,創惟,櫃,97.0,1.7,1.78,283,09/04,85,0,-5,80,19.7,21.6,＋・－
321,3081,聯亞,櫃,3170.0,50.0,1.6,5533,09/04,626,-547,33,113,21.9,21.6,＋－＋
322,3605,宏致,市,118.0,3.5,3.06,12602,09/04,285,0,269,553,37.5,21.4,＋・＋
323,3022,威強電,市,95.9,8.7,9.98,4749,09/04,2030,0,24,2054,37.8,21.4,＋・＋
324,009807,台新標普科技精選,櫃,16.88,0.29,1.75,34,09/04,0,0,24,24,3.05,21.4,・・＋
325,6139,亞翔,市,736.0,24.0,3.37,2366,09/04,180,-152,69,97,50.3,21.3,＋－＋
326,8213,志超,市,32.95,0.15,0.46,264,09/04,-30,0,0,-30,57.5,21.2,－・＋
327,5439,高技,櫃,261.5,0.5,0.19,1643,09/04,-30,0,-88,-118,19.7,21.1,－・－
328,1587,吉茂,市,24.05,-0.15,-0.62,131,09/04,11,0,0,11,16.8,21.0,＋・・
329,2911,麗嬰房,市,6.42,0.08,1.26,105,09/04,63,0,0,63,22.0,20.9,＋・・
330,3374,精材,櫃,430.0,30.0,7.5,4977,09/04,1340,0,-235,1105,56.8,20.9,＋・－
331,00922,國泰台灣領袖50,市,42.13,0.7,1.69,5169,09/04,2691,0,-644,2047,446.0,20.8,＋・－
332,6231,系微,櫃,212.0,4.0,1.92,111,09/04,36,0,3,39,9.5,20.8,＋・＋
333,6672,騰輝電子-KY,市,289.0,26.0,9.89,5928,09/04,266,0,82,348,14.8,20.7,＋・＋
334,4726,永昕,櫃,23.95,0.0,0.0,80,09/04,-21,0,0,-21,42.9,20.7,－・－
335,2415,錩新,市,28.2,0.3,1.08,123,09/04,-32,0,0,-32,18.6,20.6,－・－
336,4931,新盛力,櫃,251.0,11.5,4.8,3677,09/04,-115,0,-20,-135,13.4,20.5,－・－
337,9912,偉聯,市,12.95,0.35,2.78,86,09/04,3,0,0,3,11.0,20.5,＋・－
338,3481,群創,市,48.5,0.4,0.83,130554,09/04,-16945,-28,-330,-17303,1632.0,20.4,－－－
339,2886,兆豐金,市,49.55,-0.85,-1.69,31951,09/04,13043,3457,-622,15878,3022.0,20.4,＋＋－
340,4728,雙美,櫃,398.0,-5.0,-1.24,3,09/04,0,0,0,0,11.0,20.2,・・・
341,6997,博弘,櫃,68.0,0.0,0.0,0,09/04,0,0,0,0,4.45,20.1,・・・
342,4939,亞電,櫃,87.9,6.4,7.85,3736,09/04,783,0,-30,753,19.7,20.1,＋・－
343,2313,華通,市,249.5,13.5,5.72,51924,09/04,3877,45,639,4560,247.0,20.0,＋＋＋
344,4904,遠傳,市,104.0,0.5,0.48,3338,09/04,918,174,-7,1084,722.0,20.0,＋＋－
345,1617,榮星,市,18.55,0.25,1.37,291,09/04,-58,0,13,-45,33.9,20.0,－・＋
346,4568,科際精密,櫃,39.3,0.1,0.26,3,09/04,-1,0,0,-1,6.4,20.0,－・・
347,8147,正淩,櫃,135.0,8.5,6.72,365,09/04,-44,0,4,-40,8.28,19.8,－・＋
348,7610,聯友金屬-創,市,1820.0,165.0,9.97,395,09/04,-4,0,33,29,11.6,19.8,－・＋
349,3357,臺慶科,櫃,214.0,11.0,5.42,1646,09/04,395,0,18,413,22.8,19.8,＋・＋
350,3010,華立,市,129.0,1.5,1.18,297,09/04,-62,-2,6,-58,51.4,19.8,－－＋
351,7769,鴻勁,市,5980.0,110.0,1.87,413,09/04,41,-6,-2,33,35.6,19.8,＋－－
352,3703,欣陸,市,20.0,0.05,0.25,1136,09/04,211,-3,6,214,163.0,19.8,＋－＋
353,2939,永邑-KY,市,20.0,0.3,1.52,355,09/04,17,0,-300,-283,9.01,19.8,＋・－
354,8039,台虹,市,297.5,4.5,1.54,40392,09/04,-3816,56,206,-3554,52.2,19.8,－＋＋
355,7717,萊德光電-KY,櫃,449.5,40.5,9.9,1151,09/04,203,0,33,236,4.9,19.8,＋・＋
356,7757,金色三麥,櫃,88.6,-0.1,-0.11,3,09/04,0,0,0,0,4.71,19.6,・・・
357,6683,雍智科技,櫃,1360.0,-25.0,-1.81,1306,09/04,-234,0,15,-219,5.38,19.5,－・＋
358,3211,順達,櫃,386.0,11.0,2.93,3403,09/04,30,40,40,110,30.2,19.5,＋＋＋
359,5906,台南-KY,市,38.0,0.0,0.0,1,09/04,0,0,0,0,6.98,19.5,・・・
360,6166,凌華,市,121.5,7.5,6.58,2903,09/04,834,0,2,836,42.5,19.5,＋・＋
361,00681R,元大美債20反1,市,21.7,-0.06,-0.28,195,09/04,70,0,-95,-25,1.48,19.5,＋・－
362,1467,南緯,市,8.19,-0.02,-0.24,194,09/04,21,0,11,32,45.3,19.4,＋・＋
363,6206,飛捷,市,138.5,4.0,2.97,979,09/04,431,-2,3,432,27.7,19.4,＋－＋
364,1785,光洋科,櫃,102.0,2.0,2.0,2924,09/04,401,0,0,400,116.0,19.4,＋・－
365,3014,聯陽,市,131.5,1.0,0.77,1276,09/04,-619,31,2,-587,32.1,19.3,－＋＋
366,3531,先益,櫃,21.35,0.05,0.23,2,09/04,0,0,0,0,11.8,19.3,・・・
367,4960,誠美材,市,21.1,0.3,1.44,1160,09/04,203,0,-12,191,110.0,19.3,＋・－
368,4164,承業醫,市,26.15,0.15,0.58,303,09/04,33,0,2,35,37.6,19.2,＋・＋
369,9933,中鼎,市,40.4,-0.4,-0.98,2457,09/04,-1532,151,7,-1374,182.0,19.2,－＋＋
370,2364,倫飛,市,67.4,1.4,2.12,285,09/04,89,0,-3,86,10.1,19.2,＋・－
371,6283,淳安,市,20.05,0.05,0.25,65,09/04,-7,0,0,-7,28.3,19.2,－・・
372,2458,義隆,市,133.0,0.0,0.0,1514,09/04,256,13,-119,150,57.9,19.1,＋＋－
373,1410,南染,市,24.55,0.0,0.0,135,09/04,11,0,0,11,11.8,19.0,＋・・
374,6290,良維,櫃,270.0,24.5,9.98,6101,09/04,1469,0,495,1964,32.2,19.0,＋・＋
375,2356,英業達,市,67.5,2.5,3.85,27075,09/04,13444,282,449,14175,681.0,19.0,＋＋＋
376,6196,帆宣,市,516.0,16.0,3.2,2366,09/04,-10,1,-31,-41,41.8,19.0,－＋－
377,2204,中華,市,54.1,-0.3,-0.55,522,09/04,-167,-8,11,-164,105.0,18.9,－－＋
378,6591,動力-KY,市,42.7,0.2,0.47,65,09/04,16,0,0,16,7.78,18.9,＋・・
379,3189,景碩,市,819.0,44.0,5.68,19779,09/04,732,-55,103,781,99.0,18.8,＋－＋
