排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2006,東和鋼鐵,69.8,-0.2,-0.29,06/26,31.1,51.4,54.3,60.7,49.4,34.6,19.8,13.2,10.7,8.95,3.72,13.4
2,1102,亞泥,35.75,-0.35,-0.97,06/26,54.3,46.2,44.8,38.8,25.1,8.85,8.95,8.59,11.0,10.4,6.11,8.88
3,9907,統一實,14.95,-0.45,-2.92,06/26,52.4,47.6,44.2,38.0,30.5,21.8,12.3,7.45,3.64,1.56,0.53,8.58
4,3010,華立,122.0,-4.0,-3.17,06/26,40.1,45.0,47.4,34.8,31.0,21.7,9.81,6.11,4.46,4.93,2.81,6.23
5,1477,聚陽,216.0,-5.0,-2.26,06/26,16.6,27.2,30.7,34.7,33.2,21.2,12.1,9.85,10.7,7.76,4.87,9.82
6,2885,元大金,66.3,-0.4,-0.6,06/26,37.1,38.3,33.4,34.0,27.8,20.3,15.4,15.8,13.1,7.36,2.62,14.0
7,6176,瑞儀,87.7,-3.0,-3.31,06/26,18.5,30.0,33.8,33.4,23.1,29.8,14.5,15.3,14.9,11.8,4.44,14.2
8,2347,聯強,92.8,-2.2,-2.32,06/26,24.8,24.7,29.6,32.2,24.6,8.1,9.28,11.4,12.2,14.1,7.4,9.85
9,6005,群益證,37.8,-1.0,-2.58,06/26,37.0,42.7,32.3,30.6,25.6,16.4,14.1,11.8,12.1,9.79,4.79,11.5
10,1319,東陽,77.3,-2.3,-2.89,06/26,34.5,42.6,34.9,29.9,27.4,13.3,11.5,9.9,9.14,5.78,3.7,9.08
11,8210,勤誠,1230.0,-55.0,-4.28,06/26,11.8,12.1,19.4,28.5,21.7,9.48,4.73,2.23,1.16,0.25,0.18,2.94
12,6414,樺漢,361.5,-12.0,-3.21,06/26,33.3,28.5,28.5,25.7,17.4,9.88,5.26,5.59,6.48,4.6,3.19,5.59
13,2850,新產,140.0,-2.0,-1.41,06/26,23.1,27.2,28.5,24.8,10.1,6.44,5.67,6.03,6.14,2.96,1.24,6.08
14,8996,高力,1370.0,-90.0,-6.16,06/26,33.2,22.8,18.4,21.1,8.01,4.32,3.34,1.71,0.72,0.23,0.1,2.12
15,3036,文曄,215.5,-2.0,-0.92,06/26,27.5,23.8,19.2,20.6,11.8,26.6,17.4,13.1,11.1,6.9,5.27,12.7
16,6510,精測,3250.0,-180.0,-5.25,06/26,11.3,10.7,19.0,20.0,11.3,12.5,8.98,8.79,6.56,5.65,3.72,8.83
17,7769,鴻勁,6500.0,-420.0,-6.07,06/26,8.06,9.46,11.7,19.7,15.5,8.05,5.93,2.59,,,,3.0
18,2368,金像電,1190.0,-50.0,-4.03,06/26,9.85,13.5,20.7,19.4,14.4,8.85,5.57,5.27,3.84,3.98,2.12,5.27
19,2880,華南金,36.9,-1.1,-2.89,06/26,21.6,19.8,18.4,18.7,22.1,8.88,9.74,8.02,7.48,5.96,2.51,8.08
20,006201,元大富櫃50,45.74,-2.88,-5.92,06/26,0.0,16.1,22.2,18.5,10.7,6.2,2.21,4.31,6.19,7.68,12.5,4.04
21,4966,譜瑞-KY,608.0,-50.0,-7.6,06/26,25.1,16.3,13.3,18.2,12.8,6.42,3.48,3.18,2.53,3.37,3.74,3.23
22,2360,致茂,2035.0,-150.0,-6.86,06/26,6.99,11.2,17.6,17.9,21.2,13.1,6.3,5.13,4.11,4.26,3.22,5.06
23,3711,日月光投控,632.0,-9.0,-1.4,06/26,5.11,11.6,17.1,17.6,16.0,12.8,6.4,4.78,7.2,6.0,,4.73
24,9904,寶成,25.3,-0.65,-2.5,06/26,14.3,16.8,17.2,16.9,12.9,8.89,7.83,5.79,2.24,0.92,0.4,7.67
25,4105,東洋,74.6,-0.1,-0.13,06/26,1.63,11.7,15.0,16.1,14.5,8.23,3.43,1.88,1.22,0.78,1.79,1.92
26,6561,是方,333.0,-4.0,-1.19,06/26,23.7,17.4,13.1,15.1,8.78,3.22,3.62,2.72,2.23,1.25,,2.97
27,6188,廣明,73.4,-3.7,-4.8,06/26,35.8,26.4,22.7,14.9,9.93,4.09,7.93,4.27,1.55,0.39,0.72,4.63
28,6803,崑鼎,288.0,0.0,0.0,06/26,23.2,13.5,10.9,14.8,8.36,3.77,1.68,1.34,1.14,0.76,0.72,1.42
29,6278,台表科,190.5,-14.5,-7.07,06/26,13.4,12.6,14.4,14.2,10.3,9.37,5.96,6.8,7.41,6.06,2.91,6.7
30,2385,群光,102.0,-4.0,-3.77,06/26,22.0,18.5,15.2,14.1,6.65,5.43,7.14,10.6,12.3,10.6,6.57,9.34
31,6515,穎崴,8190.0,-910.0,-10.0,06/26,19.3,16.6,12.8,13.6,7.0,11.4,11.3,7.34,5.35,5.06,,7.33
32,2441,超豐,134.5,-7.0,-4.95,06/26,17.3,16.1,15.4,13.2,14.2,7.79,3.98,2.92,2.48,2.51,3.12,3.0
33,4904,遠傳,107.0,-1.5,-1.38,06/26,19.7,15.1,14.6,13.0,14.1,11.7,11.9,11.6,13.8,10.6,5.53,11.6
34,7734,印能科技,3045.0,-335.0,-9.91,06/26,30.2,17.1,23.0,12.8,10.8,6.38,2.96,1.57,1.15,,,1.58
35,3665,貿聯-KY,1855.0,-65.0,-3.39,06/26,10.4,10.4,7.36,12.5,11.5,9.59,9.81,10.3,7.06,5.47,3.95,10.3
36,3081,聯亞,2035.0,-85.0,-4.01,06/26,0.84,8.12,11.8,12.3,10.8,8.57,6.18,4.07,2.69,1.37,1.67,4.07
37,4991,環宇-KY,507.0,-55.0,-9.79,06/26,0.0,0.0,0.0,12.2,3.81,3.31,2.85,2.22,0.88,0.69,0.77,2.24
38,2454,聯發科,3880.0,-430.0,-9.98,06/26,4.6,8.87,9.8,11.6,9.17,6.19,4.01,3.54,3.81,4.28,2.2,3.53
39,9941,裕融,78.6,-1.9,-2.36,06/26,7.9,13.9,13.2,11.1,6.77,1.88,1.68,1.54,0.68,0.27,0.13,2.33
40,3653,健策,3405.0,15.0,0.44,06/26,7.77,7.63,10.8,10.9,7.27,4.02,6.83,6.11,6.75,7.19,4.46,6.14
41,6146,耕興,190.0,-5.5,-2.81,06/26,1.13,9.57,9.94,10.8,7.02,2.05,0.8,0.49,0.58,4.15,3.98,0.49
42,4938,和碩,81.0,-5.0,-5.81,06/26,26.7,12.8,10.7,10.2,6.21,2.88,3.46,7.04,9.56,7.86,3.84,5.95
43,5522,遠雄,64.1,-1.7,-2.58,06/26,24.7,12.1,7.76,10.2,9.49,5.14,4.1,5.71,4.2,7.47,5.35,5.4
44,00965,元大航太防衛科技,24.13,-0.43,-1.75,06/26,0.0,9.2,11.4,10.1,5.37,5.27,4.57,4.36,5.16,,,4.38
45,6488,環球晶,936.0,-104.0,-10.0,06/26,31.8,20.6,14.1,9.5,3.39,4.49,2.81,2.86,3.09,3.9,2.07,2.91
46,5274,信驊,15615.0,-1730.0,-9.97,06/26,11.1,15.9,12.9,9.5,6.39,7.09,6.08,4.33,4.32,4.25,4.61,4.35
47,2303,聯電,164.0,-14.5,-8.12,06/26,7.84,10.7,10.1,9.37,7.58,15.8,9.49,7.55,8.48,6.57,2.63,7.49
48,2308,台達電,1810.0,-170.0,-8.59,06/26,4.52,6.1,8.46,9.26,8.9,5.08,3.04,2.18,1.95,2.4,1.87,2.17
49,9910,豐泰,69.5,-0.3,-0.43,06/26,0.67,6.11,9.24,9.17,6.05,2.26,1.76,1.06,0.83,0.38,0.14,1.6
50,3044,健鼎,508.0,-24.0,-4.51,06/26,19.4,17.6,14.3,9.11,5.32,7.5,4.78,6.77,10.3,8.08,5.74,6.41
51,2887,台新新光金,31.9,0.05,0.16,06/26,2.36,8.59,7.75,9.01,4.52,3.63,13.9,9.47,5.61,4.11,2.32,9.6
52,2301,光寶科,201.5,-13.5,-6.28,06/26,6.53,8.32,9.18,8.98,7.3,3.8,3.3,3.92,4.5,4.29,3.78,3.51
53,5536,聖暉*,1305.0,-45.0,-3.33,06/26,28.7,16.5,12.9,8.96,4.9,2.37,3.38,4.85,4.75,5.27,3.24,4.78
54,2731,雄獅,148.0,-3.5,-2.31,06/26,0.0,2.9,4.64,8.96,7.45,4.09,2.56,1.65,1.47,2.79,1.97,1.66
55,2891,中信金,70.3,-0.3,-0.42,06/26,2.42,7.34,6.94,8.65,15.2,11.2,13.1,12.0,14.1,6.81,3.26,11.9
56,2548,華固,102.5,-0.5,-0.49,06/26,0.0,5.42,6.83,8.56,5.87,4.16,2.55,1.81,1.26,6.33,4.14,1.83
57,6535,順藥,97.0,-2.8,-2.81,06/26,11.3,7.5,8.78,8.45,8.46,3.61,1.48,0.78,0.22,0.28,,0.81
58,2072,世紀風電,164.5,-10.0,-5.73,06/26,4.52,4.52,7.45,8.44,6.41,2.0,0.72,,,,,
59,5434,崇越,490.0,-15.0,-2.97,06/26,8.59,9.57,9.77,8.09,8.93,5.68,3.31,4.44,5.68,4.99,2.65,4.48
60,2393,億光,67.6,-1.5,-2.17,06/26,27.4,18.0,14.4,7.83,6.11,3.49,3.16,3.97,12.8,7.98,3.32,4.18
61,3005,神基,96.0,-2.2,-2.24,06/26,23.7,13.8,11.4,7.8,4.52,3.8,8.18,8.14,7.83,5.52,4.05,7.75
62,2357,華碩,701.0,-47.0,-6.28,06/26,19.6,10.7,8.45,7.4,8.05,6.37,6.21,5.61,6.68,5.97,3.89,5.63
63,6754,匯僑設計,44.0,-1.25,-2.76,06/26,19.5,14.4,10.9,7.37,3.81,1.31,1.13,0.83,0.62,0.06,,0.83
64,3042,晶技,193.0,6.0,3.21,06/26,0.25,0.7,0.61,6.83,2.6,1.23,1.06,1.56,2.22,4.53,3.14,1.42
65,8454,富邦媒,325.5,-13.0,-3.84,06/26,2.41,4.38,4.06,6.8,4.58,1.41,1.84,1.41,1.05,0.39,0.17,1.65
66,4749,新應材,877.0,-50.0,-5.39,06/26,17.6,13.8,10.3,6.8,4.87,2.97,2.62,2.41,2.31,,,2.45
67,2474,可成,200.0,-5.5,-2.68,06/26,11.0,9.28,8.88,6.63,7.41,7.29,9.92,12.2,12.8,13.0,4.35,11.4
68,2449,京元電子,308.0,-26.5,-7.92,06/26,5.08,7.55,8.05,6.42,5.83,7.03,6.56,5.95,4.26,4.27,3.29,5.49
69,1558,伸興,90.0,-0.7,-0.77,06/26,20.0,13.8,10.4,6.29,4.11,1.9,1.3,1.13,0.59,0.16,0.81,1.17
70,2455,全新,348.0,-38.0,-9.84,06/26,21.9,15.2,10.4,6.16,0.71,1.79,0.59,0.78,1.97,3.24,2.59,0.77
71,6285,啟碁,236.0,-20.5,-7.99,06/26,0.0,6.01,7.91,6.07,7.89,3.84,2.14,1.5,2.14,3.25,3.13,1.5
72,9924,福興,40.0,-0.25,-0.62,06/26,23.5,17.4,9.34,5.98,3.81,1.36,1.11,0.65,0.25,0.04,0.01,0.9
73,3264,欣銓,214.5,-13.5,-5.92,06/26,19.9,15.5,14.6,5.97,7.77,10.7,5.04,3.77,4.3,5.74,4.15,4.11
74,4979,華星光,459.0,-16.5,-3.47,06/26,5.29,5.12,6.29,5.82,5.94,5.44,3.23,1.7,1.15,1.0,0.9,1.78
75,2027,大成鋼,39.9,-0.3,-0.75,06/26,0.0,0.0,0.08,5.75,5.16,17.6,5.98,3.7,3.0,4.77,2.64,3.78
76,8436,大江,114.5,-3.0,-2.55,06/26,14.8,11.6,9.04,5.75,3.33,3.31,2.47,0.94,0.53,0.18,0.05,1.27
77,6669,緯穎,4280.0,-265.0,-5.83,06/26,1.22,1.38,3.82,5.71,6.88,4.53,2.74,4.23,3.98,3.2,,4.24
78,2606,裕民,59.6,-2.1,-3.4,06/26,6.89,4.62,3.55,5.42,2.41,2.25,8.96,10.2,6.53,4.81,2.85,10.1
79,2345,智邦,2380.0,0.0,0.0,06/26,2.11,5.51,5.37,5.32,4.32,5.0,3.27,3.39,3.52,3.89,3.71,3.35
80,3526,凡甲,304.0,-7.5,-2.41,06/26,0.33,5.34,7.16,5.3,6.56,4.55,1.84,1.91,1.67,2.03,1.74,1.86
81,3167,大量,765.0,-20.0,-2.55,06/26,2.76,5.33,7.25,5.13,8.19,5.06,4.0,2.27,0.61,0.38,0.32,2.49
82,2883,凱基金,29.9,-0.6,-1.97,06/26,4.85,5.68,5.83,5.13,4.14,1.98,3.94,3.41,3.38,3.95,2.5,3.37
83,6643,M31,460.0,-36.0,-7.26,06/26,0.0,0.0,0.0,5.12,2.9,1.12,0.26,0.45,0.29,1.93,,0.45
84,6442,光聖,1680.0,-185.0,-9.92,06/26,7.94,5.5,4.53,5.08,5.13,2.78,5.13,3.53,2.01,0.93,0.74,3.64
85,2059,川湖,6990.0,-325.0,-4.44,06/26,5.59,9.33,6.7,5.03,9.11,4.74,2.98,5.57,5.74,4.02,3.37,5.6
86,3680,家登,486.5,-18.5,-3.66,06/26,24.2,13.2,9.0,4.96,2.8,1.4,1.11,1.09,1.04,3.72,1.93,1.13
87,3406,玉晶光,700.0,-59.0,-7.77,06/26,6.52,5.82,6.22,4.87,3.7,1.96,3.96,4.1,3.24,2.32,0.69,4.18
88,2376,技嘉,319.5,-14.5,-4.34,06/26,6.22,3.96,2.83,4.75,3.94,1.49,1.58,1.71,2.27,2.71,2.78,1.71
89,3211,順達,390.0,-18.0,-4.41,06/26,0.05,14.6,10.4,4.56,2.39,5.04,5.34,4.69,4.64,2.72,2.08,4.78
90,4958,臻鼎-KY,580.0,-22.0,-3.65,06/26,0.38,1.03,1.85,4.4,2.22,4.26,1.54,1.65,2.71,3.75,3.2,1.5
91,2353,宏碁,31.9,-1.9,-5.62,06/26,16.1,10.6,7.3,4.38,1.95,1.21,2.2,2.4,3.9,4.09,1.96,2.28
92,3017,奇鋐,2255.0,-250.0,-9.98,06/26,3.55,2.28,3.75,4.32,9.97,5.11,4.53,4.32,3.19,2.86,2.17,4.35
93,7749,意騰-KY,417.0,-46.0,-9.94,06/26,10.7,8.34,6.62,4.25,2.99,0.89,0.32,0.24,0.14,,,0.24
94,3702,大聯大,106.5,-0.5,-0.47,06/26,5.38,3.19,3.15,4.09,6.66,19.8,15.4,12.5,14.3,13.5,7.86,12.2
95,3533,嘉澤,2105.0,-120.0,-5.39,06/26,0.0,0.15,0.49,4.07,9.96,10.1,6.32,4.17,4.81,5.54,5.97,4.13
96,8150,南茂,97.5,1.5,1.56,06/26,0.0,0.0,0.93,3.96,2.06,0.95,0.46,0.25,0.18,0.15,0.06,0.25
97,3034,聯詠,509.0,-52.0,-9.27,06/26,0.52,0.74,0.75,3.74,5.44,3.55,3.62,8.38,9.7,8.4,4.04,7.45
98,3443,創意,4420.0,-430.0,-8.87,06/26,0.22,0.11,0.11,3.72,1.93,3.08,2.73,2.65,2.08,2.4,2.07,2.69
99,2439,美律,89.6,-2.0,-2.18,06/26,14.2,7.89,6.26,3.71,1.23,1.53,8.85,6.93,9.79,4.49,2.53,6.97
100,3363,上詮,575.0,-54.0,-8.59,06/26,4.5,5.11,5.13,3.64,2.04,0.81,0.35,0.19,0.15,0.18,0.26,0.19
101,5534,長虹,78.7,-0.1,-0.13,06/26,0.0,0.0,0.0,3.62,1.37,0.84,0.47,0.37,1.92,4.71,3.35,0.37
102,3491,昇達科,1230.0,-110.0,-8.21,06/26,3.42,1.99,1.29,3.59,2.83,3.54,1.74,1.69,1.54,1.78,1.35,1.71
103,2458,義隆,172.0,-8.0,-4.44,06/26,1.56,3.0,3.74,3.5,3.26,2.85,4.91,6.34,6.09,4.29,2.49,6.19
104,6548,長科*,85.1,-1.5,-1.73,06/26,0.0,0.0,0.0,3.48,4.25,2.06,1.1,0.69,0.56,0.82,,0.73
105,2105,正新,29.4,-0.2,-0.68,06/26,0.83,0.8,1.1,3.43,1.89,1.05,1.68,9.34,9.84,7.49,3.96,9.32
106,2645,長榮航太,170.5,-3.0,-1.73,06/26,0.0,0.0,0.0,3.4,3.2,1.19,2.32,1.67,1.09,1.11,,1.71
107,2324,仁寶,34.8,-2.05,-5.56,06/26,4.42,2.46,3.33,3.22,2.19,2.01,5.94,5.56,5.49,5.16,3.99,5.57
108,5234,達興材料,377.5,-6.5,-1.69,06/26,0.0,1.29,4.77,3.17,5.25,4.01,2.95,1.98,3.42,2.46,2.38,1.97
109,2881,富邦金,134.0,-2.0,-1.47,06/26,2.39,2.85,2.62,3.17,4.85,15.4,16.7,15.4,11.3,5.87,2.71,15.3
110,3163,波若威,720.0,-80.0,-10.0,06/26,0.0,5.92,5.11,3.14,6.29,8.34,5.36,2.63,0.71,0.39,0.36,2.66
111,3023,信邦,306.5,-19.0,-5.84,06/26,0.0,0.06,0.04,3.03,2.94,2.63,4.68,3.66,3.15,3.12,2.72,3.68
112,3105,穩懋,424.0,-39.0,-8.42,06/26,8.62,5.56,3.8,3.02,2.1,1.77,1.18,0.8,0.69,0.87,1.52,0.8
113,3624,光頡,139.0,-15.0,-9.74,06/26,21.6,21.9,16.4,3.01,0.74,1.45,0.96,0.62,0.44,0.95,0.76,0.64
114,8069,元太,195.0,-1.5,-0.76,06/26,0.15,2.59,2.09,2.94,6.71,5.56,2.16,1.28,0.77,0.31,0.05,1.48
115,6121,新普,415.5,-7.0,-1.66,06/26,2.04,1.65,2.07,2.82,15.5,22.1,15.3,19.8,16.2,12.0,5.39,18.2
116,8046,南電,1125.0,80.0,7.66,06/26,0.03,0.02,0.2,2.81,3.62,4.08,2.52,1.53,0.65,0.49,0.15,1.57
117,3131,弘塑,3310.0,-260.0,-7.28,06/26,1.39,0.73,0.87,2.78,2.48,1.98,5.06,3.86,4.62,4.55,4.05,3.92
118,6584,南俊國際,708.0,-20.0,-2.75,06/26,0.0,0.0,0.0,2.66,1.99,1.59,2.81,2.77,1.81,1.03,,2.82
119,2404,漢唐,1340.0,-25.0,-1.83,06/26,6.97,3.03,3.11,2.47,3.95,13.6,7.65,7.08,7.52,9.26,4.85,6.93
