排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2882,國泰金,89.2,1.0,1.13,06/02,38.8,38.8,34.6,33.2,34.7,30.6,18.3,18.8,11.4,5.9,2.78,16.9
2,3036,文曄,290.5,3.0,1.04,06/02,52.9,42.8,37.1,30.9,18.6,11.2,9.64,9.66,9.08,6.04,4.7,9.62
3,2881,富邦金,113.5,3.0,2.71,06/02,31.8,33.8,27.4,28.7,27.1,24.7,17.2,18.0,9.88,5.7,2.58,17.3
4,2211,長榮鋼,93.8,-0.1,-0.11,06/02,44.4,39.5,37.4,28.1,17.9,10.6,5.27,3.04,7.51,8.55,,4.88
5,6757,台灣虎航,56.4,-2.5,-4.24,06/02,56.6,40.4,31.4,23.9,16.7,7.61,3.13,6.98,7.98,,,2.22
6,6515,穎崴,8080.0,-625.0,-7.18,06/02,24.1,22.7,21.9,22.1,21.3,15.9,9.88,6.97,4.9,4.95,,7.48
7,3665,貿聯-KY,2195.0,75.0,3.54,06/02,18.1,22.5,16.2,21.6,16.0,17.8,9.58,9.6,6.82,5.32,3.91,10.7
8,3529,力旺,3530.0,250.0,7.62,06/02,11.1,17.6,12.9,20.6,15.1,9.33,6.07,4.72,5.14,5.2,4.17,4.64
9,2885,元大金,59.6,0.4,0.68,06/02,47.8,36.6,19.3,20.4,24.5,16.9,10.8,15.6,11.6,6.87,2.4,12.5
10,1402,遠東新,26.25,1.2,4.79,06/02,29.8,36.7,20.7,19.7,20.1,17.6,11.7,12.0,9.94,12.4,6.09,12.2
11,3702,大聯大,119.0,0.5,0.42,06/02,40.7,29.0,20.5,19.3,10.7,9.94,9.78,10.2,14.5,13.2,7.59,10.7
12,2609,陽明,53.6,-1.3,-2.37,06/02,42.6,29.6,24.1,19.0,11.5,7.22,2.17,3.12,6.87,2.25,1.0,2.03
13,6510,精測,3215.0,-75.0,-2.28,06/02,6.83,7.15,14.5,18.3,16.3,9.67,9.41,7.57,6.68,5.31,3.64,8.37
14,3264,欣銓,214.5,-8.5,-3.81,06/02,56.3,36.1,23.4,17.8,14.1,9.55,4.67,3.36,4.5,5.63,4.15,3.98
