排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,1210,大成,55.7,0.3,0.54,06/11,62.3,54.9,55.6,53.4,48.9,37.1,13.7,7.97,2.51,3.2,0.88,8.41
2,2347,聯強,90.8,-1.4,-1.52,06/11,50.6,45.7,49.6,50.2,46.7,32.6,14.6,-2.41,-1.58,-0.53,0.77,5.7
3,9941,裕融,87.7,1.3,1.5,06/11,53.6,44.3,45.8,47.2,42.9,33.4,10.6,12.7,7.81,3.31,1.55,11.6
4,8454,富邦媒,396.0,-43.5,-9.9,06/11,61.8,67.9,56.5,46.3,24.7,20.1,14.8,11.5,7.76,2.66,1.18,12.4
5,2105,正新,35.0,0.45,1.3,06/11,46.6,48.6,47.3,44.8,38.7,26.1,13.6,-2.99,-5.34,2.75,1.0,-2.57
6,2597,潤弘,204.0,9.0,4.62,06/11,38.6,39.4,43.0,43.4,42.8,34.9,18.8,14.7,3.72,3.98,2.26,15.5
7,1402,遠東新,27.4,-0.25,-0.9,06/11,57.1,53.5,49.0,43.2,7.18,-1.53,-1.22,-3.27,-3.02,-2.55,0.47,-3.14
8,5871,中租-KY,123.0,3.5,2.93,06/11,36.0,40.1,42.2,42.3,37.9,26.8,10.6,-3.51,-2.93,2.07,0.95,3.77
9,6890,來億-KY,284.0,4.0,1.43,06/11,77.0,69.6,64.2,41.8,35.8,30.6,18.1,11.4,4.67,,,11.7
10,2883,凱基金,27.75,-0.45,-1.6,06/11,47.0,46.6,41.3,37.8,34.1,24.2,13.8,9.44,9.45,2.35,1.45,9.59
11,4938,和碩,95.4,0.6,0.63,06/11,37.5,34.2,35.9,36.4,26.1,19.5,10.2,0.34,-2.47,1.69,0.51,3.86
12,9910,豐泰,97.0,3.0,3.19,06/11,37.1,35.9,33.1,34.8,31.2,25.0,18.1,11.4,7.99,3.5,1.23,10.8
13,2379,瑞昱,655.0,10.0,1.55,06/11,34.2,36.3,36.4,34.2,31.6,19.9,3.51,1.36,-0.16,1.23,0.78,0.86
14,1319,東陽,102.0,-5.0,-4.67,06/11,26.9,29.8,28.9,32.7,21.6,16.3,7.55,2.55,-0.15,1.73,0.6,3.41
15,2382,廣達,370.0,-10.5,-2.76,06/11,37.3,40.9,33.1,30.8,27.3,22.4,13.5,8.68,4.12,0.72,0.84,9.37
16,3293,鈊象,762.0,-37.0,-4.63,06/11,22.1,22.5,26.7,30.8,31.1,23.4,10.2,5.3,5.22,1.41,0.27,5.62
17,2855,統一證,50.9,-0.4,-0.78,06/11,38.0,36.5,34.7,29.4,27.7,20.2,11.5,7.31,4.8,2.94,1.31,7.49
18,2542,興富發,45.35,-0.1,-0.22,06/11,24.2,18.5,23.3,29.2,31.6,19.6,8.89,4.62,4.29,0.09,-0.06,6.09
19,2881,富邦金,125.5,3.0,2.45,06/11,31.4,30.6,29.5,27.7,3.6,-9.14,-7.04,-9.4,2.62,4.48,1.79,-7.74
