排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6120,達運,15.45,0.55,3.69,8346,06/02,6.62,30.5,376.0,33700.0,5533.0,11167.0,473.0,956.0,1107.0,345.0
2,1312,國喬,13.25,1.2,9.96,11633,06/02,10.3,1.35,2900.0,14900.0,4900.0,1665.0,11.1,51.5,280.0,62.2
3,2474,可成,245.5,22.0,9.84,21180,06/02,50.0,66.7,650.0,4400.0,543.0,350.0,125.0,309.0,-45.8,462.0
4,1409,新纖,27.55,2.5,9.98,25801,06/02,-7.72,0.8,5.46,4083.0,8267.0,4920.0,167.0,124.0,710.0,146.0
5,00686R,群益臺灣加權反1,1.01,0.0,0.0,10157,06/02,0.0,0.0,0.0,3100.0,10.3,3100.0,433.0,-94.3,433.0,
6,6698,旭暉應材,43.45,3.95,10.0,7099,06/02,119.0,363.0,1983.0,3025.0,,,6150.0,12400.0,12400.0,12400.0
7,6654,天正國際,170.0,1.0,0.59,428,06/02,0.0,3.33,34.8,3000.0,,,,933.0,-8.82,
8,2405,輔信,20.2,1.8,9.78,33872,06/02,612.0,1048.0,2867.0,2867.0,17700.0,35500.0,1878.0,790.0,2443.0,1383.0
9,2362,藍天,51.9,4.65,9.84,12900,06/02,3433.0,3433.0,2550.0,2550.0,2550.0,1667.0,1414.0,266.0,76.7,607.0
10,2101,南港,32.2,0.2,0.62,3982,06/02,130.0,188.0,156.0,2200.0,-23.3,,360.0,-11.5,-89.4,-4.17
11,6220,岳豐,33.3,-0.35,-1.04,674,06/02,0.0,983.0,622.0,2067.0,2067.0,2067.0,-64.9,550.0,,400.0
12,00980A,主動野村臺灣優選,24.7,-0.2,-0.8,15890,06/02,0.0,30.3,105.0,2050.0,-18.9,,330.0,975.0,,258.0
13,8473,山林水,56.0,0.6,1.08,12715,06/02,33.7,97.6,618.0,2022.0,16167.0,9660.0,9660.0,2022.0,16167.0,16167.0
14,2641,正德,19.7,0.35,1.81,15379,06/02,1200.0,2067.0,1931.0,1931.0,1931.0,1313.0,-77.6,-85.5,60.1,-82.8
15,2887,台新新光金,26.1,1.5,6.1,254724,06/02,1530.0,1650.0,1654.0,1618.0,1713.0,197300.0,4398.0,1302.0,-41.9,91.0
16,5392,能率,47.1,-1.8,-3.68,15516,06/02,72.1,185.0,1183.0,1611.0,1521.0,584.0,600.0,56.3,1183.0,54.0
17,2486,一詮,253.5,-13.0,-4.88,10774,06/02,-10.5,-6.56,94.8,1423.0,8275.0,13.0,-23.5,-48.6,-33.3,-30.9
18,9105,泰金寶-DR,10.5,0.82,8.47,271642,06/02,320.0,470.0,766.0,1359.0,,32673.0,52796.0,62715.0,17847.0,23641.0
19,5203,訊連,70.6,0.6,0.86,1221,06/02,367.0,600.0,833.0,1300.0,1300.0,,367.0,2700.0,7.69,
20,2597,潤弘,173.5,7.0,4.2,3924,06/02,-3.17,-5.43,2950.0,1120.0,1120.0,771.0,,6000.0,6000.0,6000.0
21,3014,聯陽,151.0,-1.5,-0.98,2568,06/02,833.0,700.0,833.0,1020.0,5500.0,,2700.0,273.0,367.0,300.0
22,3556,禾瑞亞,80.4,6.5,8.8,10871,06/02,-35.3,-12.0,1000.0,1000.0,,1000.0,,,,
23,00878,國泰永續高股息,32.49,0.5,1.56,111981,06/02,32.1,106.0,747.0,929.0,4700.0,67.4,555.0,-25.4,103.0,-40.7
24,2477,美隆電,22.3,0.15,0.68,387,06/02,0.0,,,800.0,-80.4,-82.0,,,800.0,
25,3438,類比科,79.0,4.6,6.18,1968,06/02,775.0,600.0,600.0,775.0,775.0,775.0,1067.0,-38.6,775.0,600.0
26,3687,歐買尬,74.6,-1.8,-2.36,301,06/02,-6.45,52.6,100.0,729.0,1060.0,,-31.8,-66.7,314.0,-65.3
27,2812,台中銀,18.7,0.3,1.63,18765,06/02,0.0,33.3,,700.0,700.0,,,-94.4,-92.2,-27.3
28,4128,中天,14.7,0.15,1.03,1182,06/02,100.0,300.0,700.0,700.0,,-20.0,,-11.1,-73.3,100.0
29,1402,遠東新,26.25,1.2,4.79,125381,06/02,5.32,-60.1,12.5,662.0,-56.6,350.0,3.12,25.3,130.0,52.3
30,3511,矽瑪,24.0,2.15,9.84,755,06/02,50.0,50.0,50.0,650.0,1400.0,7.14,650.0,25.0,15.4,87.5
31,2427,三商電,24.25,2.2,9.98,5408,06/02,529.0,633.0,633.0,633.0,700.0,780.0,-68.7,-85.9,-42.1,-79.5
32,00679B,元大美債20年,26.57,0.24,0.91,50603,06/02,133.0,133.0,133.0,600.0,,-56.2,,-12.5,-95.2,-89.4
33,2548,華固,104.5,-10.0,-8.73,11119,06/02,,,,575.0,575.0,28.6,-22.9,-28.9,-28.9,-50.9
34,4577,達航科技,104.0,-6.0,-5.45,1206,06/02,289.0,410.0,429.0,573.0,573.0,261.0,-9.2,-26.7,,87.3
35,2331,精英,25.6,1.2,4.92,36583,06/02,92.1,232.0,564.0,564.0,1725.0,3550.0,-67.0,5.8,2.82,-38.7
36,8050,廣積,60.0,1.3,2.21,2938,06/02,-13.5,3.23,-27.3,540.0,146.0,,433.0,-25.6,1500.0,-30.4
37,3056,富華新,13.5,0.1,0.75,1413,06/02,11.9,29.3,80.7,525.0,7400.0,14900.0,92.3,24.0,249.0,249.0
38,6548,長科*,81.1,6.1,8.13,34160,06/02,51.5,96.1,397.0,519.0,,8725.0,35200.0,1039.0,8725.0,782.0
