排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,06/10,,16840.0,-1015.0,-5.68,213,3692.0,17855.0,17460.0,18195.0,16810.0,7.76,143.0,106.8,,,,,
2,6515,穎崴,市,06/10,,8125.0,-485.0,-5.63,227,1921.0,8610.0,8510.0,8735.0,8125.0,7.08,165.0,45.07,,,,,
3,7769,鴻勁,市,06/10,,6840.0,-105.0,-1.51,877,6230.0,6945.0,6895.0,7455.0,6830.0,9.0,85.4,19.62,,,,,
4,2059,川湖,市,06/10,,6370.0,-425.0,-6.25,934,6136.0,6795.0,6610.0,6875.0,6345.0,7.8,56.1,19.25,,,,,
5,6223,旺矽,櫃,06/10,,5770.0,-115.0,-1.95,1608,9655.0,5885.0,6190.0,6235.0,5735.0,8.5,154.0,35.88,,,,,
6,6669,緯穎,市,06/10,,5065.0,-235.0,-4.43,2175,11164.0,5300.0,5350.0,5350.0,5020.0,6.23,17.0,6.72,,,,,
7,2383,台光電,市,06/10,,4940.0,-125.0,-2.47,2802,14245.0,5065.0,5080.0,5245.0,4875.0,7.31,107.0,36.92,,,,,
8,2454,聯發科,市,06/10,,4155.0,-320.0,-7.15,17413,75168.0,4475.0,4315.0,4520.0,4120.0,8.94,66.1,16.99,,,,,
9,3008,大立光,市,06/10,,4130.0,245.0,6.31,5970,25165.0,3885.0,4180.0,4270.0,4100.0,4.38,25.9,2.93,,,,,
10,3661,世芯-KY,市,06/10,,4040.0,-210.0,-4.94,1474,6128.0,4250.0,4250.0,4270.0,4015.0,6.0,59.1,7.63,,,,,
11,3443,創意,市,06/10,,4025.0,-285.0,-6.61,2697,11249.0,4310.0,4220.0,4365.0,4000.0,8.47,121.0,36.98,,,,,
12,3653,健策,市,06/10,,3800.0,-135.0,-3.43,2154,8311.0,3935.0,3800.0,4000.0,3740.0,6.61,105.0,26.32,,,,,
13,7734,印能科技,櫃,06/10,,3320.0,135.0,4.24,431,1480.0,3185.0,3290.0,3500.0,3215.0,8.95,83.8,13.45,,,,,
