Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,11223,101997410,9722,88419368,1501,13578042,9340,84592783,4533,41137250,4807,43455533
1,臺股期貨,投信,580,5254587,278,2518148,302,2736439,57526,520334193,5366,48536543,52160,471797650
1,臺股期貨,外資,94404,860482411,93388,851319592,1016,9162819,12857,116302993,82003,741862012,-69146,-625559019
2,電子期貨,自營商,87,1027708,96,1132082,-9,-104374,35,410203,181,2121215,-146,-1711012
2,電子期貨,投信,0,0,0,0,0,0,167,1957040,0,0,167,1957040
2,電子期貨,外資,203,2391297,216,2545167,-13,-153870,41,480471,248,2906262,-207,-2425791
3,金融期貨,自營商,54,158575,44,128828,10,29747,77,226129,143,420116,-66,-193987
3,金融期貨,投信,0,0,0,0,0,0,12,35266,0,0,12,35266
3,金融期貨,外資,199,583398,195,571778,4,11620,176,517229,195,573066,-19,-55837
4,小型臺指期貨,自營商,18058,41171857,19583,44619949,-1525,-3448092,1724,3933870,16296,36962085,-14572,-33028215
4,小型臺指期貨,投信,0,0,4,9055,-4,-9055,90,203517,82,185427,8,18090
4,小型臺指期貨,外資,203050,462970692,203355,463646698,-305,-676007,1993,4506933,3044,6892960,-1051,-2386027
5,微型臺指期貨,自營商,32223,14744841,48767,22217014,-16544,-7472173,2056,947825,52685,23889283,-50629,-22941458
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,233315,106506966,233307,106477452,8,29514,5662,2561042,1605,725926,4057,1835116
6,小型電子期貨,自營商,87,128636,154,227219,-67,-98583,193,282736,320,468786,-127,-186050
6,小型電子期貨,投信,0,0,0,0,0,0,64,93750,0,0,64,93750
6,小型電子期貨,外資,800,1179252,790,1164964,10,14288,22,32227,8,11719,14,20508
7,小型金融期貨,自營商,44,32286,65,47489,-21,-15203,74,54368,68,49953,6,4415
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,112,82040,113,82843,-1,-803,0,0,3,2204,-3,-2204
8,股票期貨,自營商,76729,29923067,58551,24126976,18178,5796091,79346,23803008,376187,256662242,-296841,-232859234
8,股票期貨,投信,29,4889,29,4882,0,7,30682,16165951,255,47172,30427,16118779
8,股票期貨,外資,405971,219541328,388369,207707102,17602,11834227,160799,143478583,744290,450109323,-583491,-306630740
9,ETF期貨,自營商,6861,4052852,8166,4083872,-1305,-31020,12247,3883502,36168,22685815,-23921,-18802313
9,ETF期貨,投信,0,0,0,0,0,0,4306,3580083,50,20130,4256,3559953
9,ETF期貨,外資,8418,6925570,8978,7094454,-560,-168885,17842,14909659,4475,2730131,13367,12179528
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,50,75243,50,75248,0,-5,88,131955,68,101957,20,29998
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,22,33108,21,31598,1,1510,2,3000,20,29998,-18,-26998
12,富櫃200期貨,自營商,1,1007,2,2025,-1,-1019,26,26381,23,23337,3,3044
12,富櫃200期貨,投信,0,0,0,0,0,0,24,24352,0,0,24,24352
12,富櫃200期貨,外資,0,0,0,0,0,0,0,0,8,8117,-8,-8117
13,臺灣中型100期貨,自營商,946,345151,945,344421,1,731,773,281077,256,93077,517,188000
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,120,303471,120,303471,0,0,31,78306,31,78306,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,11,2031,-11,-2031
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,285,229790,260,209958,25,19831,16,12663,70,55492,-54,-42829
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,7,5532,7,5540,0,-7,0,0,0,0,0,0
17,航運期貨,自營商,0,0,0,0,0,0,11,2099,11,2099,0,0
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,71,56234,71,56273,0,-39,40,31620,116,91731,-76,-60111
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,75,59459,74,58610,1,849,11,8699,66,52173,-55,-43474
19,美國標普500期貨,自營商,25,37805,10,15166,15,22639,0,0,37,55981,-37,-55981
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1513,0,0,1,1513
19,美國標普500期貨,外資,10,15166,24,36292,-14,-21127,0,0,57,86507,-57,-86507
20,美國那斯達克100期貨,自營商,20,30095,77,116243,-57,-86148,0,0,149,225005,-149,-225005
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,1,1510,0,0,1,1510
20,美國那斯達克100期貨,外資,526,796715,595,900797,-69,-104082,122,185014,550,832442,-428,-647428
21,美國道瓊期貨,自營商,6,6195,6,6201,0,-6,0,0,18,18589,-18,-18589
21,美國道瓊期貨,投信,0,0,0,0,0,0,1,1033,0,0,1,1033
21,美國道瓊期貨,外資,183,188462,72,74159,111,114303,115,118965,61,63144,54,55821
22,美國費城半導體期貨,自營商,33,35642,57,60715,-24,-25073,0,0,443,474293,-443,-474293
22,美國費城半導體期貨,投信,0,0,0,0,0,0,8,8559,0,0,8,8559
22,美國費城半導體期貨,外資,159,169823,189,202272,-30,-32449,217,232579,388,415209,-171,-182630
23,英國富時100期貨,自營商,66,34133,103,53189,-37,-19056,115,59582,75,38982,40,20600
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,114,58850,75,38769,39,20081,52,27032,16,8290,36,18742
期貨 小計,期貨 小計,自營商,146989,194391998,146849,186245707,140,8146290,106192,118758107,487889,385657625,-381697,-266899518
期貨 小計,期貨 小計,投信,609,5259476,311,2532085,298,2727391,92882,542406767,5753,48789272,87129,493617495
期貨 小計,期貨 小計,外資,947568,1661990069,929768,1641958087,17800,20031981,199911,283364426,837037,1207309483,-637126,-923945057
期貨合計,期貨合計,期貨合計,1095166,1861641543,1076928,1830735879,18238,30905662,398985,944529300,1330679,1641756380,-931694,-697227080
