排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8043,蜜望實,199.0,6.5,3.38,06/10,6.63,6.33,4.89,8.7,8.05,8.54,0.48,-2.15,-0.03,0.22,0.22,8.06
2,4741,泓瀚,80.9,4.9,6.45,06/10,3.21,3.58,4.79,6.34,5.75,7.51,6.1,6.24,6.27,6.71,,6.21
3,5328,華容,44.85,2.1,4.91,06/10,4.08,4.15,3.44,5.83,2.02,3.78,1.12,6.73,3.28,5.04,5.5,6.64
4,3624,光頡,113.5,1.0,0.89,06/10,7.41,7.55,6.9,5.71,5.91,10.9,11.3,15.1,11.9,15.6,10.4,12.6
5,4542,科嶠,327.0,-18.5,-5.35,06/10,3.25,3.19,4.25,5.57,5.28,3.86,3.89,5.04,3.96,6.4,6.29,5.12
6,2413,環科,59.6,5.4,9.96,06/10,4.46,4.62,4.89,5.13,4.64,4.59,2.1,4.62,3.81,6.9,6.39,4.58
7,8047,星雲,51.7,-0.7,-1.34,06/10,-0.02,-0.04,4.77,4.8,4.91,4.71,4.72,3.58,4.22,4.47,4.47,3.99
8,6432,今展科,75.9,4.2,5.86,06/10,3.34,4.33,3.58,4.47,2.91,5.54,2.53,2.21,3.7,3.0,3.86,6.29
9,3441,聯一光,65.0,5.9,9.98,06/10,0.71,1.06,1.21,4.2,2.95,2.93,2.05,3.33,1.63,4.94,3.53,2.39
10,3550,聯穎,28.45,2.55,9.85,06/10,0.74,1.09,2.25,3.94,5.46,5.65,6.95,6.93,5.96,8.21,9.03,7.95
11,2241,艾姆勒,41.55,1.85,4.66,06/10,1.1,1.55,2.91,3.57,2.44,1.83,-0.14,-0.78,2.58,-5.09,,-0.88
12,2493,揚博,180.5,11.5,6.8,06/10,1.95,1.45,1.25,3.37,1.55,3.57,1.41,3.07,-0.7,-3.17,-2.55,2.68
13,6278,台表科,188.0,-10.5,-5.29,06/10,1.28,1.96,2.67,3.3,3.02,-3.19,-3.55,-2.33,-1.94,-4.32,-3.36,-0.41
14,6127,九豪,77.0,-6.8,-8.11,06/10,3.26,1.87,3.39,3.24,2.46,6.17,0.17,1.37,-0.43,0.35,1.27,5.67
15,3147,大綜,320.0,7.5,2.4,06/10,0.6,0.52,0.65,3.2,4.4,6.07,6.13,5.55,0.17,1.57,,5.89
16,6176,瑞儀,89.1,-2.7,-2.94,06/10,0.78,0.87,1.22,3.16,6.04,4.82,-0.61,5.3,3.63,-7.88,-10.8,1.28
