代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.42,-0.05,-0.17,26W26,06/22,58,648702,43.1,98.3,0,0,0.0,0.0,-2,-4755,-30.3,-0.72,24,292342,43.9,44.3
00717,富邦美國特別股,15.03,-0.04,-0.27,26W26,06/22,52,25446,60.3,20.1,0,0,0.0,0.0,1,177,57.7,0.14,17,15052,76.8,11.9
00857B,永豐20年美公債,23.6,-0.02,-0.08,26W26,06/22,33,173649,43.0,30.8,0,0,0.0,0.0,-1,-1143,-47.3,-0.2,33,182613,45.2,32.4
00931B,統一美債20年,13.64,-0.03,-0.22,26W26,06/22,23,308438,53.7,14.4,0,0,0.0,0.0,-1,-1715,-28.6,-0.08,23,358359,62.3,16.7
9933,中鼎,43.75,1.1,2.58,26W26,06/22,16,85511,16.6,9.5,-1,-13,-0.19,0.0,-5,-2329,-1.68,-0.26,16,85192,16.6,9.46
00984B,大華優利美A債15,16.5,-0.04,-0.24,26W26,06/22,15,98076,43.3,66.3,0,0,0.0,0.0,4,6590,23.3,4.45,8,49618,58.9,33.5
00915,凱基優選高股息30,32.95,0.67,2.08,26W26,06/22,14,83694,15.8,15.4,0,0,0.0,0.0,-1,-1322,-20.4,-0.24,68,1177141,51.5,216.0
00740B,富邦全球投等債,38.87,-0.06,-0.15,26W26,06/22,13,72798,45.4,3.37,0,0,0.0,0.0,-17,-108820,-38.7,-5.04,-1,-3277,-75.1,-0.15
00772B,中信高評級公司債,33.82,-0.11,-0.32,26W26,06/22,13,97868,50.7,2.87,0,0,0.0,0.0,4,4825,9.32,0.14,44,231045,40.3,6.79
00773B,中信優先金融債,36.04,-0.1,-0.28,26W26,06/22,13,23567,34.7,0.92,0,0,0.0,0.0,-2,-706,-16.7,-0.03,34,46827,24.0,1.83
00862B,中信投資級公司債,31.83,-0.12,-0.38,26W26,06/22,13,7743,26.9,0.87,0,0,0.0,0.0,-2,-258,-14.7,-0.03,27,4401,7.5,0.5
00948B,中信優息投資級債,9.53,-0.03,-0.31,26W26,06/22,13,252469,46.6,6.12,0,0,0.0,0.0,6,36819,15.4,0.89,48,1589625,56.2,38.5
00950B,凱基A級公司債,14.16,-0.03,-0.21,26W26,06/22,13,123523,38.0,3.01,0,0,0.0,0.0,-2,-1862,-8.08,-0.05,-1,-545,-9.64,-0.01
00966B,統一ESG投等債15+,14.09,-0.03,-0.21,26W26,06/22,13,18546,28.3,14.8,0,0,0.0,0.0,-1,-383,-30.8,-0.31,33,46798,23.4,37.4
00647L,元大S&P500正2,133.25,-0.1,-0.07,26W26,06/22,12,209,3.23,3.26,0,0,0.0,0.0,-3,-127,-13.1,-1.99,-3,-71,-7.34,-1.11
