代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.86,0.46,1.56,26W26,06/25,58,677154,44.0,102.0,0,0,0.0,0.0,-2,-10339,-21.0,-1.56,24,315211,45.1,47.5
00717,富邦美國特別股,14.91,0.0,0.0,26W26,06/25,52,25774,60.4,20.4,0,0,0.0,0.0,1,118,15.4,0.09,17,15320,76.4,12.1
00857B,永豐20年美公債,23.65,0.3,1.28,26W26,06/25,33,178743,43.4,31.7,0,0,0.0,0.0,-1,-463,-4.35,-0.08,33,188387,45.7,33.4
00931B,統一美債20年,13.85,0.2,1.47,26W26,06/25,23,316135,53.7,14.8,0,0,0.0,0.0,-1,-2095,-10.7,-0.1,23,365676,62.1,17.1
9933,中鼎,43.65,0.75,1.75,26W26,06/25,16,86649,16.5,9.16,-1,-24,-0.14,0.0,-5,-2263,-1.52,-0.24,16,86386,16.5,9.14
00984B,大華優利美A債15,16.68,0.14,0.85,26W26,06/25,15,101440,43.3,68.6,0,0,0.0,0.0,4,8980,24.9,6.07,8,55372,60.3,37.4
00915,凱基優選高股息30,33.28,0.25,0.76,26W26,06/25,14,82294,15.1,15.1,0,0,0.0,0.0,68,1004235,43.7,184.0,68,1179638,51.3,216.0
00740B,富邦全球投等債,39.28,0.31,0.8,26W26,06/25,13,77519,45.7,3.58,0,0,0.0,0.0,-17,-112894,-38.9,-5.22,-1,-2631,-19.3,-0.12
00772B,中信高評級公司債,34.24,0.36,1.06,26W26,06/25,13,106536,51.4,3.13,-1,-50,-0.28,0.0,4,6218,9.41,0.18,44,241056,41.0,7.08
00773B,中信優先金融債,36.51,0.35,0.97,26W26,06/25,13,26357,36.0,1.03,0,0,0.0,0.0,-2,-1606,-17.1,-0.06,34,48717,24.4,1.91
00862B,中信投資級公司債,32.23,0.26,0.81,26W26,06/25,13,8130,27.0,0.92,0,0,0.0,0.0,-2,-387,-12.4,-0.04,27,4659,7.76,0.53
00948B,中信優息投資級債,9.65,0.09,0.94,26W26,06/25,13,285976,47.3,6.61,0,0,0.0,0.0,6,39424,13.1,0.91,48,1625737,56.3,37.6
00950B,凱基A級公司債,14.33,0.14,0.99,26W26,06/25,13,133791,39.0,3.26,0,0,0.0,0.0,-2,-2940,-7.16,-0.07,7,57326,30.2,1.4
00959B,大華投等美債15Y+,9.56,0.09,0.95,26W26,06/25,13,55919,44.1,10.6,0,0,0.0,0.0,3,8817,32.0,1.67,8,52445,62.5,9.91
00966B,統一ESG投等債15+,14.26,0.12,0.85,26W26,06/25,13,19904,28.8,15.9,0,0,0.0,0.0,-1,-389,-8.33,-0.31,33,48151,23.7,38.4
009813,貝萊德標普卓越50,10.87,0.07,0.65,26W26,06/25,13,44768,15.1,11.0,0,0,0.0,0.0,12,138896,50.5,34.1,12,183634,66.7,45.1
00757,統一FANG+,126.45,0.95,0.76,26W26,06/25,12,26946,19.3,9.36,0,0,0.0,0.0,-1,-1325,-11.5,-0.46,3,5978,21.8,2.08
00770,國泰北美科技,68.0,0.95,1.42,26W26,06/25,12,7642,21.9,9.5,0,0,0.0,0.0,2,806,30.3,1.0,2,1148,43.3,1.43
00900,富邦特選高股息30,19.8,0.11,0.56,26W26,06/25,12,210755,26.9,12.5,0,0,0.0,0.0,12,296494,37.9,17.6,12,515749,65.9,30.7
00909,國泰數位支付服務,49.87,-0.73,-1.44,26W26,06/25,12,52915,23.6,48.9,0,0,0.0,0.0,12,46021,20.5,42.5,12,98936,44.1,91.4
00983A,主動中信ARK創新,11.91,0.16,1.36,26W26,06/25,12,65403,25.8,46.7,0,0,0.0,0.0,12,90702,35.8,64.7,12,156104,61.6,111.0
00993A,主動安聯台灣,14.28,0.1,0.71,26W26,06/25,12,132415,12.5,16.4,0,0,0.0,0.0,19,549943,22.8,68.3,19,768428,31.8,95.4
00636,國泰中國A50,29.15,0.33,1.15,26W26,06/25,10,3877,10.5,3.81,0,0,0.0,0.0,2,1127,18.6,1.11,21,36876,33.7,36.2
00725B,國泰投資級公司債,35.92,0.32,0.9,26W26,06/25,10,88143,34.3,2.33,0,0,0.0,0.0,-1,-3353,-14.1,-0.09,24,227973,32.1,6.03
00764B,群益25年美債,28.39,0.4,1.43,26W26,06/25,10,46909,14.6,3.0,0,0,0.0,0.0,-1,-1943,-11.0,-0.12,5,21553,14.3,1.38
00779B,凱基美債25+,28.75,0.35,1.23,26W26,06/25,10,5789,26.7,0.45,0,0,0.0,0.0,-1,-200,-14.5,-0.02,16,6066,18.1,0.47
00795B,中信美國公債20年,27.57,0.39,1.43,26W26,06/25,10,136328,37.2,8.07,4,250,0.18,0.01,-1,-5432,-12.1,-0.32,14,196865,36.2,11.7
