代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00931B,統一美債20年,13.56,0.07,0.52,06/17,23,57537,48.9,2.68,0,0,0.0,0.0,1,1830,47.3,0.09,23,75351,64.0,3.51
7610,聯友金屬-創,2105.0,190.0,9.92,06/17,19,1873,25.2,3.85,0,0,0.0,0.0,1,1,0.15,0.0,19,1846,24.8,3.8
1626,艾美特-KY,10.15,0.15,1.5,06/17,18,273,11.0,0.18,0,0,0.0,0.0,2,5,1.81,0.0,5,64,13.6,0.04
00857B,永豐20年美公債,23.44,0.13,0.56,06/17,17,20518,48.7,3.64,0,0,0.0,0.0,1,230,16.1,0.04,1,564,39.5,0.1
4551,智伸科,201.5,18.0,9.81,06/17,16,3763,15.1,3.27,0,0,0.0,0.0,5,159,1.49,0.14,4,1393,14.2,1.21
1722,台肥,48.85,0.2,0.41,06/17,15,14659,26.3,1.5,0,0,0.0,0.0,-1,-44,-2.45,0.0,15,14705,26.4,1.5
4536,拓凱,165.0,-0.5,-0.3,06/17,15,847,23.4,0.93,0,0,0.0,0.0,1,1,0.62,0.0,15,862,23.8,0.95
2867,三商壽,8.62,0.09,1.06,06/17,14,105085,32.7,1.78,0,0,0.0,0.0,1,81,0.42,0.0,14,127281,39.5,2.16
2897,王道銀行,10.55,0.05,0.48,06/17,13,41291,39.6,1.47,0,0,0.0,0.0,-2,-65,-0.39,0.0,13,38994,37.4,1.39
8240,華宏,56.3,1.0,1.81,06/17,12,1263,15.6,1.26,0,0,0.0,0.0,-3,-3,-0.19,0.0,12,1207,14.9,1.21
4590,富田-創,78.0,1.2,1.56,06/17,11,549,26.1,1.0,0,0,0.0,0.0,2,2,0.64,0.0,11,548,26.0,1.0
3546,宇峻,86.1,-0.5,-0.58,06/17,10,911,15.2,1.56,0,0,0.0,0.0,-1,-25,-3.23,-0.04,3,479,19.0,0.82
5904,寶雅,618.0,-7.0,-1.12,06/17,10,1203,20.9,1.13,1,19,7.92,0.02,-2,-22,-5.26,-0.02,2,39,9.25,0.04
6491,晶碩,311.5,0.5,0.16,06/17,10,1867,37.9,2.39,0,0,0.0,0.0,-5,-39,-1.68,-0.05,10,1818,36.9,2.33
7760,享溫馨,32.6,0.3,0.93,06/17,10,176,21.3,0.27,0,0,0.0,0.0,-14,-263,-18.6,-0.4,-1,-8,-8.47,-0.01
1313,聯成,11.2,0.05,0.45,06/17,9,7101,19.7,0.53,0,0,0.0,0.0,-1,-6,-0.18,0.0,9,7053,19.6,0.53
1909,榮成,10.05,0.0,0.0,06/17,9,9819,20.3,0.74,0,0,0.0,0.0,-2,-163,-1.1,-0.01,9,9803,20.3,0.74
8358,金居,640.0,8.0,1.27,06/17,9,4604,20.9,1.82,-1,-10,-0.5,0.0,1,512,25.6,0.2,9,4181,19.0,1.66
00939,統一台灣高息動能,21.72,0.25,1.16,06/17,8,12371,25.4,1.01,0,0,0.0,0.0,4,4237,21.5,0.35,53,277441,55.9,22.7
2015,豐興,62.2,-0.7,-1.11,06/17,8,691,19.1,0.12,0,0,0.0,0.0,-1,-3,-0.81,0.0,8,1072,29.6,0.18
2025,千興,14.15,-0.2,-1.39,06/17,8,1082,7.12,0.63,0,0,0.0,0.0,1,9,1.27,0.01,1,45,6.35,0.03
2748,雲品,40.75,0.3,0.74,06/17,8,245,23.2,0.23,0,0,0.0,0.0,-1,-2,-1.97,0.0,8,246,23.3,0.23
2892,第一金,32.5,0.7,2.2,06/17,8,180014,38.3,1.25,2,37617,32.3,0.26,-1,-135,-0.21,0.0,8,221502,47.1,1.54
4904,遠傳,109.5,-3.0,-2.67,06/17,8,19790,23.5,0.55,-4,-8068,-18.0,-0.22,1,277,2.14,0.01,-1,-107,-0.82,0.0
5285,界霖,90.0,2.2,2.51,06/17,8,2831,15.6,2.77,0,0,0.0,0.0,1,3,0.22,0.0,8,2788,15.4,2.73
5292,華懋,226.0,2.0,0.89,06/17,8,160,10.5,0.38,0,0,0.0,0.0,1,8,14.2,0.02,1,10,17.7,0.02
5324,士開,12.1,-0.05,-0.41,06/17,8,1052,40.0,0.46,0,0,0.0,0.0,0,0,0.0,0.0,8,1052,40.0,0.46
5434,崇越,478.0,7.5,1.59,06/17,8,2269,30.2,1.17,-4,-479,-12.1,-0.25,1,4,0.42,0.0,8,1805,24.1,0.93
6277,宏正,72.8,0.3,0.41,06/17,8,610,26.6,0.51,0,0,0.0,0.0,3,6,1.04,0.0,8,611,26.7,0.51
2029,盛餘,20.95,0.05,0.24,06/17,7,518,27.9,0.16,0,0,0.0,0.0,-1,0,-0.32,0.0,7,524,28.3,0.16
2360,致茂,2230.0,-75.0,-3.25,06/17,7,3502,18.8,0.82,-4,-2029,-22.5,-0.48,-1,-2,-0.06,0.0,-1,-96,-3.5,-0.02
2618,長榮航,42.55,2.8,7.04,06/17,7,189931,37.2,3.52,-1,-11668,-6.07,-0.22,2,585,0.25,0.01,5,159190,36.9,2.95
2634,漢翔,47.2,0.45,0.96,06/17,7,6497,26.1,0.69,-2,-14,-0.25,0.0,-2,-33,-0.58,0.0,7,6456,25.9,0.69
2637,慧洋-KY,77.4,-1.0,-1.28,06/17,7,18007,35.4,2.41,-1,-164,-3.33,-0.02,-3,-130,-0.85,-0.02,6,9651,23.8,1.29
2718,全心投控,50.6,2.1,4.33,06/17,7,48,9.11,0.05,0,0,0.0,0.0,0,0,0.0,0.0,7,48,9.04,0.05
2801,彰銀,22.95,0.15,0.66,06/17,7,141994,44.8,1.21,-1,-37,-0.14,0.0,-1,-76,-0.29,0.0,7,142883,45.1,1.21
2887E,台新新光戊特一,50.6,0.0,0.0,06/17,7,177,9.72,0.04,0,0,0.0,0.0,0,0,0.0,0.0,7,177,9.72,0.04
2887I,台新新光辛特,9.46,0.02,0.21,06/17,7,6006,15.1,0.19,0,0,0.0,0.0,0,0,0.0,0.0,7,6006,15.1,0.19
3114,好德,43.45,0.75,1.76,06/17,7,324,4.48,0.5,0,0,0.0,0.0,5,330,8.59,0.51,7,664,9.18,1.02
3149,正達,93.7,5.7,6.48,06/17,7,4315,11.6,1.91,0,0,0.0,0.0,1,10,0.13,0.0,7,4325,11.7,1.91
5011,久陽,20.6,0.8,4.04,06/17,7,673,6.66,0.67,0,0,0.0,0.0,-1,-6,-0.12,-0.01,7,673,6.66,0.67
