排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00981A,主動統一台股增長,30.88,0.06,0.19,06/17,-50921,-170539,-191315,-206380,-222386.0,-77823.0,-9953.0,79494.0,129923.0,93571.0
2,3481,群創,58.6,5.3,9.94,06/17,-5272,-9317,-109439,-116128,-189994.0,-140627.0,-169810.0,289873.0,313620.0,169160.0
3,2891,中信金,71.0,0.2,0.28,06/17,-36670,-41439,-61509,-61277,-37403.0,-43723.0,107413.0,80979.0,-62801.0,140911.0
4,2303,聯電,140.0,-1.0,-0.71,06/17,-42024,-37451,-34312,-58346,-293664.0,-380753.0,-284289.0,-534027.0,-888948.0,-372520.0
5,2618,長榮航,42.55,2.8,7.04,06/17,-10345,-11832,-22298,-29525,-19330.0,59020.0,128835.0,67688.0,134970.0,82221.0
6,2609,陽明,51.6,0.6,1.18,06/17,-12261,-12569,-16334,-29516,-125287.0,-137060.0,-66057.0,-154358.0,-112418.0,-100291.0
7,2887,台新新光金,32.6,0.3,0.93,06/17,-4702,-12485,-13445,-27503,-29600.0,41073.0,80469.0,169936.0,-1047474.0,29781.0
8,00991A,主動復華未來50,20.02,0.18,0.91,06/17,-7751,-16346,-16096,-25677,-31675.0,-40367.0,35195.0,72015.0,,65238.0
9,00631L,元大台灣50正2,37.51,0.2,0.54,06/17,63160,70677,-15060,-21641,46033.0,24940.0,363627.0,361339.0,353856.0,361901.0
10,00992A,主動群益科技創新,18.65,0.14,0.76,06/17,-1142,-10413,-14413,-19650,-10258.0,11835.0,44711.0,,,52212.0
11,5880,合庫金,24.75,0.15,0.61,06/17,-5255,-11456,-13178,-19253,-30342.0,5139.0,75881.0,101553.0,74987.0,105709.0
12,00403A,主動統一升級50,10.75,0.05,0.47,06/17,-39,-5419,-20861,-18292,109893.0,88872.0,,,,
13,2882,國泰金,113.5,4.0,3.65,06/17,-3655,-3540,-4616,-15429,-15659.0,-97206.0,12427.0,-144938.0,-277857.0,-54447.0
14,00937B,群益ESG投等債20+,14.91,0.0,0.0,06/17,-11800,-11801,-11801,-13800,-13801.0,-31325.0,-50591.0,-59773.0,-100580.0,-56073.0
15,2356,英業達,67.5,0.9,1.35,06/17,-7470,-5353,-8672,-13581,-44054.0,-4695.0,-114111.0,-49416.0,-62980.0,-74713.0
16,2610,華航,21.85,0.65,3.07,06/17,-4817,-7797,-11809,-11909,-32992.0,-173622.0,-172130.0,-189929.0,-94876.0,-121839.0
17,00990A,主動元大AI新經濟,20.72,-0.17,-0.81,06/17,982,982,-9089,-11154,-5069.0,-2153.0,4361.0,,,-89723.0
18,0056,元大高股息,51.95,0.4,0.78,06/17,-5236,-9672,-12338,-11087,-14762.0,-39407.0,9520.0,-58022.0,-9478.0,-51935.0
19,00405A,主動富邦台灣龍耀,9.39,0.02,0.21,06/17,0,-840,-11010,-10985,,,,,,
20,2489,瑞軒,48.6,2.7,5.88,06/17,-4868,-4877,-7007,-9581,-5458.0,-7961.0,35547.0,39761.0,37507.0,39590.0
21,9105,泰金寶-DR,9.5,-0.05,-0.52,06/17,-654,-1062,-2360,-8905,-16405.0,-33744.0,-26709.0,-39250.0,-12611.0,-37345.0
22,6147,頎邦,229.5,5.0,2.23,06/17,-1660,-2541,-5797,-8624,-6045.0,1449.0,35901.0,40674.0,28141.0,39988.0
23,1314,中石化,7.62,-0.06,-0.78,06/17,-2268,-2508,-7598,-8299,-29424.0,-26485.0,47415.0,23350.0,24270.0,25429.0
24,00988A,主動統一全球創新,22.52,-0.16,-0.71,06/17,-250,-1920,-2718,-7610,-23875.0,-21142.0,28205.0,30492.0,,36887.0
25,2324,仁寶,37.3,-0.1,-0.27,06/17,584,792,1215,-6965,-20767.0,-238684.0,-248510.0,-149774.0,162936.0,-123762.0
26,1605,華新,38.7,-0.45,-1.15,06/17,-2513,-1473,-6956,-6950,-4993.0,-11876.0,-46374.0,-122779.0,56683.0,-119549.0
27,00953B,群益優選非投等債,9.61,0.0,0.0,06/17,0,0,-655,-6655,-6732.0,-12826.0,-3511.0,20014.0,32653.0,22174.0
28,1326,台化,53.7,1.6,3.07,06/17,-2465,-2107,-3255,-6325,-10663.0,2104.0,-67254.0,-62641.0,-95402.0,-68792.0
29,00940,元大台灣價值高息,12.53,0.17,1.38,06/17,-602,-1721,-2052,-6292,-34606.0,-41478.0,3708.0,27051.0,18584.0,27561.0
