代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.89,-0.12,-0.41,26W23,06/03,55,637416,43.3,95.0,0,0,0.0,0.0,-2,-9310,-42.7,-1.39,21,285496,45.2,42.5
00717,富邦美國特別股,15.16,-0.05,-0.33,26W23,06/03,49,23954,59.9,18.1,0,0,0.0,0.0,-1,-11,-1.61,-0.01,14,13502,77.7,10.2
00857B,永豐20年美公債,23.17,-0.1,-0.43,26W23,06/03,30,162004,43.0,27.6,0,0,0.0,0.0,3,5482,16.1,0.93,30,165356,43.9,28.2
00931B,統一美債20年,13.4,-0.05,-0.37,26W23,06/03,20,283468,53.8,12.9,0,0,0.0,0.0,3,7623,9.22,0.35,20,325321,61.8,14.8
006205,富邦上証,41.21,0.11,0.27,26W23,06/03,17,5401,10.1,5.43,0,0,0.0,0.0,1,385,18.4,0.39,17,9881,18.6,9.94
00710B,復華彭博非投等債,18.89,0.0,0.0,26W23,06/03,15,2351,15.2,1.28,0,0,0.0,0.0,2,200,8.09,0.11,22,23354,55.0,12.7
00746B,富邦A級公司債,35.47,-0.17,-0.48,26W23,06/03,15,36287,51.5,1.45,0,0,0.0,0.0,-15,-35388,-50.2,-1.41,-1,-10,-1.17,0.0
00902,中信電池及儲能,16.46,0.01,0.06,26W23,06/03,13,37950,22.8,16.4,0,0,0.0,0.0,4,9783,24.3,4.23,13,78003,47.0,33.7
9933,中鼎,42.7,3.35,8.51,26W23,06/03,13,71821,16.7,7.98,1,208,0.74,0.02,-2,-1699,-3.09,-0.19,13,71702,16.7,7.96
00897,富邦基因免疫生技,9.47,-0.2,-2.07,26W23,06/03,12,14592,32.6,9.54,0,0,0.0,0.0,-1,-416,-16.6,-0.27,25,34977,34.9,22.9
00943,兆豐電子高息等權,22.71,0.16,0.71,26W23,06/03,12,11667,50.2,27.5,0,0,0.0,0.0,1,48,8.37,0.11,13,10456,43.7,24.7
009817,國泰日本不動產,8.64,-0.03,-0.35,26W23,06/03,12,38854,17.9,14.4,0,0,0.0,0.0,2,5676,14.9,2.1,10,43108,27.4,16.0
