代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,105.5,0.1,0.09,26W23,06/01,-6,-432379,-15.6,-2.26,18,123206,1.14,0.65,-8,-291529,-7.6,-1.53,-6,-634876,-22.9,-3.33
6531,愛普*,1125.0,-65.0,-5.46,26W23,06/01,1,125,1.04,0.08,8,11084,3.76,6.81,-2,-113,-0.18,-0.07,4,4048,2.65,2.49
8210,勤誠,1400.0,35.0,2.56,26W23,06/01,1,66,7.3,0.05,8,7787,7.31,6.21,1,20,2.28,0.02,1,87,9.69,0.07
2330,台積電,2355.0,0.0,0.0,26W23,06/01,-1,-3312,-8.74,-0.01,7,58035,4.48,0.22,3,2994,0.66,0.01,-1,-1931,-5.1,-0.01
2344,華邦電,168.0,10.0,6.33,26W23,06/01,-1,-6768,-2.29,-0.15,6,145548,2.33,3.23,2,4186,0.21,0.09,2,181354,8.89,4.03
3706,神達,93.5,4.7,5.29,26W23,06/01,3,32163,11.2,2.42,6,16230,3.19,1.22,3,1799,0.63,0.14,3,49841,17.3,3.76
5269,祥碩,1520.0,55.0,3.75,26W23,06/01,1,87,6.13,0.12,6,1071,1.78,1.44,1,56,3.95,0.08,1,285,20.1,0.38
8028,昇陽半導體,356.5,29.5,9.02,26W23,06/01,1,2218,14.6,1.24,6,6898,1.67,3.85,1,46,0.3,0.03,1,2764,18.2,1.54
0056,元大高股息,51.9,1.7,3.39,26W23,06/01,3,102612,16.9,0.75,5,5780,0.41,0.04,6,396686,23.2,2.92,6,733244,42.8,5.39
00935,野村臺灣新科技50,62.4,1.15,1.88,26W23,06/01,-1,-3255,-14.3,-0.49,5,3301,0.85,0.5,-8,-136484,-25.1,-20.5,-8,-141443,-26.1,-21.2
2393,億光,64.4,1.9,3.04,26W23,06/01,-4,-18657,-30.0,-4.21,5,3461,4.3,0.78,4,1298,2.09,0.29,-4,-16189,-26.1,-3.65
2412,中華電,140.5,3.5,2.55,26W23,06/01,1,5040,18.7,0.06,5,27573,8.35,0.36,5,4181,1.27,0.05,1,11613,43.0,0.15
6196,帆宣,513.0,2.0,0.39,26W23,06/01,3,2002,6.5,0.91,5,2517,3.5,1.14,-2,-36,-0.19,-0.02,3,4149,13.5,1.88
6202,盛群,58.1,-0.6,-1.02,26W23,06/01,-1,-434,-15.6,-0.19,5,959,1.03,0.42,-1,-1,-0.05,0.0,-1,-423,-15.2,-0.18
7749,意騰-KY,499.0,3.5,0.71,26W23,06/01,-2,-426,-8.47,-0.92,5,232,0.97,0.5,1,1,0.16,0.0,-2,-432,-8.59,-0.93
2049,上銀,387.5,-1.5,-0.39,26W23,06/01,-3,-1659,-1.98,-0.47,4,3115,2.19,0.88,2,304,0.62,0.09,-1,-320,-5.74,-0.09
2376,技嘉,387.0,17.0,4.59,26W23,06/01,-1,-4462,-11.5,-0.67,4,11216,3.44,1.67,2,1374,1.08,0.21,2,12093,9.54,1.81
2481,強茂,157.0,-5.5,-3.38,26W23,06/01,-3,-35856,-5.26,-9.38,4,31141,3.23,8.15,-1,-69,-0.11,-0.02,-1,-7316,-11.9,-1.91
2489,瑞軒,48.65,-0.85,-1.72,26W23,06/01,-2,-20526,-5.8,-3.36,4,1485,0.2,0.24,-6,-9601,-0.74,-1.57,-2,-20589,-5.82,-3.38
3017,奇鋐,2785.0,120.0,4.5,26W23,06/01,2,948,2.66,0.24,4,5451,6.19,1.39,1,64,1.3,0.02,2,2253,6.31,0.57
3227,原相,233.0,5.5,2.42,26W23,06/01,-2,-1789,-9.99,-1.19,4,1271,2.87,0.84,1,11,0.35,0.01,-2,-1200,-6.7,-0.8
4904,遠傳,97.1,2.5,2.64,26W23,06/01,-3,-28543,-28.3,-0.79,4,18132,14.8,0.5,4,3327,2.71,0.09,1,2371,23.7,0.07
4938,和碩,91.2,2.7,3.05,26W23,06/01,1,1006,2.64,0.04,4,6017,2.2,0.22,-1,-155,-0.41,-0.01,2,2623,1.97,0.1
5536,聖暉*,1005.0,12.0,1.21,26W23,06/01,-2,-475,-3.55,-0.38,4,3139,8.52,2.53,2,86,0.64,0.07,4,5038,13.7,4.06
6770,力積電,87.0,-1.7,-1.92,26W23,06/01,-1,-158205,-20.5,-3.73,4,4952,0.09,0.12,-1,-7274,-0.94,-0.17,-1,-165280,-21.4,-3.89
7734,印能科技,3415.0,-260.0,-7.07,26W23,06/01,-2,-53,-2.85,-0.19,4,279,4.02,1.0,1,5,1.94,0.02,-1,-28,-11.5,-0.1
8069,元太,225.0,5.0,2.27,26W23,06/01,1,721,8.25,0.06,4,15470,6.04,1.34,-1,-93,-1.07,-0.01,5,66381,20.3,5.75
006201,元大富櫃50,50.35,0.05,0.1,26W23,06/01,1,4,1.22,0.02,3,123,2.97,0.63,-1,-31,-9.59,-0.16,-1,-15,-4.71,-0.08
00735,國泰臺韓科技,116.35,3.5,3.1,26W23,06/01,-2,-4539,-17.3,-6.07,3,239,0.63,0.32,-6,-15138,-19.4,-20.2,-6,-21674,-27.8,-29.0
00850,元大臺灣ESG永續,90.75,1.6,1.79,26W23,06/01,2,1614,21.4,0.39,3,2266,13.0,0.54,2,130,1.72,0.03,12,14943,21.1,3.58
1216,統一,73.7,1.9,2.65,26W23,06/01,1,1039,5.67,0.02,3,44601,22.2,0.78,-6,-7177,-1.67,-0.13,1,7007,38.2,0.12
1513,中興電,168.5,2.0,1.2,26W23,06/01,1,1931,19.6,0.38,3,2786,1.79,0.55,1,219,2.23,0.04,1,2227,22.6,0.44
1514,亞力,126.5,1.0,0.8,26W23,06/01,1,203,4.0,0.07,3,78,0.1,0.03,-1,-1,-0.01,0.0,1,224,4.42,0.08
1802,台玻,74.8,2.9,4.03,26W23,06/01,3,82346,5.76,2.83,3,2802,0.2,0.1,-1,-24,-0.01,0.0,3,91545,6.4,3.15
2002,中鋼,19.1,0.0,0.0,26W23,06/01,-7,-420750,-23.2,-2.67,3,1076,0.11,0.01,3,3005,0.31,0.02,-7,-424087,-23.4,-2.7
2323,中環,10.55,0.2,1.93,26W23,06/01,1,4143,32.2,0.38,3,4149,4.19,0.38,2,209,0.34,0.02,1,4291,33.4,0.39
