排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6890,來億-KY,284.0,4.0,1.43,06/11,0.58,1.3,1.91,3.82,5.28,5.28,5.28,5.25,5.78,,,4.93
2,9941,裕融,87.7,1.3,1.5,06/11,0.54,1.16,1.78,3.08,5.09,5.03,3.05,5.85,5.18,5.46,5.45,4.86
3,8454,富邦媒,396.0,-43.5,-9.9,06/11,0.55,1.65,2.12,3.08,4.5,4.49,4.53,4.81,4.5,4.49,4.55,4.81
4,1210,大成,55.7,0.3,0.54,06/11,0.48,1.04,1.6,2.75,4.55,4.49,3.05,2.59,1.76,5.85,5.52,2.53
5,2597,潤弘,204.0,9.0,4.62,06/11,0.48,1.03,1.58,2.72,4.51,4.51,4.47,4.46,1.88,4.28,4.56,4.46
6,2855,統一證,50.9,-0.4,-0.78,06/11,0.48,1.03,1.58,2.72,4.46,4.48,4.78,4.64,4.17,4.97,4.87,4.64
7,1319,東陽,102.0,-5.0,-4.67,06/11,0.45,1.03,1.52,2.7,4.28,4.08,3.42,2.05,-0.22,11.3,8.7,2.48
8,2379,瑞昱,655.0,10.0,1.55,06/11,0.47,0.97,1.48,2.54,4.91,5.08,1.97,1.35,-0.25,5.36,11.7,0.78
9,2883,凱基金,27.75,-0.45,-1.6,06/11,0.44,0.95,1.45,2.52,4.2,3.99,3.66,3.97,6.83,4.76,8.16,3.75
10,4938,和碩,95.4,0.6,0.63,06/11,0.43,0.91,1.41,2.46,4.13,4.35,4.28,0.22,-2.48,4.35,4.05,2.2
11,2347,聯強,90.8,-1.4,-1.52,06/11,0.44,0.92,1.48,2.45,4.07,3.85,4.01,-1.18,-1.61,-1.28,5.29,2.41
12,3293,鈊象,762.0,-37.0,-4.63,06/11,0.44,0.91,1.4,2.44,4.59,5.45,5.02,4.13,8.45,6.87,3.38,4.15
13,5871,中租-KY,123.0,3.5,2.93,06/11,0.44,0.93,1.41,2.43,4.43,4.97,3.88,-2.28,-3.12,6.48,6.98,2.03
14,1402,遠東新,27.4,-0.25,-0.9,06/11,0.41,0.88,1.35,2.31,1.32,-0.43,-0.49,-1.67,-2.2,-4.14,1.99,-1.56
15,2382,廣達,370.0,-10.5,-2.76,06/11,0.47,1.0,1.25,2.22,5.51,7.21,7.08,7.09,6.01,4.63,8.63,7.0
16,9910,豐泰,97.0,3.0,3.19,06/11,0.6,1.15,1.38,2.18,3.4,3.43,4.08,4.38,4.09,4.15,4.14,3.98
17,2105,正新,35.0,0.45,1.3,06/11,0.38,0.82,1.25,2.16,3.61,3.48,3.71,-1.69,-4.37,5.24,4.47,-1.37
18,2542,興富發,45.35,-0.1,-0.22,06/11,0.44,0.85,1.27,2.15,3.56,3.74,3.01,2.12,3.36,0.2,-0.33,2.56
19,8996,高力,1140.0,-80.0,-6.56,06/11,0.09,0.6,1.2,1.94,1.67,2.38,3.79,5.13,5.03,3.76,3.72,4.53
20,6187,萬潤,1030.0,-35.0,-3.29,06/11,0.13,0.17,0.76,1.34,0.99,1.18,8.13,8.1,6.65,9.33,2.46,8.71
21,006201,元大富櫃50,45.31,0.12,0.27,06/11,0.12,0.24,0.73,1.1,1.04,1.64,1.28,-1.03,-6.15,-8.38,-78.4,-0.75
22,3090,日電貿,233.0,21.0,9.91,06/11,0.96,1.08,1.08,1.08,0.65,3.77,3.5,1.21,5.87,7.02,6.96,0.86
23,3406,玉晶光,693.0,16.0,2.36,06/11,0.46,0.54,0.58,0.94,0.94,0.77,-0.8,-0.02,0.34,2.49,4.87,-2.63
24,2327,國巨*,842.0,23.0,2.81,06/11,0.31,0.71,0.83,0.88,0.9,2.82,3.59,5.45,5.45,5.72,5.66,5.01
25,6831,邁科,719.0,-12.0,-1.64,06/11,0.15,0.15,0.45,0.85,1.59,2.87,3.35,3.91,,,,1.92
26,8021,尖點,570.0,14.0,2.52,06/11,0.5,0.67,0.71,0.79,0.52,-0.22,-2.55,-2.92,-2.61,-2.61,-2.63,0.63
27,8210,勤誠,1440.0,-5.0,-0.35,06/11,0.22,0.53,0.73,0.77,0.58,2.24,2.79,7.01,5.98,8.52,4.84,4.16
28,2881,富邦金,125.5,3.0,2.45,06/11,0.14,0.29,0.46,0.76,0.22,-0.96,-1.21,-2.34,1.21,5.02,5.82,-1.79
29,3665,貿聯-KY,2160.0,5.0,0.23,06/11,0.41,0.41,0.49,0.76,0.72,-3.37,-3.21,-5.92,-7.19,7.79,8.14,-8.07
30,8150,南茂,97.1,8.8,9.97,06/11,0.0,0.68,0.75,0.75,0.78,0.88,2.48,2.41,2.48,1.36,2.48,2.56
31,3653,健策,3620.0,-180.0,-4.74,06/11,0.02,0.2,0.51,0.67,1.2,0.85,0.82,0.98,-3.25,-10.5,7.64,-0.18
32,3450,聯鈞,452.5,-19.5,-4.13,06/11,0.02,0.51,0.63,0.66,1.55,1.04,3.25,3.4,-0.96,5.18,4.43,4.26
33,2368,金像電,1345.0,-75.0,-5.28,06/11,0.04,0.11,0.52,0.57,0.16,-0.04,2.55,0.43,1.09,3.68,14.0,-0.12
34,3131,弘塑,3035.0,-70.0,-2.25,06/11,0.09,0.51,0.72,0.56,0.5,0.98,1.33,-1.8,-6.33,-4.76,-4.42,-2.53
35,6274,台燿,1475.0,-25.0,-1.67,06/11,-0.18,-0.03,0.32,0.53,1.64,2.35,4.71,-1.48,4.72,11.0,6.19,-5.95
36,6223,旺矽,6090.0,320.0,5.55,06/11,0.11,0.23,0.36,0.49,0.13,0.71,1.71,-0.05,5.51,15.5,14.2,0.11
37,2351,順德,180.0,5.0,2.86,06/11,0.16,0.29,0.61,0.37,0.6,1.46,1.61,1.61,1.6,-1.15,0.88,1.61
38,7828,創新服務,1790.0,160.0,9.82,06/11,0.0,0.34,0.34,0.34,0.57,1.3,,,,,,
39,3357,臺慶科,287.0,-8.5,-2.88,06/11,0.08,0.26,0.27,0.29,0.29,0.29,0.21,-0.36,-0.94,0.29,,-0.17
40,6139,亞翔,732.0,-5.0,-0.68,06/11,-0.01,0.05,0.08,0.29,-0.04,1.78,0.25,-0.11,1.04,4.13,4.2,1.23
41,3042,晶技,235.0,21.0,9.81,06/11,0.11,0.19,0.24,0.28,0.31,2.86,1.56,-1.12,-7.7,1.47,2.06,-0.2
42,5289,宜鼎,1710.0,-85.0,-4.74,06/11,0.0,0.32,0.51,0.27,0.74,0.09,2.95,4.79,1.21,-0.65,2.74,4.68
43,3363,上詮,728.0,-19.0,-2.54,06/11,0.0,0.0,0.0,0.27,0.26,0.28,0.47,0.75,0.93,1.99,2.19,0.67
