排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00970B,新光BBB投等債20+,9.4,-0.03,-0.32,06/08,91.9,85.4,81.1,75.6,68.8,54.6,38.4,37.0,37.9,,,37.2
2,00982B,FT投資級債20+,9.85,-0.04,-0.4,06/08,91.8,80.9,80.8,70.6,49.1,47.7,34.9,15.6,2.49,,,18.2
3,00959B,大華投等美債15Y+,9.35,-0.03,-0.32,06/08,85.1,81.1,75.8,69.2,65.6,53.0,33.9,32.1,35.6,,,32.8
4,00984B,大華優利美A債15,16.3,-0.07,-0.43,06/08,84.5,81.1,76.5,68.5,70.6,64.6,33.0,12.1,8.75,,,14.6
5,00740B,富邦全球投等債,38.62,-0.18,-0.46,06/08,74.7,71.8,70.1,67.4,62.2,50.3,38.2,38.6,32.8,15.2,,35.9
6,00746B,富邦A級公司債,35.39,-0.17,-0.48,06/08,88.0,81.1,77.0,65.8,54.3,51.8,52.9,56.6,52.5,44.4,,54.3
7,00958B,永豐ESG銀行債15+,9.25,-0.03,-0.32,06/08,84.8,69.2,64.5,64.9,54.5,36.7,27.7,16.2,9.18,,,17.9
8,00717,富邦美國特別股,14.94,-0.11,-0.73,06/08,43.7,32.7,25.3,64.5,72.6,79.6,79.2,66.6,58.4,43.2,,68.1
9,00942B,台新美A公司債20+,14.33,-0.07,-0.49,06/08,78.9,72.1,67.6,63.9,62.6,27.9,34.3,61.6,53.9,,,62.4
10,00772B,中信高評級公司債,33.59,-0.17,-0.5,06/08,58.6,54.6,56.3,58.6,63.4,55.2,44.1,44.7,33.7,14.0,,44.0
11,00950B,凱基A級公司債,13.99,-0.07,-0.5,06/08,58.8,62.2,61.7,58.4,40.8,41.9,30.8,51.6,49.0,,,50.4
12,00795B,中信美國公債20年,26.63,-0.11,-0.41,06/08,64.3,58.2,52.5,58.1,56.7,40.0,29.8,42.4,31.7,13.4,,43.0
13,00948B,中信優息投資級債,9.47,-0.04,-0.42,06/08,63.4,62.5,61.2,57.8,62.0,53.6,62.0,50.8,48.6,,,50.9
14,00931B,統一美債20年,13.38,-0.05,-0.37,06/08,54.3,49.0,49.0,57.2,61.5,46.9,44.1,31.6,34.4,,,31.2
15,2897,王道銀行,10.1,-0.2,-1.94,06/08,17.4,35.6,46.4,55.4,35.3,19.2,18.6,12.1,3.76,-0.17,,12.9
16,00945B,凱基美國非投等債,14.43,0.02,0.14,06/08,72.5,69.5,65.4,53.8,36.8,26.0,18.6,16.3,17.5,,,14.0
17,00937B,群益ESG投等債20+,14.85,-0.06,-0.4,06/08,66.5,62.9,57.3,52.3,55.9,49.1,24.8,21.3,16.0,,,22.2
18,00898,國泰基因免疫革命,8.23,-0.18,-2.14,06/08,-23.2,60.2,57.0,50.7,35.7,36.8,46.5,41.7,36.5,34.9,,41.6
19,3702,大聯大,108.0,-6.5,-5.68,06/08,50.0,50.2,48.3,50.4,36.1,12.5,20.4,9.27,6.43,3.45,1.11,18.2
20,00725B,國泰投資級公司債,35.13,-0.15,-0.43,06/08,73.3,60.0,60.6,50.2,54.9,51.2,19.2,20.4,10.1,6.01,,21.2
21,00857B,永豐20年美公債,23.13,-0.08,-0.34,06/08,73.0,61.0,48.9,49.3,57.2,49.3,42.6,46.6,33.2,10.3,,47.3
22,00773B,中信優先金融債,35.73,-0.12,-0.33,06/08,48.1,51.7,54.1,47.2,35.8,35.2,29.1,30.3,22.6,25.3,,30.6
23,2501,國建,23.95,-0.15,-0.62,06/08,35.2,55.3,56.8,46.2,33.5,11.0,12.7,11.2,10.1,1.56,0.78,11.6
24,00689R,國泰20年美債反1,22.14,0.15,0.68,06/08,0.0,0.0,0.0,45.8,50.4,41.4,12.3,17.4,10.7,2.69,,18.0
25,00981D,主動中信非投等債,10.32,0.0,0.0,06/08,63.4,54.5,48.6,45.6,41.6,31.5,14.6,3.33,,,,4.18
26,00986B,FT金融債10+,9.85,-0.04,-0.4,06/08,87.1,81.7,71.3,45.5,28.4,17.2,24.2,37.1,,,,48.3
27,00694B,富邦美債1-3,41.57,0.03,0.07,06/08,73.0,63.6,60.0,45.4,28.9,4.89,20.3,26.5,26.2,14.5,,23.4
28,2820,華票,16.9,-0.3,-1.74,06/08,-13.2,0.75,22.1,45.1,27.0,6.62,4.1,2.22,7.42,4.79,0.41,1.64
29,6121,新普,406.0,-16.5,-3.91,06/08,50.8,44.2,43.4,43.0,36.6,19.6,11.6,9.85,4.4,-2.19,-0.66,8.58
30,00687B,國泰20年美債,27.78,-0.09,-0.32,06/08,60.5,43.9,42.0,41.9,44.2,39.2,19.2,31.9,22.7,6.16,,31.2
31,00966B,統一ESG投等債15+,13.93,-0.07,-0.5,06/08,86.7,60.7,46.4,41.1,36.6,37.6,21.8,10.3,3.81,,,12.0
32,00741B,富邦全球非投等債,37.15,0.02,0.05,06/08,79.5,57.7,47.1,40.9,28.7,14.2,15.5,9.89,5.97,1.29,,10.2
33,2890,永豐金,31.9,-0.8,-2.45,06/08,18.5,19.6,27.4,40.6,31.0,17.5,14.0,10.2,6.03,2.13,0.13,11.8
34,3036,文曄,250.0,-23.0,-8.42,06/08,51.0,43.8,40.8,40.5,32.0,4.35,5.62,2.03,2.15,0.17,-1.03,5.64
35,00756B,群益投等新興公債,31.31,-0.17,-0.54,06/08,24.0,25.8,25.2,39.3,38.0,1.53,3.26,79.4,82.0,60.3,,80.9
36,00981B,第一金優選非投債,9.14,-0.01,-0.11,06/08,75.2,57.4,47.7,38.0,35.3,14.9,3.99,0.85,2.26,,,2.16
37,4105,東洋,74.5,-1.0,-1.32,06/08,25.5,39.7,34.5,37.9,26.6,16.2,-20.4,-13.4,1.18,0.34,-0.57,-13.6
38,5455,昇益,24.6,-0.4,-1.6,06/08,38.3,44.8,44.8,37.7,0.19,0.11,0.13,0.06,0.11,0.1,0.08,0.08
39,2609,陽明,51.7,-2.8,-5.14,06/08,17.8,36.1,36.3,35.9,35.2,24.2,5.25,7.48,0.65,0.71,0.36,5.34
40,1227,佳格,28.3,-0.55,-1.91,06/08,30.3,17.8,20.1,35.3,27.9,13.2,4.23,2.7,-2.21,-0.89,-5.65,2.71
41,00696B,富邦美債20年,28.83,-0.12,-0.41,06/08,57.6,42.8,26.7,35.2,51.2,42.7,38.2,59.4,44.8,25.1,,60.9
42,4104,佳醫,70.4,-1.1,-1.54,06/08,46.4,34.1,28.3,35.2,27.2,2.36,-9.87,-7.75,-8.39,-4.98,-0.89,-8.0
43,8482,商億-KY,48.45,-1.45,-2.91,06/08,-66.6,-66.6,-12.2,34.7,38.1,8.75,11.2,8.79,-7.03,0.27,,7.27
44,6757,台灣虎航,52.2,-2.2,-4.04,06/08,23.0,31.8,28.5,34.2,35.0,23.9,8.79,5.97,-1.12,,,4.8
45,2027,大成鋼,41.8,-2.0,-4.57,06/08,19.7,29.8,36.6,34.1,21.5,28.2,13.1,-0.59,-0.5,1.73,0.54,6.71
46,00634R,富邦上証反1,3.13,0.08,2.62,06/08,58.7,49.9,41.7,34.0,19.9,12.0,7.14,2.45,1.48,1.16,0.45,3.43
47,2867,三商壽,7.97,-0.11,-1.36,06/08,20.0,23.0,31.3,33.8,28.5,23.6,22.0,30.5,20.6,7.92,3.72,28.7
48,3052,夆典,10.7,-0.25,-2.28,06/08,52.3,42.3,38.4,32.5,23.9,11.2,-8.76,-7.21,-1.79,-0.4,0.0,-11.8
49,9946,三發地產,16.85,-0.3,-1.75,06/08,24.0,31.3,34.5,32.5,23.3,6.48,5.77,0.88,-0.65,0.08,0.02,0.64
50,00864B,中信美國公債0-1,45.91,0.15,0.33,06/08,60.8,50.5,45.6,32.4,14.9,-4.24,1.24,6.6,8.57,3.68,,5.49
51,6923,中台,77.2,-1.5,-1.91,06/08,28.2,19.2,21.7,31.9,18.4,0.36,-4.86,-4.11,-0.42,,,-4.83
52,6170,統振,52.9,-0.3,-0.56,06/08,25.6,34.1,31.8,31.4,28.3,9.75,9.56,-1.06,-1.36,0.34,-0.03,-0.14
53,5511,德昌,73.1,-0.6,-0.81,06/08,24.4,24.0,29.8,31.4,15.9,-3.23,3.64,5.36,6.4,0.15,0.61,5.88
54,2545,皇翔,37.6,-0.75,-1.96,06/08,31.1,27.3,19.0,31.2,13.2,-0.36,3.27,1.95,-8.16,-0.8,-0.36,2.26
55,9908,大台北,29.25,-0.2,-0.68,06/08,13.4,23.2,33.2,31.0,26.9,14.0,0.33,1.52,1.54,0.97,0.34,1.51
56,6176,瑞儀,94.1,-6.9,-6.83,06/08,12.0,20.9,26.4,31.0,20.4,10.4,-1.79,2.94,1.18,-1.72,-0.58,0.32
57,3171,炎洲流通,72.2,0.2,0.28,06/08,23.5,19.3,24.4,30.8,18.0,8.51,-1.18,-1.67,-0.33,0.07,-0.06,-2.01
58,00768B,復華20年美債,49.61,-0.2,-0.4,06/08,49.9,41.7,36.2,30.7,21.4,13.7,22.2,-0.29,20.3,18.6,,-11.6
59,9911,櫻花,84.0,-0.6,-0.71,06/08,23.3,30.6,29.3,30.6,9.82,3.21,-2.7,1.44,0.35,0.23,0.36,2.44
60,1604,聲寶,23.45,-0.05,-0.21,06/08,-10.4,-2.05,15.1,30.5,10.6,1.64,-2.61,-2.07,-4.65,-2.28,-2.51,-2.48
61,2727,王品,241.5,-4.5,-1.83,06/08,24.4,30.0,32.4,30.4,18.4,12.0,14.9,12.4,-1.02,-2.25,0.69,13.5
62,6491,晶碩,320.0,-4.5,-1.39,06/08,59.4,55.2,44.1,30.1,27.9,16.1,13.3,6.17,5.99,0.58,,10.0
63,5904,寶雅,582.0,5.0,0.87,06/08,36.1,40.4,39.8,29.8,22.5,1.96,9.69,7.63,4.73,-0.85,-0.43,7.97
64,00953B,群益優選非投等債,9.55,0.01,0.1,06/08,56.8,53.5,41.9,29.6,14.1,11.9,2.97,1.94,2.25,,,2.46
65,2838,聯邦銀,20.75,-0.8,-3.71,06/08,-14.7,9.82,21.0,29.0,23.2,5.57,3.37,3.32,5.2,-3.71,1.57,4.25
66,4113,聯上,15.0,-0.2,-1.32,06/08,6.77,41.8,32.5,29.0,12.5,-1.64,1.12,2.18,1.61,-0.2,-0.03,2.93
67,6908,宏碁遊戲-創,38.5,-1.95,-4.82,06/08,0.0,20.6,27.5,28.8,9.04,10.8,,,,,,
68,2103,台橡,21.15,-0.55,-2.53,06/08,18.7,13.6,25.7,28.7,15.7,9.39,2.53,1.32,-2.26,-2.66,-0.92,1.75
69,1307,三芳,34.55,0.25,0.73,06/08,27.3,28.5,26.0,28.6,20.7,9.42,-3.2,-0.68,-13.4,-2.05,-1.83,-0.84
70,00933B,國泰10Y+金融債,15.95,-0.06,-0.37,06/08,51.7,45.3,36.4,28.5,36.6,29.7,11.2,38.1,26.4,,,39.6
71,009812,野村日本東證,11.89,-0.29,-2.38,06/08,11.2,13.1,8.62,28.4,15.2,21.8,7.66,2.41,,,,3.28
72,00710B,復華彭博非投等債,18.97,0.05,0.26,06/08,36.7,33.7,25.2,28.1,20.0,18.0,16.6,51.0,28.6,30.1,,54.5
73,2707,晶華,178.5,-2.5,-1.38,06/08,24.0,25.8,27.4,28.1,23.7,9.3,-8.74,-12.8,-3.97,-2.87,-0.68,-11.3
74,2834,臺企銀,16.45,-0.45,-2.66,06/08,-28.9,-7.3,14.2,28.1,18.6,0.69,-9.07,-10.7,-0.68,-1.91,-0.57,-11.7
75,00785B,富邦金融投等債,34.82,-0.17,-0.49,06/08,23.2,16.3,28.5,28.0,21.7,14.4,94.9,86.9,83.8,89.0,,88.8
76,5520,力泰,81.4,0.0,0.0,06/08,0.0,33.2,39.8,27.9,17.2,13.1,0.87,0.0,0.05,0.1,0.04,0.24
77,2387,精元,41.65,-0.8,-1.88,06/08,17.4,17.1,7.15,27.7,30.7,14.9,1.89,-3.25,-9.03,-0.3,-0.12,-2.25
78,1598,岱宇,21.0,-0.3,-1.41,06/08,28.1,30.8,28.9,27.6,30.4,14.3,1.37,-1.84,-5.16,-3.43,,-2.23
79,1725,元禎,31.75,-1.8,-5.37,06/08,-9.85,12.8,20.2,27.6,13.8,5.51,0.86,0.74,0.51,0.04,0.05,0.88
80,00968B,元大優息投等債,9.27,-0.02,-0.22,06/08,64.3,58.3,52.5,27.3,9.61,10.9,11.0,7.78,34.5,,,7.05
81,2520,冠德,31.45,-0.65,-2.02,06/08,8.41,17.8,19.3,27.2,15.2,8.76,0.51,12.6,-4.86,-0.77,-0.05,0.33
82,2530,華建,19.25,-0.35,-1.79,06/08,27.8,29.2,32.8,27.1,9.84,-23.2,-12.6,-12.5,-5.76,0.66,0.49,-12.3
83,00779B,凱基美債25+,28.12,-0.09,-0.32,06/08,54.3,37.9,29.1,27.0,20.2,26.1,21.4,15.3,6.13,4.86,,17.7
84,6592,和潤企業,63.7,-1.3,-2.0,06/08,-7.9,4.02,5.12,26.6,23.5,17.5,4.3,1.0,0.87,-1.65,,1.8
85,6505,台塑化,52.6,-2.7,-4.88,06/08,-21.8,-0.74,20.9,26.6,23.0,11.3,0.83,1.21,3.63,-1.04,-2.48,1.58
86,4572,駐龍,143.0,-3.5,-2.39,06/08,7.82,6.52,25.4,26.3,12.3,9.93,15.0,1.92,-4.64,-0.44,,3.38
87,3703,欣陸,21.0,-0.55,-2.55,06/08,30.0,31.6,26.7,26.2,13.6,-5.62,-8.05,-7.24,-5.52,-1.91,-0.18,-7.02
88,3264,欣銓,211.0,-17.5,-7.66,06/08,-4.87,-12.9,3.97,26.0,6.76,7.79,0.14,-1.06,1.51,0.45,0.25,-1.49
89,8422,可寧衛*,26.95,-1.15,-4.09,06/08,19.0,24.9,24.2,26.0,20.8,10.7,1.45,-1.22,0.31,0.32,0.29,0.46
90,7736,虎山,70.9,-1.9,-2.61,06/08,6.63,36.5,32.5,25.9,12.4,9.86,2.82,0.88,1.02,,,0.51
91,5450,南良,14.6,1.3,9.77,06/08,41.9,40.8,34.7,25.4,19.2,14.6,7.59,2.06,1.46,0.17,0.07,3.23
92,2910,統領,21.6,-0.45,-2.04,06/08,-44.9,-57.6,-46.8,25.2,45.6,0.47,8.6,6.16,1.66,1.49,0.99,9.1
93,7827,漢康-KY創,156.5,-3.0,-1.88,06/08,11.9,11.8,21.9,25.0,,,,,,,,
94,006205,富邦上証,39.42,-1.07,-2.64,06/08,40.0,41.6,35.1,24.9,23.8,13.7,12.0,9.36,7.09,4.04,5.0,9.81
95,1470,大統新創,22.6,0.2,0.89,06/08,0.0,0.0,7.6,24.8,33.2,3.28,7.06,5.84,2.35,0.44,0.36,7.33
96,1722,台肥,47.7,-0.55,-1.14,06/08,15.9,24.2,24.5,24.3,21.5,7.75,-4.05,-3.69,-4.95,-3.32,-2.44,-4.8
97,2637,慧洋-KY,78.5,-2.1,-2.61,06/08,-11.5,17.0,24.4,24.2,25.0,15.8,17.2,20.3,10.7,2.15,0.69,21.2
98,7610,聯友金屬-創,1780.0,30.0,1.71,06/08,31.3,30.2,26.6,24.1,23.6,0.65,-1.39,1.21,,,,1.09
99,2524,京城,34.1,-2.15,-5.93,06/08,-38.3,-15.7,-14.7,24.1,36.2,10.9,5.69,3.79,-2.58,-0.18,-0.88,4.64
100,2404,漢唐,1110.0,-95.0,-7.88,06/08,18.7,23.1,26.7,23.9,17.7,15.0,1.18,0.59,1.89,0.67,0.53,1.31
101,2845,遠東銀,12.25,-0.15,-1.21,06/08,14.5,-3.79,21.5,23.9,7.95,-2.93,-3.88,-4.94,0.4,-1.56,-0.34,-7.49
102,4532,瑞智,24.2,-0.35,-1.43,06/08,34.5,12.0,24.7,23.9,25.3,23.3,-0.3,2.61,-11.0,1.22,0.67,2.88
103,4107,邦特,115.0,-1.5,-1.29,06/08,23.3,25.1,22.0,23.6,9.64,4.96,0.5,-7.75,-6.9,-11.0,0.15,-5.79
104,1808,潤隆,30.65,-0.95,-3.01,06/08,0.26,11.4,12.4,23.5,8.42,-2.56,-3.65,-3.01,-3.99,-1.57,-0.97,-5.37
105,4745,合富-KY,16.5,1.3,8.55,06/08,30.9,30.0,27.3,23.5,19.3,6.62,-16.7,-9.19,-6.6,-6.24,-1.29,-12.6
106,2206,三陽工業,63.3,0.0,0.0,06/08,-23.8,-6.86,8.81,23.3,2.04,-5.17,-11.6,-10.1,-7.02,-1.77,0.24,-10.6
107,2903,遠百,22.85,-0.65,-2.77,06/08,-22.6,24.2,24.3,23.2,2.47,-7.07,-11.7,-18.9,-5.59,-2.55,-0.44,-5.41
108,2537,聯上發,10.05,-0.1,-0.99,06/08,20.1,19.0,25.5,22.8,17.9,-1.7,4.16,1.31,2.38,0.04,0.0,1.33
109,2444,兆勁,13.1,-0.4,-2.96,06/08,-7.28,10.7,16.4,22.7,22.7,12.7,7.15,3.32,1.28,0.58,0.1,3.67
110,1720,生達,62.9,-0.2,-0.32,06/08,52.9,29.0,30.2,22.7,13.4,-0.62,-8.47,-3.95,2.76,-1.63,0.24,-1.39
111,6219,富旺,12.8,-0.15,-1.16,06/08,17.3,10.5,8.92,22.7,22.4,10.7,3.12,1.73,-0.06,-0.19,0.02,1.33
112,1527,鑽全,33.05,-0.35,-1.05,06/08,44.3,21.6,25.6,22.6,24.9,7.75,2.68,1.47,-0.4,0.11,-2.45,0.91
113,2506,太設,8.9,-0.08,-0.89,06/08,-12.1,20.8,20.8,22.6,30.2,15.8,7.47,3.47,-2.24,0.07,-1.06,4.65
114,4306,炎洲,14.95,0.0,0.0,06/08,7.05,15.7,14.6,22.5,22.8,24.7,8.29,8.81,-0.51,-0.19,-0.23,8.16
115,00915,凱基優選高股息30,29.28,-1.25,-4.09,06/08,25.3,34.1,24.4,22.2,11.2,14.0,14.5,10.7,8.83,0.16,,11.8
116,2712,遠雄來,14.5,-0.65,-4.29,06/08,0.0,2.32,11.1,22.2,27.3,18.7,8.88,5.85,3.55,0.21,0.3,7.2
117,00893,國泰智能電動車,44.43,-2.58,-5.49,06/08,16.8,6.81,32.4,22.2,16.5,12.0,22.2,19.8,18.2,15.3,,20.8
118,2492,華新科,400.0,-16.0,-3.85,06/08,30.5,29.1,30.4,22.2,23.9,15.8,7.34,5.5,2.87,1.53,0.15,6.18
119,9917,中保科,116.5,0.0,0.0,06/08,25.0,11.5,33.5,22.1,26.7,2.95,14.2,2.86,1.45,0.53,-0.03,-0.54
120,4167,松瑞藥,20.35,-0.3,-1.45,06/08,23.7,21.4,25.8,22.0,19.1,9.56,5.42,-0.17,-1.83,-0.06,0.15,1.26
121,00674R,期元大S&P黃金反1,28.67,0.86,3.09,06/08,-1.32,-0.89,1.82,22.0,13.2,6.45,4.84,1.28,0.65,0.33,,1.61
122,5536,聖暉*,1050.0,-80.0,-7.08,06/08,1.74,18.2,24.7,22.0,5.14,7.75,13.3,4.86,0.45,2.3,2.1,7.1
123,8415,大國鋼,34.6,-0.55,-1.56,06/08,46.1,37.7,24.9,22.0,5.83,26.5,7.65,6.49,4.4,1.58,,9.96
124,8467,波力-KY,129.0,-0.5,-0.39,06/08,60.9,53.6,40.2,22.0,21.2,6.72,10.8,1.35,-0.08,0.09,0.05,1.68
125,6412,群電,94.0,-3.9,-3.98,06/08,10.4,12.1,15.4,21.7,18.8,9.44,2.55,1.61,-2.41,-3.68,0.45,0.32
126,2303,聯電,121.0,-10.5,-7.98,06/08,9.42,15.8,24.0,21.6,13.8,7.2,5.32,7.96,9.38,1.2,-0.24,6.5
127,6271,同欣電,218.5,-18.0,-7.61,06/08,9.85,12.7,15.5,21.4,5.34,6.67,2.53,1.74,2.71,1.45,0.18,2.25
128,5607,遠雄港,52.4,-0.9,-1.69,06/08,29.3,28.4,19.8,21.3,27.0,16.4,1.93,6.57,5.44,0.81,0.2,6.64
129,8341,日友,77.9,-1.1,-1.39,06/08,18.9,16.9,18.9,21.3,19.2,13.5,5.84,1.45,0.97,0.28,0.22,-2.81
130,3596,智易,181.0,-9.5,-4.99,06/08,-12.6,17.1,11.8,21.2,24.3,17.3,-5.97,-12.5,-3.46,1.36,0.47,-12.3
131,2034,允強,20.05,-0.45,-2.2,06/08,-10.5,7.31,9.41,21.2,9.65,-6.12,2.86,-0.9,-6.01,-2.34,-0.89,-1.75
132,1217,愛之味,9.86,-0.06,-0.6,06/08,12.5,-0.49,-10.6,21.1,11.4,-1.22,-5.78,0.15,-0.74,-0.68,0.17,-1.11
