Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,12484,107353729,13190,113526187,-706,-6172458,8380,72540972,4225,36624401,4155,35916571
1,臺股期貨,投信,4977,42847643,3851,33080415,1126,9767228,61092,528175333,5780,49961164,55312,478214169
1,臺股期貨,外資,131010,1128010289,132192,1138328574,-1182,-10318285,8969,77542654,72137,623778711,-63168,-546236057
2,電子期貨,自營商,138,1521329,141,1553867,-3,-32538,50,555231,220,2442936,-170,-1887705
2,電子期貨,投信,17,189332,0,0,17,189332,222,2464333,0,0,222,2464333
2,電子期貨,外資,220,2429762,229,2530370,-9,-100607,41,455125,265,2941659,-224,-2486534
3,金融期貨,自營商,51,150842,62,183473,-11,-32630,40,118807,110,326682,-70,-207875
3,金融期貨,投信,0,0,0,0,0,0,11,32712,0,0,11,32712
3,金融期貨,外資,299,884790,303,896461,-4,-11671,174,517441,196,582865,-22,-65424
4,小型臺指期貨,自營商,25339,54545230,26896,57921339,-1557,-3376110,1831,3994598,17051,36937939,-15220,-32943341
4,小型臺指期貨,投信,92,198740,92,199001,0,-261,92,198815,92,199134,0,-319
4,小型臺指期貨,外資,308138,663351644,309879,667268342,-1741,-3916698,5855,12652731,925,2004047,4930,10648684
5,微型臺指期貨,自營商,47597,20500738,50820,21862824,-3223,-1362086,6816,2959882,54152,23458368,-47336,-20498486
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,428600,184589674,428727,184653103,-127,-63428,14025,6062047,1695,732576,12330,5329471
6,小型電子期貨,自營商,189,260919,225,311091,-36,-50172,267,370541,376,521988,-109,-151447
6,小型電子期貨,投信,0,0,0,0,0,0,64,88805,0,0,64,88805
6,小型電子期貨,外資,870,1203978,868,1201350,2,2628,15,20814,13,18038,2,2776
7,小型金融期貨,自營商,70,52029,80,59109,-10,-7080,49,36429,31,23041,18,13388
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,235,173938,236,174803,-1,-865,1,743,1,743,0,0
8,股票期貨,自營商,76039,36603970,77098,33722502,-1059,2881468,121201,33437087,348456,218053611,-227255,-184616524
8,股票期貨,投信,17,35974,665,1039797,-648,-1003823,20034,12740157,255,45447,19779,12694710
8,股票期貨,外資,596290,332570720,602262,333325436,-5972,-754716,181674,149096202,734980,414796075,-553306,-265699873
9,ETF期貨,自營商,11431,5913691,11995,6020898,-564,-107208,14641,4413705,37896,21866018,-23255,-17452313
9,ETF期貨,投信,31,18121,0,0,31,18121,4435,3545975,50,19980,4385,3525995
9,ETF期貨,外資,16835,11758575,16596,11442476,239,316100,17986,14635339,4001,2411345,13985,12223994
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,42,60616,28,40284,14,20332,90,130428,56,81125,34,49303
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,17,24650,14,20192,3,4459,1,1450,18,26104,-17,-24654
12,富櫃200期貨,自營商,0,0,0,0,0,0,24,22524,23,21595,1,929
12,富櫃200期貨,投信,0,0,0,0,0,0,21,19718,0,0,21,19718
12,富櫃200期貨,外資,0,0,0,0,0,0,0,0,7,6570,-7,-6570
13,臺灣中型100期貨,自營商,850,290603,860,294049,-10,-3446,795,273100,331,113706,464,159394
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,0,0,0,0,0,0,57,137501,57,137501,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,8,1417,-8,-1417
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,190,140950,190,140918,0,32,2,1491,40,29879,-38,-28388
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,1,745,1,745,0,0,0,0,0,0,0,0
17,航運期貨,自營商,0,0,0,0,0,0,11,2047,11,2047,0,0
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,238,181598,317,241958,-79,-60360,48,36720,172,131580,-124,-94860
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,152,116153,75,57387,77,58766,0,0,0,0,0,0
19,美國標普500期貨,自營商,0,0,0,0,0,0,0,0,3,4385,-3,-4385
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1462,0,0,1,1462
19,美國標普500期貨,外資,18,26331,19,27813,-1,-1482,3,4385,91,133282,-88,-128897
20,美國那斯達克100期貨,自營商,7,10090,4,5736,3,4355,0,0,99,142228,-99,-142228
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,1,1437,0,0,1,1437
20,美國那斯達克100期貨,外資,510,734296,531,764661,-21,-30366,67,96671,634,913161,-567,-816490
21,美國道瓊期貨,自營商,0,0,0,0,0,0,0,0,22,22055,-22,-22055
