排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00898,國泰基因免疫革命,8.45,0.0,0.0,06/23,88.0,67.4,75.0,70.0,56.5,48.2,51.6,42.7,38.5,35.0,,43.1
2,00696B,富邦美債20年,29.28,-0.14,-0.48,06/23,69.9,67.2,68.3,62.7,40.0,44.7,41.8,59.2,45.6,25.3,,60.0
3,00694B,富邦美債1-3,41.65,0.01,0.02,06/23,0.97,46.5,61.1,62.6,43.5,30.1,23.9,23.2,27.0,14.9,,24.4
4,00931B,統一美債20年,13.57,-0.07,-0.51,06/23,13.5,64.2,67.7,62.1,51.0,57.5,46.5,32.4,35.4,,,32.3
5,5324,士開,12.15,-0.1,-0.82,06/23,63.5,60.4,61.5,60.7,51.4,31.5,14.9,7.75,4.37,0.39,0.1,7.9
6,2207,和泰車,485.0,4.0,0.83,06/23,32.6,16.1,77.9,58.0,26.1,12.0,4.46,-2.81,-3.53,-5.66,0.34,-1.07
7,00897,富邦基因免疫生技,10.12,0.06,0.6,06/23,58.9,50.8,63.0,55.3,23.4,28.0,32.7,26.9,23.8,17.1,,26.6
8,00717,富邦美國特別股,14.88,-0.15,-1.0,06/23,2.45,20.3,45.1,54.7,68.9,74.0,79.4,68.1,60.3,44.0,,68.2
9,1301,台塑,49.55,-2.85,-5.44,06/23,-15.3,12.4,55.4,51.1,31.0,19.3,16.0,9.46,6.09,-0.07,-0.82,10.0
10,00687B,國泰20年美債,27.94,-0.13,-0.46,06/23,41.3,60.8,59.7,50.1,4.0,26.4,24.3,29.8,22.8,6.16,,29.3
11,00857B,永豐20年美公債,23.47,-0.13,-0.55,06/23,-5.74,51.6,55.5,48.5,38.5,47.1,47.6,47.4,34.4,10.5,,46.8
