排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00983A,主動中信ARK創新,11.94,0.22,1.88,06/16,1.06,2.63,4.66,12.6,12.3,16.9,33.5,33.9,,,,33.6
2,2413,環科,59.5,-3.0,-4.8,06/16,-0.01,-0.4,0.06,5.86,6.04,6.18,3.43,6.73,5.29,8.23,7.83,5.98
3,4721,美琪瑪,98.5,-2.5,-2.48,06/16,1.93,3.14,2.84,4.74,5.86,7.19,5.91,8.16,6.91,8.1,6.86,8.2
4,3152,璟德,214.5,-8.0,-3.6,06/16,0.25,-0.07,2.05,4.49,5.23,6.96,9.11,8.01,6.23,3.77,0.46,9.07
5,2478,大毅,207.0,18.5,9.81,06/16,2.62,5.14,2.55,4.47,1.0,0.39,5.52,8.13,10.8,11.7,14.8,7.77
6,5328,華容,51.2,4.65,9.99,06/16,0.0,3.6,1.39,4.32,3.62,3.05,2.92,6.83,3.63,5.11,5.75,6.89
7,009801,中信美國創新科技,12.56,0.24,1.95,06/16,0.0,1.48,2.58,4.23,5.5,7.22,13.3,19.2,51.2,,,19.3
8,3060,銘異,33.9,0.2,0.59,06/16,0.75,3.43,4.17,4.14,3.52,7.27,5.64,7.75,4.43,5.5,2.98,8.14
9,8088,品安,63.4,-0.7,-1.09,06/16,0.0,1.66,3.7,3.69,1.18,4.35,4.11,-0.43,1.74,-0.19,1.04,5.86
10,6207,雷科,149.5,13.5,9.93,06/16,0.0,3.39,2.94,3.6,3.34,4.94,6.9,4.08,2.44,2.81,3.12,3.82
11,6175,立敦,98.1,-9.9,-9.17,06/16,0.0,3.94,2.04,3.54,-0.12,-0.71,5.21,5.6,3.4,5.13,5.75,5.52
12,3550,聯穎,30.85,2.8,9.98,06/16,1.53,-0.66,-0.56,3.51,7.1,8.13,9.91,9.68,9.14,10.9,11.8,10.7
13,00913,兆豐台灣晶圓製造,52.0,0.45,0.87,06/16,-0.14,1.38,3.46,3.5,0.09,-2.29,4.05,4.99,3.91,8.93,,4.89
14,5351,鈺創,90.6,0.0,0.0,06/16,0.0,-0.11,2.16,3.36,0.83,2.0,4.46,7.72,12.7,13.1,7.63,8.31
15,3624,光頡,142.0,12.5,9.65,06/16,0.18,-3.89,-1.14,3.22,1.01,-0.82,7.53,10.6,7.82,10.7,6.48,8.37
16,00875,國泰網路資安,47.38,-0.28,-0.59,06/16,-0.01,1.16,1.91,3.22,2.93,1.04,12.8,15.2,45.2,152.0,,15.9
17,3413,京鼎,326.5,4.5,1.4,06/16,0.41,2.82,3.63,3.18,4.8,6.26,8.86,3.11,-4.1,1.3,12.6,5.94
18,3019,亞光,164.0,6.0,3.8,06/16,1.14,3.48,3.3,3.11,2.52,5.07,4.19,2.74,-3.53,-1.52,-0.94,2.56
19,3035,智原,201.0,1.0,0.5,06/16,0.06,2.2,2.45,3.1,2.17,2.83,4.38,3.52,-7.49,-13.4,0.2,4.04
20,6244,茂迪,29.1,-2.8,-8.78,06/16,0.0,0.49,1.04,3.09,2.82,4.1,7.67,6.71,9.81,7.82,19.3,7.92
21,2243,宏旭-KY,44.95,4.05,9.9,06/16,0.95,1.18,1.27,3.01,3.14,5.91,8.99,8.85,8.29,9.0,,8.87
22,00714,群益道瓊美國地產,21.79,-0.25,-1.13,06/16,1.62,1.82,1.83,3.0,4.77,7.53,13.2,19.5,20.8,21.0,,19.2
23,6202,盛群,62.0,-3.2,-4.91,06/16,-0.63,1.67,2.97,2.95,2.0,4.77,5.07,7.45,4.52,1.72,-2.96,7.58
24,4542,科嶠,354.0,-6.0,-1.67,06/16,0.0,-0.14,-0.22,2.93,5.13,3.4,3.54,5.45,3.45,6.09,5.97,4.8
25,00984B,大華優利美A債15,16.42,-0.07,-0.42,06/16,-0.01,0.69,2.52,2.86,5.4,18.1,68.6,46.7,54.4,,,51.3
26,2399,映泰,52.8,4.8,10.0,06/16,2.36,2.59,3.58,2.83,3.27,8.7,4.91,9.69,4.52,10.2,-5.32,10.1
27,3615,安可,50.7,-0.3,-0.59,06/16,0.03,1.19,0.72,2.82,2.05,0.2,-0.07,-0.56,-0.12,1.04,-1.51,-0.59
28,8096,擎亞,142.5,-3.0,-2.06,06/16,0.0,0.48,2.4,2.7,4.89,13.2,11.7,5.97,8.26,8.34,8.18,18.4
29,2344,華邦電,197.0,8.0,4.23,06/16,0.78,1.14,1.89,2.65,0.19,2.56,3.53,3.8,12.5,1.11,4.43,3.13
30,2401,凌陽,30.75,-0.7,-2.23,06/16,-0.09,1.94,2.4,2.62,2.52,2.36,6.19,7.76,2.89,5.02,10.3,7.81
31,3441,聯一光,81.0,7.3,9.91,06/16,1.84,1.65,-0.55,2.53,5.58,5.23,3.95,5.01,3.77,6.42,5.36,4.21
32,00986A,主動台新龍頭成長,15.38,0.16,1.05,06/16,-0.01,1.1,1.83,2.5,1.79,4.24,17.6,34.8,,,,31.1
33,00992A,主動群益科技創新,18.51,0.27,1.48,06/16,1.51,2.18,3.02,2.5,2.86,9.44,5.11,,,,,6.56
34,1597,直得,150.0,-4.5,-2.91,06/16,0.35,0.18,-0.11,2.43,2.82,-1.64,4.06,6.22,7.35,4.42,5.04,6.03
35,8039,台虹,141.5,-6.0,-4.07,06/16,-0.46,-0.75,2.11,2.3,-0.54,1.17,-2.2,-3.66,-1.09,-1.43,-1.43,-3.42
36,2484,希華,70.4,-2.9,-3.96,06/16,-0.76,0.1,0.84,2.28,0.8,3.36,1.59,-0.28,-0.51,1.95,0.43,-0.24
37,7749,意騰-KY,486.5,-12.0,-2.41,06/16,0.03,-0.14,-0.43,2.24,1.72,0.86,-0.44,-0.28,-0.52,,,-0.04
38,6174,安碁,54.9,-0.4,-0.72,06/16,0.0,1.01,-1.58,2.24,2.9,3.28,2.99,3.08,2.97,1.62,3.31,3.02
39,2489,瑞軒,45.9,0.9,2.0,06/16,0.89,1.7,1.6,2.24,0.22,1.75,-8.07,-8.12,-7.36,-8.27,-13.0,-8.45
40,6944,兆聯實業,998.0,-7.0,-0.7,06/16,0.25,0.55,1.73,2.22,3.39,3.91,3.23,3.9,2.01,,,3.48
41,8043,蜜望實,211.0,8.5,4.2,06/16,0.0,2.75,1.7,2.21,2.56,1.24,3.47,2.04,2.24,2.23,2.43,3.65
42,00715L,期街口布蘭特正2,41.79,-0.81,-1.9,06/16,0.93,1.48,1.79,2.19,4.75,3.03,2.84,50.7,40.2,171.0,,17.6
43,2637,慧洋-KY,78.4,-0.8,-1.01,06/16,0.03,0.21,0.72,2.19,3.7,4.38,6.6,13.9,17.3,16.5,17.9,12.3
44,2493,揚博,250.0,22.5,9.89,06/16,0.91,0.9,0.75,2.19,4.15,3.96,1.49,3.52,-0.52,-3.24,-2.33,2.91
45,3081,聯亞,2280.0,-55.0,-2.36,06/16,-0.31,-0.28,-0.32,2.16,1.69,0.82,-0.03,-1.21,-4.44,2.26,-8.84,-1.0
46,6269,台郡,73.3,-0.3,-0.41,06/16,0.35,0.9,1.64,2.12,1.42,2.28,1.96,0.87,6.24,-7.1,-12.7,1.39
47,3041,揚智,26.4,-0.6,-2.22,06/16,0.57,2.05,2.53,2.11,1.59,3.77,1.89,-1.66,0.21,-1.81,-5.59,-0.96
48,5228,鈺鎧,72.2,-4.0,-5.25,06/16,0.0,2.6,2.3,2.11,1.7,3.39,1.79,3.49,3.63,3.54,,3.47
49,5410,國眾,46.2,-1.8,-3.75,06/16,0.0,0.07,0.1,2.1,3.81,3.17,3.91,4.24,4.08,5.64,5.99,4.16
50,00403A,主動統一升級50,10.7,0.09,0.85,06/16,0.88,2.59,3.41,2.09,2.01,3.71,,,,,,
51,00996A,主動兆豐台灣豐收,15.39,0.01,0.07,06/16,0.97,1.99,2.39,2.04,3.6,2.05,,,,,,
52,00990A,主動元大AI新經濟,20.89,0.42,2.05,06/16,0.52,1.8,2.08,2.02,1.14,-1.43,-1.49,,,,,2.25
53,2408,南亞科,425.0,29.5,7.46,06/16,1.51,1.3,2.12,2.0,0.34,4.15,3.5,1.32,5.95,-1.49,-3.0,2.36
54,00678,群益那斯達克生技,36.21,-0.21,-0.58,06/16,3.06,3.06,4.69,1.99,-1.96,-1.74,4.63,1.33,16.5,17.7,,1.29
55,6830,汎銓,500.0,-14.0,-2.72,06/16,-0.12,0.47,0.17,1.98,3.05,1.59,1.2,3.13,3.18,2.4,,4.46
56,00400A,主動國泰動能高息,14.72,0.09,0.62,06/16,1.03,1.6,1.93,1.96,1.94,5.53,,,,,,
57,6209,今國光,95.3,8.6,9.92,06/16,2.78,3.06,2.49,1.96,3.18,2.43,1.01,-2.11,2.52,5.53,4.56,-1.59
58,00947,台新臺灣IC設計,39.52,0.86,2.22,06/16,0.14,1.24,2.08,1.95,-2.27,1.21,5.03,10.3,21.2,,,9.4
59,4741,泓瀚,72.5,-2.0,-2.68,06/16,0.31,-0.06,-0.81,1.94,4.98,6.02,4.82,4.99,4.95,5.27,,4.95
60,3390,旭軟,28.3,-1.6,-5.35,06/16,-0.07,0.95,1.77,1.91,2.34,3.47,2.16,3.4,2.99,2.52,3.36,3.78
61,3094,聯傑,36.15,0.8,2.26,06/16,0.03,1.57,2.2,1.88,2.34,2.73,2.33,2.27,2.4,-0.45,-0.36,2.2
62,3147,大綜,350.0,19.0,5.74,06/16,0.3,0.65,1.02,1.87,4.51,7.09,7.41,7.21,4.22,2.43,,7.16
63,6494,九齊,68.8,5.2,8.18,06/16,0.0,1.23,1.59,1.87,1.27,2.15,4.24,4.63,4.28,5.72,8.54,4.57
64,3580,友威科,98.6,1.1,1.13,06/16,-0.03,0.59,-0.11,1.84,-0.46,-1.15,-0.84,1.94,4.62,2.14,3.78,3.66
65,6691,洋基工程,710.0,-47.0,-6.21,06/16,-0.06,0.45,1.72,1.84,1.91,2.14,1.89,-0.89,3.51,9.75,,0.84
66,5483,中美晶,175.0,0.5,0.29,06/16,0.0,0.87,2.02,1.83,1.72,2.54,6.39,7.54,5.53,-6.7,8.17,6.76
67,00735,國泰臺韓科技,113.85,0.85,0.75,06/16,0.59,0.71,0.73,1.83,-5.94,-11.4,-7.06,-14.5,-7.1,-10.9,,-14.6
68,2406,國碩,35.2,-3.05,-7.97,06/16,-1.6,-4.52,0.06,1.82,-0.4,2.79,5.63,11.3,13.8,14.2,7.43,10.6
69,8227,巨有科技,178.0,-5.0,-2.73,06/16,0.0,-0.29,-0.33,1.81,1.85,0.39,1.15,1.08,-0.05,1.38,,-0.04
70,4971,IET-KY,547.0,-4.0,-0.73,06/16,-0.76,-1.05,-0.97,1.81,1.9,2.13,0.74,-1.68,0.69,2.75,2.94,-3.18
71,5347,世界,171.5,-3.0,-1.72,06/16,0.0,0.56,0.8,1.8,3.8,9.68,10.5,19.2,18.2,4.82,-10.5,17.4
72,3576,聯合再生,19.0,-2.0,-9.52,06/16,-1.26,-0.43,1.47,1.78,1.46,2.6,1.06,3.7,3.75,1.75,9.51,4.4
73,00661,元大日經225,89.8,0.5,0.56,06/16,0.0,0.02,0.16,1.77,3.27,4.57,5.49,5.57,8.47,16.7,18.8,5.53
74,3303,岱稜,59.7,-3.2,-5.09,06/16,0.22,1.16,1.45,1.74,1.78,1.45,1.29,1.34,1.8,0.93,4.2,1.23
75,00731,復華富時高息低波,89.1,1.8,2.06,06/16,0.92,0.94,1.21,1.73,3.0,9.03,17.2,31.4,50.4,72.0,,30.3
76,3533,嘉澤,2295.0,-5.0,-0.22,06/16,0.34,0.65,0.61,1.69,2.63,1.44,6.24,11.1,9.52,16.2,35.9,10.8
77,5285,界霖,87.8,-0.4,-0.45,06/16,0.22,0.35,0.78,1.68,3.79,1.86,4.59,5.84,6.18,5.38,6.15,5.59
78,009814,富邦標普500,11.1,0.08,0.73,06/16,0.0,0.05,0.04,1.66,1.96,2.3,5.12,,,,,2.24
79,1714,和桐,17.95,1.25,7.49,06/16,-0.06,0.7,1.28,1.64,1.87,2.31,4.24,6.54,7.12,6.16,6.94,6.52
80,2618,長榮航,39.75,-0.2,-0.5,06/16,0.11,0.67,1.37,1.53,0.31,-3.16,-3.89,-0.11,-3.72,-7.23,-3.11,-1.07
81,2340,台亞,39.1,2.5,6.83,06/16,0.83,1.33,1.45,1.53,1.1,0.95,-0.05,1.17,-0.12,-3.04,-5.17,1.81
82,2241,艾姆勒,43.3,-1.25,-2.81,06/16,0.06,0.4,0.34,1.52,4.58,2.81,0.52,-0.25,2.91,-4.71,,-0.46
83,3213,茂訊,135.0,-3.0,-2.17,06/16,-0.26,-0.39,0.53,1.51,3.02,5.39,6.44,7.48,5.35,2.35,5.63,6.96
84,3149,正達,88.0,0.6,0.69,06/16,0.1,0.21,0.55,1.5,-0.76,2.26,0.1,3.12,-0.44,-0.43,-5.52,4.8
85,00999A,主動野村臺灣高息,11.13,0.01,0.09,06/16,0.6,0.93,1.27,1.48,-1.09,5.63,,,,,,
86,00958B,永豐ESG銀行債15+,9.33,-0.04,-0.43,06/16,0.0,0.64,0.85,1.46,3.09,5.57,16.2,17.0,19.4,,,16.3
87,6278,台表科,209.5,-6.5,-3.01,06/16,-0.25,-1.47,-0.82,1.46,3.55,0.74,-3.41,-1.55,-2.92,-4.35,-3.26,-0.24
88,4991,環宇-KY,587.0,43.0,7.9,06/16,0.11,-1.61,-1.76,1.45,1.38,0.87,2.33,9.56,10.1,10.1,-1.34,2.21
89,4934,太極,17.3,-0.65,-3.62,06/16,-0.17,0.29,1.33,1.44,1.25,1.47,0.88,2.42,2.58,2.93,1.66,2.21
90,00898,國泰基因免疫革命,8.44,0.01,0.12,06/16,0.51,0.73,1.26,1.44,2.53,3.69,12.4,21.0,35.3,96.6,,19.4
91,2355,敬鵬,57.1,-3.2,-5.31,06/16,-0.22,-1.73,0.0,1.42,0.57,-4.14,-0.58,4.03,2.8,-4.2,-18.3,4.05
92,3402,漢科,140.0,-7.0,-4.76,06/16,-0.57,0.49,1.45,1.41,1.29,2.1,-1.87,-3.37,-1.51,-4.66,0.5,-3.68
93,2425,承啟,39.5,1.15,3.0,06/16,0.91,2.02,1.44,1.4,1.5,2.01,2.93,4.41,6.27,-0.34,-17.3,4.03
94,4541,晟田,48.0,-1.0,-2.04,06/16,0.21,0.76,1.3,1.4,2.43,1.24,3.9,5.87,6.01,6.38,4.34,6.26
95,6465,威潤,64.0,-2.7,-4.05,06/16,0.0,0.26,0.8,1.37,1.41,2.09,2.23,2.19,2.62,2.71,2.71,2.19
96,2342,茂矽,48.05,4.35,9.95,06/16,2.15,2.74,3.25,1.36,2.88,4.01,5.98,7.04,1.29,6.26,-10.0,7.65
