"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"6138","茂達","311","+10","+3.32","26W24","06/09","-1","-35","-2.78","-0.05","+4","+1,029","3.26","1.36","-3","-63","-0.31","-0.08","+2","+417","7.04","0.55"
"6187","萬潤","1130","+50","+4.63","26W24","06/09","-1","-938","-18.4","-0.96","+4","+1,410","2.61","1.44","+1","+4","0.08","0","-1","-235","-4.61","-0.24"
"6191","精成科","98","+3.3","+3.48","26W24","06/09","-1","-250","-2.21","-0.05","+4","+1,117","0.84","0.22","-1","-43","-0.38","-0.01","-1","-282","-2.5","-0.06"
"6203","海韻電","70","+0.8","+1.16","26W24","06/09","+2","+92","4.97","0.11","+4","+309","6.32","0.37","-5","-33","-0.38","-0.04","+4","+280","5.72","0.34"
"6509","聚和","49.45","-0.4","-0.8","26W24","06/09","+1","+238","3.46","0.12","+4","+271","0.37","0.14","-1","-58","-0.84","-0.03","+6","+14,815","12.5","7.54"
"6584","南俊國際","667","+43","+6.89","26W24","06/09","+1","+291","16.7","0.41","+4","+996","4.56","1.4","+3","+18","0.1","0.03","+1","+293","16.8","0.41"
"6913","鴻呈","136","+6","+4.62","26W24","06/09","+1","+130","18.9","0.3","+4","+74","0.69","0.17","-2","-48","-2.11","-0.11","+1","+131","19","0.3"
"8109","博大","121","+1","+0.83","26W24","06/09","+1","+114","19.1","0.14","+4","+359","4.69","0.44","+1","+16","2.72","0.02","+1","+145","24.3","0.18"
"8215","明基材","28.8","+0.95","+3.41","26W24","06/09","-1","-653","-13.7","-0.2","+4","+448","0.55","0.14","-1","-24","-0.51","-0.01","-1","-611","-12.8","-0.19"
"8926","台汽電","73.5","+6.6","+9.87","26W24","06/09","+2","+6,323","7.1","0.76","+4","+1,676","0.71","0.2","+4","+372","0.16","0.04","+6","+25,968","7.87","3.13"
"1303","南亞","99.2","+1.7","+1.74","26W24","06/09","-1","-1,910","-1.55","-0.02","+3","+16,326","1.52","0.21","-2","-4,416","-0.77","-0.06","-1","-1,536","-1.25","-0.02"
"1795","美時","201","+5.5","+2.81","26W24","06/09","+1","+572","14.7","0.21","+3","+39","0.17","0.01","-1","-47","-1.21","-0.02","+1","+528","13.6","0.2"
"2059","川湖","6795","+615","+9.95","26W24","06/09","-3","-417","-4.88","-0.44","+3","+453","5.3","0.48","-1","-7","-0.29","-0.01","+1","+189","7.32","0.2"
"2317","鴻海","277.5","+8","+2.97","26W24","06/09","-1","-15,918","-8.4","-0.11","+3","+17,192","1.16","0.12","-2","-5,275","-0.61","-0.04","-1","-16,445","-8.68","-0.12"
"2354","鴻準","58.8","+2.4","+4.26","26W24","06/09","-1","-2,533","-11.3","-0.18","+3","+27","0.01","0","-1","-460","-2.05","-0.03","-1","-2,990","-13.3","-0.21"
"2377","微星","139.5","+7.5","+5.68","26W24","06/09","+2","+3,702","1.12","0.44","+3","+2,322","0.43","0.27","-3","-1,225","-0.23","-0.14","+2","+4,262","1.29","0.5"
"2379","瑞昱","651","+55","+9.23","26W24","06/09","-3","-18,058","-21.6","-3.5","+3","+22,317","26.7","4.33","-3","-373","-0.45","-0.07","+13","+29,135","10.6","5.65"
"2395","研華","489.5","+18.5","+3.93","26W24","06/09","+1","+399","5.16","0.05","+3","+1,367","2.22","0.16","-2","-31","-0.1","0","+2","+998","3.07","0.11"
"2539","櫻花建","36.9","+0.3","+0.82","26W24","06/09","+1","+132","6.52","0.01","+3","+72","0.23","0.01","+2","+76","0.59","0.01","+1","+173","8.54","0.01"
"2633","台灣高鐵","25.4","+0.3","+1.2","26W24","06/09","-8","-92,435","-17.7","-1.64","+3","+4,992","1.33","0.09","+1","+28","0.12","0","-8","-88,010","-16.8","-1.56"
"2880","華南金","35.45","+1.95","+5.82","26W24","06/09","+1","+3,352","4.27","0.02","+3","+320,937","33.7","2.31","+1","+359","0.46","0","+2","+67,194","13.4","0.48"
"2890","永豐金","34.25","+2.35","+7.37","26W24","06/09","+3","+183,381","29.6","1.26","+3","+5,809","0.94","0.04","+2","+941","0.23","0.01","+3","+188,957","30.5","1.3"
"3006","晶豪科","214.5","+7.5","+3.62","26W24","06/09","-2","-4,698","-2.87","-1.58","+3","+187","0.06","0.06","-2","-952","-0.58","-0.32","-2","-5,469","-3.34","-1.84"
"3324","雙鴻","1110","+15","+1.37","26W24","06/09","+2","+5,123","12.3","5.5","+3","+20","0.03","0.02","-2","-64","-0.15","-0.07","-1","-38","-0.5","-0.04"
"3450","聯鈞","507","+46","+9.98","26W24","06/09","-3","-8,116","-5.31","-5.57","+3","+3,016","1.97","2.07","-2","-165","-0.16","-0.11","+1","+138","1.08","0.09"
"4764","雙鍵","271.5","+1","+0.37","26W24","06/09","-4","-4,392","-9.63","-5.13","+3","+1,906","5.61","2.23","-2","-51","-0.3","-0.06","+1","+61","2.06","0.07"
"4961","天鈺","169.5","+11.5","+7.28","26W24","06/09","+1","+46","2.21","0.04","+3","+739","5.46","0.61","-3","-96","-0.71","-0.08","+1","+68","3.26","0.06"
"6274","台燿","1615","+80","+5.21","26W24","06/09","-3","-3,181","-3.61","-1.09","+3","+7,782","8.83","2.67","-3","-2,078","-2.36","-0.71","-1","-182","-1.23","-0.06"
"6446","藥華藥","990","+64","+6.91","26W24","06/09","+1","+1,097","12.9","0.29","+3","+737","1.73","0.19","-2","-89","-0.37","-0.02","+1","+1,391","16.4","0.37"
"8021","尖點","506","+46","+10","26W24","06/09","-1","-27","-0.25","-0.02","+3","+525","1.56","0.36","+2","+347","2.02","0.24","+4","+6,825","7.19","4.71"
"9910","豐泰","86.3","+7.8","+9.94","26W24","06/09","-6","-34,755","-28.1","-3.52","+3","+22,656","26.2","2.29","-1","-8","-0.05","0","+2","+1,145","1.59","0.12"
"00679B","元大美債20年","26.36","-0.09","-0.34","26W24","06/09","-2","-17,548","-5.36","-0.25","+2","+300","0.09","0","+26","+1,245,518","25.1","17.7","+31","+1,943,436","34","27.6"
"00687B","國泰20年美債","27.7","-0.08","-0.29","26W24","06/09","+8","+273,339","28.8","5.08","+2","+300","0.14","0.01","+23","+841,539","23.1","15.7","+25","+2,056,420","52.8","38.3"
"00795B","中信美國公債20年","26.56","-0.07","-0.26","26W24","06/09","+8","+101,682","36.4","5.71","+2","+100","0.19","0.01","+4","+16,652","12.5","0.93","+12","+152,025","33.3","8.53"
"1210","大成","54.5","+0.5","+0.93","26W24","06/09","-6","-32,641","-30.5","-3.65","+2","+31,364","49.4","3.51","-1","-245","-1.35","-0.03","+2","+5,413","8.52","0.6"
"1319","東陽","105","+7.2","+7.36","26W24","06/09","+1","+527","2.71","0.09","+2","+19,646","22.9","3.32","-1","-168","-0.86","-0.03","+2","+17,738","20.7","3"
"1402","遠東新","27.7","+0.95","+3.55","26W24","06/09","-3","-79,544","-6.34","-1.49","+2","+58,717","10.4","1.1","-1","-799","-0.63","-0.01","-1","-2,542","-2","-0.05"
"1605","華新","36.5","+0.7","+1.96","26W24","06/09","+7","+110,621","5.93","2.5","+2","+1,053","0.16","0.02","-1","-3,109","-2.24","-0.07","+7","+121,245","6.5","2.74"
"1736","喬山","108","-0.5","-0.46","26W24","06/09","+1","+273","14.6","0.09","+2","+334","5.48","0.11","-1","-40","-2.14","-0.01","+1","+310","16.6","0.1"
"2105","正新","34.2","+0.7","+2.09","26W24","06/09","-8","-165,143","-29.4","-5.09","+2","+90,687","38.7","2.8","+3","+4,636","1.6","0.14","-8","-67,835","-12.1","-2.09"
"2312","金寶","37.2","+1.8","+5.08","26W24","06/09","-2","-21,697","-3.02","-1.44","+2","+655","0.09","0.04","-2","-1,729","-0.24","-0.11","-3","-23,102","-1.62","-1.53"
"2347","聯強","91","+5.7","+6.68","26W24","06/09","-2","-52,559","-48.8","-3.15","+2","+52,679","48.9","3.16","+3","+2,727","2.12","0.16","+2","+2,231","2.07","0.13"
"2353","宏碁","36.95","+1.65","+4.67","26W24","06/09","-2","-23,139","-2.43","-0.76","+2","+2,399","0.25","0.08","-3","-5,500","-0.4","-0.18","-3","-24,774","-1.79","-0.81"
"2371","大同","28.85","0","0","26W24","06/09","-2","-19,681","-7.58","-0.92","+2","+772","0.3","0.04","-1","-1,363","-3.4","-0.06","-5","-52,138","-9.53","-2.42"
"2408","南亞科","363","+23.5","+6.92","26W24","06/09","-1","-13,772","-6.8","-0.44","+2","+9,930","1.11","0.32","-4","-10,234","-0.42","-0.33","-1","-12,289","-6.06","-0.4"
"2426","鼎元","68.2","+6.2","+10","26W24","06/09","+1","+135","0.86","0.04","+2","+486","0.48","0.16","-1","-36","-0.23","-0.01","+1","+99","0.63","0.03"
"2597","潤弘","191","+6.5","+3.52","26W24","06/09","-3","-3,660","-13.5","-1.18","+2","+10,819","46.6","3.48","-1","-37","-0.49","-0.01","+2","+7,462","32.1","2.4"
"2812","台中銀","19.7","+0.65","+3.41","26W24","06/09","+1","+10,888","23.4","0.18","+2","+669","0.36","0.01","-2","-154","-0.08","0","+1","+10,918","23.5","0.18"
"2855","統一證","54","+0.8","+1.5","26W24","06/09","-2","-68,859","-34.4","-4.3","+2","+54,914","27.4","3.43","0","0","0","0","-2","-13,945","-6.96","-0.87"
"2883","凱基金","29.05","+2.3","+8.6","26W24","06/09","-5","-546,346","-19.5","-3.22","+2","+611,019","33.9","3.6","+3","+7,911","0.35","0.05","+2","+141,238","7.84","0.83"
"2884","玉山金","34.2","+1.3","+3.95","26W24","06/09","+2","+125,012","25.7","0.77","+2","+19,652","4.04","0.12","-7","-13,023","-0.85","-0.08","+2","+143,305","29.5","0.89"
"3260","威剛","421","+18","+4.47","26W24","06/09","-1","-722","-2.79","-0.22","+2","+458","0.25","0.14","-1","-251","-0.97","-0.08","-1","-961","-3.71","-0.29"
"3265","台星科","175.5","+3.5","+2.03","26W24","06/09","-2","-831","-5.74","-0.61","+2","+249","1.72","0.18","-2","-193","-1.33","-0.14","-2","-775","-5.35","-0.57"
"3357","臺慶科","298","+15","+5.3","26W24","06/09","+2","+2,975","4.52","2.59","+2","+39","0.06","0.03","+2","+75","0.11","0.07","+2","+3,089","4.7","2.69"
"3363","上詮","830","+1","+0.12","26W24","06/09","-1","-1,287","-17.5","-1.13","+2","+318","1.1","0.28","+1","0","0","0","-1","-986","-13.4","-0.87"
"3376","新日興","235","-1.5","-0.63","26W24","06/09","-1","-1,977","-2.87","-1.01","+2","+1,085","0.93","0.55","-1","-460","-0.67","-0.24","-1","-1,367","-1.99","-0.7"
"3406","玉晶光","719","+65","+9.94","26W24","06/09","-1","-1,293","-16.6","-1.15","+2","+453","1.74","0.4","+3","+260","0.75","0.23","-1","-1,148","-14.8","-1.02"
"3481","群創","49.1","+0.75","+1.55","26W24","06/09","-3","-381,133","-4.63","-4.77","+2","+60,003","1.89","0.75","-3","-55,675","-0.68","-0.7","-3","-384,930","-4.68","-4.82"
"3653","健策","3935","+115","+3.01","26W24","06/09","-3","-2,111","-9.04","-1.44","+2","+1,622","11.4","1.11","-3","-360","-1.54","-0.25","+1","+218","5.05","0.15"
"3665","貿聯-KY","2155","+60","+2.86","26W24","06/09","-2","-1,473","-7.28","-0.75","+2","+799","3.95","0.41","-1","-65","-1.12","-0.03","-3","-1,439","-4.5","-0.74"
"3680","家登","519","+18","+3.59","26W24","06/09","+1","+238","7.16","0.25","+2","+20","0.15","0.02","-3","-122","-0.44","-0.13","+1","+222","6.67","0.23"
"4766","南寶","373.5","+13.5","+3.75","26W24","06/09","+1","+27","1.26","0.02","+2","+95","1.67","0.08","+2","+21","0.37","0.02","+2","+78","1.37","0.06"
"4979","華星光","560","+23","+4.28","26W24","06/09","-1","-3","-0.17","0","+2","+892","2.84","0.63","+2","+103","0.33","0.07","+2","+1,320","4.2","0.93"
"5285","界霖","87.3","-0.3","-0.34","26W24","06/09","+3","+1,489","1.99","1.46","+2","+90","0.23","0.09","-1","-61","-1.02","-0.06","+3","+1,528","2.04","1.5"
"5289","宜鼎","1990","+180","+9.94","26W24","06/09","+1","+1,121","10.8","1.16","+2","+51","0.16","0.05","+1","+57","0.55","0.06","+1","+1,191","11.5","1.24"
"5371","中光電","71.1","+0.1","+0.14","26W24","06/09","-2","-557","-1.63","-0.14","+2","+1,360","3.98","0.35","+4","+1,558","1.92","0.4","-1","-130","-2.03","-0.03"
"6282","康舒","63.2","+4.4","+7.48","26W24","06/09","-2","-17,412","-2.82","-2.03","+2","+338","0.05","0.04","-3","-2,750","-0.28","-0.32","-2","-19,628","-3.18","-2.29"
"6285","啟碁","286.5","+13","+4.75","26W24","06/09","-2","-5,138","-5.7","-1.06","+2","+822","0.91","0.17","-2","-980","-1.09","-0.2","-2","-5,296","-5.88","-1.09"
"6409","旭隼","915","+15","+1.67","26W24","06/09","+2","+1,953","10.9","2.23","+2","+744","4.15","0.85","-1","-205","-2.22","-0.23","+2","+2,728","15.2","3.11"
"6415","矽力*-KY","528","+4","+0.76","26W24","06/09","-1","-54","-0.52","-0.01","+2","+76","0.21","0.02","-3","-325","-0.39","-0.08","-1","-59","-0.56","-0.02"
"6505","台塑化","52.4","-0.2","-0.38","26W24","06/09","-1","-4,988","-28.3","-0.05","+2","+156","0.18","0","+1","+106","0.6","0","-1","-4,837","-27.4","-0.05"
"6510","精測","3390","-175","-4.91","26W24","06/09","-2","-534","-7.49","-1.62","+2","+380","5.34","1.16","-2","-64","-0.9","-0.19","-4","-1,182","-8.17","-3.6"
"6526","達發","649","+22","+3.51","26W24","06/09","-3","-1,225","-7.41","-0.73","+2","+876","11.1","0.52","-1","-5","-0.39","0","-1","-75","-5.45","-0.04"
"6592","和潤企業","65.7","+2","+3.14","26W24","06/09","+4","+3,279","23.7","0.53","+2","+322","3.99","0.05","-2","-21","-0.26","0","+4","+3,588","26","0.58"
"6669","緯穎","5300","+25","+0.47","26W24","06/09","-2","-800","-6.22","-0.43","+2","+170","1.32","0.09","-3","-319","-1.27","-0.17","-2","-726","-5.64","-0.39"
"6683","雍智科技","1510","+15","+1","26W24","06/09","+1","+136","5.58","0.49","+2","+46","0.6","0.17","-1","-35","-1.45","-0.13","+1","+110","4.54","0.4"
"6890","來億-KY","274","+24.5","+9.82","26W24","06/09","-2","-3,303","-10.5","-1.32","+2","+9,932","31.5","3.98","-1","-9","-0.12","0","+5","+7,679","19.4","3.08"
"8016","矽創","295.5","+10.5","+3.68","26W24","06/09","+2","+753","5.21","0.63","+2","+285","1.97","0.24","-3","-134","-0.46","-0.11","+2","+994","6.88","0.83"
"8064","東捷","149","-3","-1.97","26W24","06/09","-6","-17,462","-5.04","-9.45","+2","+275","0.19","0.15","-3","-586","-0.27","-0.32","-6","-17,613","-5.08","-9.53"
"8454","富邦媒","426.5","+38.5","+9.92","26W24","06/09","+1","+81","1.24","0.03","+2","+7,574","20.1","2.86","-1","-17","-0.26","-0.01","+3","+4,296","9.35","1.62"
"8996","高力","1330","+120","+9.92","26W24","06/09","+2","+2,328","9.16","2.49","+2","+933","3.67","1","+2","+161","0.63","0.17","+2","+3,422","13.5","3.66"
"9933","中鼎","40.85","-0.95","-2.27","26W24","06/09","-1","-1,442","-8.81","-0.16","+2","+443","0.69","0.05","+1","+37","0.22","0","-1","-1,329","-8.12","-0.15"
"9941","裕融","84.1","+1.1","+1.33","26W24","06/09","-6","-21,708","-25.1","-3.77","+2","+22,696","44","3.94","+4","+112","0.17","0.02","+2","+9,425","18.3","1.64"
