排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2207,和泰車,482.0,20.5,4.44,06/18,82.5,74.3,65.2,49.2,32.5,23.8,17.0,12.0,9.39,4.67,2.03,12.9
2,2002,中鋼,19.1,0.35,1.87,06/18,74.6,66.9,58.6,46.6,30.8,13.8,7.58,4.41,3.53,3.37,2.34,4.43
3,1301,台塑,51.7,3.75,7.82,06/18,57.6,52.4,46.6,37.3,24.8,13.1,6.13,2.98,1.98,2.1,2.37,3.02
4,6919,康霈*,109.0,9.9,9.99,06/18,46.4,42.5,40.3,36.1,27.8,14.8,4.02,2.49,0.84,,,2.65
5,5439,高技,332.5,9.0,2.78,06/18,27.3,34.9,37.2,35.6,22.2,10.8,3.09,3.19,1.66,1.09,1.38,3.35
6,1477,聚陽,221.5,4.5,2.07,06/18,54.0,42.5,33.5,29.8,17.5,10.3,6.91,8.97,9.42,7.07,4.69,6.81
7,2006,東和鋼鐵,69.5,-0.1,-0.14,06/18,70.0,52.9,43.4,28.2,18.4,12.0,7.46,6.94,7.9,7.38,3.42,7.05
8,2347,聯強,93.4,1.0,1.08,06/18,21.9,28.8,27.2,26.5,8.01,7.32,7.36,14.1,11.6,14.0,7.35,9.29
9,2880,華南金,38.35,0.25,0.66,06/18,19.5,20.2,21.9,26.3,15.6,5.07,8.51,7.86,8.64,5.71,2.38,7.18
10,3010,華立,131.0,1.5,1.16,06/18,34.2,28.4,32.3,26.2,21.3,11.5,6.29,4.16,5.79,4.63,2.59,4.41
11,2360,致茂,2310.0,80.0,3.59,06/18,20.7,30.0,29.3,24.4,14.7,9.69,5.15,4.59,3.85,4.18,3.19,4.71
12,6937,天虹,279.5,8.5,3.14,06/18,23.3,24.5,24.6,24.2,12.4,5.32,1.91,1.23,0.67,,,1.27
