排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00756B,群益投等新興公債,32.22,0.21,0.66,06/30,0.01,6.45,12.4,12.4,12.4,12.5,12.5,18.8,26.9,40.4,,18.8
2,00942B,台新美A公司債20+,14.64,0.02,0.14,06/30,0.04,0.07,12.0,12.3,12.2,12.9,14.2,24.8,27.3,,,24.8
3,00754B,群益AAA-AA公司債,34.13,0.13,0.38,06/30,0.0,6.77,11.2,11.2,11.2,11.2,11.3,11.2,11.3,51.1,,11.2
4,00859B,群益0-1年美債,40.91,0.03,0.07,06/30,0.11,0.09,0.77,5.74,6.86,2.32,8.16,40.1,43.9,53.5,,41.2
5,00736,國泰新興市場,31.16,0.21,0.68,06/30,0.43,2.12,2.12,4.95,5.51,5.51,5.51,5.51,5.96,-7.82,,5.51
6,00948B,中信優息投資級債,9.69,0.04,0.41,06/30,0.06,3.94,4.14,4.94,4.99,6.05,10.6,23.1,39.8,,,23.1
7,1815,富喬,111.0,10.0,9.9,06/30,3.12,4.21,2.56,4.48,6.34,6.74,1.37,-5.9,2.93,5.1,-2.1,-3.09
8,00983A,主動中信ARK創新,12.34,0.3,2.49,06/30,0.58,2.24,3.38,4.35,8.19,24.2,54.4,52.8,47.5,,,52.9
9,6672,騰輝電子-KY,300.0,18.5,6.57,06/30,0.04,-0.77,-0.08,4.29,6.03,10.7,2.97,3.91,2.45,-6.39,,3.85
10,00696B,富邦美債20年,29.91,0.0,0.0,06/30,0.1,0.15,0.35,4.23,5.93,6.75,16.3,64.4,96.2,190.0,,64.2
11,3413,京鼎,330.5,16.5,5.25,06/30,3.79,4.32,3.91,3.7,3.58,7.5,12.2,9.16,-1.22,4.71,17.3,9.1
12,00783,富邦中証500,31.81,1.16,3.78,06/30,0.21,2.03,2.4,3.54,3.92,2.6,-9.11,4.21,3.6,3.07,,4.2
13,8033,雷虎,169.5,15.0,9.71,06/30,3.67,3.69,3.79,3.52,5.12,2.61,4.26,4.1,14.6,4.26,4.26,4.65
14,00865B,國泰US短期公債,48.52,0.04,0.08,06/30,1.67,1.65,2.31,3.48,4.65,4.17,0.86,-0.7,-1.98,-2.28,,-0.69
15,00984B,大華優利美A債15,16.71,-0.01,-0.06,06/30,0.11,0.25,1.14,3.44,4.91,13.3,65.2,61.2,64.6,,,61.2
16,2484,希華,72.6,3.4,4.91,06/30,1.06,1.71,3.8,3.1,0.75,3.3,3.09,1.28,0.97,3.27,1.66,1.27
17,3016,嘉晶,133.5,12.0,9.88,06/30,-2.81,2.03,2.05,2.87,1.79,2.33,5.32,7.8,6.63,6.42,7.2,7.87
18,006207,復華滬深,34.39,0.75,2.23,06/30,0.28,3.13,2.86,2.83,3.97,2.96,6.66,8.05,9.7,-0.13,537.0,8.04
19,2483,百容,57.1,1.4,2.51,06/30,-0.01,0.51,2.25,2.8,4.21,2.62,4.13,4.2,4.11,3.44,4.17,4.21
20,3624,光頡,152.5,13.5,9.71,06/30,0.46,1.07,1.24,2.51,0.82,2.13,7.91,11.0,8.33,11.8,8.48,9.01
21,00689R,國泰20年美債反1,21.58,-0.04,-0.19,06/30,0.0,0.0,0.73,2.48,2.48,-0.67,14.9,29.0,32.8,33.5,,29.0
22,5464,霖宏,99.0,5.2,5.54,06/30,-0.03,-0.11,1.75,2.48,2.2,-0.66,3.65,3.8,3.93,4.64,4.16,3.8
23,6226,光鼎,22.05,2.0,9.98,06/30,-0.35,-1.63,1.94,2.44,3.48,5.52,6.7,7.52,7.57,6.63,9.74,7.51
24,2006,東和鋼鐵,67.4,-2.6,-3.71,06/30,-0.05,0.25,0.45,2.39,4.86,5.09,4.92,8.88,6.34,9.87,14.9,9.03
25,3227,原相,238.0,4.5,1.93,06/30,1.52,2.32,1.46,2.38,3.69,2.38,7.73,3.99,-11.8,5.22,9.19,4.07
26,00864B,中信美國公債0-1,46.35,-0.01,-0.02,06/30,0.05,0.1,1.1,2.38,3.58,3.98,1.6,9.28,32.0,40.6,,9.48
