排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00998A,主動復華金融股息,16.27,0.18,1.12,06/09,0.0,19.3,19.3,2138.0,2138.0,2138.0,,,,
2,7757,金色三麥,102.0,-1.0,-0.97,06/09,0.0,0.0,0.0,600.0,600.0,,,,,
3,2911,麗嬰房,8.55,0.04,0.47,06/09,95.0,95.0,95.0,388.0,,,,,,
4,2483,百容,33.6,0.15,0.45,06/09,49.8,101.0,199.0,218.0,206.0,200.0,263.0,390.0,322.0,390.0
5,2883,凱基金,29.05,2.3,8.6,06/09,24.7,45.6,96.3,179.0,182.0,287.0,501.0,263.0,236.0,517.0
6,5210,寶碩,31.1,1.95,6.69,06/09,-34.8,-31.8,0.0,150.0,,,,,,
7,7788,松川精密,235.0,-11.0,-4.47,06/09,32.8,92.9,131.0,145.0,212.0,153.0,,,,
8,00403A,主動統一升級50,10.41,0.28,2.76,06/09,15.5,20.0,106.0,138.0,54.4,,,,,
9,2114,鑫永銓,89.0,0.6,0.68,06/09,13.8,34.1,61.2,127.0,74.0,87.6,201.0,315.0,87.6,315.0
10,2855,統一證,54.0,0.8,1.5,06/09,34.6,66.5,88.9,123.0,83.5,92.5,278.0,129.0,11.0,164.0
11,7791,皇家可口,63.6,-0.1,-0.16,06/09,47.1,82.9,87.5,114.0,188.0,838.0,,,,
12,6217,中探針,251.5,22.5,9.83,06/09,12.6,11.4,34.9,93.0,89.8,213.0,128.0,-32.2,82.6,-31.7
13,5488,松普,12.95,0.4,3.19,06/09,11.4,19.7,28.9,88.2,143.0,935.0,2247.0,633.0,-66.5,780.0
14,7786,東方風能,120.5,0.5,0.42,06/09,5.38,4.21,23.0,88.0,,,,,,
15,6907,雅特力-KY,142.5,-10.0,-6.56,06/09,3.25,7.63,11.4,84.1,149.0,149.0,,,,
16,00916,國泰全球品牌50,29.0,-1.0,-3.33,06/09,14.8,56.7,60.8,81.0,1506.0,1506.0,1011.0,646.0,108.0,646.0
17,9136,巨騰-DR,16.2,-1.55,-8.73,06/09,0.1,2.52,42.8,75.8,89.2,88.5,-5.83,36.5,0.2,34.5
18,6263,普萊德,162.0,10.5,6.93,06/09,9.07,15.0,28.1,75.3,159.0,247.0,318.0,227.0,244.0,251.0
19,009803,玉山市值動能50,21.99,0.21,0.96,06/09,42.9,173.0,179.0,74.5,74.5,71.1,-7.69,94.1,374.0,-6.76
20,1708,東鹼,45.35,1.15,2.6,06/09,17.4,28.3,33.7,72.8,55.0,60.4,129.0,66.5,118.0,91.7
21,2916,滿心,42.6,-0.6,-1.39,06/09,15.7,31.0,40.7,72.7,269.0,329.0,316.0,351.0,13.2,351.0
22,3311,閎暉,39.8,-0.7,-1.73,06/09,9.36,18.1,65.6,68.1,15.8,-10.2,-25.9,-47.7,347.0,-46.4
23,4923,力士,45.45,0.55,1.22,06/09,20.5,43.3,56.3,66.3,26.9,80.8,191.0,117.0,132.0,117.0
24,6584,南俊國際,667.0,43.0,6.89,06/09,4.53,9.15,12.3,64.8,147.0,55.2,394.0,30.1,-35.8,47.2
25,4764,雙鍵,271.5,1.0,0.37,06/09,9.27,15.8,22.2,64.5,98.4,200.0,9.69,394.0,1339.0,56.9
26,7714,創泓科技,137.5,-5.5,-3.85,06/09,7.35,30.4,62.2,62.2,92.1,82.5,115.0,,,508.0
27,6735,美達科技,96.7,2.4,2.55,06/09,1.0,4.41,12.9,61.9,145.0,178.0,166.0,54.5,352.0,59.4
28,4163,鐿鈦,117.0,2.5,2.18,06/09,9.65,16.4,22.0,60.9,90.6,152.0,146.0,144.0,74.5,141.0
29,00712,復華富時不動產,8.64,-0.05,-0.58,06/09,-0.4,-5.99,-5.99,58.1,62.0,90.5,-2.08,-6.22,-48.0,93.7
30,3114,好德,41.35,-3.35,-7.49,06/09,1.3,30.1,44.6,57.1,81.8,77.7,50.2,136.0,70.9,98.1
