排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,3709,鑫聯大投控,櫃,06/02,,88.4,1.7,1.96,2442,214.0,86.7,87.0,89.1,86.1,3.46,8.98,2.65,,,,,
602,5403,中菲,櫃,06/02,,88.3,-0.8,-0.9,98,8.61,89.1,89.8,89.8,87.6,2.47,11.1,2.85,,,,,
603,6425,易發,櫃,06/02,,88.1,-4.9,-5.27,2417,216.0,93.0,93.0,93.0,87.6,5.81,,3.6,,,,,
604,3032,偉訓,市,06/02,,88.0,-3.0,-3.3,2840,252.0,91.0,91.5,92.8,86.4,7.03,,3.54,,,,,
605,4129,聯合,櫃,06/02,,88.0,-0.8,-0.9,415,36.6,88.8,88.1,88.8,87.6,1.35,18.5,2.02,,,,,
606,4994,傳奇,市,06/02,,87.3,-2.8,-3.11,552,45.5,90.1,89.8,89.9,81.1,9.77,56.7,5.51,,,,,
607,6188,廣明,櫃,06/02,,87.1,-0.3,-0.34,3798,331.0,87.4,88.0,88.7,85.7,3.43,28.3,1.94,,,,,
608,6117,迎廣,市,06/02,,86.9,1.1,1.28,2505,221.0,85.8,86.2,91.8,85.9,6.88,18.9,3.41,,,,,
609,2546,根基,市,06/02,,86.8,-0.5,-0.57,154,13.3,87.3,87.3,87.6,85.6,2.29,9.12,1.83,,,,,
610,2228,劍麟,市,06/02,,86.7,1.5,1.76,316,27.2,85.2,85.5,86.8,84.9,2.23,20.3,1.33,,,,,
611,3663,鑫科,櫃,06/02,,86.3,-3.2,-3.58,4669,406.0,89.5,90.1,91.4,84.4,7.82,863.0,4.42,,,,,
612,1231,聯華食,市,06/02,,86.1,0.1,0.12,368,31.5,86.0,85.8,86.2,85.3,1.05,19.5,3.4,,,,,
613,3149,正達,市,06/02,,86.1,7.8,9.96,37608,3228.0,78.3,86.1,86.1,83.5,3.32,,7.86,,,,,
614,5469,瀚宇博,市,06/02,,85.9,-0.1,-0.12,3723,316.0,86.0,86.6,86.6,83.6,3.49,15.0,1.11,,,,,
615,6770,力積電,市,06/02,,85.9,-1.1,-1.26,106203,9100.0,87.0,87.0,88.6,83.7,5.63,48.5,3.77,,,,,
616,00661,元大日經225,市,06/02,,85.75,-0.1,-0.12,148,12.5,85.85,85.1,85.75,84.6,1.34,,0.9949,,,,,
617,8438,昶昕,市,06/02,,85.7,-1.3,-1.49,312,26.6,87.0,87.0,87.0,83.9,3.56,32.6,2.99,,,,,
618,3158,嘉實,櫃,06/02,,85.3,0.0,0.0,86,7.24,85.3,85.3,85.3,82.5,3.28,12.7,2.4,,,,,
619,4905,台聯電,櫃,06/02,,85.0,-2.8,-3.19,62,5.32,87.8,88.5,88.5,84.6,4.44,20.5,0.86,,,,,
620,5306,桂盟,市,06/02,,84.6,0.3,0.36,137,11.6,84.3,84.5,85.0,84.0,1.19,13.3,1.15,,,,,
621,2762,世界健身-KY,市,06/02,,84.5,-1.0,-1.17,41,3.44,85.5,84.3,85.4,84.0,1.64,15.9,3.46,,,,,
622,6869,雲豹能源,市,06/02,,84.4,-0.9,-1.06,856,72.2,85.3,85.2,85.3,83.6,1.99,,2.56,,,,,
623,8446,華研,櫃,06/02,,84.4,-0.2,-0.24,144,12.2,84.6,84.6,85.1,84.0,1.3,9.63,2.35,,,,,
624,2615,萬海,市,06/02,,84.2,-0.2,-0.24,11277,944.0,84.4,84.5,84.9,82.5,2.84,7.78,0.82,,,,,
625,6642,富致,櫃,06/02,,84.2,-0.8,-0.94,961,80.1,85.0,85.2,85.7,82.0,4.35,34.0,3.06,,,,,
626,3028,增你強,市,06/02,,84.0,2.9,3.58,4334,358.0,81.1,81.8,84.0,80.6,4.19,16.4,3.13,,,,,
627,6224,聚鼎,市,06/02,,83.9,-4.2,-4.77,1998,169.0,88.1,88.3,88.5,81.6,7.83,95.3,3.27,,,,,
628,3546,宇峻,櫃,06/02,,83.8,2.1,2.57,625,51.7,81.7,82.0,84.0,81.1,3.55,24.6,3.0,,,,,
629,1723,中碳,市,06/02,,83.7,-0.2,-0.24,905,75.1,83.9,83.8,83.9,82.2,2.03,33.8,2.41,,,,,
630,3162,精確,櫃,06/02,,83.6,-2.5,-2.9,2273,192.0,86.1,86.3,86.7,83.0,4.3,91.9,3.14,,,,,
631,6499,益安,櫃,06/02,,83.5,0.2,0.24,542,45.0,83.3,82.5,85.4,81.9,4.2,,5.96,,,,,
632,6190,萬泰科,櫃,06/02,,83.3,-8.3,-9.06,13892,1189.0,91.6,91.5,93.0,82.5,11.5,45.3,4.14,,,,,
633,6874,倍力,櫃,06/02,,83.3,1.3,1.59,140,11.8,82.0,83.0,86.0,82.0,4.88,20.6,3.52,,,,,
634,6546,正基,櫃,06/02,,83.1,-2.3,-2.69,1269,106.0,85.4,85.4,86.3,81.5,5.62,31.1,2.85,,,,,
635,6456,GIS-KY,市,06/02,,82.9,-1.0,-1.19,25277,2084.0,83.9,84.0,86.4,79.9,7.75,,0.92,,,,,
636,4580,捷流閥業,櫃,06/02,,82.8,-0.9,-1.08,205,17.1,83.7,84.5,84.5,82.5,2.39,13.6,1.36,,,,,
637,6794,向榮生技,市,06/02,,82.8,0.1,0.12,48,3.96,82.7,82.0,84.7,81.1,4.35,,6.25,,,,,
638,6486,互動,櫃,06/02,,82.6,0.1,0.12,114,9.39,82.5,82.5,83.0,82.2,0.97,15.6,2.41,,,,,
639,9911,櫻花,市,06/02,,82.6,0.6,0.73,660,54.4,82.0,81.8,83.0,81.8,1.46,12.9,2.91,,,,,
640,2374,佳能,市,06/02,,82.5,-2.2,-2.6,14326,1186.0,84.7,85.4,85.4,81.4,4.72,28.4,3.11,,,,,
