證券代號,證券名稱,交易別,成交價,成交股數,成交金額
0050,元大台灣50,配對交易,98.05,"165,000,000","16,178,250,000"
00918,大華優利高填息30,配對交易,34.03,"500,000","17,015,000"
00919,群益台灣精選高息,配對交易,33.73,"500,000","16,865,000"
1590,亞德客-KY,配對交易,"1,268.72","17,020","21,593,614"
1590,亞德客-KY,配對交易,"1,268.70","19,980","25,348,626"
1590,亞德客-KY,配對交易,"1,257.50","30,000","37,725,000"
2308,台達電,配對交易,"2,255.00","360,000","811,800,000"
2308,台達電,配對交易,"2,233.09","20,020","44,706,462"
2308,台達電,配對交易,"2,233.07","23,980","53,549,019"
2308,台達電,配對交易,"2,211.95","10,000","22,119,500"
2308,台達電,配對交易,"2,209.39","12,000","26,512,680"
2308,台達電,配對交易,"2,128.94","30,000","63,868,200"
2317,鴻海,配對交易,271.00,"100,000","27,100,000"
2317,鴻海,配對交易,269.09,"200,000","53,818,000"
2317,鴻海,配對交易,269.08,"400,000","107,632,000"
2330,台積電,配對交易,"2,295.00","7,000","16,065,000"
2360,致茂,配對交易,"2,451.06","65,000","159,318,900"
2360,致茂,配對交易,"2,451.05","82,000","200,986,100"
2360,致茂,配對交易,"2,430.00","63,000","153,090,000"
2360,致茂,配對交易,"2,342.35","20,000","46,847,000"
2454,聯發科,配對交易,"4,070.00","392,000","1,595,440,000"
2534,宏盛,配對交易,19.80,"2,810,000","55,638,000"
2834,臺企銀,配對交易,18.55,"500,000","9,275,000"
2884,玉山金,配對交易,30.05,"2,488,000","74,764,400"
2885,元大金,配對交易,71.80,"620,000","44,516,000"
2887,台新新光金,配對交易,31.45,"900,000","28,305,000"
2889,國票金,配對交易,14.75,"3,269,000","48,217,750"
2890,永豐金,配對交易,35.95,"600,000","21,570,000"
3036,文曄,配對交易,281.00,"3,137,000","881,497,000"
3044,健鼎,配對交易,462.00,"34,000","15,708,000"
3653,健策,配對交易,"3,409.85","5,000","17,049,250"
6770,力積電,配對交易,68.10,"4,000,000","272,400,000"
總計,,,,"186,215,000","21,148,590,501"
