代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1216,統一,73.3,-0.9,-1.21,06/03,-2,-17231,-41.4,-0.3,12,60076,25.0,1.06,-4,-322,-0.3,-0.01,-2,-1923,-4.62,-0.03
2492,華新科,423.0,-33.0,-7.24,06/03,-1,-639,-18.6,-0.13,12,3587,3.98,0.74,12,2590,2.87,0.53,-1,-485,-14.2,-0.1
2618,長榮航,37.7,0.45,1.21,06/03,-9,-223141,-31.7,-4.13,12,241015,30.2,4.46,1,62,0.08,0.0,-1,-5992,-7.39,-0.11
2912,統一超,239.0,6.0,2.58,06/03,-11,-49497,-38.4,-4.76,12,43684,33.1,4.2,-3,-13,-0.03,0.0,4,12391,20.1,1.19
3045,台灣大,116.0,0.5,0.43,06/03,1,1110,8.52,0.03,12,47664,22.4,1.28,-4,-606,-0.89,-0.02,3,12341,26.3,0.33
3293,鈊象,789.0,-10.0,-1.25,06/03,-2,-2164,-21.1,-0.77,12,6944,20.8,2.46,-1,-50,-1.2,-0.02,-1,-641,-15.4,-0.23
4904,遠傳,100.5,1.0,1.01,06/03,-10,-34421,-31.6,-0.95,11,26209,22.6,0.73,1,468,4.71,0.01,3,7424,21.6,0.21
5269,祥碩,1575.0,-15.0,-0.94,06/03,-1,-204,-11.7,-0.27,11,938,4.07,1.26,-1,-65,-3.76,-0.09,-1,-246,-14.2,-0.33
5871,中租-KY,117.5,3.0,2.62,06/03,-11,-29673,-19.9,-1.73,11,35274,23.6,2.06,6,263,0.26,0.02,3,12886,21.0,0.75
2382,廣達,417.0,16.5,4.12,06/03,-3,-41396,-12.2,-1.07,10,163134,23.9,4.22,-2,-1613,-0.61,-0.04,4,53513,12.5,1.39
2603,長榮,237.0,6.0,2.6,06/03,-2,-14125,-18.9,-0.65,10,89742,28.5,4.15,13,6486,1.63,0.3,5,36182,21.1,1.67
2880,華南金,36.4,2.35,6.9,06/03,-11,-300852,-36.0,-2.16,10,284335,35.4,2.04,1,564,0.68,0.0,3,54873,18.8,0.39
2886,兆豐金,41.65,-0.05,-0.12,06/03,-2,-22214,-18.3,-0.15,10,117909,24.6,0.79,1,70,0.14,0.0,-1,-3706,-7.15,-0.02
2887,台新新光金,28.3,2.2,8.43,06/03,1,27080,8.92,0.11,10,494233,27.2,1.99,-4,-26320,-2.72,-0.11,3,241256,32.5,0.97
5876,上海商銀,40.8,-0.2,-0.49,06/03,-1,-1928,-14.1,-0.04,10,36829,24.6,0.76,-2,-189,-0.53,0.0,4,15279,21.1,0.31
6274,台燿,1695.0,105.0,6.6,06/03,2,761,5.12,0.26,9,6048,9.54,2.08,-7,-1299,-2.16,-0.45,6,3008,5.93,1.03
2344,華邦電,177.5,-7.0,-3.79,06/03,-1,-49531,-14.9,-1.1,8,63120,2.39,1.4,-2,-4424,-0.73,-0.1,-1,-52090,-15.7,-1.16
2379,瑞昱,646.0,-7.0,-1.07,06/03,-5,-8010,-20.7,-1.55,8,11239,21.7,2.18,-1,-110,-1.11,-0.02,3,2250,8.24,0.44
2412,中華電,141.0,-1.0,-0.7,06/03,-2,-9015,-26.9,-0.12,8,29645,19.6,0.38,1,212,1.52,0.0,3,14515,23.8,0.19
3034,聯詠,503.0,-4.0,-0.79,06/03,-7,-4314,-8.79,-0.71,8,6881,12.8,1.13,-1,-2,-0.04,0.0,-1,-137,-2.66,-0.02
5880,合庫金,23.4,0.35,1.52,06/03,2,19233,30.3,0.12,8,2245,0.96,0.01,1,133,0.42,0.0,2,20825,32.8,0.13
6446,藥華藥,899.0,-3.0,-0.33,06/03,-2,-2089,-32.7,-0.55,8,399,1.38,0.11,-3,-57,-0.55,-0.01,-2,-2038,-31.9,-0.54
2356,英業達,85.4,4.8,5.96,06/03,1,7652,3.86,0.21,7,65273,4.78,1.82,1,524,0.26,0.01,1,23773,12.0,0.66
2891,中信金,70.5,6.4,9.98,06/03,-6,-43998,-9.86,-0.22,7,67653,13.6,0.34,2,2671,1.73,0.01,4,22186,7.11,0.11
4764,雙鍵,295.5,-6.5,-2.15,06/03,-7,-3258,-13.5,-3.81,7,1804,7.46,2.11,-1,-13,-0.3,-0.02,-4,-885,-5.83,-1.03
1303,南亞,113.0,0.5,0.44,06/03,-1,-1466,-1.88,-0.02,6,9882,1.4,0.12,-2,-1825,-0.79,-0.02,4,97566,19.8,1.23
2317,鴻海,309.0,7.5,2.49,06/03,2,53522,20.4,0.38,6,14339,1.58,0.1,2,999,0.38,0.01,2,59365,22.6,0.42
2376,技嘉,399.0,8.5,2.18,06/03,-3,-6290,-7.15,-0.94,6,11495,7.79,1.72,-2,-223,-0.45,-0.03,-1,-684,-2.92,-0.1
2890,永豐金,33.0,2.0,6.45,06/03,4,112873,44.8,0.78,6,2959,0.96,0.02,1,178,0.19,0.0,4,114916,45.6,0.79
3231,緯創,194.0,3.0,1.57,06/03,-1,-11395,-6.49,-0.36,6,40508,5.43,1.27,-1,-777,-0.44,-0.02,6,170732,22.9,5.37
1605,華新,42.7,2.25,5.56,06/03,2,27735,12.0,0.63,5,1836,0.37,0.04,1,3180,2.14,0.07,2,31297,13.6,0.71
2377,微星,146.5,-2.5,-1.68,06/03,-2,-3507,-2.42,-0.42,5,1152,0.39,0.14,-1,-673,-1.44,-0.08,-2,-2742,-1.89,-0.32
2408,南亞科,401.5,-18.0,-4.29,06/03,-1,-14403,-9.53,-0.46,5,14113,1.72,0.46,-1,-847,-0.56,-0.03,-1,-14285,-9.45,-0.46
2458,義隆,165.0,-2.5,-1.49,06/03,-4,-2410,-17.5,-0.79,5,2290,13.5,0.75,1,7,0.25,0.0,-1,-141,-5.18,-0.05
3014,聯陽,151.0,0.0,0.0,06/03,1,87,6.61,0.05,5,1260,9.63,0.76,1,1,0.06,0.0,2,516,13.3,0.31
3227,原相,233.0,-2.0,-0.85,06/03,-6,-2565,-14.6,-1.7,5,1378,9.38,0.92,3,37,0.44,0.02,-1,-25,-1.08,-0.02
3481,群創,59.4,3.2,5.69,06/03,1,48121,4.95,0.6,5,59847,1.25,0.75,1,1542,0.16,0.02,1,80141,8.24,1.0
4961,天鈺,171.5,-1.5,-0.87,06/03,1,122,15.3,0.1,5,673,11.3,0.56,1,14,1.7,0.01,1,156,19.5,0.13
5289,宜鼎,1890.0,15.0,0.8,06/03,1,582,12.7,0.6,5,700,3.09,0.73,-2,-18,-0.21,-0.02,2,609,7.0,0.63
8081,致新,286.0,1.5,0.53,06/03,1,25,4.16,0.03,5,706,11.2,0.82,1,3,0.51,0.0,1,119,19.8,0.14
935,野村臺灣新科技50,62.65,0.65,1.05,06/03,1,453,3.27,0.07,4,1371,1.78,0.21,-14,-78915,-26.9,-11.8,-20,-98731,-26.5,-14.8
1513,中興電,184.5,16.5,9.82,06/03,1,7023,15.3,1.4,4,740,0.96,0.15,3,1333,2.07,0.26,3,10668,16.5,2.12
2002,中鋼,19.4,0.45,2.37,06/03,1,17750,15.9,0.11,4,1040,0.32,0.01,1,1351,1.21,0.01,1,19175,17.2,0.12
2059,川湖,5350.0,275.0,5.42,06/03,1,22,4.29,0.02,4,275,11.3,0.29,1,19,3.63,0.02,1,51,10.1,0.05
2395,研華,513.0,-2.0,-0.39,06/03,-2,-382,-3.53,-0.04,4,939,3.72,0.11,2,19,0.17,0.0,-1,-58,-1.45,-0.01
2495,普安,52.8,1.2,2.33,06/03,-1,-4320,-17.0,-1.58,4,46,0.06,0.02,1,57,0.22,0.02,-1,-4262,-16.7,-1.56
2801,彰銀,21.1,0.5,2.43,06/03,1,3488,7.1,0.03,4,17327,10.4,0.15,1,45,0.09,0.0,1,4911,10.0,0.04
2892,第一金,29.0,0.85,3.02,06/03,2,36082,25.9,0.25,4,22734,7.54,0.16,1,176,0.22,0.0,2,53849,38.6,0.37
3592,瑞鼎,280.0,-1.5,-0.53,06/03,-9,-1657,-14.3,-2.18,4,521,14.5,0.69,1,1,0.13,0.0,1,70,12.7,0.09
6526,達發,712.0,-2.0,-0.28,06/03,-8,-1036,-7.53,-0.62,4,853,14.5,0.51,-1,-11,-0.57,-0.01,-1,-71,-3.82,-0.04
6805,富世達,2085.0,-105.0,-4.79,06/03,-1,-275,-8.12,-0.4,4,2191,14.5,3.2,-2,-125,-1.55,-0.18,5,4426,24.3,6.46
8926,台汽電,70.4,3.0,4.45,06/03,2,2605,12.6,0.31,4,287,0.64,0.03,1,13,0.09,0.0,2,2798,13.5,0.34
6201,元大富櫃50,50.5,0.95,1.92,06/03,-2,-13,-2.6,-0.06,3,47,5.81,0.24,1,73,34.8,0.37,1,92,44.0,0.47
1736,喬山,116.0,-2.0,-1.69,06/03,-3,-162,-5.96,-0.05,3,317,11.6,0.1,1,12,1.25,0.0,-1,-3,-0.27,0.0
2105,正新,34.55,0.55,1.62,06/03,-9,-50287,-30.9,-1.55,3,31280,33.2,0.97,8,2567,1.71,0.08,-1,-4877,-11.7,-0.15
2312,金寶,43.4,2.1,5.08,06/03,1,4088,2.45,0.27,3,607,0.14,0.04,1,1629,0.97,0.11,1,5718,3.42,0.38
2347,聯強,91.1,-0.4,-0.44,06/03,-6,-20354,-34.6,-1.22,3,18627,41.8,1.12,3,512,1.15,0.03,-1,-1427,-7.97,-0.09
2385,群光,145.5,2.0,1.39,06/03,1,142,2.46,0.02,3,1291,7.28,0.17,1,3,0.05,0.0,1,426,7.39,0.06
2645,長榮航太,168.0,2.0,1.2,06/03,1,134,12.3,0.04,3,152,2.4,0.04,-2,-70,-2.18,-0.02,1,134,12.3,0.04
3026,禾伸堂,640.0,-10.0,-1.54,06/03,1,36,3.17,0.02,3,83,1.37,0.05,-2,-48,-1.08,-0.03,1,17,1.53,0.01
3260,威剛,462.0,-7.5,-1.6,06/03,-1,-5439,-14.8,-1.65,3,464,0.41,0.14,-1,-181,-0.49,-0.05,-1,-5415,-14.7,-1.64
3450,聯鈞,548.0,0.0,0.0,06/03,-2,-3713,-7.64,-2.55,3,1309,2.21,0.9,1,69,0.36,0.05,-2,-2823,-5.81,-1.94
3653,健策,3905.0,-85.0,-2.13,06/03,-8,-1441,-8.78,-0.98,3,934,12.7,0.64,-6,-345,-2.3,-0.23,-1,-214,-11.1,-0.15
4766,南寶,369.5,-3.0,-0.81,06/03,-2,-325,-22.8,-0.27,3,52,2.25,0.04,3,4,0.19,0.0,-2,-308,-21.6,-0.26
4938,和碩,98.5,0.7,0.72,06/03,-2,-23200,-19.4,-0.87,3,30136,18.9,1.12,-1,-167,-0.29,-0.01,6,14333,6.3,0.53
4979,華星光,637.0,7.0,1.11,06/03,-2,-1413,-7.93,-0.99,3,890,3.29,0.63,3,49,0.18,0.03,1,84,4.97,0.06
6120,達運,16.1,0.65,4.21,06/03,5,5095,12.9,0.85,3,82,0.28,0.01,4,667,1.96,0.11,5,5689,14.5,0.95
6196,帆宣,510.0,-7.0,-1.35,06/03,-1,-293,-15.9,-0.13,3,100,1.82,0.05,-3,-58,-1.05,-0.03,-1,-301,-16.3,-0.14
6197,佳必琪,329.0,18.0,5.79,06/03,-2,-495,-4.33,-0.41,3,65,0.35,0.05,1,51,0.84,0.04,-2,-457,-3.99,-0.37
6409,旭隼,768.0,26.0,3.5,06/03,-5,-610,-8.41,-0.7,3,736,15.0,0.84,4,67,1.14,0.08,-1,-18,-0.89,-0.02
6510,精測,3310.0,95.0,2.95,06/03,-4,-315,-11.4,-0.96,3,273,13.1,0.83,1,0,0.03,0.0,1,13,1.75,0.04
6592,和潤企業,64.7,2.4,3.85,06/03,8,2510,30.4,0.4,3,319,6.83,0.05,0,0,0.0,0.0,8,2843,34.4,0.46
6715,嘉基,481.0,43.5,9.94,06/03,1,447,42.3,0.67,3,177,10.4,0.26,1,7,0.7,0.01,1,542,51.3,0.81
6890,來億-KY,210.5,19.0,9.92,06/03,-2,-688,-10.2,-0.28,3,1747,22.8,0.7,4,166,2.03,0.07,6,1435,15.7,0.58
8016,矽創,304.0,2.0,0.66,06/03,1,685,34.7,0.57,3,184,2.18,0.15,1,36,1.8,0.03,1,749,37.9,0.62
8021,尖點,470.0,25.0,5.62,06/03,5,2274,30.3,1.57,3,107,2.55,0.07,3,154,3.67,0.11,5,2031,27.0,1.4
8069,元太,227.5,3.5,1.56,06/03,-2,-1310,-8.47,-0.11,3,481,1.99,0.04,2,139,0.9,0.01,-2,-776,-5.02,-0.07
8114,振樺電,246.0,-8.5,-3.34,06/03,-3,-826,-14.2,-1.08,3,755,13.0,0.99,-2,-18,-0.49,-0.02,-2,-390,-10.6,-0.51
8261,富鼎,171.0,3.5,2.09,06/03,-1,-2933,-28.9,-2.47,3,106,0.38,0.09,1,106,1.04,0.09,-1,-2821,-27.8,-2.37
713,元大台灣高息低波,59.85,0.95,1.61,06/03,-1,-1719,-11.2,-0.09,2,460,1.3,0.03,43,383289,56.5,21.1,50,435935,60.3,24.0
1101,台泥,24.85,0.2,0.81,06/03,4,27716,16.9,0.37,2,735,0.94,0.01,1,211,0.47,0.0,4,28966,17.7,0.39
1210,大成,53.7,0.9,1.7,06/03,-3,-10318,-42.3,-1.15,2,10709,49.9,1.2,1,264,2.37,0.03,1,764,6.86,0.09
1319,東陽,94.3,2.2,2.39,06/03,-2,-4282,-14.4,-0.72,2,6260,21.0,1.06,2,908,3.05,0.15,3,7016,14.4,1.19
1717,長興,78.1,-0.6,-0.76,06/03,-2,-10800,-24.5,-0.92,2,2,0.01,0.0,1,129,0.86,0.01,-5,-23111,-15.8,-1.97
1723,中碳,84.1,0.4,0.48,06/03,1,228,28.8,0.1,2,59,3.47,0.02,-1,-9,-1.16,0.0,1,223,28.1,0.09
1815,富喬,106.5,-3.0,-2.74,06/03,-2,-6392,-10.2,-1.09,2,205,0.33,0.04,-2,-517,-0.83,-0.09,-2,-6704,-10.7,-1.14
2328,廣宇,60.5,-1.2,-1.94,06/03,1,2671,9.16,0.52,2,22,0.02,0.0,1,342,1.17,0.07,1,3020,10.4,0.58
2351,順德,207.5,7.5,3.75,06/03,-4,-5320,-15.7,-2.92,2,415,2.92,0.23,1,121,1.36,0.07,-4,-4986,-14.7,-2.74
2357,華碩,931.0,11.0,1.2,06/03,4,12444,28.6,1.68,2,2723,10.8,0.37,1,95,0.7,0.01,4,16041,36.8,2.16
2371,大同,31.65,1.8,6.03,06/03,1,190,0.28,0.01,2,360,0.42,0.02,1,888,1.31,0.04,1,1101,1.62,0.05
2539,櫻花建,36.5,0.5,1.39,06/03,-3,-1499,-24.1,-0.13,2,19,0.64,0.0,1,27,2.44,0.0,-4,-1489,-16.8,-0.12
2542,興富發,43.0,0.55,1.3,06/03,-2,-16492,-37.7,-0.76,2,20490,46.9,0.94,4,486,0.73,0.02,3,6191,11.5,0.28
2597,潤弘,176.0,2.5,1.44,06/03,-2,-1321,-17.5,-0.43,2,3700,48.9,1.19,3,185,2.15,0.06,4,3304,33.3,1.06
2610,華航,19.95,0.45,2.31,06/03,1,11071,19.9,0.18,2,4413,4.28,0.07,1,599,1.08,0.01,5,58822,10.6,0.96
2633,台灣高鐵,25.75,0.45,1.78,06/03,1,2060,22.5,0.04,2,570,2.32,0.01,-1,-30,-0.32,0.0,2,2522,10.3,0.04
2812,台中銀,19.25,0.55,2.94,06/03,-2,-3731,-8.1,-0.06,2,337,0.73,0.01,-2,-91,-0.2,0.0,-2,-3485,-7.57,-0.06
