排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,3481,群創,48.55,1.6,3.41,95655,06/12,2036,-2434,-26293,-40519,-76650,-64934,-7582.0,206437.0,190450.0,153110.0
2,1605,華新,37.7,3.4,9.91,56775,06/12,509,-2989,-4470,-30522,11562,16489,8804.0,4298.0,39105.0,2173.0
3,00403A,主動統一升級50,10.25,0.26,2.6,489198,06/12,-5209,3892,767,-17833,-40529,-36048,,,,
4,00673R,期元大S&P原油反1,13.24,0.62,4.91,35466,06/12,-3153,-2786,-5100,-11781,-14577,-26124,48523.0,82612.0,30096.0,80854.0
5,1303,南亞,106.5,9.6,9.91,54209,06/12,3484,3021,1892,-10977,-7617,-14559,-19307.0,-12816.0,16128.0,-22967.0
6,6182,合晶,88.9,8.0,9.89,9408,06/12,-73,-2114,-3491,-10221,-15604,6556,29949.0,32031.0,36747.0,31480.0
7,2324,仁寶,36.35,0.2,0.55,82967,06/12,1557,139,-10702,-8444,-9004,5472,23497.0,22205.0,37278.0,21788.0
8,2489,瑞軒,41.65,0.65,1.59,12526,06/12,-214,-3622,-7423,-7598,-4505,-53,17692.0,40314.0,37400.0,41033.0
9,8150,南茂,97.0,-0.1,-0.1,83037,06/12,-4472,2546,-1433,-7482,-14877,7244,10259.0,9904.0,19670.0,7991.0
10,2337,旺宏,146.5,6.5,4.64,26304,06/12,986,-922,-3354,-7164,-24017,-27598,-90694.0,15128.0,66097.0,-5616.0
11,6770,力積電,67.2,2.8,4.35,65105,06/12,3294,3352,4140,-7076,-26755,5891,21027.0,52023.0,105205.0,41332.0
12,00953B,群益優選非投等債,9.6,0.02,0.21,15080,06/12,-121,-1322,-1381,-6975,-13649,-7159,-11075.0,13357.0,47329.0,21628.0
13,1802,台玻,64.1,4.8,8.09,44253,06/12,574,-1446,-4362,-6797,-5830,-3944,12128.0,-5714.0,36871.0,-1162.0
14,2367,燿華,62.7,-1.9,-2.94,56773,06/12,-917,-361,-2626,-6336,-8293,-4163,7996.0,10190.0,8839.0,5606.0
15,00753L,中信中國50正2,9.5,0.39,4.28,13265,06/12,-2198,-1940,-5180,-6202,-8049,2641,5265.0,3912.0,-3002.0,2413.0
16,6282,康舒,58.1,0.9,1.57,32043,06/12,-79,-925,-4687,-6048,909,-1618,602.0,3599.0,13371.0,404.0
17,6147,頎邦,224.0,1.5,0.67,35369,06/12,823,-595,-7249,-5920,-3385,-3623,37206.0,40978.0,42059.0,40923.0
18,1815,富喬,96.2,6.1,6.77,17492,06/12,4,-535,-2481,-5634,-7544,-10684,-8687.0,-29021.0,-14747.0,-23604.0
