排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020012,富邦行動通訊N,24.94,0.0,0.0,06/10,,100.0,100.0,100.0,100.0,86.2,63.6,58.1,79.7,53.9,,58.6
2,00786B,元大10年IG銀行債,32.59,0.14,0.43,06/10,82.7,87.9,95.0,94.8,53.7,54.6,58.6,41.8,35.8,-7.08,,58.4
3,00982B,FT投資級債20+,9.86,0.05,0.51,06/10,98.2,90.4,91.9,93.0,20.9,44.8,32.0,33.8,8.02,,,38.2
4,020039,元大加權N,13.71,-0.41,-2.9,06/10,-100.0,80.0,76.7,87.2,80.5,46.0,57.7,33.9,37.1,,,33.8
5,020028,元大特選電動車N,20.21,-0.61,-2.93,06/10,0.0,75.0,98.2,86.2,72.0,73.4,65.1,68.2,49.9,31.0,,70.2
6,00688L,國泰20年美債正2,6.81,0.04,0.59,06/10,95.6,78.1,89.8,85.8,82.9,62.5,56.6,64.9,33.6,-3.13,,65.4
7,00989B,台新美國非投等債,10.03,0.01,0.1,06/10,98.8,97.1,83.4,85.4,84.6,79.7,,,,,,
8,00986B,FT金融債10+,9.85,0.01,0.1,06/10,97.9,88.4,88.1,83.4,74.8,62.7,6.38,9.47,,,,10.8
9,00680L,元大美債20正2,6.82,0.03,0.44,06/10,65.2,67.6,77.4,80.7,75.7,53.4,48.1,56.4,29.9,-1.77,,56.0
10,00684R,期元大美元指反1,15.1,-0.01,-0.07,06/10,100.0,100.0,63.6,80.1,46.3,59.3,4.61,19.2,12.7,-6.53,,17.3
11,020038,元大ESG配息N,13.2,0.0,0.0,06/10,-100.0,-100.0,42.9,79.5,26.2,17.6,38.0,49.6,58.2,,,47.0
12,00856B,永豐1-3年美公債,37.59,0.03,0.08,06/10,97.1,46.0,32.2,78.1,68.1,-0.9,9.31,-21.6,-15.3,-3.39,,-8.98
13,00931B,統一美債20年,13.41,0.07,0.52,06/10,88.2,82.1,70.3,74.3,79.4,54.9,50.8,38.1,38.0,,,37.6
14,00948B,中信優息投資級債,9.48,0.04,0.42,06/10,81.5,60.8,75.7,70.4,63.9,55.5,45.6,58.9,52.6,,,60.0
15,00857B,永豐20年美公債,23.19,0.12,0.52,06/10,88.5,72.8,77.3,70.1,71.7,61.9,45.2,47.1,31.4,-4.43,,49.5
16,00959B,大華投等美債15Y+,9.35,0.02,0.21,06/10,94.3,88.1,78.4,69.4,57.2,59.2,52.6,50.2,44.9,,,51.4
17,00795B,中信美國公債20年,26.69,0.13,0.49,06/10,83.9,64.8,73.3,68.6,65.1,44.6,27.3,42.6,25.6,-3.57,,44.9
18,00972,野村日本動能高息,19.35,0.05,0.26,06/10,24.4,42.5,60.0,67.1,50.4,31.8,10.5,4.24,13.3,,,4.39
19,00787B,元大10年IG醫療債,32.68,0.02,0.06,06/10,78.4,49.4,62.0,66.1,67.9,71.6,66.8,47.1,35.5,-4.76,,63.8
20,00772B,中信高評級公司債,33.6,0.12,0.36,06/10,67.1,45.6,59.4,66.0,60.8,54.1,42.4,44.4,32.2,7.1,,44.4
21,00687B,國泰20年美債,27.84,0.14,0.51,06/10,78.6,52.3,65.4,64.9,64.9,60.4,48.1,52.3,32.5,-9.23,,53.7
22,00720B,元大投資級公司債,33.07,0.13,0.39,06/10,92.7,52.7,64.5,64.8,66.0,56.4,47.0,50.1,39.6,-5.61,,49.7
23,00986D,主動復華金融債息,14.73,-0.01,-0.07,06/10,89.2,75.7,62.1,64.5,58.9,68.6,,,,,,
24,020032,元大綠能N,10.83,-0.17,-1.55,06/10,100.0,100.0,100.0,64.3,69.4,57.4,54.3,43.2,52.4,22.2,,39.2
25,00937B,群益ESG投等債20+,14.87,0.07,0.47,06/10,79.6,40.5,59.7,62.5,64.1,55.9,31.8,31.7,21.2,,,32.8
26,00957B,兆豐US優選投等債,13.48,0.05,0.37,06/10,98.4,95.6,68.5,62.2,63.8,51.5,31.7,12.2,4.19,,,16.7
27,00898,國泰基因免疫革命,8.23,0.09,1.11,06/10,70.0,50.7,40.2,61.7,60.4,53.0,51.3,44.4,40.8,39.6,,44.6
28,00725B,國泰投資級公司債,35.14,0.12,0.34,06/10,85.1,58.5,62.5,61.4,58.4,55.2,31.7,28.8,8.53,-7.57,,30.9
29,020000,富邦特選蘋果N,33.28,0.0,0.0,06/10,,100.0,33.3,60.0,-5.26,5.63,8.55,19.2,46.8,4.76,,25.9
30,00984B,大華優利美A債15,16.32,0.04,0.25,06/10,70.5,47.9,54.5,59.4,52.6,55.8,26.8,-22.6,-12.9,,,-19.3
31,00958B,永豐ESG銀行債15+,9.26,0.03,0.33,06/10,60.8,69.4,66.4,59.1,60.7,43.1,47.8,46.9,36.8,,,47.5
32,00707R,期元大S&P日圓反1,32.21,0.01,0.03,06/10,75.0,75.0,75.0,55.6,55.8,64.6,0.38,-0.05,0.44,4.78,,0.42
33,00717,富邦美國特別股,14.86,-0.07,-0.47,06/10,80.8,61.3,53.7,55.1,79.0,81.9,78.9,68.8,60.2,50.2,,69.4
34,00653L,富邦印度正2,43.82,0.71,1.65,06/10,73.2,32.4,53.8,54.0,20.9,16.1,1.96,-3.62,1.83,-0.84,-0.16,-5.35
35,00968B,元大優息投等債,9.27,0.04,0.43,06/10,87.7,37.4,45.2,53.6,62.1,46.2,44.1,40.6,48.8,,,41.6
36,00932,兆豐永續高息等權,17.43,-0.22,-1.25,06/10,26.7,37.1,36.8,52.2,67.0,62.0,68.9,67.8,63.4,,,67.8
37,00907,永豐優息存股,16.16,-0.07,-0.43,06/10,19.6,42.4,34.3,50.5,52.1,43.2,13.4,23.6,32.2,-2.04,,23.4
38,00953B,群益優選非投等債,9.56,0.01,0.1,06/10,59.8,34.2,55.4,50.3,21.8,17.3,-1.14,-6.67,-8.47,,,-6.71
39,00751B,元大AAA至A公司債,31.77,0.14,0.44,06/10,74.2,29.4,45.8,49.3,56.4,52.9,43.7,54.9,47.9,-1.16,,56.8
40,2867,三商壽,8.16,-0.11,-1.33,06/10,14.3,56.6,50.2,48.4,44.4,34.3,29.0,34.6,24.6,8.96,4.21,32.4
41,00679B,元大美債20年,26.51,0.15,0.57,06/10,68.2,33.3,51.0,48.1,46.3,39.4,31.8,36.3,21.1,-6.67,,37.7
42,00709,富邦歐洲,38.16,-0.26,-0.68,06/10,80.7,74.1,60.0,47.8,51.0,35.6,25.5,2.9,-7.78,-4.42,,4.95
43,00661,元大日經225,82.45,-1.75,-2.08,06/10,28.7,35.1,52.5,47.3,49.0,36.6,18.1,-0.02,-0.75,-4.08,,-2.36
44,8047,星雲,51.7,-0.7,-1.34,06/10,-22.3,-19.2,49.2,47.2,45.8,34.2,10.3,4.2,2.33,0.61,0.49,5.94
45,00942B,台新美A公司債20+,14.33,0.06,0.42,06/10,93.9,53.7,51.8,46.9,46.2,11.8,27.2,64.7,58.4,,,65.3
46,00673R,期元大S&P原油反1,12.95,0.26,2.05,06/10,71.8,72.8,65.9,46.8,35.0,16.8,-17.8,-20.7,-6.29,-2.92,,-21.2
47,00652,富邦印度,31.73,0.38,1.21,06/10,60.6,28.8,22.2,46.6,27.2,14.3,3.19,0.78,2.43,-8.58,-6.73,-0.85
48,009814,富邦標普500,10.83,-0.07,-0.64,06/10,5.99,34.0,33.8,45.4,52.8,45.1,26.7,,,,,19.8
49,6491,晶碩,326.0,-3.0,-0.91,06/10,52.6,46.3,51.0,44.4,27.6,17.9,14.7,8.07,6.23,0.58,,11.1
50,020025,統一亞洲半導體N,38.13,-1.86,-4.65,06/10,77.6,54.0,27.8,44.0,32.0,-8.33,16.4,-5.11,-6.28,35.9,,-7.45
51,00960,野村全球航運龍頭,17.49,-0.19,-1.07,06/10,5.97,20.3,36.4,43.7,30.6,39.5,39.9,47.9,38.9,,,46.5
52,009801,中信美國創新科技,11.95,-0.3,-2.45,06/10,-16.8,5.63,47.0,42.4,40.7,36.1,42.7,34.8,26.2,,,36.8
53,2897,王道銀行,10.4,-0.1,-0.95,06/10,6.47,38.5,33.9,42.4,36.0,18.7,19.9,13.0,3.99,0.06,,13.4
54,00985B,群益ESG投等債0-5,10.15,0.02,0.2,06/10,86.0,39.7,48.3,42.2,10.6,10.0,-6.46,-2.68,,,,-3.82
55,00969B,元大零息超長美債,8.29,0.05,0.61,06/10,83.9,46.9,51.6,42.2,29.4,26.0,37.2,37.8,16.0,,,38.6
56,00882,中信中國高股息,15.76,-0.05,-0.32,06/10,45.7,47.1,47.4,41.7,28.1,13.8,22.8,26.7,25.0,7.82,,30.5
57,00981D,主動中信非投等債,10.33,0.01,0.1,06/10,54.8,25.3,47.0,41.2,38.7,26.2,8.34,-27.9,,,,-24.4
58,00768B,復華20年美債,49.68,0.22,0.44,06/10,97.4,22.2,38.1,41.1,24.5,13.5,13.7,-4.99,10.3,11.3,,-15.2
59,00788B,元大10年IG電能債,29.97,0.14,0.47,06/10,96.9,28.7,38.8,41.0,53.9,49.9,56.9,43.3,40.6,-7.37,,48.0
60,00982T,平衡兆豐台美動能,15.05,-0.32,-2.08,06/10,-34.2,40.2,51.0,40.7,54.3,12.0,8.59,,,,,4.55
61,00945B,凱基美國非投等債,14.44,0.02,0.14,06/10,60.8,-10.9,33.2,40.7,35.4,22.9,18.6,11.7,7.91,,,11.3
62,00939,統一台灣高息動能,20.71,-0.33,-1.57,06/10,26.2,35.0,38.7,40.3,40.0,44.6,53.8,65.2,61.1,,,63.6
63,2845,遠東銀,12.8,0.0,0.0,06/10,56.5,55.4,48.6,39.9,24.9,7.85,3.54,-0.65,-2.57,-1.0,-0.1,-2.69
64,00933B,國泰10Y+金融債,15.99,0.07,0.44,06/10,81.4,44.0,45.8,39.1,40.3,43.5,28.9,48.5,28.3,,,50.5
65,2801,彰銀,22.35,0.05,0.22,06/10,43.1,57.1,45.0,38.8,20.0,-4.15,-3.99,-6.51,3.09,2.79,1.59,-6.56
66,00940,元大台灣價值高息,12.04,-0.32,-2.59,06/10,19.3,34.1,38.3,38.5,39.0,52.9,68.0,67.4,66.3,,,68.0
67,2820,華票,17.6,0.2,1.15,06/10,51.6,51.8,38.6,38.4,34.6,11.1,7.41,4.88,9.52,5.52,0.63,4.31
68,4736,泰博,126.0,1.0,0.8,06/10,51.2,57.2,45.1,38.0,28.6,0.06,-13.8,-7.57,-5.56,-1.55,-0.54,-5.56
69,009813,貝萊德標普卓越50,11.01,-0.14,-1.26,06/10,33.3,36.3,41.3,37.5,50.6,53.9,53.3,27.1,,,,30.0
70,00983A,主動中信ARK創新,11.26,-0.23,-2.0,06/10,23.2,27.2,24.8,37.2,54.4,58.1,45.6,23.5,,,,25.6
71,00950B,凱基A級公司債,14.0,0.04,0.29,06/10,74.5,25.0,35.7,36.5,33.7,23.9,-7.65,42.2,37.9,,,40.8
72,00941,中信上游半導體,25.7,-0.02,-0.08,06/10,34.7,41.7,39.2,36.4,44.5,45.0,34.5,34.5,58.0,,,31.1
73,3045,台灣大,118.0,1.0,0.85,06/10,51.2,53.4,38.9,36.3,22.6,17.8,17.7,10.0,0.27,5.56,-1.79,11.8
74,00700,富邦恒生國企,16.65,-0.09,-0.54,06/10,50.4,51.2,50.4,36.3,25.1,14.0,23.4,31.3,17.9,-2.07,,31.2
75,00693U,期街口S&P黃豆,20.66,0.01,0.05,06/10,20.1,-6.48,25.4,36.3,40.1,31.1,4.21,2.08,-9.27,-9.94,,4.42
76,009817,國泰日本不動產,8.71,0.08,0.93,06/10,54.1,37.9,47.5,36.1,29.5,25.3,21.2,,,,,
77,00971,野村美國研發龍頭,16.48,-0.24,-1.44,06/10,22.8,21.9,16.6,36.0,51.7,53.4,52.3,22.8,28.0,,,38.1
78,2753,八方雲集,185.5,2.0,1.09,06/10,44.7,46.5,46.4,35.8,11.0,-16.0,-19.7,-18.5,-5.06,-3.82,,-19.8
79,00646,元大S&P500,73.15,-0.55,-0.75,06/10,58.5,24.7,43.5,35.6,19.5,-15.4,-19.9,-20.7,-0.4,-13.1,-12.4,-19.9
80,00660,元大歐洲50,44.32,-0.08,-0.18,06/10,42.0,42.2,33.7,35.1,35.1,21.0,6.36,-3.45,3.44,-1.32,,-4.68
81,5904,寶雅,602.0,-20.0,-3.22,06/10,15.6,30.3,32.9,34.9,30.0,11.6,13.0,10.1,-2.31,-0.43,-0.28,10.3
82,009811,統一美國50,12.62,-0.19,-1.48,06/10,34.2,35.5,35.0,34.7,44.1,39.2,47.8,33.0,,,,36.6
83,00915,凱基優選高股息30,30.0,-0.62,-2.02,06/10,17.5,28.6,29.7,34.7,39.2,46.7,56.1,55.7,56.7,-6.58,,55.2
84,1227,佳格,28.35,-0.25,-0.87,06/10,73.4,62.2,50.5,34.5,34.7,19.6,8.11,5.19,0.12,-0.16,-5.53,5.33
85,00756B,群益投等新興公債,31.29,0.09,0.29,06/10,30.5,31.6,36.6,34.1,41.7,8.86,5.92,79.8,81.6,55.2,,81.0
86,00763U,期街口道瓊銅,33.67,-0.23,-0.68,06/10,51.0,51.9,44.9,34.1,24.5,20.6,33.7,-2.3,-4.93,-3.63,,3.96
87,2597,潤弘,195.0,4.0,2.09,06/10,41.6,38.1,31.9,33.7,32.6,26.3,6.55,5.42,1.13,2.23,1.29,5.2
88,00897,富邦基因免疫生技,9.62,-0.02,-0.21,06/10,19.6,20.4,4.1,33.2,40.2,40.1,37.7,35.5,30.3,21.4,,35.9
89,00714,群益道瓊美國地產,21.87,0.53,2.48,06/10,78.8,36.8,30.2,33.2,16.7,25.8,24.2,19.8,8.64,11.6,,22.3
90,2892,第一金,30.55,0.05,0.16,06/10,44.6,56.4,44.3,33.0,19.6,-11.5,-2.98,-1.56,0.37,1.08,1.38,-1.54
91,00885,富邦越南,18.28,0.11,0.61,06/10,45.9,17.8,25.5,32.9,21.3,29.1,33.8,23.4,28.5,18.0,,22.2
92,00741B,富邦全球非投等債,37.14,0.02,0.05,06/10,23.8,9.13,44.6,32.8,27.5,12.6,9.58,10.2,3.29,-1.65,,10.3
93,020041,兆豐半導體氣候N,17.82,-0.83,-4.45,06/10,-50.0,-76.5,47.0,32.4,58.7,47.9,8.46,-3.4,-3.27,,,-3.4
94,00966B,統一ESG投等債15+,13.96,0.06,0.43,06/10,29.8,30.1,26.9,32.2,27.8,28.5,25.3,24.5,17.0,,,26.9
95,006206,元大上證50,35.99,0.43,1.21,06/10,49.4,31.8,20.1,32.0,30.6,40.9,43.0,30.7,32.0,7.84,12.6,33.7
96,009812,野村日本東證,11.87,-0.16,-1.33,06/10,19.0,36.0,21.2,31.7,32.4,36.3,19.8,-7.33,,,,-7.67
97,8454,富邦媒,449.5,23.0,5.39,06/10,75.3,57.5,47.3,31.6,15.3,11.9,11.3,7.31,4.86,1.66,0.77,6.15
98,2636,台驊控股,70.3,-0.1,-0.14,06/10,56.0,31.1,24.5,31.5,29.1,5.54,8.78,6.3,0.27,-0.75,0.12,5.37
99,5288,豐祥-KY,184.5,8.5,4.83,06/10,28.2,33.5,33.4,31.4,25.0,16.5,4.88,1.29,-0.06,-0.71,-0.92,1.11
100,9911,櫻花,85.2,0.3,0.35,06/10,35.1,31.7,30.2,31.2,22.5,4.63,-4.22,1.47,0.34,0.14,0.44,2.19
