排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00780B,國泰A級金融債,37.2,0.05,0.13,197,06/15,-100.0,-100.0,-100.0,-100.0,,,,,,
2,00773B,中信優先金融債,36.16,0.1,0.28,1310,06/15,-95.5,-95.5,-95.5,-95.5,-95.5,-95.4,-95.4,-95.3,-96.4,-95.3
3,00901,永豐智能車供應鏈,46.6,1.37,3.03,417,06/15,0.0,0.0,0.0,-66.7,-58.3,-50.0,-96.2,-99.0,-58.3,-98.7
4,4305,世坤,44.7,0.7,1.59,12,06/15,0.0,0.0,0.0,-66.7,-66.7,-80.0,-92.9,-93.8,-75.0,-90.9
5,1730,花仙子,53.1,0.3,0.57,40,06/15,0.0,-54.5,-54.5,-61.5,-68.8,-28.6,0.0,-16.7,-77.3,-16.7
6,3045,台灣大,119.5,0.0,0.0,7645,06/15,-3.67,-48.9,-32.2,-58.1,-47.7,-51.5,-65.2,-92.8,-26.9,-65.7
7,00963,中信全球高股息,12.88,0.14,1.1,1163,06/15,0.0,-41.7,-58.8,-56.2,-41.7,-36.4,-36.4,75.0,-69.6,133.0
8,2412,中華電,145.5,0.5,0.34,9336,06/15,-8.13,-40.4,-40.7,-54.7,-33.5,-7.0,-63.0,-85.7,-57.2,-68.1
9,1268,漢來美食,169.5,1.5,0.89,22,06/15,-23.1,-37.5,-47.4,-54.5,-63.0,-47.4,-86.8,-90.3,-65.5,-90.3
10,9942,茂順,118.5,-0.5,-0.42,154,06/15,0.0,-4.17,-4.17,-53.1,-56.2,-45.9,6.98,-68.9,-83.6,-68.5
11,00970B,新光BBB投等債20+,9.48,0.03,0.32,2365,06/15,-32.1,-52.5,-52.5,-52.4,-43.4,-42.3,-48.1,-61.4,-81.4,-60.6
12,009812,野村日本東證,12.35,0.32,2.66,555,06/15,-46.2,-48.1,-48.1,-50.0,-30.0,-74.1,-77.8,-26.3,,-68.9
13,2751,王座,52.7,0.1,0.19,5,06/15,0.0,0.0,-71.4,-50.0,0.0,-60.0,-33.3,100.0,,100.0
14,6615,慧智,34.6,-0.9,-2.54,58,06/15,0.0,-25.0,-40.0,-50.0,-87.5,-87.5,,,,
15,2114,鑫永銓,89.7,-0.3,-0.33,102,06/15,0.0,-39.3,-39.3,-48.5,-32.0,-69.6,-74.2,-54.1,-39.3,-58.5
16,00857B,永豐20年美公債,23.41,0.03,0.13,1447,06/15,-47.2,-47.2,-47.2,-47.3,-71.5,-71.5,-28.4,-68.3,-76.2,-68.8
17,00933B,國泰10Y+金融債,16.15,0.04,0.25,8991,06/15,-53.8,-54.7,-45.9,-46.0,-47.7,-48.8,-60.6,-80.3,-88.9,-79.7
18,1813,寶利徠,11.85,0.05,0.42,23,06/15,0.0,0.0,0.0,-44.9,-32.5,-30.8,-50.0,-63.0,-64.5,-51.8
19,4770,上品,214.0,0.5,0.23,286,06/15,0.26,2.56,1.31,-43.2,-49.9,-10.9,-28.8,19.8,8.79,-0.17
20,00932,兆豐永續高息等權,17.59,0.0,0.0,661,06/15,0.0,0.0,-42.9,-42.9,-60.0,-20.0,-89.7,-96.0,-97.9,-95.8
21,009810,玉山全球藍籌100,20.48,0.23,1.14,248,06/15,0.0,33.3,33.3,-42.9,100.0,300.0,300.0,-50.0,,-42.9
22,3213,茂訊,138.0,-0.5,-0.36,1934,06/15,-10.2,-4.69,-10.1,-42.2,-13.8,-31.2,-39.0,-38.7,-42.8,-35.2
23,4711,永純,17.3,0.45,2.67,631,06/15,-21.5,-31.0,-31.0,-42.2,-32.0,-7.73,84.8,135.0,165.0,139.0
24,6890,來億-KY,230.5,-25.5,-9.96,561,06/15,-3.64,-4.47,-21.4,-42.1,-52.1,-51.8,-54.4,-72.7,-55.6,-72.5
25,00945B,凱基美國非投等債,14.5,0.01,0.07,8823,06/15,20.8,15.4,-9.05,-41.8,-65.1,-53.7,-46.6,-55.4,-87.6,-40.5
26,6005,群益證,40.05,1.05,2.69,15345,06/15,-6.7,-6.09,-11.6,-40.5,-13.9,2.74,7.96,321.0,132.0,128.0
27,006207,復華滬深,33.57,0.15,0.45,413,06/15,0.0,0.0,0.0,-40.0,-40.0,-40.0,-57.1,-66.7,-99.5,-94.2
28,1217,愛之味,9.84,-0.03,-0.3,620,06/15,0.66,2.85,-37.0,-39.5,-42.4,-39.5,-49.4,-47.4,-65.3,-41.3
29,2880,華南金,36.7,0.7,1.94,18967,06/15,-6.76,-15.2,-13.7,-37.4,-41.0,-82.3,102.0,74.0,-37.7,53.6
30,5236,凌陽創新,163.0,4.0,2.52,259,06/15,2.95,-3.09,-13.5,-36.6,-41.4,-14.7,-28.1,-48.9,-36.3,-37.3
31,0055,元大MSCI金融,41.0,1.28,3.22,969,06/15,-33.3,-24.5,-39.8,-34.9,59.6,91.9,647.0,1675.0,610.0,54.3
32,7732,金興精密,35.95,-0.05,-0.14,6,06/15,-3.23,-3.23,-6.25,-34.8,-38.8,-33.3,66.7,400.0,,650.0
33,00656R,國泰中國A50反1,5.71,-0.04,-0.7,925,06/15,-37.8,-36.4,-36.4,-34.6,-34.6,-30.6,-59.2,-68.4,-66.6,-68.7
34,2884,玉山金,34.65,0.3,0.87,41424,06/15,-16.9,-17.9,-32.1,-34.4,-32.3,-20.9,71.8,-7.26,65.9,-31.7
35,4745,合富-KY,14.9,-0.2,-1.32,234,06/15,-1.18,0.0,-29.8,-34.0,25.6,-10.7,-66.1,-85.4,-29.5,-83.2
36,00895,富邦未來車,52.05,1.7,3.38,714,06/15,-6.15,-6.15,-7.58,-33.7,-39.0,-37.8,-65.9,-78.0,-88.1,-79.0
37,6843,進典,39.9,0.65,1.66,68,06/15,0.0,-36.2,-35.0,-33.7,-28.0,-25.6,-82.2,-83.5,-40.7,-83.3
38,2221,大甲,44.2,1.05,2.43,484,06/15,-12.4,-16.0,-15.8,-33.3,-31.4,-5.26,329.0,620.0,398.0,350.0
39,3147,大綜,331.0,-7.0,-2.07,579,06/15,-9.96,-12.4,-32.8,-32.8,9.03,27.3,24.2,28.0,-40.5,29.0
40,6474,華豫寧,38.1,0.0,0.0,0,06/15,0.0,-3.7,4.0,-31.6,136.0,,,,,
41,8454,富邦媒,321.0,-35.5,-9.96,1787,06/15,-6.0,-9.98,-18.5,-31.2,-2.78,58.2,39.8,87.1,88.1,73.1
42,00989B,台新美國非投等債,10.07,-0.01,-0.1,243,06/15,14.3,23.1,-20.0,-30.4,433.0,433.0,,,,
43,3311,閎暉,41.3,3.75,9.99,3930,06/15,-25.8,-25.3,-26.1,-30.3,-28.0,-12.7,-12.6,-39.6,-29.6,-39.9
