排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
301,02001L,富邦蘋果正二N,市,06/29,,173.45,5.85,3.49,124,21.6,167.6,175.0,178.0,169.6,5.01,,1.0066,,,,,
302,3570,大塚,櫃,06/29,,173.0,-0.5,-0.29,74,12.8,173.5,175.0,176.5,171.5,2.88,12.6,2.96,,,,,
303,2645,長榮航太,市,06/29,,172.0,1.5,0.88,2536,445.0,170.5,174.0,180.0,171.5,4.99,26.3,5.09,,,,,
304,7827,漢康-KY創,市,06/29,,171.5,-3.0,-1.72,425,73.0,174.5,176.0,178.0,168.0,5.73,,52.13,,,,,
305,4919,新唐,市,06/29,,170.5,2.0,1.19,9026,1531.0,168.5,167.0,174.0,164.0,5.93,,5.41,,,,,
306,6922,宸曜,櫃,06/29,,170.5,1.5,0.89,78,13.4,169.0,171.0,173.5,169.5,2.37,24.1,4.65,,,,,
307,5209,新鼎,櫃,06/29,,170.0,-0.5,-0.29,48,8.12,170.5,172.5,172.5,170.0,1.47,9.5,5.54,,,,,
308,6762,達亞,櫃,06/29,,170.0,0.0,0.0,2,0.34,170.0,170.0,170.0,170.0,0.0,,4.66,,,,,
309,8083,瑞穎,櫃,06/29,,170.0,-1.0,-0.58,42,7.19,171.0,171.5,171.5,170.0,0.88,16.0,4.52,,,,,
310,8042,金山電,櫃,06/29,,169.0,-11.5,-6.37,856,149.0,180.5,180.5,186.0,169.0,9.42,53.8,5.19,,,,,
311,8416,實威,櫃,06/29,,169.0,-2.0,-1.17,7,1.23,171.0,170.0,170.0,169.0,0.58,12.1,2.7,,,,,
312,1268,漢來美食,櫃,06/29,,168.5,1.0,0.6,5,0.84,167.5,168.5,168.5,167.5,0.6,14.5,2.79,,,,,
313,4973,廣穎,櫃,06/29,,168.5,-11.5,-6.39,3284,569.0,180.0,180.5,181.0,168.5,6.94,17.6,4.35,,,,,
314,1773,勝一,市,06/29,,168.0,3.0,1.82,399,66.5,165.0,167.0,168.0,165.0,1.82,23.2,4.25,,,,,
315,4569,六方科-KY,市,06/29,,168.0,1.5,0.9,71,12.2,166.5,165.5,174.5,165.5,5.41,34.6,1.87,,,,,
316,5236,凌陽創新,櫃,06/29,,168.0,-1.0,-0.59,291,49.0,169.0,171.0,172.5,164.0,5.03,17.6,4.39,,,,,
317,4977,眾達-KY,市,06/29,,167.0,2.5,1.52,1638,271.0,164.5,166.0,169.0,162.0,4.26,36.8,3.44,,,,,
318,3416,融程電,市,06/29,,166.5,3.0,1.83,353,58.8,163.5,165.5,169.0,164.5,2.75,22.8,4.13,,,,,
319,7738,東聯互動,櫃,06/29,,166.5,0.5,0.3,20,3.29,166.0,166.5,166.5,166.0,0.3,12.0,2.51,,,,,
320,2481,強茂,市,06/29,,166.0,-9.0,-5.14,9758,1644.0,175.0,168.5,177.0,163.5,7.71,53.0,4.38,,,,,
321,3715,定穎投控,市,06/29,,166.0,-2.5,-1.48,5656,949.0,168.5,170.0,171.5,165.0,3.86,171.0,4.38,,,,,
322,4536,拓凱,市,06/29,,165.5,1.5,0.91,114,18.8,164.0,164.5,165.5,164.0,0.91,12.3,1.64,,,,,
323,4961,天鈺,市,06/29,,165.0,0.0,0.0,579,96.2,165.0,167.0,169.5,165.0,2.73,19.9,1.12,,,,,
324,2303,聯電,市,06/29,,164.0,0.0,0.0,222685,36486.0,164.0,164.5,167.0,160.0,4.27,41.0,5.07,,,,,
325,5474,聰泰,櫃,06/29,,164.0,1.5,0.92,102,16.7,162.5,163.0,166.5,162.5,2.46,32.6,3.46,,,,,
326,5483,中美晶,櫃,06/29,,164.0,0.0,0.0,6506,1063.0,164.0,164.0,166.5,161.0,3.35,22.4,2.04,,,,,
327,2597,潤弘,市,06/29,,163.5,-0.5,-0.3,247,40.6,164.0,166.5,166.5,163.5,1.83,14.4,5.46,,,,,
328,4571,鈞興-KY,市,06/29,,163.5,1.0,0.62,139,22.7,162.5,161.0,166.0,161.0,3.08,18.1,2.52,,,,,
329,5432,新門,櫃,06/29,,163.5,1.0,0.62,417,68.4,162.5,165.0,166.0,161.5,2.77,69.0,9.06,,,,,
330,6732,昇佳電子,櫃,06/29,,162.0,0.5,0.31,83,13.5,161.5,162.0,167.5,161.5,3.72,25.6,1.94,,,,,
331,2729,瓦城,櫃,06/29,,161.0,0.0,0.0,60,9.72,161.0,162.0,164.0,160.5,2.17,26.5,2.73,,,,,
332,6690,安碁資訊,櫃,06/29,,160.5,-1.5,-0.93,81,13.0,162.0,161.5,162.5,160.5,1.23,15.1,1.64,,,,,
333,2464,盟立,市,06/29,,160.0,4.5,2.89,6754,1087.0,155.5,158.0,165.5,154.5,7.07,,6.57,,,,,
334,3289,宜特,櫃,06/29,,159.0,4.0,2.58,823,130.0,155.0,157.5,161.5,155.0,4.19,32.9,2.88,,,,,
335,2337,旺宏,市,06/29,,158.5,-4.0,-2.46,83897,13594.0,162.5,166.0,167.5,158.0,5.85,,6.2,,,,,
