排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6757,台灣虎航,55.6,2.0,3.73,06/11,46.8,52.7,55.9,55.4,50.5,39.8,22.3,15.5,11.4,,,13.3
2,2609,陽明,51.1,0.5,0.99,06/11,55.3,53.0,50.8,45.8,41.0,28.1,15.1,8.79,9.83,2.85,1.17,8.22
3,1215,卜蜂,117.5,-0.5,-0.42,06/11,52.8,49.3,51.4,45.5,34.7,22.8,14.8,9.26,8.79,6.39,3.69,11.5
4,6412,群電,91.4,4.4,5.06,06/11,46.5,50.5,40.1,40.2,34.9,20.6,12.5,12.0,10.1,7.51,4.18,11.0
5,6176,瑞儀,91.7,2.6,2.92,06/11,50.9,43.7,39.0,38.4,35.7,23.6,12.1,15.4,13.9,11.2,4.24,12.9
6,3036,文曄,232.5,-7.0,-2.92,06/11,31.3,32.3,35.0,35.1,37.9,23.7,16.2,12.7,11.0,6.79,5.18,12.8
7,2027,大成鋼,42.55,0.05,0.12,06/11,41.4,41.2,38.4,35.0,26.7,11.3,5.45,3.33,3.32,4.74,2.63,3.7
8,6121,新普,411.0,8.0,1.99,06/11,46.0,39.3,36.6,32.3,27.5,20.6,14.0,19.8,15.7,11.9,5.33,18.5
9,3702,大聯大,108.5,-0.5,-0.46,06/11,30.6,37.4,37.7,31.6,30.1,19.4,12.8,12.0,14.9,13.7,7.83,12.6
10,6239,力成,333.0,30.0,9.9,06/11,26.8,29.8,32.5,31.4,25.1,8.07,6.54,6.84,7.33,7.07,4.63,5.56
11,2451,創見,292.0,-1.0,-0.34,06/11,30.5,33.1,32.4,28.8,21.7,12.1,5.15,4.78,4.94,5.35,4.51,3.93
12,5347,世界,161.5,9.0,5.9,06/11,21.6,26.3,27.8,27.8,21.0,9.47,6.99,7.82,8.4,7.76,5.18,7.28
13,8070,長華*,58.8,1.2,2.08,06/11,33.8,32.6,30.5,27.2,18.0,14.5,11.1,8.11,3.67,1.37,0.78,9.11
14,2404,漢唐,1195.0,45.0,3.91,06/11,24.9,26.3,26.6,24.4,23.9,10.7,8.1,7.33,8.6,9.3,4.83,7.21
15,4551,智伸科,138.5,1.0,0.73,06/11,0.0,16.0,24.7,24.2,18.0,9.34,4.82,3.87,3.06,3.36,5.37,3.48
16,2637,慧洋-KY,78.3,2.3,3.03,06/11,34.5,26.8,25.9,22.8,23.9,16.8,9.84,7.98,4.31,4.36,1.87,8.74
17,2303,聯電,125.0,6.5,5.49,06/11,20.2,21.0,20.7,21.0,24.5,15.2,9.63,8.2,8.82,6.49,2.55,7.47
18,2891,中信金,67.5,-0.7,-1.03,06/11,15.4,15.5,17.3,15.4,9.07,11.1,11.6,14.6,13.6,6.67,3.19,11.5
19,1582,信錦,89.2,0.7,0.79,06/11,18.6,18.2,18.4,14.9,6.28,1.53,0.89,0.71,1.0,0.83,0.62,0.72
20,6278,台表科,192.0,4.0,2.13,06/11,22.1,16.7,18.1,13.9,9.67,4.76,5.44,6.61,7.35,6.0,2.85,6.33
21,2603,長榮,226.0,3.0,1.35,06/11,4.81,7.48,11.4,13.6,5.72,6.88,5.69,6.15,6.94,3.89,1.07,6.37
22,2618,長榮航,37.7,0.45,1.21,06/11,10.6,11.8,14.3,13.2,5.13,4.12,4.4,6.76,9.62,4.28,1.94,6.55
23,3010,華立,129.5,1.0,0.78,06/11,0.0,4.6,16.7,13.0,8.39,5.14,3.58,2.87,5.22,4.62,2.46,3.2
24,6005,群益證,38.3,0.05,0.13,06/11,17.2,14.1,14.7,12.6,12.9,10.3,11.3,10.3,13.4,9.31,4.54,9.99
25,2357,華碩,784.0,-12.0,-1.51,06/11,6.9,10.3,11.5,12.2,5.41,5.73,5.11,5.36,6.77,6.13,3.86,5.39
26,4966,譜瑞-KY,657.0,-5.0,-0.76,06/11,0.98,5.41,7.24,11.1,4.32,2.54,2.51,2.45,2.07,3.2,3.67,2.49
27,5483,中美晶,145.0,1.5,1.05,06/11,0.0,0.0,0.04,11.0,5.76,2.83,2.67,3.53,3.93,6.17,2.63,2.92
28,3211,順達,398.5,-6.5,-1.6,06/11,14.0,12.8,11.6,10.7,7.02,6.26,4.72,4.58,4.53,2.73,2.08,4.93
29,8422,可寧衛*,29.25,-1.0,-3.31,06/11,11.0,5.69,7.21,10.4,13.2,9.67,5.41,1.18,0.75,0.73,0.68,1.97
30,6510,精測,3390.0,190.0,5.94,06/11,0.0,15.7,9.88,10.3,11.6,11.7,10.3,7.85,6.78,5.49,3.68,8.58
31,6488,環球晶,786.0,11.0,1.42,06/11,0.65,13.7,10.9,9.84,9.1,3.35,2.91,3.01,3.05,3.9,2.06,2.87
32,8069,元太,190.5,-0.5,-0.26,06/11,18.9,11.0,16.6,9.6,4.69,3.02,1.5,0.89,0.6,0.32,0.03,1.11
