排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00982B,FT投資級債20+,9.86,0.0,0.0,06/11,46.2,8.12,43.7,79.9,45.6,45.2,36.4,16.2,2.69,,,18.2
2,00959B,大華投等美債15Y+,9.36,0.01,0.11,06/11,39.4,48.7,43.2,60.3,59.0,51.4,39.8,32.6,35.9,,,33.1
3,00908,富邦入息REITs+,15.0,0.16,1.08,06/11,21.7,36.1,60.3,59.2,53.6,42.6,30.4,19.3,7.4,3.43,,21.7
4,00714,群益道瓊美國地產,21.96,0.09,0.41,06/11,51.2,63.9,50.9,58.3,22.7,32.1,24.7,16.6,7.41,1.9,,18.6
5,00717,富邦美國特別股,14.91,0.05,0.34,06/11,87.1,71.2,64.8,55.7,76.1,76.3,79.9,67.2,58.6,43.4,,68.0
6,00986B,FT金融債10+,9.88,0.03,0.3,06/11,13.8,50.2,47.9,54.7,31.4,20.8,21.9,38.9,,,,48.3
7,6491,晶碩,323.5,-2.5,-0.77,06/11,44.8,48.9,45.7,49.9,32.7,18.1,14.9,8.57,6.63,0.78,,11.2
8,00740B,富邦全球投等債,38.7,0.07,0.18,06/11,39.3,35.4,27.6,48.4,54.0,44.7,41.5,38.0,33.3,15.2,,35.8
9,00958B,永豐ESG銀行債15+,9.29,0.03,0.32,06/11,20.8,43.2,31.5,48.1,53.6,32.8,29.3,16.8,9.55,,,18.2
10,00772B,中信高評級公司債,33.68,0.08,0.24,06/11,46.5,61.8,41.6,48.0,56.9,53.2,46.0,44.6,34.1,14.0,,43.9
11,00661,元大日經225,82.85,0.4,0.49,06/11,81.8,75.5,77.6,47.8,38.3,25.5,11.3,4.36,3.15,0.92,,4.66
12,00739,元大MSCI A股,28.11,0.07,0.25,06/11,0.0,33.1,58.7,46.3,28.6,15.7,13.0,13.9,7.61,2.72,,14.8
