排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2382,廣達,390.5,-13.5,-3.34,06/05,0.51,1.39,2.26,3.41,5.05,5.52,5.39,5.37,4.3,3.44,6.92,5.29
2,6805,富世達,1950.0,-35.0,-1.76,06/05,0.13,0.22,0.69,3.13,1.92,-0.4,-6.9,-7.1,-1.94,,,-8.96
3,2912,統一超,232.0,-14.0,-5.69,06/05,0.0,0.73,1.42,2.94,4.62,4.9,3.34,2.14,3.23,6.68,6.55,2.34
4,2481,強茂,165.0,5.5,3.45,06/05,-1.0,-0.15,1.19,2.8,6.78,9.05,6.63,3.15,10.2,11.9,8.89,4.22
5,2379,瑞昱,643.0,19.0,3.04,06/05,0.55,1.12,1.77,2.77,3.3,3.0,-0.02,-0.65,-2.3,3.32,9.61,-1.22
6,6890,來億-KY,242.5,11.0,4.75,06/05,1.25,2.0,2.41,2.7,2.7,2.7,2.7,2.62,3.05,,,2.35
7,9941,裕融,81.9,-0.1,-0.12,06/05,0.68,1.35,2.03,2.7,2.67,2.75,0.64,3.44,2.73,3.06,3.04,2.45
8,3293,鈊象,790.0,-10.0,-1.25,06/05,0.54,1.09,1.64,2.6,3.12,3.59,3.14,2.11,6.53,4.95,1.43,2.26
9,2618,長榮航,37.7,-0.2,-0.53,06/05,-0.06,0.47,1.07,2.54,4.49,4.81,5.31,2.55,-5.36,17.6,18.6,2.91
10,2883,凱基金,27.6,0.2,0.73,06/05,0.6,1.87,1.91,2.49,2.31,2.17,1.87,2.18,5.36,3.13,6.77,1.95
11,5871,中租-KY,118.0,-1.0,-0.84,06/05,0.53,1.06,1.62,2.43,2.83,2.99,1.96,-4.3,-5.07,4.57,5.08,0.13
12,1210,大成,54.4,0.2,0.37,06/05,0.6,1.2,1.79,2.39,2.39,2.29,0.87,0.42,-0.4,3.7,3.37,0.37
13,2597,潤弘,184.5,5.0,2.79,06/05,0.6,1.19,1.79,2.38,2.38,2.38,2.36,2.33,-0.3,2.15,2.43,2.33
14,2855,統一證,59.1,3.6,6.49,06/05,0.59,1.67,1.78,2.33,2.33,2.38,2.66,2.45,2.02,2.84,2.74,2.52
15,2603,長榮,232.0,-4.0,-1.69,06/05,-0.02,0.42,0.99,2.27,4.29,4.06,4.14,3.58,-0.76,13.3,16.7,2.51
16,1319,東陽,97.9,1.4,1.45,06/05,0.61,1.22,1.78,2.26,2.1,2.18,1.23,-0.34,-2.86,9.2,6.35,0.39
17,4938,和碩,96.9,-0.1,-0.1,06/05,0.54,1.09,1.62,2.21,2.22,2.36,2.37,-1.74,-4.38,2.56,2.15,0.29
18,2347,聯強,88.3,-1.6,-1.78,06/05,0.5,1.01,1.51,2.13,2.03,1.79,2.03,-3.14,-3.54,-3.3,3.36,0.46
19,8454,富邦媒,353.0,32.0,9.97,06/05,0.66,1.06,1.57,2.08,2.06,2.17,2.11,2.39,2.07,1.78,2.13,2.39
20,2105,正新,34.1,-0.45,-1.3,06/05,0.48,0.97,1.44,1.93,1.87,1.77,2.03,-3.42,-6.02,3.56,2.76,-3.06
21,2542,興富發,43.0,-0.1,-0.23,06/05,0.46,0.93,1.4,1.87,2.02,2.05,1.3,0.4,1.69,-1.49,-2.0,0.88
22,9910,豐泰,76.9,-3.6,-4.47,06/05,0.41,0.82,1.27,1.65,1.68,1.77,2.31,2.6,2.31,2.36,2.37,2.22
23,2880,華南金,34.8,-2.9,-7.69,06/05,-0.03,0.34,0.68,1.45,2.28,2.2,1.69,3.19,2.51,6.7,7.0,1.92
24,2887,台新新光金,28.6,0.05,0.18,06/05,0.06,0.35,0.55,1.37,2.1,0.79,0.55,5.53,8.78,10.8,11.0,1.3
25,6584,南俊國際,650.0,-20.0,-2.99,06/05,0.0,0.0,1.24,1.33,1.33,0.72,3.48,0.98,4.26,4.69,,1.77
26,00997A,主動群益美國增長,13.46,-0.38,-2.75,06/05,0.0,0.0,1.31,1.31,2.36,3.44,,,,,,
27,2376,技嘉,369.0,-5.0,-1.34,06/05,-0.11,0.06,0.2,1.31,1.87,2.39,2.05,2.69,1.1,-4.32,-0.38,1.95
28,3231,緯創,171.0,-5.0,-2.84,06/05,0.0,0.03,0.63,1.21,1.31,1.33,1.27,0.07,-0.97,-6.21,2.04,0.72
29,8114,振樺電,229.0,-9.5,-3.98,06/05,0.0,0.0,0.2,0.99,1.44,1.44,1.34,1.36,0.58,1.76,1.06,2.53
30,6548,長科*,89.7,-8.4,-8.56,06/05,0.0,0.31,0.51,0.94,0.88,0.82,0.73,2.94,2.98,2.95,,1.93
31,3450,聯鈞,501.0,-19.0,-3.65,06/05,0.03,0.02,0.36,0.92,1.95,0.46,2.13,2.53,-1.82,4.55,3.8,3.63
32,2356,英業達,76.8,-1.0,-1.29,06/05,0.0,0.0,0.43,0.9,1.81,2.28,2.0,1.87,0.25,-3.26,0.91,1.85
33,3227,原相,225.0,-3.0,-1.32,06/05,0.0,0.0,0.07,0.89,0.91,1.21,-0.12,-1.43,-0.14,8.61,8.74,-1.13
34,6274,台燿,1610.0,-85.0,-5.01,06/05,0.1,0.17,0.31,0.87,2.26,2.24,0.44,-1.65,5.44,11.8,5.74,-6.39
35,5243,乙盛-KY,112.5,-6.5,-5.46,06/05,0.0,0.0,0.85,0.85,0.85,1.12,0.94,0.84,1.15,-1.48,1.46,0.99
36,6409,旭隼,928.0,84.0,9.95,06/05,0.0,0.0,0.03,0.84,0.83,0.81,1.19,1.9,2.08,1.8,1.59,1.55
37,6510,精測,3300.0,-205.0,-5.85,06/05,-0.65,-0.01,0.09,0.82,-1.42,-1.92,-3.63,-0.01,2.75,12.6,7.2,-1.4
38,4764,雙鍵,282.0,-4.0,-1.4,06/05,0.0,0.0,0.49,0.78,2.11,2.11,1.99,2.11,2.11,2.11,,2.11
39,8081,致新,280.5,0.5,0.18,06/05,0.0,0.0,0.11,0.77,0.83,0.49,0.44,0.7,0.35,0.85,0.5,1.1
40,3481,群創,53.7,-2.1,-3.76,06/05,0.0,0.0,0.38,0.75,0.65,0.71,0.3,0.78,0.1,0.25,-1.41,0.77
