排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00981A,主動統一台股增長,30.82,-0.02,-0.06,06/16,-119618,-140394,-152145,-162460,-176567,-24479,38101.0,131772.0,180844.0,144492.0
2,3481,群創,53.3,1.9,3.7,06/16,-4045,-104167,-106020,-114287,-181014,-136327,-149984.0,307808.0,318148.0,174432.0
3,00631L,元大台灣50正2,37.31,0.24,0.65,06/16,7517,-78220,-80307,-81635,-14007,-38220,300467.0,298135.0,290663.0,298741.0
4,2303,聯電,141.0,-0.5,-0.35,06/16,4573,7712,-4066,-30947,-248206,-336808,-236809.0,-527001.0,-849293.0,-330496.0
5,2887,台新新光金,32.3,0.7,2.22,06/16,-7783,-8743,-13589,-29381,-53986,41699,102017.0,195928.0,-1042887.0,34483.0
6,2609,陽明,51.0,-0.2,-0.39,06/16,-308,-4073,-11312,-28412,-115239,-124541,-52576.0,-144714.0,-99745.0,-88030.0
7,2618,長榮航,39.75,-0.2,-0.5,06/16,-1487,-11953,-16230,-20500,335,69407,139787.0,74454.0,128149.0,92566.0
8,2891,中信金,70.8,0.7,1.0,06/16,-4769,-24839,-27677,-20088,13256,-15438,149240.0,120723.0,-29484.0,177581.0
9,00992A,主動群益科技創新,18.51,0.27,1.48,06/16,-9271,-13271,-13717,-18508,-9116,13255,47695.0,,,53354.0
10,00991A,主動復華未來50,19.84,0.15,0.76,06/16,-8595,-8345,-14120,-18415,-27197,-32571,43840.0,79766.0,,72989.0
11,5880,合庫金,24.6,0.45,1.86,06/16,-6201,-7923,-7617,-16655,-28239,14681,83983.0,107030.0,78952.0,110964.0
12,2324,仁寶,37.4,-0.45,-1.19,06/16,208,631,642,-12690,-34426,-232374,-249105.0,-149856.0,162375.0,-124346.0
13,5347,世界,171.5,-3.0,-1.72,06/16,-1328,-1295,-1432,-12038,-22665,-17398,-1733.0,-18355.0,-914.0,-17113.0
14,00990A,主動元大AI新經濟,20.89,0.42,2.05,06/16,0,-10071,-10979,-11639,-10021,-2848,2904.0,,,-90705.0
15,2882,國泰金,109.5,5.5,5.29,06/16,115,-961,-6926,-11128,-6921,-100307,16062.0,-144042.0,-252221.0,-50792.0
16,9105,泰金寶-DR,9.55,-0.4,-4.02,06/16,-408,-1706,-2587,-10265,-17063,-33646,-27043.0,-38447.0,-11856.0,-36691.0
17,2886,兆豐金,44.5,0.5,1.14,06/16,-1289,-7765,-11272,-9633,-12358,-4160,-3442.0,7822.0,-78626.0,17359.0
18,2884,玉山金,35.2,0.55,1.59,06/16,646,559,-3907,-9452,-54922,-59092,-31671.0,109018.0,204531.0,27980.0
19,1216,統一,75.6,-0.7,-0.92,06/16,-272,-2357,-6556,-9383,-12942,347,43062.0,122537.0,172833.0,91000.0
20,1314,中石化,7.68,-0.14,-1.79,06/16,-240,-5330,-6208,-8753,-28402,-21893,50840.0,26003.0,27843.0,27697.0
21,00988A,主動統一全球創新,22.68,0.32,1.43,06/16,-1670,-2468,-3049,-8665,-51408,-16713,26955.0,30742.0,,37137.0
22,2356,英業達,66.6,-0.5,-0.75,06/16,2117,-1202,-2009,-8292,-34080,-1487,-107839.0,-39676.0,-61371.0,-67243.0
23,2610,華航,21.2,-0.2,-0.93,06/16,-2980,-6992,-6905,-7359,-59761,-168482,-157427.0,-181615.0,-88694.0,-117022.0
24,6278,台表科,209.5,-6.5,-3.01,06/16,406,-2005,-3420,-7063,-12525,-5354,8311.0,9523.0,8862.0,7874.0
25,6147,頎邦,227.5,-7.0,-2.99,06/16,-881,-4137,-5235,-7013,-3973,5885,38012.0,42430.0,30343.0,41648.0
26,00953B,群益優選非投等債,9.61,0.02,0.21,06/16,0,-655,-655,-6655,-6732,-12826,-3506.0,20414.0,32653.0,22174.0
27,6116,彩晶,16.6,0.1,0.61,06/16,-332,-1241,-1442,-6384,-12365,5379,-13500.0,108869.0,87755.0,106178.0
28,6176,瑞儀,87.3,-1.4,-1.58,06/16,1,-1075,-3240,-6103,-18518,-15184,14469.0,4775.0,9938.0,12428.0
29,6005,群益證,39.75,-0.3,-0.75,06/16,-487,-2030,-3051,-5870,-23557,-23141,10418.0,13968.0,-38009.0,7575.0
30,2892,第一金,31.8,0.5,1.6,06/16,90,-5784,-5784,-5718,-11046,12412,18786.0,-44292.0,127.0,15327.0
31,00940,元大台灣價值高息,12.36,-0.07,-0.56,06/16,-1119,-1450,-2661,-5690,-34571,-40386,4683.0,27653.0,19346.0,28163.0
32,4919,新唐,183.0,-10.0,-5.18,06/16,-194,-3132,-4008,-5580,-7078,-8783,-119.0,7094.0,8008.0,6387.0
33,1605,華新,39.15,-0.85,-2.12,06/16,1040,-4443,-4670,-5335,-1984,-11198,-46024.0,-116339.0,61080.0,-117036.0
34,2327,國巨*,950.0,10.0,1.06,06/16,-4629,-5435,-5602,-4871,-4374,-4075,3352.0,-14117.0,-2089.0,-11862.0
35,3711,日月光投控,592.0,2.0,0.34,06/16,39,571,1489,-4365,-12839,-11250,26567.0,23281.0,-33510.0,27592.0
36,00632R,元大台灣50反1,10.19,-0.04,-0.39,06/16,-234,-1614,-2680,-4195,-12762,2250,36217.0,42556.0,82561.0,51788.0
37,2867,三商壽,8.53,0.16,1.91,06/16,-3062,-3322,-3822,-4193,-13616,-4699,4153.0,4163.0,4163.0,4163.0
38,1722,台肥,48.65,-0.2,-0.41,06/16,-43,-793,-1094,-3991,-11092,-10614,9759.0,9370.0,13787.0,13111.0
39,6412,群電,91.6,-2.6,-2.76,06/16,475,-1190,-1525,-3932,-7053,-9045,-5063.0,-4473.0,143.0,-2691.0
40,1215,卜蜂,115.5,0.0,0.0,06/16,-491,-459,-2133,-3869,-3728,587,11040.0,15050.0,13289.0,12227.0
41,2489,瑞軒,45.9,0.9,2.0,06/16,-9,-2139,-3201,-3799,1532,-2563,40645.0,44711.0,42008.0,44458.0
42,00939,統一台灣高息動能,21.47,0.2,0.94,06/16,-254,-254,-943,-3750,-7266,-6906,8894.0,7750.0,7839.0,7536.0
43,2330,台積電,2400.0,25.0,1.05,06/16,502,-1115,-3464,-3600,-3171,7102,8788.0,8606.0,-10589.0,9572.0
44,00915,凱基優選高股息30,31.36,0.35,1.13,06/16,-1400,-1148,-1115,-3597,-6155,-4833,-1959.0,-417.0,-7449.0,-1311.0
45,3702,大聯大,109.0,1.5,1.4,06/16,-4567,-3808,-2503,-3511,-5996,-2490,11912.0,15833.0,8792.0,15003.0
46,2897,王道銀行,10.5,0.0,0.0,06/16,1,-115,-824,-3365,-7993,-6006,-9984.0,-6290.0,-6712.0,-3254.0
47,6244,茂迪,29.1,-2.8,-8.78,06/16,-1314,-2724,-3377,-3172,-3613,-5743,1043.0,9754.0,11251.0,5710.0
48,00646,元大S&P500,74.9,0.4,0.54,06/16,-1548,-2298,-2298,-3148,-5705,-226,9672.0,10514.0,7214.0,9515.0
49,2801,彰銀,22.8,0.15,0.66,06/16,185,-1078,-1187,-3045,-12314,22755,33596.0,36909.0,20109.0,32398.0
50,00865B,國泰US短期公債,48.06,0.1,0.21,06/16,-82,-82,-82,-3036,-4062,123,6260.0,7383.0,13133.0,7273.0
51,2615,萬海,81.5,-2.0,-2.4,06/16,-164,-5099,-5060,-2986,-7481,-14138,-41124.0,-2951.0,-25669.0,-4201.0
52,0056,元大高股息,51.55,0.05,0.1,06/16,-4436,-7102,-6802,-2981,-9526,-27886,13333.0,-50093.0,-2660.0,-46699.0
53,1326,台化,52.1,0.5,0.97,06/16,358,-790,-4788,-2938,-7426,5342,-66004.0,-63381.0,-91200.0,-66327.0
54,2845,遠東銀,12.95,0.1,0.78,06/16,-215,557,994,-2935,-3969,24565,44223.0,62446.0,51918.0,64849.0
55,1313,聯成,11.15,0.0,0.0,06/16,-676,-855,-1499,-2881,-5812,-8100,-861.0,19024.0,14448.0,18792.0
56,3714,富采,64.3,-2.0,-3.02,06/16,-1173,-2669,-3871,-2660,4403,12118,30926.0,34265.0,37088.0,32706.0
57,2027,大成鋼,41.7,-1.95,-4.47,06/16,-795,-910,-1541,-2457,-32554,-56167,-67379.0,31271.0,34206.0,-3676.0
58,4906,正文,42.9,-1.55,-3.49,06/16,-21,-1784,-1749,-2387,-4204,-9824,12724.0,15427.0,18538.0,15686.0
