排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,910322,康師傅-DR,21.65,0.2,0.93,06/12,-55.0,-30.0,-84.5,-87.3,-59.1,-51.7,-21.0,-4.65,-8.85,-1.27,-0.2,1.53
2,00896,中信綠能及電動車,28.33,0.88,3.21,06/12,-41.2,-54.9,-64.9,-63.6,-64.9,-56.8,-27.2,-18.9,-18.1,-6.31,,-16.9
3,00985D,主動貝萊德優投等,10.27,0.07,0.69,06/12,-82.3,-62.6,-54.5,-54.8,-56.3,-20.4,,,,,,
4,009803,玉山市值動能50,21.59,0.58,2.76,06/12,-44.8,-50.0,-52.4,-51.3,-46.3,-31.6,-14.1,-17.6,-8.41,,,-15.7
5,6835,圓裕,36.45,0.2,0.55,06/12,-46.3,-47.7,-53.5,-48.5,-7.21,-2.91,-1.33,-1.26,-0.29,-0.22,,-1.79
6,0053,元大電子,233.95,6.25,2.74,06/12,-68.9,-54.0,-59.2,-47.1,-41.6,-25.3,-11.4,-5.95,-4.11,-4.12,17.8,-6.87
7,00662,富邦NASDAQ,120.05,3.0,2.56,06/12,-54.1,-47.2,-50.4,-45.0,-42.7,-31.0,-28.6,-29.4,-15.6,-20.4,,-28.8
8,00916,國泰全球品牌50,27.41,0.13,0.48,06/12,-53.0,-36.1,-38.6,-42.9,-42.3,-38.8,-29.9,-25.0,-9.44,-10.6,,-25.6
9,1752,南光,32.95,0.25,0.76,06/12,6.53,-14.6,-23.6,-41.8,-18.6,-12.8,-3.02,-3.93,-2.77,-1.27,-0.19,-3.03
10,0051,元大中型100,140.25,3.55,2.6,06/12,-24.5,-25.0,-39.8,-41.4,-21.6,-11.9,-1.93,-9.22,2.26,-13.3,-4.71,-8.41
11,00918,大華優利高填息30,30.85,0.55,1.82,06/12,-4.12,-25.3,-32.1,-41.0,-49.2,-26.3,1.72,3.21,2.29,-21.7,,5.67
12,00654R,富邦印度反1,6.98,-0.07,-0.99,06/12,28.6,34.2,-38.0,-40.5,-18.3,-1.95,12.1,16.6,21.0,4.92,-1.76,17.2
13,00961,FT臺灣永續高息,12.86,0.02,0.16,06/12,-59.1,-57.2,-47.9,-39.9,-49.1,-33.1,-15.9,-2.06,-7.81,,,-6.25
14,009816,凱基台灣TOP50,14.9,0.37,2.55,06/12,-3.01,-23.7,-37.7,-39.8,-40.9,-30.1,-16.5,,,,,
15,00998A,主動復華金融股息,16.71,0.36,2.2,06/12,-22.4,-28.7,-38.1,-39.6,-42.7,-8.63,,,,,,
16,02001L,富邦蘋果正二N,162.25,9.6,6.29,06/12,18.2,-39.5,-33.3,-39.4,-46.2,-44.0,-42.2,-29.0,-19.6,-6.38,,-30.9
17,4406,新昕纖,9.87,-0.01,-0.1,06/12,-100.0,-66.7,-60.0,-38.4,-16.6,-0.26,-0.49,0.31,0.21,-0.46,0.02,0.38
18,00689R,國泰20年美債反1,21.92,-0.27,-1.22,06/12,-1.43,-1.42,-1.4,-37.8,-31.2,-9.72,-4.93,-3.04,0.03,-0.07,,-3.54
19,009819,中信數據及電力,10.16,0.13,1.3,06/12,-32.0,-54.4,-49.9,-37.8,-35.3,-4.22,,,,,,
20,00910,第一金太空衛星,75.25,7.75,11.5,06/12,-10.5,-16.9,-25.5,-37.0,-41.3,-30.3,-17.2,-15.2,-13.9,-14.6,,-17.1
21,0050,元大台灣50,101.95,2.1,2.1,06/12,21.1,-40.4,-46.1,-37.0,-34.6,-28.0,-19.8,-25.1,-27.6,-24.5,-18.8,-27.2
22,00706L,期元大S&P日圓正2,18.98,0.06,0.32,06/12,-69.6,-57.9,-47.7,-35.5,-24.3,-13.0,24.9,17.2,2.12,-8.01,,21.8
23,0057,富邦摩台,302.05,6.75,2.29,06/12,-46.2,-47.5,-42.8,-35.2,-27.3,-11.2,-4.16,-1.69,-0.96,-0.54,5.74,-2.55
24,2254,巨鎧精密-創,59.7,-0.3,-0.5,06/12,-15.4,0.0,-11.9,-34.2,-25.4,-15.8,0.19,31.0,25.0,,,28.9
25,1726,永記,78.0,0.7,0.91,06/12,10.5,0.35,-7.33,-34.1,-18.6,-18.2,-11.9,-10.4,-3.82,-3.04,1.03,-9.64
26,8905,裕國,29.9,0.1,0.34,06/12,-63.5,-60.5,-53.9,-34.0,-19.3,-10.6,-3.96,-1.15,-0.76,0.09,-0.02,-1.19
27,8482,商億-KY,48.5,0.75,1.57,06/12,0.0,23.0,8.09,-33.8,6.26,-1.56,12.7,7.12,-1.29,0.22,,5.18
28,6561,是方,339.0,1.0,0.3,06/12,-34.9,-52.3,-43.8,-33.4,2.49,16.6,2.35,-7.12,-10.9,-5.3,,-6.75
29,6183,關貿,89.7,1.0,1.13,06/12,-10.2,10.6,-17.3,-33.1,-17.2,-6.49,4.17,-0.03,-0.65,0.38,0.12,0.53
30,00712,復華富時不動產,8.8,0.03,0.34,06/12,-61.1,-27.0,-13.6,-33.1,-47.3,-45.9,-23.5,-11.7,-12.8,-14.9,,-14.0
31,2640,大車隊,157.5,2.5,1.61,06/12,-2.7,-8.64,-21.1,-33.0,-34.5,-12.0,-0.82,-11.6,-10.5,-4.21,0.39,-11.5
32,5007,三星,56.5,-0.3,-0.53,06/12,3.99,29.0,-3.56,-32.6,-1.99,-2.7,4.0,1.34,0.69,-0.07,-0.96,0.97
33,2731,雄獅,152.0,0.0,0.0,06/12,-38.4,-37.3,-40.2,-32.4,-14.0,-13.4,-24.5,-13.1,-4.11,-1.13,0.16,-13.4
34,1452,宏益,10.95,0.0,0.0,06/12,-38.0,-22.7,-27.3,-32.3,-6.87,-4.59,0.34,-0.8,-2.81,-1.52,0.05,-0.52
35,00685L,群益臺灣加權正2,277.6,13.35,5.05,06/12,12.5,-12.7,-22.6,-31.9,-41.1,-42.6,-30.3,-24.8,-17.0,-12.0,,-25.8
36,4109,加捷生醫,12.2,0.2,1.67,06/12,-3.4,-7.77,-10.2,-31.8,-6.59,-2.26,-1.73,0.89,1.62,-0.04,0.02,0.08
37,020036,元大金融配息N,9.21,0.07,0.77,06/12,-100.0,-100.0,37.5,-31.7,-40.7,-2.65,-2.04,15.0,14.8,20.0,,7.6
38,7791,皇家可口,62.8,0.1,0.16,06/12,28.5,11.9,-15.3,-31.7,-9.87,-8.47,-1.81,0.13,,,,-1.89
39,2236,百達-KY,132.0,-2.0,-1.49,06/12,-12.9,-15.6,-23.0,-31.2,-18.4,-8.64,0.42,-1.08,3.03,0.17,0.29,-0.98
40,1301,台塑,45.25,1.45,3.31,06/12,29.9,-7.04,-23.4,-30.9,-2.41,-4.01,6.22,5.41,3.59,-2.18,-1.45,6.56
41,00981T,平衡凱基雙核收息,12.12,0.13,1.08,06/12,-46.9,-31.0,-41.0,-30.6,-32.4,-15.6,0.11,-11.7,,,,-11.8
42,2031,新光鋼,41.75,-0.1,-0.24,06/12,-23.6,-25.0,-23.3,-30.4,-1.21,-1.06,1.52,-2.4,-4.57,-2.26,0.03,-1.89
43,6971,惠民實業,26.55,-0.1,-0.38,06/12,18.2,12.7,12.0,-30.2,-12.7,-1.98,-1.3,-0.92,,,,-0.69
44,3062,建漢,25.6,0.7,2.81,06/12,-10.3,-16.0,-23.6,-30.1,-9.58,4.85,1.24,1.65,0.1,0.0,-0.26,1.95
45,9955,佳龍,26.8,0.55,2.1,06/12,10.5,-13.0,-35.5,-30.0,-4.36,-4.86,-3.83,-0.48,-0.35,-0.08,-0.03,-0.96
46,00737,國泰AI機器人,38.12,0.67,1.79,06/12,-33.1,-22.3,-32.2,-29.9,-22.2,-3.15,13.6,0.72,-1.25,3.99,,0.99
47,6952,大武山,36.1,0.1,0.28,06/12,0.0,-16.5,-38.3,-29.8,-9.38,-11.7,-28.1,-1.43,-0.21,,,-0.64
48,00952,凱基台灣AI50,18.23,0.39,2.19,06/12,-10.5,-7.15,-13.6,-29.7,-29.0,-13.9,-5.59,1.41,10.3,,,0.08
49,00919,群益台灣精選高息,30.19,0.0,0.0,06/12,-52.9,-34.9,-35.3,-29.6,-29.8,-3.32,5.26,6.77,0.33,-25.1,,4.33
50,1476,儒鴻,344.5,0.5,0.15,06/12,-17.3,-26.4,-27.5,-29.4,-21.6,-4.55,-6.97,-3.76,-4.1,-4.17,-1.2,-3.05
51,8034,榮群,23.4,0.2,0.86,06/12,2.18,-14.2,-29.3,-29.4,-2.4,-6.53,-3.73,-0.5,-0.29,-0.01,-0.04,-1.14
52,6908,宏碁遊戲-創,38.9,0.25,0.65,06/12,0.0,-7.7,-37.9,-29.2,-3.32,6.86,,,,,,
53,4190,佐登-KY,24.9,0.35,1.43,06/12,2.5,-14.8,-21.8,-29.2,-11.9,-7.63,-4.18,-5.39,-4.84,-2.89,-0.86,-5.66
54,2459,敦吉,69.0,0.7,1.02,06/12,-20.9,-34.3,-29.1,-28.8,-15.3,-11.1,-8.76,-6.39,-5.09,-3.66,-1.24,-6.45
55,2433,互盛電,44.05,0.05,0.11,06/12,19.2,27.8,6.16,-28.8,0.86,-12.8,-2.66,-1.11,-1.32,0.21,-0.07,-0.88
56,3689,湧德,116.0,2.5,2.2,06/12,-14.5,-18.8,-22.5,-28.6,-2.12,3.09,-0.37,0.94,-1.06,-0.11,-0.07,-0.68
57,6921,嘉雨思-創,69.7,0.1,0.14,06/12,-42.7,-27.3,-33.6,-28.3,-11.8,-17.8,-1.14,,,,,-1.01
58,6754,匯僑設計,45.0,0.5,1.12,06/12,-5.15,-19.6,-20.2,-28.3,-3.88,-5.34,-1.27,-8.39,-6.91,0.07,,-8.46
59,1445,大宇,11.15,-0.1,-0.89,06/12,2.88,-16.7,-26.3,-27.2,-5.65,-0.27,1.9,2.35,4.27,1.15,0.62,2.49
60,5460,同協,14.85,0.2,1.37,06/12,0.0,-22.6,-33.4,-27.1,-1.84,-0.8,-1.56,-1.92,-1.29,-0.05,0.0,-2.94
61,00935,野村臺灣新科技50,58.85,1.95,3.43,06/12,13.9,-8.07,-19.5,-27.0,-29.1,-27.8,-20.8,-18.2,-12.9,,,-18.9
62,00899,FT潔淨能源,26.7,0.41,1.56,06/12,15.4,-20.5,-30.0,-26.8,-22.9,5.55,22.4,18.2,18.2,5.59,,15.5
63,4121,優盛,13.5,0.05,0.37,06/12,-15.2,-31.5,-32.9,-26.8,-7.37,-1.5,-2.6,0.1,-0.32,0.1,0.07,-0.46
64,2496,卓越,64.9,0.2,0.31,06/12,-60.0,-45.9,-46.4,-26.6,-4.44,-4.62,-0.58,-1.32,-3.42,-0.1,-1.61,-0.95
65,4440,宜新實業,17.15,0.05,0.29,06/12,-9.49,-28.5,-25.3,-26.5,-10.3,-5.95,-1.87,-1.05,-0.58,-0.1,,-0.68
66,5704,老爺知,21.3,-0.05,-0.23,06/12,4.88,-36.8,-28.8,-26.3,2.04,-4.92,-7.53,-5.24,-4.28,-0.61,-0.09,-5.62
67,1102,亞泥,35.2,0.7,2.03,06/12,-0.39,-14.0,-13.5,-26.1,-24.5,-20.6,-20.4,-18.8,-12.7,-1.11,-0.37,-20.5
68,5213,亞昕,23.3,0.05,0.22,06/12,-3.18,-15.4,-17.8,-26.0,-18.0,-5.95,-3.22,-0.37,-2.39,-1.25,-0.52,-1.19
69,1235,興泰,38.65,0.65,1.71,06/12,10.5,5.71,-11.8,-25.8,-4.93,-3.73,4.65,2.08,0.22,0.85,0.1,2.52
70,4119,旭富,41.6,-0.7,-1.65,06/12,-51.6,-31.0,-27.8,-25.7,-13.0,-7.7,-7.84,-2.4,-1.59,-2.75,-0.4,-2.43
71,2227,裕日車,49.95,0.95,1.94,06/12,26.1,25.1,2.44,-25.6,-3.47,-0.63,10.8,-2.47,-5.45,-3.62,-0.93,-1.59
72,020020,元大台股領航N,27.69,0.55,2.03,06/12,33.3,17.6,-5.56,-25.4,11.9,18.4,13.6,32.0,44.7,38.3,,30.4
73,3499,環天科,14.6,0.0,0.0,06/12,-11.5,-21.0,-16.5,-25.4,-6.42,-2.91,1.08,0.45,0.26,0.04,0.01,0.42
74,2528,皇普,22.5,0.45,2.04,06/12,32.0,1.62,-10.2,-25.2,-1.34,-9.12,-9.82,-10.8,-6.34,-2.53,-1.47,-13.5
75,3679,新至陞,113.5,-1.0,-0.87,06/12,-25.7,-30.3,-30.6,-25.2,-15.2,-9.7,-1.32,-0.56,-6.31,-0.21,-0.4,-0.82
76,8085,福華,12.75,0.05,0.39,06/12,-53.4,-38.4,-26.9,-25.2,-23.6,-11.8,-3.62,-0.63,-0.34,0.12,-0.01,0.22
77,6770,力積電,67.2,2.8,4.35,06/12,-32.2,-17.1,-37.1,-25.0,-15.6,4.1,-0.63,-0.08,0.67,-0.13,,-0.11
78,2458,義隆,146.5,0.5,0.34,06/12,-17.9,-19.6,-37.5,-24.8,-13.0,2.28,7.65,4.58,0.6,1.8,1.56,5.74
