代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.4,0.12,0.41,26W26,06/24,58,674752,44.6,102.0,0,0,0.0,0.0,-2,-8855,-36.6,-1.34,24,314292,46.6,47.4
00717,富邦美國特別股,14.91,0.03,0.2,26W26,06/24,52,25645,60.3,20.3,0,0,0.0,0.0,1,119,19.2,0.09,17,15192,76.3,12.0
00857B,永豐20年美公債,23.35,0.13,0.56,26W26,06/24,33,175492,43.0,31.1,0,0,0.0,0.0,-1,-731,-11.0,-0.13,33,184868,45.3,32.8
00931B,統一美債20年,13.65,0.08,0.59,26W26,06/24,23,313042,53.7,14.6,0,0,0.0,0.0,-1,-2801,-20.0,-0.13,23,361877,62.1,16.9
9933,中鼎,42.9,-0.4,-0.92,26W26,06/24,16,85311,16.4,9.02,-1,-21,-0.15,0.0,1,11,0.08,0.0,16,85103,16.3,9.0
00984B,大華優利美A債15,16.54,0.08,0.49,26W26,06/24,15,100547,43.5,68.0,0,0,0.0,0.0,4,7384,22.4,4.99,8,52883,59.5,35.7
00915,凱基優選高股息30,33.03,-0.15,-0.45,26W26,06/24,14,82162,15.2,15.1,0,0,0.0,0.0,68,1003082,43.7,184.0,68,1178352,51.3,216.0
00740B,富邦全球投等債,38.97,0.24,0.62,26W26,06/24,13,75500,45.7,3.49,0,0,0.0,0.0,-17,-111399,-38.9,-5.16,-1,-3154,-33.2,-0.15
00772B,中信高評級公司債,33.88,0.16,0.47,26W26,06/24,13,103884,51.4,3.05,-1,-50,-0.4,0.0,-1,-349,-2.79,-0.01,44,236448,40.6,6.94
00773B,中信優先金融債,36.16,0.22,0.61,26W26,06/24,13,26151,36.8,1.02,0,0,0.0,0.0,-2,-2104,-28.8,-0.08,34,48013,24.3,1.88
00862B,中信投資級公司債,31.97,0.25,0.79,26W26,06/24,13,8069,27.2,0.91,0,0,0.0,0.0,-2,-406,-15.6,-0.05,27,4580,7.69,0.52
00948B,中信優息投資級債,9.56,0.06,0.63,26W26,06/24,13,275806,47.2,6.68,0,0,0.0,0.0,6,38586,13.8,0.93,48,1614728,56.3,39.1
00950B,凱基A級公司債,14.19,0.07,0.5,26W26,06/24,13,130967,39.1,3.19,0,0,0.0,0.0,-2,-4800,-14.5,-0.12,7,52642,28.9,1.28
