代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,105.25,3.3,3.24,26W25,06/15,1,17369,17.3,0.09,20,157393,1.21,0.78,1,7031,7.0,0.03,1,29800,29.7,0.15
2330,台積電,2375.0,65.0,2.81,26W25,06/15,1,9647,31.9,0.04,9,65982,3.85,0.25,5,5936,0.68,0.02,1,9834,32.5,0.04
3026,禾伸堂,840.0,76.0,9.95,26W25,06/15,-1,-432,-16.7,-0.26,9,13204,5.75,7.96,-3,-870,-3.64,-0.52,-1,-220,-8.5,-0.13
2327,國巨*,940.0,85.0,9.94,26W25,06/15,1,12238,29.1,0.59,8,83086,4.52,4.01,1,362,0.86,0.02,1,12934,30.7,0.62
0056,元大高股息,51.5,0.9,1.78,26W25,06/15,1,3772,11.2,0.03,7,6635,0.32,0.05,1,3789,11.2,0.03,1,7791,23.1,0.06
00935,野村臺灣新科技50,60.85,2.0,3.4,26W25,06/15,1,2138,13.9,0.29,7,5763,0.95,0.79,1,549,3.57,0.08,1,3000,19.5,0.41
2412,中華電,145.5,0.5,0.34,26W25,06/15,-1,-435,-4.66,-0.01,7,41955,8.81,0.54,7,7744,1.63,0.1,-1,-284,-3.04,0.0
2542,興富發,45.45,0.5,1.11,26W25,06/15,1,1750,14.1,0.08,7,81571,15.4,3.75,-1,-94,-0.76,0.0,3,27092,9.82,1.25
6196,帆宣,573.0,25.0,4.56,26W25,06/15,-1,-839,-20.6,-0.38,7,3462,3.55,1.57,2,43,0.24,0.02,-1,-699,-17.2,-0.32
2376,技嘉,349.5,7.5,2.19,26W25,06/15,2,782,1.12,0.12,6,16661,3.44,2.49,1,59,1.03,0.01,4,17355,6.07,2.59
2492,華新科,449.5,40.5,9.9,26W25,06/15,7,64350,14.9,13.3,6,8476,2.81,1.75,1,187,7.24,0.04,7,75815,17.6,15.6
4938,和碩,83.5,-5.6,-6.29,26W25,06/15,1,5599,8.35,0.21,6,114970,16.2,4.29,1,582,0.87,0.02,1,6233,9.29,0.23
5536,聖暉*,1255.0,75.0,6.36,26W25,06/15,3,2756,17.1,2.22,6,3219,6.22,2.59,1,14,1.37,0.01,6,7672,14.8,6.18
1101,台泥,24.85,0.3,1.22,26W25,06/15,1,5133,12.5,0.07,5,2767,0.39,0.04,-2,-1664,-0.78,-0.02,1,5367,13.1,0.07
1216,統一,76.3,-0.2,-0.26,26W25,06/15,-1,-1201,-7.78,-0.02,5,62671,17.3,1.1,3,1594,0.88,0.03,-1,-680,-4.4,-0.01
1723,中碳,90.0,3.0,3.45,26W25,06/15,4,2182,13.4,0.92,5,619,3.16,0.26,1,39,2.63,0.02,7,3638,13.4,1.54
2002,中鋼,19.0,0.1,0.53,26W25,06/15,1,9012,12.9,0.06,5,4175,0.25,0.03,5,6709,0.4,0.04,1,10170,14.5,0.06
2352,佳世達,31.3,0.3,0.97,26W25,06/15,2,4634,8.19,0.29,5,4635,1.39,0.29,1,91,1.04,0.01,2,4894,8.65,0.31
2382,廣達,370.0,-2.0,-0.54,26W25,06/15,-6,-272088,-20.6,-7.04,5,287582,24.2,7.45,1,844,3.77,0.02,-1,-2453,-10.9,-0.06
2886,兆豐金,44.0,0.6,1.38,26W25,06/15,-1,-5874,-19.5,-0.04,5,129092,14.2,0.87,2,3218,1.44,0.02,8,105122,8.67,0.71
2887,台新新光金,31.6,1.4,4.64,26W25,06/15,3,126841,6.87,0.51,5,628789,19.7,2.53,2,6638,0.93,0.03,3,534765,29.0,2.15
2912,統一超,228.0,-2.0,-0.87,26W25,06/15,-5,-58758,-33.7,-5.65,5,53384,30.6,5.13,1,26,0.73,0.0,-2,-4534,-20.7,-0.44
3015,全漢,60.6,-0.1,-0.16,26W25,06/15,1,179,8.89,0.1,5,970,1.42,0.52,-2,-149,-0.84,-0.08,1,217,10.8,0.12
3034,聯詠,495.0,6.5,1.33,26W25,06/15,2,2103,7.53,0.35,5,6911,5.65,1.14,2,380,1.36,0.06,7,27452,13.0,4.51
3042,晶技,243.5,19.0,8.46,26W25,06/15,1,9561,19.6,2.79,5,11206,1.51,3.27,1,2994,6.13,0.87,1,13166,27.0,3.84
3708,上緯投控,119.0,2.0,1.71,26W25,06/15,2,292,7.36,0.32,5,222,0.73,0.24,1,3,1.13,0.0,2,260,6.55,0.28
5309,系統電,69.1,-0.6,-0.86,26W25,06/15,-3,-4678,-2.42,-2.03,5,405,0.13,0.18,-4,-949,-0.38,-0.41,-3,-5184,-2.68,-2.25
5871,中租-KY,118.5,-3.0,-2.47,26W25,06/15,-4,-59573,-22.4,-3.48,5,86311,27.4,5.04,1,53,0.49,0.0,-1,-2890,-26.6,-0.17
6187,萬潤,1130.0,45.0,4.15,26W25,06/15,-2,-1422,-9.5,-1.45,5,1650,2.58,1.68,1,41,1.3,0.04,1,53,1.69,0.05
6191,精成科,103.0,9.2,9.81,26W25,06/15,1,7989,37.4,1.6,5,1510,0.89,0.3,1,224,1.05,0.04,1,8608,40.3,1.72
6509,聚和,46.85,0.6,1.3,26W25,06/15,2,516,2.48,0.26,5,425,0.49,0.22,1,1,0.07,0.0,7,15114,11.4,7.69
7828,創新服務,2080.0,160.0,8.33,26W25,06/15,5,642,7.48,1.58,5,695,8.11,1.72,1,5,0.71,0.01,5,1394,16.3,3.44
8109,博大,119.0,-0.5,-0.42,26W25,06/15,-1,-67,-66.6,-0.08,5,411,4.89,0.5,-1,-1,-1.0,0.0,-1,-51,-50.7,-0.06
8215,明基材,30.55,1.9,6.63,26W25,06/15,-2,-3233,-12.7,-1.01,5,686,0.67,0.21,4,125,0.14,0.04,-2,-2917,-11.4,-0.91
8926,台汽電,72.4,-1.8,-2.43,26W25,06/15,-1,-876,-7.82,-0.11,5,1865,0.62,0.22,5,331,0.11,0.04,-1,-810,-7.23,-0.1
1303,南亞,117.0,10.5,9.86,26W25,06/15,4,171067,13.0,2.16,4,20036,1.52,0.25,1,917,1.07,0.01,4,190133,14.5,2.4
2059,川湖,6960.0,50.0,0.72,26W25,06/15,-1,-58,-7.3,-0.06,4,456,3.77,0.48,-2,-55,-0.89,-0.06,-1,-58,-7.31,-0.06
2317,鴻海,267.5,7.0,2.69,26W25,06/15,1,8634,15.8,0.06,4,17904,1.0,0.13,1,622,1.14,0.0,1,9268,16.9,0.07
2377,微星,140.0,3.5,2.56,26W25,06/15,3,8636,2.09,1.02,4,2440,0.39,0.29,1,141,0.81,0.02,3,9257,2.24,1.1
2379,瑞昱,634.0,16.0,2.59,26W25,06/15,1,56,2.19,0.01,4,27402,26.2,5.32,1,26,0.99,0.0,14,29133,9.87,5.65
2633,台灣高鐵,25.55,0.1,0.39,26W25,06/15,-9,-94465,-17.1,-1.68,4,5184,1.28,0.09,2,134,0.26,0.0,-9,-89742,-16.3,-1.59
6274,台燿,1570.0,140.0,9.79,26W25,06/15,1,1739,34.9,0.6,4,8735,7.29,3.0,-4,-3111,-2.6,-1.07,1,2132,42.8,0.73
8021,尖點,506.0,-16.0,-3.07,26W25,06/15,-2,-6876,-6.87,-4.74,4,2262,1.84,1.56,-2,-282,-0.28,-0.19,-2,-5256,-5.25,-3.62
9910,豐泰,79.1,-8.7,-9.91,26W25,06/15,-7,-41689,-24.5,-4.22,4,33990,25.6,3.44,-2,-1662,-2.59,-0.17,-1,-1211,-19.3,-0.12
1210,大成,55.8,0.5,0.9,26W25,06/15,-7,-40171,-30.0,-4.49,3,44741,49.6,5.0,1,2,0.05,0.0,3,11393,12.6,1.27
1402,遠東新,27.55,0.55,2.04,26W25,06/15,1,8390,46.6,0.16,3,105779,15.1,1.98,1,70,0.39,0.0,1,8556,47.6,0.16
1605,華新,40.0,2.3,6.1,26W25,06/15,8,134297,6.48,3.03,3,1687,0.19,0.04,1,3045,4.07,0.07,8,148925,7.18,3.36
2105,正新,33.9,-0.35,-1.02,26W25,06/15,-9,-205571,-31.4,-6.34,3,117403,35.8,3.62,-1,-1838,-7.8,-0.06,-9,-83691,-12.8,-2.58
2371,大同,28.45,0.05,0.18,26W25,06/15,-3,-26632,-8.48,-1.24,3,1221,0.39,0.06,1,99,0.95,0.0,-6,-59242,-9.85,-2.75
2408,南亞科,395.5,21.5,5.75,26W25,06/15,-1,-6507,-4.93,-0.21,3,12891,0.98,0.42,-5,-13286,-0.46,-0.43,-1,-5443,-4.12,-0.18
2597,潤弘,190.5,0.0,0.0,26W25,06/15,-4,-4564,-11.8,-1.47,3,14075,40.6,4.53,1,13,0.88,0.0,-1,-138,-9.31,-0.04
2855,統一證,51.4,0.9,1.78,26W25,06/15,-3,-91180,-34.0,-5.69,3,71729,26.8,4.48,0,0,0.0,0.0,-3,-19451,-7.26,-1.21
2883,凱基金,28.8,1.35,4.92,26W25,06/15,1,30980,37.9,0.17,3,785110,33.3,4.23,4,13521,0.48,0.07,1,34839,42.6,0.19
3008,大立光,4420.0,400.0,9.95,26W25,06/15,1,408,11.1,0.31,3,708,2.1,0.54,1,64,1.75,0.05,2,709,3.16,0.54
3357,臺慶科,322.0,29.0,9.9,26W25,06/15,1,748,5.29,0.65,3,364,0.25,0.32,1,218,1.54,0.19,3,2094,1.42,1.82
3653,健策,3835.0,145.0,3.93,26W25,06/15,1,244,16.8,0.17,3,1871,8.37,1.28,1,3,0.24,0.0,1,253,17.5,0.17
6282,康舒,58.3,0.2,0.34,26W25,06/15,-1,-2830,-10.8,-0.33,3,551,0.07,0.06,-4,-6420,-0.55,-0.75,-3,-20167,-2.48,-2.36
6285,啟碁,274.5,4.5,1.67,26W25,06/15,-3,-12133,-7.21,-2.51,3,1513,0.9,0.31,-3,-935,-0.56,-0.19,-3,-11555,-6.87,-2.39
6409,旭隼,937.0,7.0,0.75,26W25,06/15,3,2390,9.88,2.73,3,749,3.1,0.85,-2,-182,-1.18,-0.21,3,3193,13.2,3.64
6548,長科*,91.8,3.8,4.32,26W25,06/15,-1,-140,-4.89,-0.01,3,8986,7.59,0.95,1,46,1.6,0.0,-1,-55,-1.92,-0.01
6670,復盛應用,286.0,1.0,0.35,26W25,06/15,-1,-301,-29.8,-0.22,3,260,3.82,0.19,-1,-25,-2.47,-0.02,-1,-267,-26.5,-0.19
6890,來億-KY,230.5,-25.5,-9.96,26W25,06/15,1,68,12.2,0.03,3,13236,35.6,5.31,-1,-5,-0.9,0.0,6,10769,23.8,4.32
8454,富邦媒,321.0,-35.5,-9.96,26W25,06/15,-1,-56,-3.16,-0.02,3,12002,25.3,4.53,1,144,8.06,0.05,4,8893,16.0,3.36
8996,高力,1255.0,110.0,9.61,26W25,06/15,3,1883,4.61,2.02,3,1769,4.33,1.89,3,118,0.29,0.13,3,3770,9.23,4.04
9933,中鼎,42.8,1.85,4.52,26W25,06/15,15,79901,16.2,8.87,3,726,0.79,0.08,-4,-2043,-1.73,-0.23,15,79956,16.2,8.88
9941,裕融,83.0,-1.3,-1.54,26W25,06/15,-7,-25739,-23.9,-4.47,3,29498,40.6,5.12,1,27,0.95,0.0,-1,-620,-21.8,-0.11
006201,元大富櫃50,47.75,0.65,1.38,26W25,06/15,-4,-53,-1.02,-0.26,2,365,17.8,1.79,1,20,11.5,0.1,1,28,16.1,0.14
00981A,主動統一台股增長,31.47,0.87,2.84,26W25,06/15,2,70915,3.54,0.76,2,20600,1.03,0.22,-2,-232721,-11.6,-2.5,1,9635,3.35,0.1
1102,亞泥,35.45,0.25,0.71,26W25,06/15,-6,-106408,-18.7,-3.0,2,378,0.4,0.01,2,1384,1.45,0.04,-11,-163865,-20.8,-4.62
1504,東元,73.2,2.2,3.1,26W25,06/15,-4,-89743,-10.3,-3.78,2,626,0.46,0.03,1,355,1.59,0.01,-4,-96050,-11.0,-4.04
1560,中砂,703.0,51.0,7.82,26W25,06/15,-2,-147,-1.49,-0.1,2,748,7.57,0.5,1,49,2.4,0.03,3,1340,7.2,0.9
1590,亞德客-KY,1310.0,20.0,1.55,26W25,06/15,2,104,2.9,0.05,2,1,0.04,0.0,-2,-31,-0.87,-0.02,2,74,2.07,0.04
1785,光洋科,145.5,4.0,2.83,26W25,06/15,1,1413,8.0,0.24,2,3,0.0,0.0,-6,-1104,-0.16,-0.19,1,1395,7.9,0.23
2006,東和鋼鐵,69.0,0.5,0.73,26W25,06/15,-1,-790,-22.9,-0.11,2,2017,10.9,0.28,3,120,0.4,0.02,-1,-355,-10.3,-0.05
2015,豐興,64.0,0.7,1.11,26W25,06/15,4,1382,19.4,0.24,2,367,12.6,0.06,3,78,1.64,0.01,4,1681,23.6,0.29
2206,三陽工業,62.7,-0.3,-0.48,26W25,06/15,-2,-2644,-24.5,-0.34,2,1472,13.7,0.19,3,116,0.65,0.01,-2,-1104,-10.2,-0.14
2207,和泰車,463.5,2.5,0.54,26W25,06/15,-3,-3299,-22.4,-0.59,2,358,3.55,0.06,3,143,0.97,0.03,1,21,1.99,0.0
2211,長榮鋼,95.6,1.2,1.27,26W25,06/15,-1,-144,-20.2,-0.03,2,350,8.3,0.08,4,100,0.7,0.02,2,863,20.5,0.21
2454,聯發科,4470.0,290.0,6.94,26W25,06/15,1,1045,8.7,0.07,2,2783,3.15,0.17,1,384,3.2,0.02,1,1965,16.4,0.12
2881,富邦金,127.5,5.5,4.51,26W25,06/15,1,7170,27.7,0.05,2,109900,28.0,0.78,4,3688,0.3,0.03,2,13549,3.45,0.1
2903,遠百,24.2,0.35,1.47,26W25,06/15,3,10379,23.0,0.73,2,2623,11.7,0.19,1,144,2.65,0.01,3,11821,26.2,0.83
3023,信邦,319.0,5.0,1.59,26W25,06/15,1,201,20.6,0.08,2,239,1.69,0.1,1,18,1.87,0.01,1,235,24.1,0.1
3090,日電貿,281.5,25.5,9.96,26W25,06/15,-2,-10756,-10.2,-3.74,2,8381,7.93,2.91,1,38,0.27,0.01,-2,-2526,-2.39,-0.88
3105,穩懋,511.0,6.0,1.19,26W25,06/15,-1,-1709,-7.19,-0.4,2,768,0.57,0.18,1,115,0.48,0.03,-1,-1590,-6.69,-0.38
3131,弘塑,3215.0,-15.0,-0.46,26W25,06/15,-5,-921,-7.41,-3.1,2,381,15.3,1.28,-4,-65,-0.65,-0.22,-1,-15,-3.77,-0.05
3264,欣銓,228.0,0.5,0.22,26W25,06/15,-1,-96,-1.78,-0.02,2,744,2.01,0.15,-3,-751,-0.61,-0.15,-1,-104,-1.93,-0.02
4915,致伸,77.5,1.0,1.31,26W25,06/15,-2,-6598,-20.1,-1.4,2,3932,12.0,0.83,4,3898,4.32,0.83,-1,-205,-2.82,-0.04
4958,臻鼎-KY,590.0,38.0,6.88,26W25,06/15,-1,-5804,-11.4,-0.54,2,6331,3.49,0.59,1,809,1.59,0.08,-1,-3961,-7.78,-0.37
6173,信昌電,304.0,27.5,9.95,26W25,06/15,-2,-1338,-1.85,-0.78,2,1631,2.25,0.95,1,16,0.21,0.01,-2,-1929,-2.66,-1.12
6257,矽格,222.0,0.5,0.23,26W25,06/15,-2,-4477,-9.03,-0.93,2,24,0.05,0.01,-1,-62,-0.92,-0.01,-2,-4503,-9.09,-0.93
6271,同欣電,244.0,5.5,2.31,26W25,06/15,-2,-3562,-10.2,-1.7,2,1772,5.07,0.85,1,393,2.88,0.19,-2,-1693,-4.84,-0.81
6515,穎崴,9925.0,335.0,3.49,26W25,06/15,-2,-151,-5.04,-0.42,2,349,11.7,0.97,-1,-34,-5.17,-0.1,2,173,5.79,0.48
8210,勤誠,1430.0,-45.0,-3.05,26W25,06/15,-8,-9053,-10.1,-7.22,2,1576,11.4,1.26,-6,-284,-0.55,-0.23,-5,-2437,-6.82,-1.94
9917,中保科,119.0,-3.0,-2.46,26W25,06/15,-1,-802,-44.0,-0.18,2,1074,16.2,0.24,1,10,0.54,0.0,-1,-622,-34.1,-0.14
9945,潤泰新,27.05,0.25,0.93,26W25,06/15,-6,-34695,-12.8,-1.22,2,47,0.05,0.0,1,66,0.36,0.0,-6,-34601,-12.7,-1.22
