排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00983A,主動中信ARK創新,11.72,0.37,3.26,06/15,1.55,3.55,11.4,10.8,11.1,15.6,31.9,31.8,,,,32.1
2,2413,環科,62.5,1.3,2.12,06/15,-0.39,0.07,1.41,6.03,5.93,6.19,3.85,6.85,5.3,8.24,7.85,5.99
3,6672,騰輝電子-KY,235.5,14.5,6.56,06/15,1.81,3.17,2.49,4.84,4.65,-3.48,-6.64,-4.67,-3.11,-12.3,,-2.17
4,3152,璟德,222.5,1.5,0.68,06/15,-0.32,1.8,2.94,4.53,5.61,6.71,8.99,7.77,5.96,3.52,0.18,8.82
5,009801,中信美國創新科技,12.32,0.2,1.65,06/15,1.48,2.57,4.24,4.47,5.52,7.19,13.2,19.2,51.1,,,19.2
6,5328,華容,46.55,4.2,9.92,06/15,3.6,1.39,0.25,4.4,4.92,3.05,1.66,6.78,3.61,5.11,5.75,6.89
7,2406,國碩,38.25,-0.75,-1.92,06/15,-2.92,1.66,2.93,3.76,0.84,4.39,9.25,11.8,15.6,15.8,8.88,12.2
8,5351,鈺創,90.6,1.9,2.14,06/15,-0.11,2.16,0.47,3.64,2.62,2.0,4.3,7.35,12.8,13.1,7.7,8.31
9,6202,盛群,65.2,5.8,9.76,06/15,2.3,3.6,3.7,3.62,2.66,5.4,5.77,8.05,5.21,2.35,-2.27,8.21
10,4721,美琪瑪,101.0,9.0,9.78,06/15,1.21,0.91,0.78,3.58,3.81,5.26,4.36,6.15,5.01,6.17,4.84,6.27
11,00913,兆豐台灣晶圓製造,51.55,2.13,4.31,06/15,1.55,3.66,3.7,3.57,-0.98,-2.19,4.51,5.22,4.14,9.23,,5.12
12,2375,凱美,189.5,17.0,9.86,06/15,1.73,2.26,2.43,3.45,5.39,6.64,3.86,10.6,10.9,11.8,12.4,10.2
13,00875,國泰網路資安,47.66,0.44,0.93,06/15,1.17,1.93,1.96,3.3,2.95,1.05,12.9,15.1,44.9,152.0,,16.0
14,6244,茂迪,31.9,0.8,2.57,06/15,0.49,1.04,2.66,3.3,2.19,4.1,7.65,6.71,9.9,7.82,19.1,7.92
15,8088,品安,64.1,2.7,4.4,06/15,1.66,3.7,3.65,3.22,3.34,4.35,3.54,-0.95,0.88,-0.19,1.04,5.86
16,3060,銘異,33.7,2.55,8.19,06/15,2.68,3.42,3.26,3.21,5.15,6.52,5.26,7.45,3.87,4.75,1.99,7.39
17,3624,光頡,129.5,11.5,9.75,06/15,-4.08,-1.32,-4.37,3.19,1.17,-1.0,6.9,10.4,7.63,10.5,6.43,8.19
18,5471,松翰,57.4,3.2,5.9,06/15,1.49,2.34,2.7,3.13,3.31,-0.06,-0.06,0.66,0.14,-0.8,-0.95,0.5
19,4971,IET-KY,551.0,13.0,2.42,06/15,-0.29,-0.22,1.1,3.07,2.15,2.88,1.35,-2.46,0.78,3.51,3.6,-2.42
20,6830,汎銓,514.0,17.0,3.42,06/15,0.6,0.3,-0.19,3.04,2.67,1.72,1.33,3.78,3.32,2.53,,4.59
21,00986A,主動台新龍頭成長,15.22,0.41,2.77,06/15,1.12,1.85,2.35,3.01,1.14,4.3,17.8,34.4,,,,31.5
22,3413,京鼎,322.0,14.5,4.72,06/15,2.4,3.21,2.89,2.98,4.41,5.85,8.43,2.27,-4.43,0.89,12.1,5.52
23,3576,聯合再生,21.0,1.2,6.06,06/15,0.83,2.73,2.91,2.94,2.49,3.86,2.17,4.89,5.07,3.01,10.7,5.66
24,6207,雷科,136.0,12.0,9.68,06/15,3.39,2.94,2.53,2.92,1.32,4.94,7.31,4.09,2.43,2.81,3.14,3.82
25,4542,科嶠,360.0,24.5,7.3,06/15,-0.13,-0.22,-0.31,2.88,5.31,3.4,3.13,5.56,3.44,6.09,5.97,4.81
26,6175,立敦,108.0,9.4,9.53,06/15,3.94,2.04,1.42,2.82,1.39,-0.71,4.68,5.77,3.43,5.13,5.75,5.52
27,2401,凌陽,31.45,2.85,9.97,06/15,2.03,2.49,2.63,2.75,2.99,2.45,6.51,7.81,3.02,5.11,10.4,7.9
28,3035,智原,202.0,18.0,9.78,06/15,2.14,2.39,2.64,2.66,1.87,2.77,4.51,3.25,-7.43,-13.4,0.15,3.98
29,00661,元大日經225,89.3,3.45,4.02,06/15,0.02,0.17,1.5,2.59,3.5,4.58,5.48,5.57,8.47,16.7,18.8,5.53
30,6174,安碁,55.3,5.0,9.94,06/15,1.01,-1.58,2.18,2.53,3.51,3.28,2.99,3.06,2.97,1.62,3.31,3.02
