排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3090,日電貿,281.5,25.5,9.96,06/15,0.51,1.83,2.8,2.91,2.5,4.95,5.34,3.05,7.7,8.85,8.8,2.7
2,8454,富邦媒,321.0,-35.5,-9.96,06/15,0.02,0.02,0.58,2.14,4.53,4.51,4.55,4.84,4.52,4.54,4.56,4.83
3,1210,大成,55.8,0.5,0.9,06/15,0.26,0.45,0.94,2.05,5.0,4.97,3.51,3.07,2.17,6.3,5.8,2.98
4,6890,來億-KY,230.5,-25.5,-9.96,06/15,0.02,0.02,0.61,1.94,5.27,5.31,5.3,5.28,5.82,,,4.95
5,9941,裕融,83.0,-1.3,-1.54,06/15,0.02,0.02,0.57,1.81,5.13,5.1,3.07,5.85,5.24,5.48,5.47,4.88
6,2855,統一證,51.4,0.9,1.78,06/15,0.02,0.02,0.5,1.6,4.51,4.47,4.8,4.66,4.19,4.99,4.89,4.66
7,2597,潤弘,190.5,0.0,0.0,06/15,0.02,0.02,0.5,1.6,4.53,4.53,4.49,4.48,1.94,4.42,4.58,4.48
8,2379,瑞昱,634.0,16.0,2.59,06/15,0.02,0.01,0.49,1.5,4.51,5.1,2.0,1.3,-0.14,5.47,11.9,0.79
9,1319,東陽,105.0,5.5,5.53,06/15,-0.03,-0.04,0.41,1.49,4.33,4.1,3.42,2.01,-0.24,11.3,8.83,2.44
10,2382,廣達,370.0,-2.0,-0.54,06/15,0.01,0.21,0.68,1.46,5.14,7.45,7.28,7.3,6.2,4.71,8.84,7.21
11,8150,南茂,95.9,-1.1,-1.13,06/15,0.0,0.38,0.7,1.45,1.45,1.58,3.19,3.12,3.18,2.56,3.19,3.27
12,5871,中租-KY,118.5,-3.0,-2.47,06/15,0.03,0.03,0.47,1.45,4.24,5.04,3.95,-2.15,-3.05,6.52,7.02,2.06
13,2883,凱基金,28.8,1.35,4.92,06/15,0.01,-0.01,0.43,1.44,4.24,4.05,3.67,3.95,6.82,4.75,8.15,3.74
14,8996,高力,1255.0,110.0,9.61,06/15,0.06,0.11,0.32,1.43,2.25,2.2,3.56,5.39,4.4,4.09,3.99,4.75
