排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,1513,中興電,185.0,0.0,0.0,06/25,0.9,1.77,2.46,4.02,4.04,4.2,4.65,3.61,5.28,-1.92,7.3,3.64
2,2344,華邦電,219.5,14.5,7.07,06/25,0.82,1.57,2.45,3.67,4.17,5.0,6.38,8.5,11.8,11.3,12.1,8.61
3,4904,遠傳,108.5,1.5,1.4,06/25,0.42,0.95,1.64,2.98,2.77,3.3,3.29,2.61,-0.73,7.14,10.6,2.66
4,2492,華新科,599.0,9.0,1.53,06/25,0.01,0.01,0.49,2.43,2.49,3.03,4.19,4.38,4.36,4.6,-5.19,4.38
5,2408,南亞科,477.0,33.5,7.55,06/25,0.51,0.94,1.44,2.0,2.34,2.86,2.31,2.21,2.93,1.65,4.83,1.47
6,2481,強茂,192.0,-3.0,-1.54,06/25,1.98,1.98,1.98,1.98,1.91,8.11,10.4,5.08,11.3,13.2,11.7,5.54
7,3131,弘塑,3570.0,-25.0,-0.7,06/25,0.07,0.07,0.64,1.7,2.35,2.77,-0.17,0.07,-7.37,-1.72,-1.42,-0.26
8,3443,創意,4850.0,-30.0,-0.61,06/25,0.15,0.37,0.28,1.68,2.24,1.69,3.32,4.9,6.84,1.03,10.1,4.88
9,2472,立隆電,397.0,36.0,9.97,06/25,0.06,0.09,0.15,1.67,1.54,1.71,3.59,1.66,2.95,4.61,4.63,1.71
10,6271,同欣電,271.5,20.0,7.95,06/25,0.23,0.37,0.37,1.64,2.81,2.62,2.77,3.62,3.83,3.28,-2.17,3.62
11,6670,復盛應用,245.5,1.5,0.61,06/25,0.26,0.53,0.83,1.34,1.84,1.86,1.51,0.63,-2.54,7.84,,1.18
12,5347,世界,220.0,20.0,10.0,06/25,0.58,0.67,1.33,1.33,1.69,-1.22,-1.8,-7.17,-8.27,7.97,9.05,-5.92
13,4722,國精化,286.0,-15.0,-4.98,06/25,0.0,0.52,0.35,1.33,3.22,3.39,2.39,2.42,2.95,3.47,-1.64,2.38
14,3189,景碩,812.0,73.0,9.88,06/25,0.49,0.76,1.06,1.3,1.12,0.42,-0.76,5.57,5.5,1.4,4.81,5.57
15,3090,日電貿,321.0,18.0,5.94,06/25,0.0,0.0,0.0,1.28,5.36,5.03,7.92,5.68,10.2,11.4,11.4,5.26
16,4958,臻鼎-KY,602.0,15.0,2.56,06/25,-0.03,-0.09,-0.38,1.23,2.3,0.76,3.93,2.3,3.09,1.04,4.91,3.5
17,3665,貿聯-KY,1920.0,-85.0,-4.24,06/25,-0.12,-0.12,-0.15,1.2,0.99,0.54,-1.35,-7.54,-7.17,7.89,8.71,-7.48
18,2886,兆豐金,46.65,2.1,4.71,06/25,0.22,0.49,0.68,1.17,1.35,1.93,1.87,1.72,0.38,3.23,4.41,1.73
19,2455,全新,388.5,-8.5,-2.14,06/25,0.0,-0.01,-0.02,1.17,1.44,1.15,6.46,7.23,5.03,-3.98,-1.34,7.11
20,6182,合晶,125.0,9.0,7.76,06/25,0.6,0.6,0.6,1.15,2.23,3.19,3.24,3.22,3.21,1.62,2.13,3.24
21,3596,智易,195.0,4.5,2.36,06/25,0.26,0.49,0.73,1.11,1.44,1.43,1.32,1.01,-4.17,-3.16,-4.0,1.01
22,1402,遠東新,28.6,0.15,0.53,06/25,0.26,0.48,0.7,1.09,1.9,1.92,1.0,-0.11,-0.73,-2.66,3.49,-0.07
23,3231,緯創,160.0,2.5,1.59,06/25,0.24,0.49,0.74,1.05,0.73,2.07,2.17,1.68,-1.72,-3.33,2.71,1.48
24,2504,國產,33.5,0.5,1.52,06/25,0.27,0.47,0.67,1.04,1.31,1.12,0.68,0.28,-4.27,11.2,12.8,0.72
25,2845,遠東銀,13.1,0.1,0.77,06/25,0.17,0.39,0.61,0.95,1.26,1.26,1.25,1.26,0.32,0.31,1.13,1.26
26,1303,南亞,155.0,-1.0,-0.64,06/25,0.14,0.37,0.88,0.93,0.97,1.19,0.74,1.03,0.67,-1.83,0.42,1.06
27,2890,永豐金,39.95,0.4,1.01,06/25,0.21,0.42,0.59,0.91,0.96,0.99,0.34,0.57,1.98,-0.13,4.36,0.52
28,1216,統一,75.6,0.5,0.67,06/25,0.16,0.37,0.53,0.84,0.84,1.58,1.09,0.65,3.48,9.74,10.6,0.19
29,2351,順德,209.0,-8.5,-3.91,06/25,0.11,0.33,0.33,0.79,0.95,1.5,2.4,2.4,2.4,-0.49,1.67,2.4
30,2633,台灣高鐵,26.25,0.3,1.16,06/25,0.19,0.34,0.5,0.76,1.0,1.08,1.07,1.06,1.06,1.08,,1.06
31,2880,華南金,38.0,1.0,2.7,06/25,0.18,0.37,0.53,0.74,0.69,2.84,2.42,3.04,4.1,7.45,7.75,2.66
32,8081,致新,325.5,-0.5,-0.15,06/25,0.08,0.26,0.42,0.74,0.81,1.63,1.31,1.37,1.18,1.5,1.31,1.91
33,2327,國巨*,1125.0,75.0,7.14,06/25,0.16,0.24,0.3,0.67,1.55,2.15,5.05,6.72,6.79,7.02,6.91,6.26
34,5876,上海商銀,42.0,0.45,1.08,06/25,0.13,0.27,0.41,0.66,0.85,1.41,1.74,1.04,-2.13,5.52,,1.12
35,2892,第一金,32.85,0.8,2.5,06/25,0.13,0.25,0.36,0.63,0.89,1.07,1.09,0.54,-1.06,0.06,1.53,1.04
36,2404,漢唐,1365.0,110.0,8.76,06/25,0.59,0.56,0.55,0.59,0.55,-2.85,-6.19,-8.1,-8.07,5.73,4.12,-7.39
37,6274,台燿,1700.0,-65.0,-3.68,06/25,0.03,0.17,0.27,0.58,0.96,3.35,5.98,-4.37,6.57,14.0,7.44,-4.8
38,8926,台汽電,78.1,-3.8,-4.64,06/25,0.14,0.25,0.37,0.57,0.78,0.85,0.99,0.99,0.99,0.99,0.98,0.99
39,8464,億豐,355.5,7.0,2.01,06/25,0.13,0.25,0.36,0.56,0.78,0.79,0.8,0.81,0.83,0.8,0.82,1.01
40,2377,微星,133.5,0.0,0.0,06/25,0.12,0.23,0.35,0.54,0.73,0.84,0.12,0.51,-5.13,-6.5,-7.04,0.5
41,1476,儒鴻,321.0,1.5,0.47,06/25,0.12,0.21,0.32,0.53,0.8,0.82,1.34,1.19,2.74,2.04,2.04,1.18
42,3481,群創,70.9,1.5,2.16,06/25,0.0,0.03,0.11,0.53,0.53,1.22,0.82,1.3,0.7,0.86,-0.79,1.3
43,8046,南電,1045.0,92.0,9.65,06/25,0.08,0.16,0.28,0.52,0.04,-0.87,1.3,0.99,1.0,0.74,1.01,3.88
44,6831,邁科,881.0,29.0,3.4,06/25,0.03,0.29,0.31,0.51,0.78,2.22,3.71,4.14,,,,2.55
45,6213,聯茂,339.5,30.5,9.87,06/25,0.37,0.37,0.39,0.51,0.51,0.51,0.69,0.4,0.15,0.78,0.4,0.4
46,2884,玉山金,35.45,0.45,1.29,06/25,0.14,0.29,0.36,0.48,0.5,0.39,-0.78,0.28,2.83,4.45,4.71,-0.63
47,8358,金居,630.0,-8.0,-1.25,06/25,0.0,-0.06,-0.03,0.45,0.39,0.07,-4.29,-2.38,-1.87,-2.06,-1.77,-1.45
48,6757,台灣虎航,65.6,2.8,4.46,06/25,0.13,0.28,0.36,0.44,-0.29,-5.42,-5.42,-5.49,-7.15,,,-5.47
49,6683,雍智科技,1885.0,-55.0,-2.84,06/25,0.0,0.15,0.17,0.42,1.25,0.48,2.19,3.52,1.97,2.49,,3.52
50,8028,昇陽半導體,302.0,-7.5,-2.42,06/25,0.0,0.07,0.05,0.4,0.66,2.66,3.61,3.93,3.69,3.64,,4.07
51,6415,矽力*-KY,615.0,10.0,1.65,06/25,0.01,-0.02,0.22,0.38,0.67,0.55,2.32,3.48,2.38,2.73,0.62,3.48
52,6223,旺矽,6905.0,-270.0,-3.76,06/25,0.05,0.3,0.44,0.37,0.92,0.95,2.0,0.71,4.11,16.2,14.2,0.92
