排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,910322,康師傅-DR,24.1,-0.8,-3.21,06/09,92.7,91.2,90.3,77.7,63.0,55.4,38.4,15.9,11.2,1.43,0.48,19.5
2,1102,亞泥,33.9,0.15,0.44,06/09,89.1,88.5,86.1,76.5,86.4,84.6,75.0,71.5,65.3,56.2,49.2,70.8
3,5007,三星,56.2,0.2,0.36,06/09,81.6,87.8,84.0,13.7,10.7,19.1,22.1,17.6,14.3,13.1,14.2,19.2
4,8464,億豐,333.0,5.5,1.68,06/09,74.7,83.5,83.4,87.6,86.8,77.9,71.1,33.9,18.9,7.08,2.23,39.6
5,1590,亞德客-KY,1305.0,25.0,1.95,06/09,76.5,78.8,80.6,80.7,81.5,76.7,75.5,71.8,73.4,72.3,54.3,71.8
6,2207,和泰車,483.0,10.0,2.11,06/09,77.9,86.0,78.9,70.1,74.7,73.4,70.8,71.3,70.0,69.7,61.2,70.0
7,2923,鼎固-KY,21.8,-0.85,-3.75,06/09,82.1,80.1,76.7,63.7,38.1,49.0,37.4,37.7,42.3,40.5,30.0,36.7
8,2347,聯強,91.0,5.7,6.68,06/09,72.9,68.2,71.1,72.8,70.7,66.9,53.9,48.2,57.2,53.6,49.2,49.8
9,2912,統一超,224.0,2.0,0.9,06/09,71.2,77.9,70.1,51.4,62.7,68.5,62.0,61.2,62.0,63.8,67.4,60.6
10,1101,台泥,23.95,0.1,0.42,06/09,74.3,73.8,69.9,60.8,55.3,58.9,55.2,47.9,45.9,47.8,45.6,48.3
11,00681R,元大美債20反1,21.2,0.0,0.0,06/09,33.3,3.45,69.6,66.1,51.6,44.2,18.2,10.1,6.24,2.91,,10.6
