排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3036,文曄,292.5,2.0,0.69,06/03,45.3,49.4,43.7,36.3,25.0,12.5,10.6,10.2,9.38,6.15,4.77,10.1
2,2882,國泰金,91.8,2.6,2.91,06/03,41.2,40.0,39.6,35.8,36.9,31.3,19.4,19.3,11.8,6.0,2.82,17.3
3,6757,台灣虎航,55.7,-0.7,-1.24,06/03,51.4,53.9,45.2,34.6,25.9,13.7,5.97,8.41,8.51,,,4.14
4,2881,富邦金,113.0,-0.5,-0.44,06/03,42.4,36.3,36.2,31.0,29.5,25.9,18.4,18.6,10.3,5.88,2.64,17.9
5,2609,陽明,53.7,0.1,0.19,06/03,47.8,45.0,35.7,28.7,18.2,11.7,4.12,4.01,7.3,2.33,1.02,3.04
6,2211,長榮鋼,95.0,1.2,1.28,06/03,10.1,29.4,29.8,26.9,18.0,10.9,5.57,3.14,7.55,8.55,,4.98
7,6176,瑞儀,102.5,-1.0,-0.97,06/03,52.8,50.2,37.3,25.7,16.0,9.62,6.43,12.1,11.4,10.1,3.92,8.98
8,6412,群電,104.5,0.5,0.48,06/03,39.3,37.0,29.1,23.5,13.2,6.58,5.24,8.42,7.19,6.25,3.61,7.05
9,3702,大聯大,118.0,-1.0,-0.84,06/03,39.4,40.0,33.0,22.8,13.4,11.4,10.3,10.6,14.2,13.3,7.63,11.0
10,6515,穎崴,8220.0,140.0,1.73,06/03,15.0,21.4,21.0,22.6,21.3,16.1,10.0,7.05,4.93,4.96,,7.52
11,1402,遠東新,27.3,1.05,4.0,06/03,24.9,27.7,32.9,22.1,20.8,18.4,12.5,12.6,10.3,12.5,6.17,12.7
12,2303,聯電,130.5,-11.0,-7.77,06/03,37.4,34.9,29.5,20.7,16.5,8.9,6.66,6.47,7.67,5.77,2.32,5.61
13,6640,均華,1265.0,-20.0,-1.56,06/03,45.4,29.3,34.0,20.7,11.7,5.32,1.25,1.1,1.13,1.32,,1.16
14,2885,元大金,63.7,4.1,6.88,06/03,23.2,33.4,31.1,20.2,25.2,17.9,11.3,15.8,11.8,6.92,2.42,12.7
15,2404,漢唐,1155.0,5.0,0.43,06/03,42.7,41.3,32.1,19.8,9.35,5.87,5.97,6.07,8.96,9.04,4.69,6.05
16,2637,慧洋-KY,77.0,0.0,0.0,06/03,47.6,43.0,30.2,19.1,11.5,7.72,3.83,4.3,3.39,4.12,1.79,5.75
17,1215,卜蜂,114.0,-3.5,-2.98,06/03,27.3,32.0,24.6,17.7,13.2,9.26,6.86,4.75,6.2,4.94,3.36,5.88
18,6592B,和潤企業乙特,97.1,0.0,0.0,06/03,72.9,53.1,31.0,17.3,3.13,5.57,4.55,8.3,11.1,,,8.15
19,3264,欣銓,229.5,15.0,6.99,06/03,4.75,34.0,28.4,17.2,13.2,9.52,4.71,3.38,4.44,5.63,4.15,3.99
20,4958,臻鼎-KY,510.0,-10.0,-1.92,06/03,32.4,26.8,21.5,17.0,4.54,2.31,1.28,2.48,2.81,3.83,3.21,1.32
21,6510,精測,3310.0,95.0,2.95,06/03,14.2,10.7,9.6,16.6,17.0,10.3,9.56,7.61,6.64,5.33,3.65,8.43
22,8422,可寧衛*,28.1,0.75,2.74,06/03,19.0,21.7,21.0,16.1,10.2,5.99,3.21,0.78,0.38,0.37,0.35,1.54
23,6121,新普,408.0,5.5,1.37,06/03,29.2,28.3,22.4,16.0,13.2,10.8,8.74,17.7,15.4,11.5,5.22,16.6
24,7751,竑騰,1575.0,-95.0,-5.69,06/03,18.9,14.4,14.9,15.4,14.8,12.6,5.5,2.64,,,,2.91
25,5347,世界,168.0,-3.5,-2.04,06/03,28.8,24.2,18.1,14.2,11.1,4.47,5.4,6.94,7.61,7.41,4.98,6.36
26,3665,貿聯-KY,2305.0,110.0,5.01,06/03,1.27,6.0,10.0,13.6,12.2,17.2,9.72,9.53,6.62,5.31,3.9,10.6
27,2027,大成鋼,43.85,0.2,0.46,06/03,25.3,25.9,18.4,13.4,6.77,4.86,2.58,1.6,2.79,4.33,2.5,1.82
28,6177,達麗,44.2,1.2,2.79,06/03,16.4,11.0,7.7,13.4,14.3,8.96,7.46,8.03,7.07,3.86,2.61,7.2
29,3090,日電貿,214.0,-6.0,-2.73,06/03,36.2,33.8,22.5,12.6,1.68,0.54,1.01,1.45,1.55,1.22,0.64,1.72
30,3711,日月光投控,618.0,28.0,4.75,06/03,14.2,15.8,16.7,12.4,8.18,5.08,3.41,4.78,6.62,5.63,,3.28
31,2449,京元電子,322.5,16.0,5.22,06/03,2.42,14.5,14.6,12.4,10.2,7.32,6.46,6.25,4.5,4.22,3.27,5.71
32,3163,波若威,1085.0,97.0,9.82,06/03,0.0,6.69,10.2,12.0,8.03,7.09,3.72,1.28,0.49,0.34,0.33,1.97
33,3529,力旺,3570.0,40.0,1.13,06/03,0.1,5.6,11.9,12.0,14.6,8.88,6.01,4.74,4.94,5.19,4.17,4.6
34,8070,長華*,60.0,2.0,3.45,06/03,16.8,17.2,15.5,11.9,9.34,7.58,6.41,4.3,1.31,0.47,0.26,5.35
35,2451,創見,358.0,-5.5,-1.51,06/03,28.0,22.3,16.3,11.7,7.46,3.38,2.55,3.61,4.8,4.77,4.14,2.66
36,2204,中華,54.9,0.9,1.67,06/03,4.1,13.9,13.6,11.6,7.11,4.2,2.72,3.37,5.12,4.78,2.81,3.51
37,3217,優群,192.5,0.5,0.26,06/03,0.0,8.53,9.89,11.6,8.78,4.72,2.64,2.12,3.11,3.56,2.88,2.21
38,2504,國產,35.9,0.7,1.99,06/03,5.99,19.6,14.2,11.5,8.16,6.09,5.08,14.9,13.3,10.1,3.58,5.6
39,6257,矽格,230.0,15.0,6.98,06/03,15.5,23.5,17.8,11.4,10.1,5.88,4.03,4.71,5.39,4.52,2.3,3.65
40,3044,健鼎,510.0,2.0,0.39,06/03,18.6,24.8,18.0,11.3,7.43,4.18,5.01,8.24,10.1,8.11,5.72,6.45
