代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.9,0.14,0.49,26W24,06/10,56,638781,43.0,96.8,0,0,0.0,0.0,-3,-9096,-26.6,-1.38,22,287074,44.5,43.5
00717,富邦美國特別股,14.86,-0.07,-0.47,26W24,06/10,50,24091,59.7,18.8,0,0,0.0,0.0,5,314,4.99,0.25,15,13734,77.2,10.7
00857B,永豐20年美公債,23.19,0.12,0.52,26W24,06/10,31,166847,42.8,29.4,0,0,0.0,0.0,4,9656,20.6,1.7,31,174372,44.8,30.7
00931B,統一美債20年,13.41,0.07,0.52,26W24,06/10,21,291428,53.5,13.5,0,0,0.0,0.0,4,12881,12.8,0.6,21,338539,62.2,15.7
006205,富邦上証,39.79,0.19,0.48,26W24,06/10,18,6333,11.1,6.5,0,0,0.0,0.0,-1,-644,-22.2,-0.66,-1,-13,-0.43,-0.01
00710B,復華彭博非投等債,18.96,0.03,0.16,26W24,06/10,16,2536,15.3,1.4,0,0,0.0,0.0,-1,-19,-2.61,-0.01,23,23463,53.8,12.9
00746B,富邦A級公司債,35.43,0.13,0.37,26W24,06/10,16,37390,50.9,1.49,0,0,0.0,0.0,-16,-36393,-49.6,-1.45,1,106,5.45,0.0
009817,國泰日本不動產,8.71,0.08,0.93,26W24,06/10,13,43202,18.8,16.2,0,0,0.0,0.0,3,5991,11.8,2.24,11,47770,28.1,17.9
00982B,FT投資級債20+,9.86,0.05,0.51,26W24,06/10,13,2311,36.4,7.73,0,0,0.0,0.0,1,10,1.52,0.03,1,631,91.9,2.11
00984B,大華優利美A債15,16.32,0.04,0.25,26W24,06/10,13,92281,43.4,60.7,0,0,0.0,0.0,2,1265,8.74,0.83,6,38498,54.8,25.3
00915,凱基優選高股息30,30.0,-0.62,-2.02,26W24,06/10,12,77052,15.8,13.8,0,0,0.0,0.0,66,990083,44.2,177.0,66,1160243,51.8,207.0
00740B,富邦全球投等債,38.63,0.13,0.34,26W24,06/10,11,67224,48.6,3.09,0,0,0.0,0.0,-15,-101643,-39.2,-4.68,-1,-146,-1.66,-0.01
00772B,中信高評級公司債,33.6,0.12,0.36,26W24,06/10,11,87412,51.2,2.54,0,0,0.0,0.0,2,3101,10.6,0.09,42,218865,39.7,6.36
00862B,中信投資級公司債,31.91,0.13,0.41,26W24,06/10,11,7335,27.8,0.87,0,0,0.0,0.0,2,335,8.54,0.04,25,4244,7.54,0.51
