排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,1444,力麗,6.78,-0.15,-2.16,06/10,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,6936,永鴻生技,33.0,-0.25,-0.75,06/10,-88.9,-95.3,-95.3,-95.3,-96.2,-97.2,-92.9,-83.3,,-85.7
3,00882,中信中國高股息,15.76,-0.05,-0.32,06/10,0.0,-87.1,-90.2,-90.2,-89.0,-87.1,-87.6,-86.9,-95.6,-89.7
4,3531,先益,23.45,0.4,1.74,06/10,-90.0,-90.0,-90.0,-90.0,-91.7,-91.7,-95.5,-95.5,-97.4,-95.5
5,00697B,元大美債7-10,35.49,0.1,0.28,06/10,0.0,0.0,-77.4,-75.3,-69.4,0.0,0.0,-55.6,-86.9,-55.6
6,5905,南仁湖,8.13,0.11,1.37,06/10,0.0,0.0,-60.8,-60.8,-70.3,-70.8,-91.1,-91.1,-92.9,-90.9
7,6101,寬魚國際,39.65,-0.95,-2.34,06/10,7.89,-18.8,-35.9,-60.2,-35.5,-55.2,7.77,-41.8,-75.6,-22.6
8,6154,順發,13.9,0.05,0.36,06/10,-3.7,-18.8,-18.8,-55.9,-65.8,-65.8,-65.8,-63.9,-27.8,-63.9
9,3152,璟德,206.5,18.5,9.84,06/10,-46.0,-47.6,-50.7,-54.0,-49.4,-67.5,-78.4,-51.6,-4.62,-70.1
10,00942B,台新美A公司債20+,14.33,0.06,0.42,06/10,0.0,0.0,-51.6,-51.6,-51.6,-15.1,55.1,55.6,-50.7,52.6
11,2303,聯電,118.5,-9.0,-7.06,06/10,-5.39,-8.18,-19.1,-47.8,-54.5,-53.6,-42.5,-68.3,-75.6,-55.0
12,00915,凱基優選高股息30,30.0,-0.62,-2.02,06/10,-32.7,-33.9,-33.7,-46.0,-25.6,-41.7,27.9,-7.82,-57.2,-6.15
13,2609,陽明,50.6,-1.0,-1.94,06/10,-8.94,-26.1,-35.5,-45.7,-48.6,-47.6,-18.7,-52.8,-30.5,-38.4
14,00934,中信成長高股息,27.48,-0.75,-2.66,06/10,0.0,-42.5,-42.5,-45.4,-45.4,-89.1,-77.6,162.0,-82.8,162.0
15,2637,慧洋-KY,76.0,-1.4,-1.81,06/10,-17.8,-23.6,-42.4,-44.6,-53.4,-56.7,-54.3,-88.7,-93.5,-80.3
16,3533,嘉澤,2175.0,-160.0,-6.85,06/10,-12.1,-33.9,-29.7,-43.6,-41.6,-41.7,-63.8,-49.7,66.7,-65.9
17,7547,碩網,58.7,-2.6,-4.24,06/10,-7.32,-11.6,-11.6,-41.5,-19.1,-9.52,,,,
18,6838,台新藥,24.8,-0.2,-0.8,06/10,-40.7,-40.7,-40.7,-40.7,-49.0,-53.6,-96.3,-97.1,-96.6,-96.9
19,00719B,元大美債1-3,30.92,0.08,0.26,06/10,0.0,0.0,-36.6,-36.6,-36.4,-36.3,-26.4,-5.94,26.2,23.4
20,00940,元大台灣價值高息,12.04,-0.32,-2.59,06/10,0.0,-16.5,-24.4,-36.6,-36.5,-42.1,29.5,45.9,104.0,221.0
