排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00786B,元大10年IG銀行債,32.87,0.03,0.09,06/17,100.0,95.6,93.9,97.2,95.9,71.7,61.8,49.5,36.4,-6.96,,59.1
2,020012,富邦行動通訊N,25.2,0.0,0.0,06/17,,100.0,92.6,93.1,93.3,96.4,70.1,63.8,80.5,55.7,,63.2
3,00788B,元大10年IG電能債,30.24,0.06,0.2,06/17,84.0,74.2,63.1,90.0,59.8,53.8,61.4,45.8,41.6,-7.16,,48.9
4,00986B,FT金融債10+,9.91,0.0,0.0,06/17,-3.43,-26.0,20.8,87.8,86.5,68.4,30.4,10.6,,,,11.6
5,00984B,大華優利美A債15,16.45,0.03,0.18,06/17,74.7,57.0,74.8,86.7,72.4,63.1,47.9,-21.4,-12.6,,,-17.6
6,020038,元大ESG配息N,14.2,-0.06,-0.42,06/17,42.9,79.0,81.2,86.0,83.6,30.4,42.5,52.1,57.9,,,50.2
7,00983A,主動中信ARK創新,11.88,-0.06,-0.5,06/17,79.4,85.5,83.2,85.8,75.8,69.8,53.5,29.2,-6.93,,,30.8
8,020032,元大綠能N,10.69,-0.03,-0.28,06/17,50.0,50.0,50.0,85.7,75.0,67.4,55.6,40.6,52.5,22.4,,40.5
9,00959B,大華投等美債15Y+,9.44,0.02,0.21,06/17,14.9,20.5,53.7,77.8,72.7,63.5,56.6,51.4,45.5,,,52.3
10,00982B,FT投資級債20+,9.88,0.02,0.2,06/17,86.6,59.1,53.2,76.3,90.1,36.6,38.7,37.5,9.4,,,38.6
11,00836B,永豐10年A公司債,29.21,0.03,0.1,06/17,16.0,-28.3,-18.5,73.9,21.0,11.6,13.6,79.0,81.5,81.5,,83.2
12,00989B,台新美國非投等債,10.11,0.02,0.2,06/17,27.1,43.2,44.9,72.4,76.7,80.2,,,,,,
13,00717,富邦美國特別股,15.05,-0.05,-0.33,06/17,87.7,85.0,76.7,71.6,67.5,77.5,79.2,69.0,61.7,50.7,,69.5
14,00931B,統一美債20年,13.56,0.07,0.52,06/17,86.4,59.6,64.2,70.6,72.5,65.9,52.2,38.7,38.9,,,38.5
15,00688L,國泰20年美債正2,6.99,0.1,1.45,06/17,82.6,59.7,64.1,70.4,80.2,78.4,61.8,65.9,33.9,-3.05,,65.6
16,00645,富邦日本,56.6,0.35,0.62,06/17,67.9,29.5,26.0,69.9,57.0,55.0,39.3,2.73,0.8,-3.93,-4.13,2.5
17,5906,台南-KY,45.4,0.0,0.0,06/17,0.0,66.2,66.2,69.3,5.34,15.2,10.7,3.19,-1.03,-0.57,0.06,3.49
18,020029,元大ESG高股息N,18.45,0.0,0.0,06/17,,38.5,48.4,67.6,39.2,40.7,69.5,68.0,69.1,39.6,,69.1
19,00983B,大華優利美公債20,15.74,0.11,0.7,06/17,65.8,18.8,13.0,67.4,32.6,31.8,31.2,-12.7,-1.75,,,-11.4
20,00709,富邦歐洲,39.67,0.42,1.07,06/17,93.0,65.3,61.5,66.5,57.8,52.5,29.9,5.53,-5.45,-3.94,,7.17
21,00857B,永豐20年美公債,23.44,0.13,0.56,06/17,39.5,12.1,41.6,65.0,68.0,64.2,51.2,48.9,33.1,-4.1,,49.9
22,00680L,元大美債20正2,7.02,0.11,1.59,06/17,75.8,67.3,65.0,64.9,73.5,62.4,53.8,57.1,30.3,-1.64,,56.2
23,00932,兆豐永續高息等權,17.54,0.1,0.57,06/17,50.3,47.2,57.9,64.8,56.4,67.4,68.5,67.9,63.7,,,67.7
24,00965,元大航太防衛科技,25.76,0.19,0.74,06/17,80.1,78.9,74.9,64.7,51.5,47.7,49.6,31.2,7.7,,,31.0
25,009813,貝萊德標普卓越50,11.13,-0.02,-0.18,06/17,24.8,65.6,59.2,60.9,49.5,54.1,51.2,29.6,,,,30.7
26,00940,元大台灣價值高息,12.53,0.17,1.38,06/17,77.6,64.7,67.3,60.2,46.9,52.2,67.9,67.8,66.0,,,67.9
27,00958B,永豐ESG銀行債15+,9.37,0.04,0.43,06/17,12.4,24.9,46.2,59.8,59.4,51.9,49.2,47.0,37.5,,,47.8
28,00942B,台新美A公司債20+,14.39,0.02,0.14,06/17,84.9,23.6,38.0,59.7,53.5,34.2,31.0,64.8,59.2,,,65.1
29,00648R,元大S&P500反1,3.98,0.03,0.76,06/17,-8.0,26.8,8.06,58.1,28.1,27.1,5.29,11.1,3.45,4.76,0.64,15.9
