代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
3293,鈊象,800.0,20.0,2.56,06/09,-6,-6087,-23.9,-2.16,16,12799,26.3,4.54,-3,-250,-2.28,-0.09,4,1768,11.6,0.63
5871,中租-KY,119.5,4.0,3.46,06/09,-15,-51966,-22.3,-3.04,15,69987,30.1,4.09,1,54,0.31,0.0,7,25157,17.4,1.47
2382,廣達,375.0,-1.5,-0.4,06/09,-7,-124048,-20.8,-3.21,14,244203,26.0,6.32,-1,-285,-0.56,-0.01,-1,-2935,-5.76,-0.08
2886,兆豐金,43.55,2.35,5.7,06/09,1,21844,36.9,0.15,14,119717,18.5,0.81,-1,-511,-0.86,0.0,1,21353,36.1,0.14
2887,台新新光金,29.55,1.8,6.49,06/09,3,66902,16.9,0.27,14,596155,24.2,2.4,-1,-76,-0.06,0.0,7,400105,28.9,1.61
6274,台燿,1615.0,80.0,5.21,06/09,-1,-1081,-12.1,-0.37,13,7795,8.68,2.68,-11,-2131,-2.46,-0.73,-1,-398,-4.45,-0.14
2379,瑞昱,651.0,55.0,9.23,06/09,-9,-18817,-26.7,-3.65,12,22317,26.7,4.33,-2,-147,-0.94,-0.03,1,325,4.52,0.06
2412,中華電,142.0,3.5,2.53,06/09,1,1907,10.3,0.02,12,31858,15.0,0.41,5,2664,3.54,0.03,1,2290,12.4,0.03
1303,南亞,99.2,1.7,1.74,06/09,-1,-6549,-9.61,-0.08,10,17303,1.85,0.22,-3,-3196,-1.8,-0.04,-1,-6551,-9.61,-0.08
2317,鴻海,277.5,8.0,2.97,06/09,-4,-47414,-12.0,-0.34,10,16226,1.24,0.12,1,167,0.23,0.0,-4,-51424,-13.0,-0.37
2890,永豐金,34.25,2.35,7.37,06/09,8,188352,39.6,1.3,10,5078,0.95,0.04,1,798,1.01,0.01,8,193702,40.8,1.34
3231,緯創,165.5,2.0,1.22,06/09,-2,-17490,-12.9,-0.55,10,42428,3.91,1.33,-5,-4391,-0.85,-0.14,-2,-18593,-13.7,-0.58
1605,華新,36.5,0.7,1.96,06/09,-1,-1093,-2.41,-0.02,9,2389,0.29,0.05,-4,-6553,-2.03,-0.15,-1,-2159,-4.76,-0.05
2377,微星,139.5,7.5,5.68,06/09,2,841,1.7,0.1,9,1287,0.32,0.15,1,176,0.85,0.02,1,1002,4.87,0.12
4961,天鈺,169.5,11.5,7.28,06/09,1,201,17.5,0.17,9,741,7.73,0.61,1,5,0.4,0.0,1,218,18.9,0.18
935,野村臺灣新科技50,60.2,2.7,4.7,06/09,-4,-11747,-12.1,-1.65,8,2729,1.57,0.38,-18,-102721,-26.3,-14.4,-24,-132926,-28.3,-18.7
2002,中鋼,18.75,0.1,0.54,06/09,-2,-50293,-29.9,-0.32,8,2209,0.35,0.01,-2,-1362,-0.81,-0.01,-2,-51268,-30.5,-0.33
2395,研華,489.5,18.5,3.93,06/09,2,399,5.11,0.05,8,1118,2.59,0.13,-3,-72,-0.55,-0.01,2,388,4.96,0.04
2892,第一金,30.5,1.4,4.81,06/09,2,65160,43.4,0.45,8,24721,4.13,0.17,-1,-1,0.0,0.0,2,66292,44.1,0.46
6526,達發,649.0,22.0,3.51,06/09,-1,-123,-21.3,-0.07,8,879,10.1,0.52,1,6,1.08,0.0,-1,-96,-16.6,-0.06
6831,邁科,776.0,61.0,8.53,06/09,2,561,20.0,0.83,8,938,5.8,1.39,3,24,0.56,0.04,3,968,22.0,1.43
2105,正新,34.2,0.7,2.09,06/09,-13,-116798,-38.6,-3.6,7,90687,38.7,2.8,12,4636,1.6,0.14,1,755,2.41,0.02
2347,聯強,91.0,5.7,6.68,06/09,-10,-54175,-44.4,-3.25,7,52679,48.8,3.16,7,2111,1.96,0.13,2,1942,6.03,0.12
4766,南寶,373.5,13.5,3.75,06/09,1,35,4.53,0.03,7,95,1.67,0.08,1,25,3.24,0.02,1,68,8.81,0.06
4938,和碩,95.1,3.0,3.26,06/09,-6,-82703,-30.1,-3.08,7,86237,27.5,3.22,-5,-2012,-0.95,-0.08,-3,-6005,-5.49,-0.22
6196,帆宣,520.0,32.5,6.67,06/09,4,869,11.6,0.39,7,198,1.53,0.09,1,40,2.18,0.02,4,965,12.9,0.44
6890,來億-KY,274.0,24.5,9.82,06/09,-6,-3389,-11.0,-1.36,7,9932,31.4,3.98,-1,-26,-0.95,-0.01,10,6978,21.1,2.8
8016,矽創,295.5,10.5,3.68,06/09,5,1753,21.9,1.46,7,285,1.97,0.24,1,9,0.72,0.01,5,1884,23.5,1.57
1101,台泥,23.95,0.1,0.42,06/09,-4,-61313,-41.5,-0.81,6,1595,0.71,0.02,-4,-1413,-0.96,-0.02,-4,-61866,-41.9,-0.82
1210,大成,54.5,0.5,0.93,06/09,-7,-26058,-41.0,-2.91,6,31371,51.7,3.51,-1,-265,-3.03,-0.03,5,5449,10.8,0.61
1319,東陽,105.0,7.2,7.36,06/09,1,1523,14.0,0.26,6,19775,29.6,3.34,-4,-507,-1.37,-0.09,7,17738,20.7,3.0
1723,中碳,83.8,-0.5,-0.59,06/09,-1,-59,-7.26,-0.02,6,126,2.07,0.05,-3,-91,-3.23,-0.04,-1,-57,-7.12,-0.02
2371,大同,28.85,0.0,0.0,06/09,-4,-23877,-15.7,-1.11,6,772,0.32,0.04,-3,-1824,-2.61,-0.08,-4,-24626,-16.2,-1.14
2542,興富發,43.2,1.3,3.1,06/09,-6,-54095,-44.6,-2.49,6,58717,48.4,2.7,1,92,0.51,0.0,1,4285,23.7,0.2
