代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,99.85,-0.4,-0.4,26W24,06/11,-7,-855723,-17.8,-4.25,19,147163,1.15,0.73,-9,-628847,-10.7,-3.12,-7,-1371581,-28.5,-6.81
009803,玉山市值動能50,21.01,-0.09,-0.43,26W24,06/11,1,276,0.9,0.18,8,2615,2.2,1.72,-3,-26464,-39.6,-17.4,-3,-25615,-38.4,-16.8
2330,台積電,2250.0,0.0,0.0,26W24,06/11,-2,-88040,-22.0,-0.34,8,66040,3.99,0.25,4,6009,0.74,0.02,-2,-75640,-18.9,-0.29
3026,禾伸堂,695.0,53.0,8.26,26W24,06/11,6,9128,5.49,5.5,8,12850,5.73,7.75,-2,-757,-4.04,-0.46,6,20884,12.6,12.6
2327,國巨*,842.0,23.0,2.81,26W24,06/11,-5,-96135,-7.58,-4.64,7,77880,4.57,3.76,-1,-1305,-0.43,-0.06,-3,-40807,-6.78,-1.97
0056,元大高股息,49.59,-0.03,-0.06,26W24,06/11,-1,-30014,-9.18,-0.22,6,6325,0.32,0.05,-1,-25170,-7.7,-0.19,-1,-54644,-16.7,-0.4
00935,野村臺灣新科技50,56.9,-0.2,-0.35,26W24,06/11,-2,-23941,-11.5,-3.36,6,5214,0.91,0.73,-9,-177436,-24.4,-24.9,-9,-201168,-27.6,-28.3
2412,中華電,145.0,1.0,0.69,26W24,06/11,1,5697,8.39,0.07,6,41975,9.17,0.54,6,7721,1.69,0.1,2,20071,13.0,0.26
2542,興富發,45.35,-0.1,-0.22,26W24,06/11,-3,-70270,-23.9,-3.23,6,81248,16.8,3.74,2,1413,0.61,0.07,2,22245,9.59,1.02
6196,帆宣,504.0,4.0,0.8,26W24,06/11,-1,-227,-2.39,-0.1,6,2707,3.03,1.23,-3,-122,-0.33,-0.06,-1,-132,-1.38,-0.06
6202,盛群,54.0,3.5,6.93,26W24,06/11,-2,-2595,-11.6,-1.13,6,1005,0.89,0.44,-2,-124,-0.55,-0.05,-2,-2661,-11.9,-1.15
6831,邁科,719.0,-12.0,-1.64,26W24,06/11,1,371,7.2,0.55,6,2046,4.36,3.03,-1,-20,-0.4,-0.03,1,680,13.2,1.01
00713,元大台灣高息低波,59.2,0.25,0.42,26W24,06/11,-1,-83,-0.22,0.0,5,3097,0.89,0.17,45,960780,40.7,54.1,28,841259,53.8,47.3
2376,技嘉,340.0,-4.5,-1.31,26W24,06/11,-2,-4273,-2.32,-0.64,5,16582,3.52,2.48,-2,-1521,-0.83,-0.23,-1,-1164,-2.08,-0.17
2489,瑞軒,41.0,0.2,0.49,26W24,06/11,-3,-29594,-4.97,-4.85,5,1521,0.16,0.25,-7,-11369,-0.74,-1.86,-3,-31388,-5.27,-5.15
2492,華新科,417.5,10.0,2.45,26W24,06/11,6,64691,15.3,13.3,5,8320,2.83,1.71,-1,-1252,-7.41,-0.26,6,75899,17.9,15.6
4938,和碩,95.4,0.6,0.63,26W24,06/11,-5,-133036,-21.4,-4.96,5,115221,18.5,4.3,-2,-2670,-0.69,-0.1,3,10722,2.23,0.4
5536,聖暉*,1075.0,-15.0,-1.38,26W24,06/11,2,2068,14.9,1.67,5,3189,6.43,2.57,-2,-82,-0.59,-0.07,5,6930,14.0,5.58
6770,力積電,64.4,0.0,0.0,26W24,06/11,-2,-194684,-13.0,-4.59,5,5122,0.09,0.12,-2,-28224,-1.89,-0.67,-2,-222539,-14.9,-5.24
7734,印能科技,3080.0,-240.0,-7.23,26W24,06/11,1,13,1.1,0.05,5,345,4.03,1.23,1,12,1.07,0.04,1,92,7.94,0.33
00850,元大臺灣ESG永續,85.9,-0.3,-0.35,26W24,06/11,-1,-767,-14.9,-0.18,4,3136,11.7,0.75,-1,-564,-11.0,-0.14,-1,-633,-12.3,-0.15
1101,台泥,24.25,0.35,1.46,26W24,06/11,-11,-309266,-19.5,-4.11,4,2503,0.4,0.03,-1,-1223,-0.85,-0.02,-11,-308557,-19.4,-4.1
1216,統一,75.6,1.2,1.61,26W24,06/11,1,13958,23.7,0.25,4,62274,18.7,1.1,2,1487,0.99,0.03,2,24029,15.9,0.42
1723,中碳,85.9,2.0,2.38,26W24,06/11,3,1405,10.5,0.59,4,583,3.49,0.25,-1,-67,-2.01,-0.03,6,2781,11.5,1.17
2002,中鋼,18.55,-0.15,-0.8,26W24,06/11,-8,-482496,-20.2,-3.07,4,4021,0.26,0.03,4,5154,0.33,0.03,-8,-480738,-20.1,-3.06
2323,中環,10.85,-0.05,-0.46,26W24,06/11,-1,-2776,-5.06,-0.25,4,4314,1.3,0.4,-1,-1440,-2.63,-0.13,-1,-4121,-7.51,-0.38
