證券代號,證券名稱,交易別,成交價,成交股數,成交金額
6464,台數科,逐筆交易,78.00,"414,000","32,292,000"
6918,愛派司,逐筆交易,75.00,"204,000","15,300,000"
6994,富威電力,逐筆交易,45.00,"900,000","40,500,000"
2027,大成鋼,配對交易,36.40,"478,000","17,399,200"
2211,長榮鋼,配對交易,84.50,"247,000","20,871,500"
2317,鴻海,配對交易,251.00,"70,000","17,570,000"
2327,國巨*,配對交易,"1,140.00","210,000","239,400,000"
2327,國巨*,配對交易,"1,062.88","260,920","277,326,650"
2327,國巨*,配對交易,"1,062.87","332,080","352,957,870"
2330,台積電,配對交易,"2,585.87","8,000","20,686,960"
2330,台積電,配對交易,"2,440.14","488,000","1,190,788,320"
2330,台積電,配對交易,"2,440.00","150,000","366,000,000"
2330,台積電,配對交易,"2,433.48","58,275","141,811,047"
2330,台積電,配對交易,"2,433.46","46,725","113,703,418"
2330,台積電,配對交易,"2,410.00","3,326,700","8,017,347,000"
2360,致茂,配對交易,"2,177.47","138,000","300,490,860"
2360,致茂,配對交易,"2,177.46","162,000","352,748,520"
2360,致茂,配對交易,"2,173.36","47,080","102,321,789"
2360,致茂,配對交易,"2,173.35","59,920","130,227,132"
2360,致茂,配對交易,"2,165.00","31,000","67,115,000"
2360,致茂,配對交易,"2,160.00","148,000","319,680,000"
2382,廣達,配對交易,365.94,"45,000","16,467,300"
2449,京元電子,配對交易,278.00,"54,972","15,282,216"
2454,聯發科,配對交易,"4,245.00","692,700","2,940,511,500"
2881,富邦金,配對交易,134.80,"10,697,000","1,441,955,600"
2883,凱基金,配對交易,26.50,"7,664,000","203,096,000"
2885,元大金,配對交易,65.55,"292,000","19,140,600"
2890,永豐金,配對交易,40.00,"1,238,000","49,520,000"
2891,中信金,配對交易,70.95,"272,000","19,298,400"
3037,欣興,配對交易,"1,035.00","17,000","17,595,000"
3044,健鼎,配對交易,521.01,"57,000","29,697,570"
3044,健鼎,配對交易,520.68,"258,120","134,397,922"
3044,健鼎,配對交易,520.67,"219,880","114,484,920"
3231,緯創,配對交易,158.50,"700,000","110,950,000"
3533,嘉澤,配對交易,"2,145.00","9,000","19,305,000"
3711,日月光投控,配對交易,680.00,"1,442,000","980,560,000"
3711,日月光投控,配對交易,672.67,"73,780","49,629,593"
3711,日月光投控,配對交易,672.65,"50,220","33,780,483"
3711,日月光投控,配對交易,662.52,"27,000","17,888,040"
5871,中租-KY,配對交易,117.50,"1,294,000","152,045,000"
7769,鴻勁,配對交易,"6,542.50","10,000","65,425,000"
總計,,,,"32,893,372","18,567,567,408"
