排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00689R,國泰20年美債反1,21.59,-0.22,-1.01,95,06/25,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,00728,第一金工業30,66.55,0.05,0.08,102,06/25,,,,-100.0,,-100.0,-100.0,-100.0,-100.0,-100.0
3,00908,富邦入息REITs+,14.97,0.11,0.74,30,06/25,,,,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0
4,8342,益張,88.0,2.1,2.44,7,06/25,,,,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0
5,00731,復華富時高息低波,90.95,1.2,1.34,619,06/25,0.0,0.0,167.0,-94.4,167.0,100.0,-42.9,-90.0,-94.2,-90.0
6,00668,國泰美國道瓊,60.25,0.4,0.67,22,06/25,-44.4,-44.4,-44.4,-93.6,-50.0,-50.0,-37.5,-95.9,-84.8,-95.9
7,00980T,平衡凱基美國TOP,11.24,0.03,0.27,271,06/25,0.0,0.0,-93.7,-93.5,0.0,0.0,-42.9,-92.2,,-92.1
8,5906,台南-KY,38.25,0.25,0.66,17,06/25,-4.0,-4.0,0.0,-90.2,-90.2,-90.2,-90.2,-91.4,-91.4,-91.4
9,009801,中信美國創新科技,12.39,0.15,1.23,1573,06/25,0.0,4.0,-80.0,-81.4,-55.2,-71.4,-85.6,-97.1,-98.3,-97.1
10,00981T,平衡凱基雙核收息,12.3,0.07,0.57,1610,06/25,0.0,0.0,0.0,-77.9,-81.5,-78.5,-47.3,-65.9,,-17.1
11,00933B,國泰10Y+金融債,16.29,0.15,0.93,15996,06/25,-72.2,-74.9,-75.4,-77.3,-87.9,-90.3,-90.5,-95.5,-97.5,-95.5
12,00768B,復華20年美債,51.35,0.75,1.48,1077,06/25,-65.8,-74.3,-74.3,-74.3,-16.1,-1.89,-56.7,420.0,,420.0
13,00681R,元大美債20反1,20.67,-0.21,-1.01,25,06/25,0.0,0.0,-12.5,-70.8,-72.0,-66.7,-36.4,-36.4,-69.6,-36.4
14,00917,中信特選金融,22.3,-0.12,-0.54,893,06/25,3.06,1.0,26.2,-67.6,-21.7,12.2,-26.8,,621.0,381.0
15,4442,竣邦-KY,51.6,-0.6,-1.15,6,06/25,-70.0,-67.6,-67.1,-67.1,-52.0,-25.0,-93.2,-76.9,,-74.5
16,00652,富邦印度,33.34,0.5,1.52,474,06/25,0.0,1.72,1.72,-66.7,-64.2,47.5,59.5,-11.9,28.3,-10.6
17,00918,大華優利高填息30,32.48,0.4,1.25,61652,06/25,-9.22,-12.1,-25.2,-61.6,-46.0,252.0,34.6,16.9,-8.9,54.0
18,4946,辣椒,103.5,-2.0,-1.9,63,06/25,-26.4,-28.4,-57.3,-59.2,253.0,,,,,
19,1323,永裕,19.8,-0.1,-0.5,30,06/25,-0.86,8.49,7.48,-58.8,-56.6,-46.3,-17.3,69.1,-46.5,79.7
20,5876,上海商銀,42.0,0.45,1.08,13447,06/25,-7.97,-0.55,5.74,-58.5,19.1,49.5,46.5,-11.3,166.0,-12.1
21,4104,佳醫,68.9,0.1,0.15,268,06/25,-8.33,-8.33,-4.35,-54.8,-54.2,-56.3,-50.7,-32.0,-35.9,-32.0
22,00919,群益台灣精選高息,30.26,0.05,0.17,71567,06/25,-11.9,-9.1,-26.6,-53.5,-47.7,5.06,-37.3,-2.6,-70.8,3.57
23,00936,台新永續高息中小,21.17,0.45,2.17,3200,06/25,250.0,250.0,250.0,-53.3,218.0,106.0,483.0,-94.5,-97.9,-93.3
24,00920,富邦ESG綠色電力,26.57,0.24,0.91,415,06/25,0.0,-4.35,4.76,-52.2,-56.0,-56.0,-91.6,-83.7,46.7,-84.8
25,6277,宏正,71.2,0.0,0.0,88,06/25,-3.23,-3.74,0.0,-51.9,-58.5,-61.0,-57.3,-34.8,-12.2,-33.6
26,00915,凱基優選高股息30,33.28,0.25,0.76,4249,06/25,-4.44,2.38,-66.7,-51.7,-4.44,-68.6,-72.6,-89.4,-96.6,-89.8
27,0055,元大MSCI金融,42.71,0.55,1.3,489,06/25,-6.5,-17.3,-13.2,-50.2,-2.54,334.0,1111.0,96.6,1338.0,150.0
28,00932,兆豐永續高息等權,17.64,0.03,0.17,1115,06/25,0.0,0.0,0.0,-50.0,-71.4,-60.0,-93.9,-97.9,-99.0,-97.9
29,00952,凱基台灣AI50,18.76,0.0,0.0,1734,06/25,2.57,-41.9,-43.7,-50.0,-30.3,14.9,367.0,148.0,0.0,145.0
30,00646,元大S&P500,74.15,0.4,0.54,1743,06/25,8.89,8.89,6.52,-49.0,11.4,-7.55,-79.8,-73.2,-81.7,-72.9
31,4741,泓瀚,59.8,-1.9,-3.08,671,06/25,5.09,7.04,0.0,-47.5,-48.7,36.9,72.9,364.0,264.0,368.0
32,00962,台新AI優息動能,14.91,0.05,0.34,620,06/25,-7.47,2.55,-15.3,-47.0,-29.7,25.8,-1.83,-41.7,-21.8,-39.5
33,1432,大魯閣,15.65,-0.1,-0.63,342,06/25,-3.79,-18.1,-27.4,-46.6,-47.1,-19.1,,,,
34,1714,和桐,18.5,-0.55,-2.89,12291,06/25,-13.5,-22.2,-18.8,-46.2,-11.2,113.0,98.6,166.0,146.0,165.0
35,5609,中菲行,76.6,0.1,0.13,251,06/25,-12.4,-18.6,-24.0,-45.2,-49.2,5.75,-18.6,-6.12,-66.3,-1.08
36,2890,永豐金,39.95,0.4,1.01,59932,06/25,0.86,2.44,-6.72,-43.6,-57.6,-50.2,-20.2,-39.1,-67.9,-32.1
37,00850,元大臺灣ESG永續,92.2,0.35,0.38,594,06/25,0.0,0.0,-20.0,-42.9,-33.3,-63.6,-55.6,-66.7,-90.5,-63.6
38,009822,華南永昌未來金融,9.8,-0.08,-0.81,1163,06/25,-1.0,-28.0,-39.6,-41.6,-42.3,,,,,
39,00928,中信上櫃ESG30,38.7,-0.44,-1.12,331,06/25,9.2,14.1,3.49,-41.3,26.2,-43.7,314.0,1269.0,64.8,947.0
40,2114,鑫永銓,89.6,0.3,0.34,109,06/25,0.0,0.0,0.0,-41.2,-64.3,-76.2,-84.8,-75.6,-65.5,-75.6
41,00682U,期元大美元指數,20.79,0.13,0.63,6,06/25,0.0,-25.0,0.0,-40.0,-40.0,0.0,-50.0,-50.0,-88.0,-50.0
42,6115,鎰勝,48.5,0.1,0.21,148,06/25,0.0,-5.56,-37.0,-39.3,-43.3,88.9,-20.3,191.0,386.0,191.0
43,00740B,富邦全球投等債,39.28,0.31,0.8,4148,06/25,0.0,0.0,0.0,-36.5,0.0,-40.5,-48.4,-60.2,-70.6,-58.4
44,4556,旭然,75.4,4.0,5.6,134,06/25,-7.54,-4.89,-5.7,-36.0,-16.4,33.5,-44.4,-34.2,-63.5,-34.1
45,00965,元大航太防衛科技,24.56,-0.22,-0.89,3157,06/25,-35.1,-35.1,-35.1,-35.4,-36.0,-36.7,-49.2,-47.2,-43.9,-47.7
46,1626,艾美特-KY,9.85,-0.01,-0.1,49,06/25,-0.25,-0.25,-0.12,-34.6,-37.3,-37.8,-45.8,-51.5,-27.2,-52.0
47,5227,立凱-KY,35.35,-3.85,-9.82,959,06/25,0.0,0.0,0.0,-34.0,-88.6,-88.8,-90.6,6.9,,-49.2
48,00916,國泰全球品牌50,25.13,0.09,0.36,1269,06/25,0.97,-1.06,-3.91,-33.2,2.64,46550.0,4343.0,11562.0,1272.0,31000.0
49,1905,華紙,16.85,-0.5,-2.88,9178,06/25,-1.51,14.9,-0.87,-33.0,-4.82,-5.76,14.6,26.9,51.7,28.4
50,00757,統一FANG+,126.45,0.95,0.76,1490,06/25,7.93,2.51,-24.8,-32.5,-34.5,-47.9,-64.9,-63.5,-86.1,-60.5
51,4729,熒茂,22.25,-0.85,-3.68,676,06/25,-9.62,-11.0,-21.3,-32.4,-36.3,-13.1,-9.24,-10.2,12.5,-24.1
52,3528,安馳,102.0,-2.0,-1.92,536,06/25,-1.94,-4.27,-8.29,-32.0,-28.7,-8.56,73.0,37.8,-5.67,39.3
53,2597,潤弘,170.0,-1.0,-0.58,338,06/25,-2.49,-2.0,-6.67,-31.0,-37.6,-86.0,-59.9,-40.6,-55.5,-39.9
54,3526,凡甲,311.5,-5.5,-1.74,670,06/25,0.85,1.31,-10.3,-30.7,-32.4,-21.7,44.6,39.9,39.6,41.4
55,5516,雙喜,11.0,0.0,0.0,55,06/25,-30.4,-30.4,-30.4,-30.4,-30.4,-30.4,-53.3,-83.0,-93.8,-82.4
56,8464,億豐,355.5,7.0,2.01,1163,06/25,-23.1,-30.4,-33.9,-30.4,-37.0,-59.6,-61.0,-52.1,-96.5,-53.5
57,1452,宏益,10.95,-0.05,-0.45,87,06/25,0.0,0.0,0.0,-30.2,-30.8,-28.2,-37.3,-52.6,-86.0,-58.7
58,7791,皇家可口,61.9,-0.1,-0.16,54,06/25,0.0,0.0,0.0,-30.0,-65.9,40.0,,,,
59,00971,野村美國研發龍頭,16.49,0.02,0.12,282,06/25,0.0,0.0,-14.3,-29.4,-29.4,-39.0,-84.5,-86.6,-84.4,-86.1
60,3147,大綜,345.0,5.0,1.47,861,06/25,-0.68,-12.0,-18.8,-29.4,-57.5,-17.1,-19.8,-18.1,-55.1,-18.4
61,6259,百徽,38.15,3.45,9.94,858,06/25,-4.06,-6.93,-17.0,-29.1,-20.5,26.0,48.5,58.4,,41.7
62,2867,三商壽,8.59,0.08,0.94,12569,06/25,-3.46,4.1,2.3,-29.1,150.0,545.0,,,,
63,00938,凱基優選30,24.6,0.19,0.78,659,06/25,0.0,0.0,-96.3,-28.6,-50.0,-87.8,0.0,-54.5,-95.5,-50.0
64,3045,台灣大,120.0,0.5,0.42,8440,06/25,-9.32,-39.9,-55.8,-28.2,-69.3,-86.2,-86.2,-87.9,-95.4,-84.5
65,1590,亞德客-KY,1390.0,5.0,0.36,802,06/25,-7.33,-13.1,-15.8,-27.6,-27.2,-29.8,24.1,-25.3,-20.6,-19.2
66,006206,元大上證50,37.82,0.69,1.86,183,06/25,0.0,0.0,-27.3,-27.3,-33.3,-33.3,-42.9,0.0,-83.7,-11.1
67,00911,兆豐洲際半導體,67.2,1.2,1.82,370,06/25,-5.04,34.7,51.7,-27.1,-35.6,73.7,725.0,247.0,312.0,326.0
68,2207,和泰車,480.0,2.5,0.52,454,06/25,-14.9,-8.04,-15.6,-27.0,12.0,0.98,10.8,9.57,77.6,6.19
69,1233,天仁,28.0,-0.15,-0.53,33,06/25,0.0,0.0,0.0,-26.9,-58.7,-65.5,-68.9,-69.8,-77.6,-69.8
70,3357,臺慶科,316.0,-3.5,-1.1,5187,06/25,-4.18,-4.73,-14.5,-26.8,-15.6,-33.1,42.5,121.0,345.0,148.0
71,009809,富邦淨零ESG50,17.92,-0.05,-0.28,409,06/25,0.0,10.0,10.0,-26.7,37.5,267.0,83.3,-8.33,,22.2
72,00852L,國泰美國道瓊正2,34.25,0.4,1.18,360,06/25,6.82,-4.08,-28.8,-26.6,-17.5,-54.8,-94.8,-47.2,-92.4,-44.0
73,3090,日電貿,321.0,18.0,5.94,1113,06/25,-2.32,-6.81,-14.2,-26.4,13.4,-27.3,-14.2,-15.2,77.4,-25.3
74,6169,昱泉,14.9,-0.2,-1.32,32,06/25,0.0,0.0,-26.3,-26.3,-30.6,-35.4,320.0,236.0,,190.0
75,00998A,主動復華金融股息,16.78,-0.11,-0.65,3761,06/25,4.35,4.35,0.66,-25.9,146.0,390.0,,,,
76,1599,宏佳騰,23.3,0.0,0.0,76,06/25,-4.96,-5.63,-17.3,-25.8,-25.3,-27.6,-27.8,-30.6,45.7,-30.7
77,2910,統領,22.7,0.0,0.0,0,06/25,0.0,-40.0,-40.0,-25.0,50.0,-40.0,-40.0,-90.6,-95.3,-88.9
78,5604,中連,31.05,-0.1,-0.32,28,06/25,0.0,0.0,-25.0,-25.0,-40.0,-76.0,-92.9,-94.5,-95.1,-94.5
79,8929,富堡,13.7,-0.15,-1.08,32,06/25,0.0,0.0,-5.07,-24.7,-31.1,-38.8,-52.2,-59.9,-64.2,-59.9
80,2633,台灣高鐵,26.25,0.3,1.16,21130,06/25,-23.8,-23.4,-25.6,-24.5,14.0,-1.54,28.5,66.2,25.7,60.3
81,00878,國泰永續高股息,33.75,0.09,0.27,32654,06/25,-9.53,-7.28,-7.28,-24.3,-36.7,-6.61,-43.7,-36.9,-65.5,-34.2
82,1342,八貫,113.0,-2.0,-1.74,542,06/25,-5.05,-5.42,-12.6,-24.3,-9.38,23.3,55.8,69.0,28.8,67.1
83,8043,蜜望實,199.0,-1.0,-0.5,12341,06/25,5.75,7.06,-0.67,-24.3,-18.9,-16.5,60.0,6.72,92.0,12.8
84,00983A,主動中信ARK創新,11.91,0.16,1.36,3012,06/25,-4.83,-4.97,-5.23,-23.9,-17.3,-14.3,-44.7,-74.5,-14.8,-65.0
85,00857B,永豐20年美公債,23.65,0.3,1.28,4008,06/25,-3.65,-28.5,-21.0,-23.7,-59.7,-84.6,-39.7,-76.6,-81.8,-76.2
86,2889,國票金,15.0,0.05,0.33,5807,06/25,7.18,-13.0,-27.6,-23.5,-1.66,8.52,82.6,74.3,-68.9,72.0
87,00896,中信綠能及電動車,27.82,-0.26,-0.93,5201,06/25,-0.93,-5.12,-10.5,-23.4,-12.7,343.0,420.0,38.3,2840.0,94.5
88,8028,昇陽半導體,302.0,-7.5,-2.42,4031,06/25,-12.6,-17.5,-18.7,-23.4,-26.6,-33.2,-42.1,-11.5,18.6,-14.4
89,5426,振發,33.2,-2.25,-6.35,3381,06/25,-6.04,-22.9,-29.4,-23.3,8.07,18.5,-10.3,-16.1,-51.6,-15.4
90,5603,陸海,14.95,-0.05,-0.33,344,06/25,3.84,3.09,1.82,-23.1,-33.2,-27.9,-31.1,-35.2,-36.4,-35.7
91,2509,全坤建,13.4,0.15,1.13,132,06/25,-6.04,-23.7,-26.9,-22.9,-13.9,10.2,13.8,4.07,0.42,19.3
92,3168,眾福科,43.9,-0.45,-1.01,24,06/25,-2.63,-5.13,-24.5,-22.9,-35.1,-67.0,-15.9,0.0,23.3,0.0
93,3042,晶技,187.0,-3.5,-1.84,12694,06/25,-2.86,-2.99,-5.54,-22.9,-29.6,-2.0,543.0,455.0,796.0,418.0
94,7709,榮田,93.9,-0.9,-0.95,197,06/25,-0.71,-0.94,1.93,-22.9,-19.9,-24.4,147.0,,,
95,2882,國泰金,111.5,1.5,1.36,29351,06/25,-3.9,-3.06,-2.05,-22.8,-23.4,10.9,-26.7,-14.9,-47.0,-12.5
96,009803,玉山市值動能50,21.98,0.03,0.14,2229,06/25,-0.26,2.65,-22.0,-22.8,-32.5,156.0,34.4,92.5,174.0,321.0
97,8215,明基材,29.55,-0.7,-2.31,2151,06/25,0.47,-2.04,0.91,-22.6,-10.1,-7.17,23.3,156.0,205.0,157.0
98,6449,鈺邦,371.0,-5.0,-1.33,2817,06/25,3.27,-6.13,-20.8,-22.4,20.1,5.38,63.8,31.2,71.8,32.9
99,00893,國泰智能電動車,46.08,-0.02,-0.04,919,06/25,0.0,61.5,-18.2,-22.2,-22.2,-37.0,-71.9,-81.2,-89.5,-80.1
100,00752,中信中國50,20.8,-0.37,-1.75,3575,06/25,-1.79,-26.8,-25.9,-22.2,-22.5,45.9,126.0,15.8,-18.0,14.2
101,6206,飛捷,129.5,-1.0,-0.77,496,06/25,0.68,0.1,-6.27,-22.0,-31.0,-19.2,-37.2,-40.8,-40.4,-40.9
102,2428,興勤,308.0,4.0,1.32,2337,06/25,-10.4,-14.2,-23.4,-21.7,-30.8,-33.1,-28.9,-38.9,-30.0,-38.7
103,3489,森寶,22.75,0.0,0.0,239,06/25,-8.44,-9.16,-13.6,-20.9,-23.1,-20.6,-22.7,16.3,-20.2,16.3
104,5471,松翰,62.3,-0.1,-0.16,4470,06/25,1.46,-4.09,-12.9,-20.9,-20.5,0.06,46.9,114.0,101.0,122.0
105,8024,佑華,16.6,1.5,9.93,637,06/25,-4.0,-13.3,-15.3,-20.9,-21.7,-56.4,-65.6,-78.9,-84.7,-78.2
106,2059,川湖,7315.0,-190.0,-2.53,782,06/25,-18.0,-18.4,-21.3,-20.8,-26.4,-22.2,-8.73,-29.3,-21.0,-23.7
107,6569,醫揚,112.0,0.5,0.45,37,06/25,0.68,1.02,-24.6,-20.8,-24.4,-13.4,2.77,2.77,19.8,4.58
108,00642U,期元大S&P石油,22.69,-1.06,-4.46,8885,06/25,-18.2,-26.5,-26.4,-20.7,-18.6,-17.2,-51.4,50.9,211.0,67.7
109,6240,松崗,18.45,0.45,2.5,2,06/25,-0.2,-1.0,0.4,-20.6,-19.2,-19.7,-24.4,-52.3,-45.5,-52.4
110,2472,立隆電,397.0,36.0,9.97,16430,06/25,-3.09,-7.5,-13.6,-20.6,-18.0,0.09,44.9,84.6,72.9,71.7
111,3176,基亞,33.3,-0.1,-0.3,320,06/25,-22.2,-19.8,-20.4,-20.4,-28.9,-6.71,27.9,68.6,,43.3
112,2501,國建,24.55,0.25,1.03,2675,06/25,0.39,-6.44,-11.0,-20.2,-21.7,-15.2,-21.0,-33.1,-47.3,-34.3
113,2880,華南金,38.0,1.0,2.7,52958,06/25,-2.06,2.15,0.53,-20.0,-32.6,-69.1,28.3,20.0,-42.6,20.0
114,2302,麗正,48.0,-2.2,-4.38,17349,06/25,-2.6,1.57,-3.22,-20.0,23.9,-36.8,82.3,50.6,46.3,50.2
115,1268,漢來美食,170.0,-1.0,-0.58,68,06/25,-11.1,-11.1,-11.1,-20.0,-57.9,-68.0,-89.5,-92.3,-69.2,-92.2
116,8424,惠普,68.8,0.3,0.44,11,06/25,0.0,0.0,-20.0,-20.0,-83.3,100.0,100.0,,-60.0,
117,3131,弘塑,3570.0,-25.0,-0.7,298,06/25,-2.82,-1.43,-8.81,-19.8,-9.61,-43.1,-64.6,-44.5,,-56.7
118,00999A,主動野村臺灣高息,11.03,-0.07,-0.63,20367,06/25,0.76,5.1,-0.45,-19.6,-38.1,-40.4,,,,
119,2449,京元電子,334.5,1.0,0.3,33666,06/25,-5.62,0.4,-13.5,-19.4,-20.6,-22.9,84.1,21.4,65.5,23.4
120,1570,力肯,40.2,0.25,0.63,126,06/25,0.9,-8.07,-10.0,-19.2,-15.1,-28.6,-20.9,-3.59,107.0,-3.54
121,6791,虎門科技,101.5,-1.0,-0.98,37,06/25,-5.0,-7.88,-8.43,-19.1,-14.1,-58.4,141.0,1282.0,,390.0
122,00737,國泰AI機器人,37.45,0.25,0.67,64,06/25,0.0,6.25,-7.27,-19.0,-25.0,-10.5,10.9,-33.8,-28.2,-33.8
123,6155,鈞寶,90.5,3.5,4.02,12580,06/25,5.45,-12.4,-21.5,-18.9,-6.83,7.04,82.1,54.3,308.0,58.8
124,5548,安倉,24.05,0.35,1.48,58,06/25,-6.52,-2.27,-8.51,-18.9,-20.4,-34.8,-53.3,-18.9,-70.3,-18.9
125,1227,佳格,29.3,0.25,0.86,1384,06/25,-4.95,-9.13,-9.6,-18.7,-23.9,7.65,-23.6,-50.8,-48.6,-51.0
126,3441,聯一光,92.8,2.5,2.77,1975,06/25,-13.3,-8.14,-9.94,-18.6,10.4,20.1,106.0,10.4,113.0,12.5
127,3056,富華新,14.7,0.05,0.34,921,06/25,-0.06,-0.81,-14.6,-18.6,-24.0,-20.5,12.9,-10.2,-35.1,-9.59
128,3026,禾伸堂,771.0,-25.0,-3.14,2376,06/25,-1.09,-3.5,-13.3,-18.3,4.84,-9.74,47.2,178.0,2712.0,188.0
129,6581,鋼聯,107.0,0.0,0.0,7,06/25,0.0,12.5,-10.0,-18.2,-30.8,-25.0,-65.4,-60.9,-80.9,-60.9
130,9926,新海,49.5,-0.35,-0.7,7,06/25,0.0,0.0,0.0,-18.2,-25.0,-35.7,-94.4,800.0,200.0,800.0
131,2537,聯上發,11.1,0.0,0.0,1014,06/25,-1.94,-5.08,-3.84,-18.2,-31.4,-2.88,-12.2,-47.8,-63.3,-45.2
132,3171,炎洲流通,69.5,-0.5,-0.71,19,06/25,0.0,-1.67,-7.81,-18.1,-24.4,20.4,-81.6,-87.7,-20.3,-87.7
133,2520,冠德,34.25,0.3,0.88,1869,06/25,-3.78,-7.27,-9.17,-18.0,5.9,0.05,-5.46,-48.6,-5.42,-50.9
134,5450,南良,14.8,0.0,0.0,153,06/25,-2.05,-15.8,-18.8,-17.8,-16.6,-14.5,-9.88,9.25,-20.3,2.14
135,2834,臺企銀,18.0,0.2,1.12,45798,06/25,0.6,-2.39,-5.69,-17.6,-18.0,-16.9,42.0,49.4,0.98,82.0
136,2107,厚生,25.9,0.05,0.19,357,06/25,5.41,5.41,-0.85,-17.6,-12.0,-37.4,-43.5,-53.4,-83.3,-53.4
137,3308,聯德,21.85,0.05,0.23,88,06/25,-0.88,-0.59,-1.31,-17.4,-18.5,-2.45,16.7,31.1,6.27,-13.0
138,5236,凌陽創新,175.0,-4.5,-2.51,272,06/25,-4.17,-2.82,-13.5,-17.4,-24.0,-37.0,-34.4,-46.4,-43.9,-44.9
139,3624,光頡,154.0,6.5,4.41,1987,06/25,-1.84,-10.8,-19.6,-17.4,16.0,-12.3,70.3,76.3,390.0,45.2
140,4550,長佳,24.55,0.35,1.45,15,06/25,0.0,0.68,1.37,-17.3,6.47,21.3,4.96,-63.3,-74.4,-51.6
141,4127,天良,64.5,0.4,0.62,202,06/25,0.59,-6.35,-9.32,-17.3,-4.89,-31.5,86.9,188.0,29.1,205.0
142,8996,高力,1460.0,10.0,0.69,501,06/25,-0.38,-0.36,-2.91,-17.2,-4.44,-14.8,-13.2,-35.5,-32.1,-36.0
143,2892,第一金,32.85,0.8,2.5,59095,06/25,-9.45,-7.11,-18.8,-17.2,-50.0,-59.5,-13.6,-9.0,134.0,-16.6
144,4706,大恭,33.55,1.25,3.87,80,06/25,-3.08,-4.55,-14.9,-17.1,-27.6,-43.2,-48.8,-71.4,-79.3,-71.4
145,6491,晶碩,325.0,-1.0,-0.31,192,06/25,-1.56,-1.18,-5.26,-17.1,-4.73,-19.1,-34.3,-39.9,-59.0,-35.0
146,1605,華新,37.7,-0.45,-1.18,31695,06/25,0.53,1.61,-8.5,-17.1,-23.6,7.18,10.9,-18.6,78.9,-17.7
147,7786,東方風能,126.5,1.5,1.2,191,06/25,0.93,-8.47,-10.4,-17.1,9.09,,,,,
148,3266,昇陽,13.6,0.0,0.0,49,06/25,-3.53,-7.04,-12.4,-16.9,-19.9,-18.7,-27.9,-31.0,-60.4,-30.4
149,006205,富邦上証,42.04,0.58,1.4,1722,06/25,0.0,-16.7,-16.7,-16.7,150.0,456.0,-65.0,-90.8,-93.7,-87.5
150,2542,興富發,43.3,0.2,0.46,5728,06/25,-6.4,-4.58,-5.94,-16.6,-27.8,-8.47,0.44,-22.8,-28.7,-22.3
151,2722,夏都,23.1,0.3,1.32,57,06/25,0.5,-6.78,-15.6,-16.5,-6.99,9.62,0.25,-10.1,-39.4,-10.7
152,3021,鴻名,28.3,-0.65,-2.25,630,06/25,-13.0,-14.9,-18.7,-16.5,-21.8,-52.3,-29.4,-29.8,-42.3,-34.6
153,6195,詩肯,27.0,0.15,0.56,60,06/25,0.0,0.0,-17.9,-16.4,-27.0,-2.13,91.7,-13.2,-2.13,-8.0
154,00756B,群益投等新興公債,32.12,0.24,0.75,278,06/25,0.0,0.0,0.0,-16.0,-16.0,-16.0,0.0,0.0,-48.8,0.0
155,2388,威盛,75.8,-2.8,-3.56,7594,06/25,0.84,1.6,-21.3,-15.9,-18.8,-17.5,-27.5,-13.4,-7.89,-18.4
156,00763U,期街口道瓊銅,32.24,-0.54,-1.65,1259,06/25,-0.88,-12.3,-11.8,-15.9,-7.25,-18.8,-15.0,86.8,-80.7,-33.2
157,2441,超豐,141.5,-1.0,-0.7,12693,06/25,4.93,2.23,-5.07,-15.7,-11.1,-34.9,-69.3,-52.9,1218.0,-58.1
