排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00844B,新光15年IG金融債,31.5,0.0,0.0,06/04,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,00982T,平衡兆豐台美動能,15.67,-0.19,-1.2,06/04,,,,-100.0,-100.0,-100.0,-100.0,,,
3,6806,森崴能源,6.26,-0.69,-9.93,06/04,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,6577,勁豐,81.9,0.7,0.86,06/04,0.0,0.0,0.0,-90.5,-90.5,-90.0,-90.0,-93.8,-98.1,-93.8
5,1402,遠東新,27.55,0.25,0.92,06/04,-21.8,-51.5,-79.4,-82.3,-82.0,-80.5,19.1,81.5,395.0,89.7
6,2610,華航,19.9,-0.05,-0.25,06/04,-22.0,-46.1,-67.6,-74.6,-74.6,-74.6,-52.9,-73.5,-48.1,-65.5
7,2633,台灣高鐵,25.55,-0.2,-0.78,06/04,-15.0,-62.3,-71.2,-72.7,-70.5,-69.2,-36.6,170.0,32.2,114.0
8,1102,亞泥,34.35,0.15,0.44,06/04,-7.01,-41.5,-70.6,-70.9,-69.9,-68.3,-43.5,350.0,280.0,86.4
9,6125,廣運,66.6,-2.7,-3.9,06/04,-4.75,-39.6,-60.0,-65.8,-79.8,-78.2,-77.2,-64.7,-70.9,-76.7
10,2474,可成,242.0,-15.0,-5.84,06/04,-12.9,-26.0,-54.9,-57.3,-57.9,-58.5,-52.7,-50.6,27.9,-47.6
11,6154,順發,13.85,0.0,0.0,06/04,-42.4,-42.4,-55.3,-55.3,-55.3,-55.3,-55.3,-52.8,-5.56,-52.8
12,2881,富邦金,114.0,1.0,0.88,06/04,-5.3,-11.2,-30.1,-54.3,-62.9,-70.9,-50.6,-68.3,19.7,-54.8
13,3529,力旺,3545.0,-25.0,-0.7,06/04,8.8,-48.4,-49.6,-53.5,-57.3,-76.6,-71.6,-58.2,72.2,-61.1
