排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,06/18,,18960.0,475.0,2.57,176,3313.0,18485.0,18600.0,19070.0,18495.0,3.11,161.0,120.24,,,,,
2,6515,穎崴,市,06/18,,9450.0,0.0,0.0,195,1859.0,9450.0,9500.0,9610.0,9400.0,2.22,192.0,52.42,,,,,
3,7769,鴻勁,市,06/18,,6975.0,-355.0,-4.84,1446,10195.0,7330.0,7330.0,7410.0,6950.0,6.28,87.0,20.01,,,,,
4,2059,川湖,市,06/18,,6865.0,245.0,3.7,450,3068.0,6620.0,6640.0,6895.0,6620.0,4.15,60.5,20.75,,,,,
5,6223,旺矽,櫃,06/18,,6415.0,-5.0,-0.08,810,5233.0,6420.0,6420.0,6570.0,6325.0,3.82,171.0,39.89,,,,,
6,2383,台光電,市,06/18,,5600.0,400.0,7.69,1928,10523.0,5200.0,5460.0,5600.0,5230.0,7.12,121.0,41.85,,,,,
7,3008,大立光,市,06/18,,5195.0,50.0,0.97,2984,15502.0,5145.0,5115.0,5295.0,5090.0,3.98,32.6,3.68,,,,,
8,6669,緯穎,市,06/18,,5130.0,50.0,0.98,1754,9032.0,5080.0,5150.0,5250.0,5085.0,3.25,17.2,6.8,,,,,
9,3443,創意,市,06/18,,4860.0,-215.0,-4.24,4720,23250.0,5075.0,5160.0,5160.0,4860.0,5.91,146.0,44.66,,,,,
10,2454,聯發科,市,06/18,,4390.0,-70.0,-1.57,12998,57437.0,4460.0,4535.0,4590.0,4375.0,4.82,69.8,17.95,,,,,
11,3661,世芯-KY,市,06/18,,4380.0,60.0,1.39,2342,10286.0,4320.0,4320.0,4530.0,4270.0,6.02,64.1,8.28,,,,,
12,3653,健策,市,06/18,,3965.0,-25.0,-0.63,2002,8079.0,3990.0,3990.0,4230.0,3935.0,7.39,110.0,27.47,,,,,
13,7734,印能科技,櫃,06/18,,3615.0,265.0,7.91,294,1038.0,3350.0,3350.0,3675.0,3300.0,11.2,91.3,14.65,,,,,
14,6510,精測,櫃,06/18,,3610.0,70.0,1.98,395,1410.0,3540.0,3520.0,3610.0,3500.0,3.11,106.0,12.07,,,,,
15,3131,弘塑,櫃,06/18,,3520.0,275.0,8.47,942,3281.0,3245.0,3330.0,3565.0,3330.0,7.24,65.9,25.65,,,,,
16,3529,力旺,櫃,06/18,,3270.0,115.0,3.65,420,1376.0,3155.0,3245.0,3340.0,3190.0,4.75,119.0,55.02,,,,,
17,8299,群聯,櫃,06/18,,2530.0,200.0,8.58,8184,20056.0,2330.0,2350.0,2535.0,2335.0,8.58,24.5,7.55,,,,,
18,3081,聯亞,櫃,06/18,,2440.0,195.0,8.69,2545,6104.0,2245.0,2295.0,2465.0,2265.0,8.91,320.0,53.25,,,,,
19,2345,智邦,市,06/18,,2435.0,-60.0,-2.4,4237,10337.0,2495.0,2480.0,2490.0,2415.0,3.01,46.1,20.84,,,,,
