排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00689R,國泰20年美債反1,21.96,0.19,0.87,06/16,0.0,76.7,89.8,88.5,65.4,27.4,14.4,10.9,6.77,3.72,,11.0
2,8464,億豐,351.0,7.0,2.03,06/16,81.6,84.4,77.0,74.4,82.9,80.5,70.4,33.2,19.0,7.07,2.33,40.4
3,1590,亞德客-KY,1295.0,-15.0,-1.15,06/16,73.2,73.9,75.9,78.9,80.9,79.3,75.2,72.2,73.4,72.4,54.4,72.1
4,1476,儒鴻,343.5,0.0,0.0,06/16,78.5,76.6,72.5,70.4,68.8,55.4,63.9,67.5,65.5,62.8,48.2,67.0
5,5871,中租-KY,116.5,-2.0,-1.69,06/16,74.8,73.0,70.8,59.0,58.8,61.4,56.6,49.3,51.3,58.7,55.5,53.2
6,3036,文曄,219.0,-7.0,-3.1,06/16,61.9,71.9,70.6,53.3,39.9,38.2,44.6,47.2,49.2,41.1,37.0,45.6
7,8905,裕國,29.4,-0.1,-0.34,06/16,0.0,31.4,67.4,59.6,33.4,23.4,6.14,1.11,0.87,1.53,0.02,1.68
8,2912,統一超,228.0,0.0,0.0,06/16,60.9,66.2,63.3,62.4,54.2,67.9,61.6,60.9,62.2,63.8,67.4,60.6
9,4770,上品,214.0,0.0,0.0,06/16,68.9,68.6,62.4,60.6,38.4,30.0,33.9,33.3,30.3,30.3,,33.3
10,2206,三陽工業,61.6,-1.1,-1.75,06/16,64.5,71.3,61.3,57.1,44.2,43.0,39.2,38.8,40.4,29.9,23.4,39.4
11,2886,兆豐金,44.5,0.5,1.14,06/16,50.9,59.6,60.3,62.3,60.9,65.1,56.2,55.4,51.6,50.6,48.4,54.5
12,1215,卜蜂,115.5,0.0,0.0,06/16,42.0,60.9,59.6,38.4,33.4,33.0,45.4,48.9,46.2,40.1,22.7,44.7
13,4915,致伸,75.7,-1.8,-2.32,06/16,79.8,69.0,59.4,56.0,48.5,49.4,53.7,56.0,51.4,44.6,33.7,55.8
14,2301,光寶科,208.0,0.5,0.24,06/16,46.2,63.0,58.6,55.0,48.1,49.0,42.2,41.3,38.7,40.8,47.4,41.8
15,2308,台達電,2230.0,20.0,0.9,06/16,58.8,60.5,58.3,60.1,58.9,54.7,54.0,50.6,50.8,54.1,55.7,50.8
16,9911,櫻花,83.3,-0.2,-0.24,06/16,45.4,60.0,58.2,48.8,46.2,47.8,44.8,20.8,13.8,3.26,0.9,23.8
17,7750,新代,2275.0,105.0,4.84,06/16,33.4,50.6,57.8,50.4,48.8,37.8,38.9,22.2,,,,23.6
18,2360,致茂,2325.0,60.0,2.65,06/16,44.9,54.4,57.7,57.2,58.2,61.0,58.8,58.3,61.0,63.0,54.6,57.4
19,4737,華廣,55.8,0.9,1.64,06/16,47.3,52.9,56.6,50.7,45.9,38.1,34.5,27.0,26.0,20.1,13.0,27.6
20,4560,強信-KY,32.7,0.1,0.31,06/16,43.2,45.8,56.4,59.1,57.8,58.4,55.5,54.1,52.5,50.6,,54.3
21,3706,神達,84.3,-1.3,-1.52,06/16,59.5,61.2,56.3,53.8,38.9,34.4,33.0,30.2,24.6,23.5,22.8,30.4
22,2006,東和鋼鐵,68.7,-0.3,-0.43,06/16,71.0,65.0,56.2,54.2,47.9,47.3,47.2,47.6,50.6,45.5,29.6,43.7
23,9917,中保科,118.0,-1.0,-0.84,06/16,65.8,64.2,56.2,49.6,42.1,41.0,38.1,18.7,12.4,3.07,1.62,26.1
24,3023,信邦,313.0,-6.0,-1.88,06/16,71.0,61.5,55.5,65.0,51.6,45.7,44.6,45.3,51.4,56.1,43.7,44.8
25,6670,復盛應用,287.5,1.5,0.52,06/16,52.3,56.1,55.5,55.0,54.4,53.7,49.1,43.6,49.6,46.5,,46.9
26,910322,康師傅-DR,21.55,-0.55,-2.49,06/16,81.5,55.6,55.4,84.3,81.0,69.3,51.2,25.7,15.2,2.01,0.74,28.5
27,6782,視陽,190.0,-2.0,-1.04,06/16,61.0,66.5,55.1,44.9,38.0,36.9,37.3,35.5,36.6,32.2,,35.4
28,1218,泰山,17.9,-0.05,-0.28,06/16,55.0,55.1,54.9,45.3,37.2,31.0,27.3,23.6,29.7,25.8,15.0,23.8
29,2609,陽明,51.0,-0.2,-0.39,06/16,56.5,64.4,54.4,39.0,29.5,28.9,39.9,36.6,36.8,29.9,17.9,37.4
30,6835,圓裕,36.35,-0.45,-1.22,06/16,57.1,51.0,54.2,60.3,51.1,31.6,28.0,20.4,14.5,3.01,,21.9
