排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,06/09,,17855.0,330.0,1.88,259,4556.0,17525.0,17600.0,17955.0,17055.0,5.14,152.0,113.24,,,,,
2,6515,穎崴,市,06/09,,8610.0,230.0,2.74,384,3253.0,8380.0,8620.0,8640.0,8255.0,4.59,175.0,47.76,,,,,
3,7769,鴻勁,市,06/09,,6945.0,-90.0,-1.28,941,6481.0,7035.0,6920.0,7025.0,6770.0,3.62,86.7,19.92,,,,,
4,2059,川湖,市,06/09,,6795.0,615.0,9.95,2111,14080.0,6180.0,6500.0,6795.0,6285.0,8.25,59.9,20.54,,,,,
5,6223,旺矽,櫃,06/09,,5885.0,370.0,6.71,1400,8100.0,5515.0,5890.0,5890.0,5585.0,5.53,157.0,36.6,,,,,
6,6669,緯穎,市,06/09,,5300.0,25.0,0.47,1369,7268.0,5275.0,5310.0,5380.0,5210.0,3.22,17.8,7.03,,,,,
7,2383,台光電,市,06/09,,5065.0,295.0,6.18,2437,12144.0,4770.0,4965.0,5065.0,4820.0,5.14,110.0,37.86,,,,,
8,2454,聯發科,市,06/09,,4475.0,405.0,9.95,16487,71900.0,4070.0,4180.0,4475.0,4130.0,8.48,71.1,18.3,,,,,
9,3443,創意,市,06/09,,4310.0,55.0,1.29,1777,7697.0,4255.0,4300.0,4430.0,4240.0,4.47,130.0,39.6,,,,,
10,3661,世芯-KY,市,06/09,,4250.0,80.0,1.92,1261,5300.0,4170.0,4185.0,4265.0,4115.0,3.6,62.2,8.03,,,,,
11,3653,健策,市,06/09,,3935.0,115.0,3.01,2263,8940.0,3820.0,3915.0,4060.0,3855.0,5.37,109.0,27.26,,,,,
12,3008,大立光,市,06/09,,3885.0,350.0,9.9,2232,8630.0,3535.0,3800.0,3885.0,3755.0,3.68,24.3,2.75,,,,,
