排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,00708L,期元大S&P黃金正2,市,06/04,,87.55,0.15,0.17,1467,128.0,87.4,86.7,87.95,86.7,1.43,,1.0054,,,,,
602,1504,東元,市,06/04,,87.0,4.0,4.82,176599,15411.0,83.0,83.5,89.6,83.2,7.71,38.3,2.43,,,,,
603,1231,聯華食,市,06/04,,86.9,0.2,0.23,255,22.1,86.7,87.2,87.2,86.1,1.27,19.7,3.43,,,,,
604,4994,傳奇,市,06/04,,86.8,-0.4,-0.46,24,2.05,87.2,88.0,88.5,85.7,3.21,56.4,5.48,,,,,
605,8438,昶昕,市,06/04,,86.8,-0.3,-0.34,211,18.3,87.1,87.1,88.7,85.1,4.13,33.0,3.03,,,,,
606,3709,鑫聯大投控,櫃,06/04,,86.7,0.2,0.23,1590,139.0,86.5,86.7,88.5,86.2,2.66,8.81,2.6,,,,,
607,6188,廣明,櫃,06/04,,86.7,-1.5,-1.7,3397,293.0,88.2,87.9,87.9,84.8,3.51,28.1,1.93,,,,,
608,6208,日揚,櫃,06/04,,86.7,-3.9,-4.3,1031,89.8,90.6,90.6,90.6,85.7,5.41,22.8,2.64,,,,,
609,00661,元大日經225,市,06/04,,86.6,-1.75,-1.98,109,9.47,88.35,86.65,86.9,86.2,0.79,,0.9935,,,,,
610,8446,華研,櫃,06/04,,86.6,1.7,2.0,127,11.0,84.9,85.3,87.8,85.2,3.06,9.89,2.41,,,,,
611,1723,中碳,市,06/04,,86.5,2.4,2.85,1581,136.0,84.1,84.2,86.7,84.2,2.97,34.9,2.49,,,,,
612,6245,立端,櫃,06/04,,86.3,-3.6,-4.0,1647,143.0,89.9,89.7,89.7,85.7,4.45,21.2,2.0,,,,,
613,6205,詮欣,市,06/04,,86.0,-5.2,-5.7,3720,322.0,91.2,90.0,90.6,84.5,6.69,51.8,2.74,,,,,
614,6456,GIS-KY,市,06/04,,86.0,-5.1,-5.6,40084,3548.0,91.1,91.5,95.1,85.1,11.0,,0.95,,,,,
615,2762,世界健身-KY,市,06/04,,85.7,0.2,0.23,118,10.1,85.5,85.5,86.5,84.9,1.87,16.1,3.51,,,,,
616,5469,瀚宇博,市,06/04,,85.6,-1.3,-1.5,2526,217.0,86.9,87.6,87.6,85.1,2.88,14.9,1.1,,,,,
617,2228,劍麟,市,06/04,,85.5,-0.8,-0.93,167,14.3,86.3,86.3,86.3,85.5,0.93,20.0,1.31,,,,,
618,2465,麗臺,市,06/04,,85.2,2.4,2.9,1825,153.0,82.8,83.1,85.5,80.3,6.28,64.5,6.65,,,,,
619,6117,迎廣,市,06/04,,85.1,-3.7,-4.17,1130,96.5,88.8,87.5,87.6,84.1,3.94,18.5,3.34,,,,,
620,6209,今國光,市,06/04,,84.7,4.1,5.09,16434,1385.0,80.6,80.0,87.5,79.8,9.55,49.5,4.33,,,,,
621,5306,桂盟,市,06/04,,84.5,-0.3,-0.35,91,7.66,84.8,84.5,84.8,84.0,0.94,13.3,1.15,,,,,
622,6425,易發,櫃,06/04,,84.2,-2.5,-2.88,1344,116.0,86.7,86.7,88.9,84.2,5.42,,3.44,,,,,
623,00731,復華富時高息低波,市,06/04,,84.1,-0.1,-0.12,922,77.7,84.2,83.65,84.75,83.5,1.48,,0.9967,,,,,
624,3158,嘉實,櫃,06/04,,84.1,0.0,0.0,7,0.59,84.1,83.8,84.1,83.8,0.36,12.6,2.36,,,,,
625,4580,捷流閥業,櫃,06/04,,83.8,0.4,0.48,72,6.02,83.4,83.4,84.0,83.1,1.08,13.8,1.37,,,,,
626,2615,萬海,市,06/04,,83.7,-0.2,-0.24,9334,780.0,83.9,83.9,84.7,82.6,2.5,7.74,0.82,,,,,
627,3028,增你強,市,06/04,,83.7,0.3,0.36,3532,299.0,83.4,83.5,86.0,83.5,3.0,16.4,3.12,,,,,
628,9911,櫻花,市,06/04,,83.7,0.3,0.36,426,35.6,83.4,83.4,84.0,83.4,0.72,13.1,2.95,,,,,
629,3054,立萬利,市,06/04,,83.6,7.6,10.0,599,50.0,76.0,83.6,83.6,83.6,0.0,24.7,5.03,,,,,
630,6486,互動,櫃,06/04,,83.2,0.5,0.6,110,9.07,82.7,82.2,83.2,82.1,1.33,15.7,2.43,,,,,
631,6794,向榮生技,市,06/04,,83.2,0.0,0.0,43,3.56,83.2,84.5,84.5,82.1,2.88,,6.28,,,,,
632,6874,倍力,櫃,06/04,,82.9,-0.3,-0.36,50,4.13,83.2,83.0,84.0,82.9,1.32,20.5,3.5,,,,,
633,6951,青新-創,市,06/04,,82.9,0.9,1.1,50,4.11,82.0,82.4,83.0,82.0,1.22,14.4,3.69,,,,,
634,6499,益安,櫃,06/04,,82.8,0.0,0.0,341,28.3,82.8,83.2,83.9,82.6,1.57,,5.91,,,,,
635,3546,宇峻,櫃,06/04,,82.7,-0.5,-0.6,279,23.1,83.2,82.9,83.1,82.1,1.2,24.3,2.96,,,,,
636,3162,精確,櫃,06/04,,82.6,-0.2,-0.24,1880,154.0,82.8,82.7,84.2,80.9,3.99,90.8,3.1,,,,,
637,3663,鑫科,櫃,06/04,,82.5,-1.4,-1.67,2460,208.0,83.9,83.6,86.5,82.4,4.89,825.0,4.22,,,,,
638,5609,中菲行,櫃,06/04,,82.3,0.1,0.12,224,18.4,82.2,82.2,82.4,81.8,0.73,10.3,1.92,,,,,
639,6642,富致,櫃,06/04,,82.3,-0.9,-1.08,666,54.9,83.2,83.3,83.9,81.7,2.64,33.2,2.99,,,,,
640,4905,台聯電,櫃,06/04,,82.0,-1.9,-2.26,22,1.77,83.9,82.0,82.9,81.7,1.43,19.8,0.83,,,,,
641,6190,萬泰科,櫃,06/04,,82.0,-1.0,-1.2,4743,392.0,83.0,81.8,84.4,81.6,3.37,44.6,4.07,,,,,
642,9941,裕融,市,06/04,,82.0,-0.7,-0.85,8785,734.0,82.7,82.2,85.0,80.7,5.2,11.4,1.32,,,,,
643,6577,勁豐,櫃,06/04,,81.9,0.7,0.86,43,3.55,81.2,81.2,82.2,81.2,1.23,13.9,3.08,,,,,
644,5309,系統電,櫃,06/04,,81.8,2.3,2.89,35904,2959.0,79.5,78.7,84.4,77.8,8.3,356.0,3.6,,,,,
645,6965,中傑-KY,市,06/04,,81.8,0.0,0.0,32,2.62,81.8,83.1,83.1,81.1,2.44,51.1,1.05,,,,,
646,3338,泰碩,市,06/04,,81.5,-4.3,-5.01,3144,261.0,85.8,85.8,85.8,81.5,5.01,55.4,3.47,,,,,
647,5520,力泰,櫃,06/04,,81.4,0.0,0.0,4,0.33,81.4,81.4,81.4,81.4,0.0,8.11,1.76,,,,,
648,6770,力積電,市,06/04,,81.0,-3.6,-4.26,73514,5999.0,84.6,82.9,83.4,80.2,3.78,45.8,3.56,,,,,
649,2374,佳能,市,06/04,,80.9,-0.7,-0.86,10703,864.0,81.6,81.3,83.6,79.1,5.51,27.9,3.05,,,,,
650,3317,尼克森,櫃,06/04,,80.8,-0.7,-0.86,2166,177.0,81.5,81.0,82.6,80.5,2.58,44.2,2.25,,,,,
651,2364,倫飛,市,06/04,,80.6,2.7,3.47,4460,362.0,77.9,83.3,83.6,78.1,7.06,20.7,5.41,,,,,
652,6224,聚鼎,市,06/04,,80.6,-1.5,-1.83,696,56.5,82.1,82.1,82.7,80.6,2.56,91.6,3.14,,,,,
653,3504,揚明光,市,06/04,,80.5,-3.2,-3.82,1877,153.0,83.7,83.0,83.6,79.9,4.42,,3.25,,,,,
654,9910,豐泰,市,06/04,,80.5,-2.0,-2.42,11981,992.0,82.5,81.7,84.8,80.4,5.33,17.5,2.97,,,,,
655,9802,鈺齊-KY,市,06/04,,80.4,0.7,0.88,1119,90.5,79.7,79.7,81.9,79.7,2.76,14.2,1.19,,,,,
656,00690,兆豐藍籌30,市,06/04,,80.2,-1.1,-1.35,362,29.1,81.3,80.8,81.25,79.9,1.66,,1.0011,,,,,
657,2535,達欣工,市,06/04,,80.2,-0.6,-0.74,256,20.6,80.8,81.6,81.6,80.2,1.73,9.62,2.11,,,,,
658,4126,太醫,櫃,06/04,,80.1,0.3,0.38,36,2.87,79.8,79.6,80.2,79.6,0.75,16.4,1.89,,,,,
659,7811,民盛,櫃,06/04,,79.7,0.0,0.0,1,0.08,79.7,79.7,79.7,79.7,0.0,14.7,1.24,,,,,
660,8487,愛爾達-創,市,06/04,,79.4,1.0,1.28,50,3.96,78.4,78.7,79.6,78.4,1.53,14.2,2.85,,,,,
661,6923,中台,市,06/04,,79.3,1.0,1.28,278,22.0,78.3,78.6,79.8,78.5,1.66,25.7,2.67,,,,,
662,1726,永記,市,06/04,,79.2,1.2,1.54,106,8.43,78.0,78.5,79.8,78.5,1.67,13.3,1.18,,,,,
663,3219,倚強科,櫃,06/04,,79.0,-0.8,-1.0,213,17.0,79.8,80.0,80.3,79.0,1.63,38.3,3.91,,,,,
664,6028,公勝保經,櫃,06/04,,79.0,0.0,0.0,56,4.48,79.0,79.7,79.7,79.0,0.89,11.0,2.48,,,,,
665,6405,悅城,市,06/04,,79.0,2.5,3.27,506,39.9,76.5,80.0,80.0,77.5,3.27,,1.85,,,,,
666,5225,東科-KY,市,06/04,,78.9,0.3,0.38,2011,159.0,78.6,78.6,80.9,77.3,4.58,8.55,1.98,,,,,
667,6277,宏正,市,06/04,,78.9,-0.9,-1.13,396,31.1,79.8,79.5,79.5,77.5,2.51,24.3,2.03,,,,,
668,2423,固緯,市,06/04,,78.8,-1.8,-2.23,218,17.3,80.6,79.8,81.5,78.7,3.47,22.1,4.07,,,,,
669,8291,尚茂,櫃,06/04,,78.8,-8.7,-9.94,20,1.55,87.5,78.8,78.8,78.8,0.0,,21.07,,,,,
670,1294,漢田生技,櫃,06/04,,78.7,-0.3,-0.38,31,2.42,79.0,79.1,79.6,78.7,1.14,15.9,2.73,,,,,
671,00657,國泰日經225,市,06/04,,78.6,-1.4,-1.75,26,2.03,80.0,78.5,78.65,78.15,0.62,,0.9966,,,,,
672,8341,日友,市,06/04,,78.6,1.1,1.42,460,36.1,77.5,77.5,78.8,77.5,1.68,16.7,2.0,,,,,
673,8102,傑霖科技,櫃,06/04,,78.5,-0.5,-0.63,92,7.18,79.0,79.0,79.0,76.0,3.8,36.7,4.52,,,,,
674,2637,慧洋-KY,市,06/04,,78.1,1.1,1.43,8395,661.0,77.0,78.2,79.8,77.2,3.38,11.0,1.16,,,,,
675,6464,台數科,市,06/04,,78.0,-0.1,-0.13,20,1.58,78.1,78.0,78.0,77.7,0.38,19.2,1.21,,,,,
676,2356,英業達,市,06/04,,77.8,-7.6,-8.9,138221,11207.0,85.4,84.6,85.8,77.8,9.37,29.5,3.8,,,,,
677,2947,振宇五金,櫃,06/04,,77.8,0.4,0.52,9,0.73,77.4,77.7,77.8,77.7,0.13,26.3,2.1,,,,,
678,6546,正基,櫃,06/04,,77.6,-4.2,-5.13,1477,116.0,81.8,80.7,81.7,77.5,5.13,29.1,2.66,,,,,
679,3628,盈正,櫃,06/04,,77.5,1.8,2.38,2031,158.0,75.7,76.5,80.9,75.5,7.13,18.7,2.22,,,,,
680,3707,漢磊,櫃,06/04,,77.5,-6.8,-8.07,14849,1183.0,84.3,82.6,83.6,77.5,7.24,,4.27,,,,,
681,4974,亞泰,櫃,06/04,,77.5,-1.5,-1.9,350,27.2,79.0,78.5,78.5,77.2,1.65,17.5,1.78,,,,,
682,4915,致伸,市,06/04,,77.1,-0.9,-1.15,3538,274.0,78.0,77.7,78.4,77.0,1.79,14.3,1.67,,,,,
683,1595,川寶,櫃,06/04,,77.0,-1.1,-1.41,998,77.4,78.1,76.9,79.5,76.3,4.1,,1.55,,,,,
684,3209,全科,市,06/04,,77.0,-0.8,-1.03,2195,170.0,77.8,77.3,78.4,76.2,2.83,21.4,3.46,,,,,
685,6576,逸達,櫃,06/04,,76.5,-0.1,-0.13,116,8.86,76.6,76.0,77.0,75.4,2.09,,8.64,,,,,
686,1717,長興,市,06/04,,76.4,-1.7,-2.18,13800,1063.0,78.1,78.0,78.7,76.3,3.07,50.9,3.11,,,,,
687,3605,宏致,市,06/04,,76.3,-1.0,-1.29,1480,114.0,77.3,77.3,78.0,76.3,2.2,21.6,1.57,,,,,
688,7721,微程式,市,06/04,,76.2,-1.3,-1.68,393,29.6,77.5,76.3,76.5,74.2,2.97,127.0,3.34,,,,,
689,3022,威強電,市,06/04,,76.0,-1.1,-1.43,762,57.9,77.1,76.8,76.9,75.6,1.69,21.5,1.17,,,,,
690,3537,堡達,櫃,06/04,,76.0,-3.3,-4.16,3125,242.0,79.3,77.5,80.5,75.4,6.43,29.7,3.16,,,,,
691,3141,晶宏,櫃,06/04,,75.9,0.2,0.26,2007,156.0,75.7,77.8,80.0,75.3,6.21,74.4,2.12,,,,,
692,8162,微矽電子-創,市,06/04,,75.8,-1.1,-1.43,658,50.2,76.9,77.0,78.0,74.5,4.55,53.0,3.75,,,,,
693,4933,友輝,櫃,06/04,,75.6,-2.3,-2.95,680,52.1,77.9,78.5,79.4,75.6,4.88,14.1,1.72,,,,,
694,00910,第一金太空衛星,市,06/04,,75.2,-4.8,-6.0,8795,661.0,80.0,75.85,75.85,74.7,1.44,,1.007,,,,,
695,5371,中光電,櫃,06/04,,75.2,0.1,0.13,6289,474.0,75.1,75.4,76.5,74.1,3.2,127.0,1.11,,,,,
696,6127,九豪,櫃,06/04,,75.2,0.6,0.8,20696,1572.0,74.6,74.6,78.5,74.2,5.76,,6.98,,,,,
697,6625,必應,市,06/04,,74.7,0.8,1.08,322,24.1,73.9,74.6,75.2,74.3,1.22,7.42,2.55,,,,,
698,4105,東洋,櫃,06/04,,74.6,0.1,0.13,1433,107.0,74.5,74.5,75.1,74.1,1.34,11.5,2.82,,,,,
699,6469,大樹,櫃,06/04,,74.6,1.7,2.33,1316,97.3,72.9,72.9,74.6,72.9,2.33,19.9,3.14,,,,,
700,00646,元大S&P500,市,06/04,,74.45,-0.75,-1.0,2502,187.0,75.2,74.65,74.7,74.4,0.4,,0.9973,,,,,
701,5522,遠雄,市,06/04,,74.4,-1.8,-2.36,1527,115.0,76.2,75.8,76.4,74.3,2.76,7.88,1.22,,,,,
702,2348,海悅,市,06/04,,74.3,-0.5,-0.67,1496,114.0,74.8,77.2,79.9,74.3,7.49,16.0,1.61,,,,,
703,6689,伊雲谷,市,06/04,,74.3,1.3,1.78,685,50.4,73.0,72.0,76.3,71.5,6.58,32.7,1.66,,,,,
704,5534,長虹,市,06/04,,74.2,0.6,0.82,2132,158.0,73.6,73.8,74.6,73.5,1.49,14.1,1.04,,,,,
