排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,8464,億豐,327.5,-1.0,-0.3,06/08,87.9,86.4,83.7,91.3,87.6,78.0,71.1,34.0,18.8,7.01,2.21,39.4
2,1590,亞德客-KY,1280.0,-40.0,-3.03,06/08,78.5,81.6,81.6,81.2,79.7,76.7,75.5,71.7,73.4,72.2,54.3,71.8
3,00681R,元大美債20反1,21.2,0.13,0.62,06/08,0.0,70.8,80.8,78.4,51.1,44.2,17.9,10.0,6.16,2.91,,10.5
4,1102,亞泥,33.75,-0.65,-1.89,06/08,88.0,84.9,76.4,72.8,86.2,84.4,74.8,71.3,65.2,56.1,49.2,70.6
5,2207,和泰車,473.0,-22.0,-4.44,06/08,91.4,79.3,73.7,70.3,74.1,73.1,70.6,71.2,69.9,69.6,61.2,69.8
6,2347,聯強,85.3,-3.0,-3.4,06/08,63.2,70.1,72.3,71.9,70.1,66.3,53.2,47.9,57.0,53.6,49.2,49.2
7,2542,興富發,41.9,-1.1,-2.56,06/08,69.2,70.8,70.2,65.9,60.9,47.4,42.3,40.7,45.4,39.5,38.1,41.9
8,2330,台積電,2295.0,-70.0,-2.96,06/08,62.0,67.8,70.1,68.0,67.9,66.9,63.0,61.8,56.7,57.2,60.0,63.0
9,2379,瑞昱,596.0,-47.0,-7.31,06/08,68.4,69.6,70.1,65.1,64.3,59.5,55.2,53.6,56.4,53.9,47.7,55.4
10,5434,崇越,437.5,-21.0,-4.58,06/08,68.4,68.9,69.3,66.3,62.9,54.1,42.2,40.9,40.6,38.3,28.8,40.0
11,1476,儒鴻,337.5,-18.0,-5.06,06/08,72.1,68.4,69.2,62.1,49.7,53.2,63.1,67.7,65.5,62.6,48.2,66.8
12,1101,台泥,23.85,-0.55,-2.25,06/08,73.4,68.4,68.4,56.6,54.8,58.2,55.0,47.6,45.8,47.8,45.5,48.1
13,2633,台灣高鐵,25.1,-0.4,-1.57,06/08,75.0,65.4,67.1,65.0,89.9,87.8,79.9,76.4,69.5,57.3,,77.0
14,4938,和碩,92.1,-4.8,-4.95,06/08,66.5,66.1,66.7,58.2,53.8,57.6,50.7,47.9,51.0,49.9,48.9,48.4
15,2360,致茂,2450.0,-115.0,-4.48,06/08,77.9,72.6,66.6,58.5,67.4,61.9,58.4,58.0,61.2,63.1,54.6,57.4
16,1402,遠東新,26.75,-0.8,-2.9,06/08,74.8,68.2,65.7,49.4,60.7,57.8,60.3,56.8,57.8,54.2,47.2,57.1
17,6670,復盛應用,270.0,-6.0,-2.17,06/08,57.8,61.4,65.2,55.1,53.0,51.3,48.0,42.4,51.7,46.3,,46.2
18,4904,遠傳,101.0,-0.5,-0.49,06/08,62.0,64.0,65.2,60.4,71.2,69.9,64.0,62.1,54.0,55.1,56.1,61.9
19,2891,中信金,65.4,-1.2,-1.8,06/08,63.0,63.9,64.2,63.9,67.8,58.4,59.6,55.2,52.7,50.4,48.7,59.0
20,2412,中華電,138.5,-2.5,-1.77,06/08,72.8,72.7,64.2,61.6,64.1,55.0,49.2,47.6,45.3,41.7,40.2,47.5
21,2886,兆豐金,41.2,-0.75,-1.79,06/08,74.6,71.6,63.5,65.4,68.6,66.8,56.3,55.6,51.4,50.6,48.4,54.3
22,5274,信驊,17525.0,20.0,0.11,06/08,67.3,66.5,63.2,64.6,57.0,53.6,58.9,58.0,54.2,49.1,39.5,58.7
23,2105,正新,33.5,-0.6,-1.76,06/08,69.4,63.2,62.4,60.2,58.6,56.1,53.0,54.2,55.2,52.8,46.9,53.8
