排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00403A,主動統一升級50,10.59,-0.2,-1.85,406992,06/04,2333,-9564,-9774,-20748,-49292,,,,,
2,00981A,主動統一台股增長,31.36,-0.45,-1.41,192386,06/04,-151,-6546,-15003,-17700,-29516,-115154.0,102032.0,78293.0,156624.0,61621.0
3,00992A,主動群益科技創新,18.2,-0.32,-1.73,55096,06/04,58,-5193,-4840,-8192,-22240,-24989.0,26983.0,,,25283.0
4,2892,第一金,29.55,0.55,1.9,89347,06/04,-1386,-2796,-3216,-6705,-3444,-6706.0,3833.0,7244.0,8246.0,3273.0
5,00673R,期元大S&P原油反1,12.04,-0.08,-0.66,15377,06/04,533,2625,2167,-5919,-17678,-7231.0,62152.0,95668.0,75699.0,93923.0
6,1326,台化,55.2,-1.3,-2.3,59996,06/04,-2393,-3629,-4724,-5904,-4780,-2613.0,-7275.0,-11608.0,-9806.0,-8960.0
7,00953B,群益優選非投等債,9.53,-0.01,-0.1,31561,06/04,-3217,-3231,-4049,-5880,2651,-4386.0,-12279.0,23966.0,54464.0,29648.0
8,2408,南亞科,395.0,-6.5,-1.62,115750,06/04,-1616,-2174,-2318,-5864,-6715,-6779.0,-13205.0,-44261.0,65730.0,-50854.0
9,6182,合晶,90.9,-6.0,-6.19,4612,06/04,-516,-1237,-3524,-5812,6770,24709.0,40431.0,42272.0,47389.0,42279.0
10,00680L,元大美債20正2,6.86,-0.03,-0.44,15816,06/04,-1908,-2008,-2894,-4528,-10525,-15517.0,-48387.0,-167568.0,-242085.0,-156538.0
11,6116,彩晶,20.45,-2.25,-9.91,43647,06/04,-9576,-3314,-15805,-4270,-7569,-2259.0,-3703.0,3718.0,812.0,5078.0
12,3481,群創,55.8,-3.6,-6.06,170430,06/04,-8074,-7265,-4560,-4137,-1814,67704.0,100982.0,273144.0,257549.0,216140.0
13,00400A,主動國泰動能高息,14.86,-0.16,-1.07,44723,06/04,-453,-1614,-2508,-3951,-3139,-3538.0,,,,
14,1301,台塑,50.8,-1.2,-2.31,50546,06/04,-2165,-4141,-4259,-3653,-2245,1044.0,-1273.0,-9529.0,-6647.0,-8480.0
15,00664R,國泰臺灣加權反1,1.63,0.01,0.62,16801,06/04,216,531,852,-3572,-8523,-8296.0,-2208.0,-7842.0,9915.0,35.0
16,4906,正文,48.9,-2.9,-5.6,25421,06/04,12,789,150,-3460,5839,7649.0,22105.0,22360.0,24257.0,22204.0
17,00665L,富邦恒生國企正2,9.47,-0.17,-1.76,10693,06/04,1034,2717,-3051,-3408,721,6377.0,-4765.0,7933.0,-22556.0,-4758.0
18,2371,大同,32.05,0.4,1.26,82195,06/04,-46,1151,-765,-2926,-6084,-15044.0,-9229.0,-17385.0,-21236.0,-19781.0
19,2884,玉山金,33.45,0.45,1.36,71753,06/04,-231,891,400,-2889,-1947,1726.0,6294.0,1593.0,5221.0,471.0
20,00637L,元大滬深300正2,22.1,-0.86,-3.75,30933,06/04,2908,-361,-1925,-2887,-8175,-12920.0,-48244.0,-41887.0,-156159.0,-35427.0
21,00753L,中信中國50正2,9.82,-0.27,-2.68,13845,06/04,1124,2267,-1278,-2557,1906,6180.0,4604.0,13775.0,-7954.0,8527.0
