代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.76,-0.07,-0.24,26W24,06/09,56,638158,43.1,94.5,0,0,0.0,0.0,1,74,1.22,0.01,22,286560,44.6,42.4
00717,富邦美國特別股,14.93,-0.01,-0.07,26W24,06/09,50,24029,59.7,18.3,0,0,0.0,0.0,-1,-10,-5.6,-0.01,15,13623,77.2,10.4
00857B,永豐20年美公債,23.07,-0.06,-0.26,26W24,06/09,31,166139,43.0,28.3,0,0,0.0,0.0,4,7642,17.4,1.3,31,171651,44.4,29.3
00931B,統一美債20年,13.34,-0.04,-0.3,26W24,06/09,21,289278,53.6,13.1,0,0,0.0,0.0,4,11034,11.5,0.5,21,334542,62.0,15.2
006205,富邦上証,39.6,0.18,0.46,26W24,06/09,18,6527,11.6,6.56,0,0,0.0,0.0,-1,-875,-45.1,-0.88,-1,-50,-2.56,-0.05
00710B,復華彭博非投等債,18.93,-0.04,-0.21,26W24,06/09,16,2536,15.4,1.38,0,0,0.0,0.0,-1,-43,-7.22,-0.02,23,23439,53.9,12.8
00746B,富邦A級公司債,35.3,-0.09,-0.25,26W24,06/09,16,37331,51.0,1.49,0,0,0.0,0.0,-16,-36369,-49.6,-1.45,1,71,3.96,0.0
009817,國泰日本不動產,8.63,0.03,0.35,26W24,06/09,13,42448,18.7,15.9,0,0,0.0,0.0,-1,-719,-14.2,-0.27,11,46052,27.6,17.3
00982B,FT投資級債20+,9.81,-0.04,-0.41,26W24,06/09,13,2311,36.4,7.73,0,0,0.0,0.0,1,0,0.07,0.0,1,621,91.8,2.08
00984B,大華優利美A債15,16.28,-0.02,-0.12,26W24,06/09,13,92069,43.6,54.3,0,0,0.0,0.0,2,292,2.28,0.17,6,37312,54.4,22.0
