排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,9105,泰金寶-DR,11.55,1.05,10.0,120670,06/03,2477,25454,27334,29338,32628,32537.0,32569.0,32574.0,32455.0,32501.0
2,2887,台新新光金,28.3,2.2,8.43,303603,06/03,-8024,8652,8727,8705,8743,9709.0,9378.0,8482.0,-27438.0,439.0
3,6116,彩晶,22.7,2.05,9.93,108791,06/03,2452,2534,3072,6558,12587,13246.0,12763.0,13202.0,13215.0,13077.0
4,2409,友達,28.75,2.6,9.94,706729,06/03,3465,6233,6258,5328,4442,-3279.0,1904.0,15944.0,15654.0,15080.0
5,6770,力積電,84.6,-1.3,-1.51,64659,06/03,-445,-2318,-3556,2164,3306,3655.0,857.0,-8192.0,5211.0,-11118.0
6,009819,中信數據及電力,11.55,0.5,4.52,48912,06/03,1623,1625,1625,1625,1625,1625.0,,,,
7,00637L,元大滬深300正2,22.96,0.4,1.77,34118,06/03,733,1226,875,1268,951,-113.0,4878.0,-844.0,9719.0,-1658.0
8,3717,聯嘉投控,23.35,0.95,4.24,3679,06/03,73,273,273,1262,362,1140.0,933.0,1254.0,,1256.0
9,2324,仁寶,47.05,2.7,6.09,400805,06/03,-37,253,608,1050,1399,1527.0,1268.0,1057.0,1226.0,1131.0
10,2323,中環,12.75,1.15,9.91,72297,06/03,881,926,928,925,943,959.0,835.0,881.0,780.0,778.0
11,1314,中石化,8.08,0.55,7.3,180153,06/03,892,913,912,918,912,907.0,828.0,637.0,764.0,764.0
12,6127,九豪,74.6,-6.8,-8.35,31349,06/03,-263,-714,227,846,776,1114.0,960.0,1072.0,1132.0,955.0
13,1303,南亞,113.0,0.5,0.44,77821,06/03,-30,-235,377,830,1141,754.0,-300.0,-7377.0,2792.0,-2031.0
14,2356,英業達,85.4,4.8,5.96,198107,06/03,312,336,510,823,1165,1253.0,996.0,-751.0,213.0,950.0
15,2486,一詮,278.5,25.0,9.86,11998,06/03,380,301,333,820,1050,233.0,250.0,-134.0,-12.0,81.0
16,6548,長科*,89.2,8.1,9.99,27118,06/03,489,609,662,802,841,839.0,839.0,803.0,834.0,802.0
17,3016,嘉晶,115.5,-3.0,-2.53,9014,06/03,409,542,533,614,719,416.0,778.0,273.0,873.0,529.0
18,1409,新纖,30.3,2.75,9.98,10278,06/03,369,348,371,590,617,612.0,527.0,505.0,587.0,518.0
19,2603,長榮,237.0,6.0,2.6,38862,06/03,524,544,547,557,547,562.0,414.0,103.0,-1284.0,223.0
20,009816,凱基台灣TOP50,15.74,0.31,2.01,125104,06/03,535,526,560,542,770,603.0,925.0,,,
21,4967,十銓,299.0,-5.5,-1.81,17780,06/03,25,446,550,527,164,-232.0,399.0,64.0,815.0,-1180.0
22,8473,山林水,53.4,-2.6,-4.64,5761,06/03,70,193,311,516,537,553.0,553.0,549.0,557.0,555.0
23,2382,廣達,417.0,16.5,4.12,111020,06/03,76,200,419,497,483,307.0,785.0,643.0,-992.0,840.0
24,2408,南亞科,401.5,-18.0,-4.29,151116,06/03,-1013,-504,173,480,696,-20.0,-4884.0,-14695.0,-15131.0,-14661.0
25,00403A,主動統一升級50,10.79,0.09,0.84,603168,06/03,348,444,126,445,617,,,,,
26,2641,正德,19.95,0.25,1.27,8695,06/03,124,424,434,433,433,426.0,-991.0,-1800.0,247.0,-1444.0
27,3231,緯創,194.0,3.0,1.57,175481,06/03,35,278,396,426,482,361.0,184.0,-848.0,490.0,-849.0
28,2337,旺宏,162.0,-13.5,-7.69,58192,06/03,-326,179,145,375,260,-1418.0,-5419.0,-3624.0,-1567.0,-4906.0
29,1301,台塑,52.0,1.1,2.16,49982,06/03,-224,107,236,364,325,151.0,-906.0,-870.0,429.0,-96.0
30,5464,霖宏,69.9,-6.4,-8.39,2018,06/03,-27,-22,30,350,532,1568.0,1570.0,1570.0,1568.0,1568.0
31,1312,國喬,14.55,1.3,9.81,18059,06/03,19,47,23,318,317,303.0,94.0,123.0,234.0,134.0
32,00991A,主動復華未來50,19.99,0.18,0.91,78823,06/03,8,66,283,312,322,341.0,528.0,,,573.0
33,1718,中纖,8.8,0.8,10.0,18134,06/03,33,263,306,306,314,314.0,280.0,276.0,314.0,283.0
34,1504,東元,83.0,7.5,9.93,95894,06/03,127,113,283,292,328,234.0,22.0,-714.0,261.0,-185.0
35,3260,威剛,462.0,-7.5,-1.6,36794,06/03,-78,219,271,283,390,-1268.0,-65.0,-249.0,422.0,-2200.0
36,5392,能率,45.9,-1.2,-2.55,5156,06/03,-34,95,166,261,248,208.0,228.0,75.0,254.0,74.0
37,2344,華邦電,177.5,-7.0,-3.79,332157,06/03,-1641,369,-159,260,2966,2750.0,-5839.0,-13531.0,3074.0,-24417.0
38,8105,凌巨,20.6,-0.6,-2.83,40099,06/03,1,183,223,247,275,352.0,184.0,186.0,267.0,187.0
39,1710,東聯,16.0,1.45,9.97,34746,06/03,208,227,220,244,248,229.0,245.0,189.0,255.0,193.0
40,2362,藍天,50.4,-1.5,-2.89,10069,06/03,142,245,245,244,244,242.0,237.0,235.0,197.0,233.0
41,6120,達運,16.1,0.65,4.21,12546,06/03,-1,20,78,236,328,331.0,293.0,304.0,312.0,261.0
42,6451,訊芯-KY,724.0,65.0,9.86,3420,06/03,83,164,215,233,212,450.0,415.0,425.0,414.0,433.0
