排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6614,資拓宏宇,39.95,-0.2,-0.5,06/23,23.5,500.0,500.0,600.0,4100.0,,,,,
2,00882,中信中國高股息,15.16,-0.39,-2.51,06/23,4.58,6.22,119.0,345.0,49.4,27.4,43.5,20.2,-48.1,18.6
3,4904,遠傳,107.0,-1.0,-0.93,06/23,23.7,50.7,105.0,142.0,186.0,243.0,403.0,204.0,-50.1,323.0
4,3443,創意,4725.0,-30.0,-0.63,06/23,-7.84,-6.28,38.8,140.0,193.0,136.0,155.0,185.0,-30.3,114.0
5,00942B,台新美A公司債20+,14.39,-0.07,-0.48,06/23,43.9,101.0,127.0,127.0,86.5,21.7,189.0,137.0,14.2,185.0
6,7788,松川精密,278.5,-3.0,-1.07,06/23,4.91,21.3,51.3,119.0,180.0,362.0,,,,
7,7610,聯友金屬-創,2415.0,-90.0,-3.59,06/23,0.84,12.1,118.0,118.0,145.0,179.0,,,,
8,00998A,主動復華金融股息,16.9,0.01,0.06,06/23,0.0,0.0,0.0,104.0,436.0,11888.0,,,,
9,6936,永鴻生技,32.6,-0.4,-1.21,06/23,20.0,20.0,100.0,100.0,-86.0,-91.2,-84.2,-53.8,,-57.1
10,7757,金色三麥,98.1,-1.5,-1.51,06/23,14.3,33.3,50.0,100.0,243.0,2300.0,,,,
11,6525,捷敏-KY,170.5,15.5,10.0,06/23,10.7,29.7,28.8,99.7,231.0,279.0,339.0,344.0,354.0,344.0
12,5210,寶碩,29.8,0.0,0.0,06/23,0.0,0.0,0.0,90.6,165.0,,,,,
13,3652,精聯,40.75,-1.95,-4.57,06/23,19.9,47.3,69.9,88.8,135.0,125.0,217.0,223.0,14.1,220.0
14,3556,禾瑞亞,74.4,-1.4,-1.85,06/23,13.3,50.1,113.0,87.8,72.4,133.0,437.0,1436.0,352.0,1436.0
15,4924,欣厚-KY,13.5,1.0,8.0,06/23,0.0,0.0,27.3,75.0,1300.0,,,,,
16,2890,永豐金,39.8,0.0,0.0,06/23,-9.08,36.6,32.0,68.2,39.5,1.99,-15.3,-15.8,-84.8,-17.9
17,00999A,主動野村臺灣高息,11.2,-0.23,-2.01,06/23,5.58,5.58,5.58,68.2,28.4,36.0,,,,
18,4760,勤凱,349.5,-32.5,-8.51,06/23,10.1,26.3,42.0,66.8,84.5,101.0,188.0,-1.76,250.0,-12.0
19,6290,良維,306.0,-12.0,-3.77,06/23,11.1,30.5,46.6,66.1,73.5,21.3,88.4,53.5,218.0,59.2
20,3090,日電貿,302.5,-33.0,-9.84,06/23,-0.66,1.48,9.66,65.7,66.7,9.07,10.5,-1.09,263.0,-17.7
21,2464,盟立,172.0,-1.0,-0.58,06/23,4.38,17.6,23.7,62.8,32.1,8.29,-2.03,-44.9,1.34,-43.8
22,6208,日揚,100.5,-5.5,-5.19,06/23,55.9,55.3,55.6,61.0,53.9,95.3,674.0,650.0,481.0,646.0
23,4749,新應材,917.0,-49.0,-5.07,06/23,15.4,38.4,46.9,59.8,105.0,89.1,68.7,55.0,816.0,60.2
24,6834,天二科技,111.5,0.0,0.0,06/23,11.6,16.0,17.6,59.5,62.2,49.6,19.8,-4.66,73.6,-3.9
25,7791,皇家可口,61.9,-0.3,-0.48,06/23,9.76,46.7,51.7,58.8,165.0,419.0,,,,
26,2886,兆豐金,45.2,0.45,1.01,06/23,1.78,16.1,41.4,57.2,21.6,17.2,30.9,182.0,-48.3,186.0
27,3491,昇達科,1355.0,-115.0,-7.82,06/23,6.11,22.4,27.5,56.2,162.0,101.0,130.0,56.2,76.4,81.3
28,6026,福邦證,16.95,-0.2,-1.17,06/23,3.38,13.3,21.6,55.0,32.5,2.91,63.5,129.0,22.4,129.0
29,00888,永豐台灣ESG,38.28,-0.46,-1.19,06/23,0.0,53.7,53.7,53.6,86.5,81.3,701.0,854.0,165.0,854.0
30,4976,佳凌,39.15,-1.8,-4.4,06/23,2.03,11.3,37.2,53.1,94.7,72.5,29.8,54.6,104.0,59.3
31,8464,億豐,343.5,-2.5,-0.72,06/23,11.4,36.4,42.1,52.6,49.6,15.1,-53.0,-77.9,433.0,-78.8
32,2527,宏璟,39.7,0.45,1.15,06/23,3.62,8.22,9.94,52.3,53.6,45.1,8.13,36.2,-6.73,39.4
33,1568,倉佑,44.85,1.55,3.58,06/23,11.5,29.4,52.1,52.1,52.1,67.6,73.5,126.0,30.3,126.0
34,1590,亞德客-KY,1375.0,-20.0,-1.43,06/23,-2.77,1.28,29.8,50.8,91.9,15.9,32.5,-23.1,-39.4,-28.1
35,6913,鴻呈,123.0,-2.5,-1.99,06/23,11.1,11.1,14.9,50.1,16.7,-42.4,-26.4,-53.3,14.8,-52.6
36,8472,夠麻吉,83.9,0.0,0.0,06/23,0.0,0.0,0.0,50.0,200.0,200.0,,,,
37,6831,邁科,830.0,13.0,1.59,06/23,1.92,48.0,59.6,48.9,132.0,194.0,,,,
38,6725,矽科宏晟,341.0,-5.0,-1.45,06/23,-5.08,-3.61,-2.6,46.1,46.1,103.0,105.0,,,
39,2472,立隆電,363.0,-30.5,-7.75,06/23,2.78,7.88,4.69,45.8,22.9,25.8,144.0,40.1,293.0,58.0
40,1776,展宇,19.2,0.0,0.0,06/23,13.7,17.7,31.7,44.6,44.6,26.7,75.0,70.5,17.7,68.4
41,6708,天擎,40.35,-0.2,-0.49,06/23,8.33,18.2,30.0,44.4,550.0,,,,,
42,2855,統一證,50.6,0.7,1.4,06/23,6.4,21.6,26.4,43.8,255.0,355.0,770.0,568.0,142.0,596.0
43,4973,廣穎,183.0,-8.5,-4.44,06/23,9.95,19.4,34.9,43.4,33.5,4.06,134.0,-38.2,6.57,-37.4
44,5243,乙盛-KY,103.0,-6.5,-5.94,06/23,13.8,26.7,34.1,42.7,27.6,18.0,75.5,100.0,129.0,85.5
45,4915,致伸,75.2,-1.1,-1.44,06/23,5.99,13.3,21.2,39.7,46.7,48.7,249.0,505.0,231.0,393.0
46,00779B,凱基美債25+,28.21,-0.12,-0.42,06/23,0.0,0.0,0.0,38.0,0.0,0.0,-25.4,-25.4,-74.1,-25.4
47,3312,弘憶股,63.2,-4.2,-6.23,06/23,0.41,4.76,41.4,38.0,5.85,-6.45,-29.2,0.45,-9.59,2.63
48,6016,康和證,29.15,-0.6,-2.02,06/23,11.1,17.5,35.8,37.6,60.4,75.9,33.5,220.0,14.7,220.0
49,6971,惠民實業,28.2,-0.35,-1.23,06/23,0.0,0.0,37.5,37.5,37.5,100.0,,,,
50,4764,雙鍵,346.5,14.5,4.37,06/23,-4.42,0.47,3.72,37.1,36.4,172.0,51.0,141.0,1697.0,95.9
51,3661,世芯-KY,4375.0,50.0,1.16,06/23,6.03,21.1,31.7,37.0,62.2,73.7,-19.4,93.6,91.1,95.2
52,6907,雅特力-KY,160.0,14.5,9.97,06/23,1.42,13.8,40.8,36.3,74.0,328.0,,,,
53,7715,裕山,35.8,0.95,2.73,06/23,10.8,19.8,19.8,35.7,35.7,8.13,-45.7,-59.3,,-58.6
54,6735,美達科技,96.3,3.3,3.55,06/23,36.6,43.9,38.9,35.6,41.4,238.0,272.0,115.0,541.0,123.0
55,6690,安碁資訊,176.0,-3.5,-1.95,06/23,12.0,25.4,25.4,35.5,64.7,68.0,18.3,-42.1,-55.3,-42.1
56,1218,泰山,17.85,0.05,0.28,06/23,1.7,5.46,14.5,34.2,38.2,31.9,4.08,-46.6,88.3,-46.5
57,8040,九暘,114.0,10.0,9.62,06/23,7.19,4.15,7.93,34.0,38.2,90.8,182.0,200.0,49.5,197.0
58,6670,復盛應用,287.0,-4.0,-1.37,06/23,9.55,19.6,33.5,33.9,30.8,79.4,90.9,-6.74,-6.81,21.9
59,3021,鴻名,29.8,-0.5,-1.65,06/23,9.41,29.8,32.5,32.5,32.5,36.5,40.8,-12.5,-56.7,-12.3
60,6405,悅城,67.8,-0.7,-1.02,06/23,5.76,32.5,31.7,31.5,52.7,89.3,124.0,126.0,55.3,94.5
61,1409,新纖,28.55,0.4,1.42,06/23,25.3,27.6,31.0,31.2,31.5,25.2,58.2,-5.85,-3.51,0.97
62,2375,凱美,200.5,-18.5,-8.45,06/23,9.91,-8.0,-11.6,31.1,18.7,-12.2,-1.65,-49.7,23.3,-50.2
63,9917,中保科,116.0,-0.5,-0.43,06/23,6.44,13.6,18.9,30.7,39.0,28.3,13.5,49.4,64.6,58.8
64,6291,沛亨,543.0,-48.0,-8.12,06/23,10.8,10.2,17.1,30.6,30.6,0.33,98.4,9.63,624.0,2.67
65,1788,杏昌,130.0,-1.0,-0.76,06/23,11.4,16.4,16.4,30.0,41.8,47.2,56.0,56.0,47.2,56.0
66,6615,慧智,37.7,3.4,9.91,06/23,0.0,0.0,18.2,30.0,44.4,44.4,,,,
67,6226,光鼎,13.75,1.25,10.0,06/23,0.0,19.2,24.2,29.7,377.0,,,,,
68,6861,睿生光電,358.0,-20.5,-5.42,06/23,18.8,29.7,43.4,29.7,-16.6,-25.9,63.8,-24.2,389.0,-24.3
69,3665,貿聯-KY,2000.0,10.0,0.5,06/23,1.06,15.8,27.1,29.5,37.8,40.6,37.2,-30.6,61.8,-35.9
70,6683,雍智科技,1765.0,160.0,9.97,06/23,-1.66,2.15,0.85,29.4,-2.66,4.4,2.37,40.5,-19.5,24.0
71,3455,由田,266.5,0.5,0.19,06/23,1.88,6.89,13.5,29.2,27.0,64.7,-3.73,43.2,216.0,38.1
72,6217,中探針,273.0,1.5,0.55,06/23,6.44,7.89,20.1,29.0,95.8,220.0,380.0,23.1,222.0,18.9
73,2537,聯上發,10.8,-0.3,-2.7,06/23,0.5,1.97,8.47,28.9,66.7,65.8,37.6,7.15,-11.1,4.94
74,6419,京晨科,155.0,2.5,1.64,06/23,-1.0,-1.0,-1.0,28.6,17.9,33.8,20.7,136.0,,106.0
75,00857B,永豐20年美公債,23.47,-0.13,-0.55,06/23,0.0,0.0,-1.03,28.4,-7.11,-7.19,117.0,0.91,-84.5,0.91
76,00719B,元大美債1-3,30.96,0.01,0.03,06/23,27.3,27.7,27.7,27.7,27.7,-18.7,-4.67,57.6,44.8,57.6
77,7751,竑騰,1475.0,-15.0,-1.01,06/23,0.0,5.0,10.5,27.3,40.0,250.0,35.5,10.5,,-10.6
78,2332,友訊,18.35,-0.6,-3.17,06/23,14.1,17.9,17.0,27.0,29.7,-14.0,1.09,8.21,-44.8,5.95
79,1303,南亞,154.5,2.0,1.31,06/23,-9.67,-10.2,10.0,27.0,32.3,-67.3,-91.8,-96.4,-97.6,-96.3
80,1459,聯發,11.8,0.1,0.85,06/23,26.2,26.2,26.2,26.2,32.3,-15.0,-17.6,43.9,,43.9
81,6125,廣運,60.8,-1.8,-2.88,06/23,4.64,11.8,21.0,26.1,71.0,-65.5,-62.3,-50.6,-48.1,-60.1
82,8091,翔名,280.5,8.0,2.94,06/23,12.0,17.1,27.8,25.8,36.6,82.6,90.9,78.7,14.5,77.3
83,00945B,凱基美國非投等債,14.44,0.0,0.0,06/23,0.0,0.0,25.6,25.6,25.6,25.6,18.0,47.9,-24.2,47.9
84,7792,安葆,283.0,-2.5,-0.88,06/23,16.7,25.0,25.0,25.0,75.0,84.2,,,,
85,8367,建新國際,40.45,-0.1,-0.25,06/23,8.7,7.76,19.0,25.0,71.2,66.7,27.6,52.4,-60.6,47.1
86,3083,網龍,28.6,-0.6,-2.05,06/23,1.13,2.43,6.38,24.9,61.9,72.8,78.8,87.2,34.5,87.2
87,3062,建漢,25.2,-0.6,-2.33,06/23,7.79,12.2,19.6,24.8,36.3,-16.3,-8.68,-35.4,9.2,-36.6
88,00712,復華富時不動產,8.53,-0.04,-0.47,06/23,-0.2,-0.64,2.26,24.5,12.0,79.3,-47.6,118.0,-44.8,118.0
89,4958,臻鼎-KY,587.0,-35.0,-5.63,06/23,0.34,4.34,17.0,24.5,34.4,5.94,76.9,-16.8,25.9,63.9
90,00984D,主動聯博全球非投,10.09,-0.02,-0.2,06/23,0.0,0.0,24.9,24.3,32.7,22.7,336.0,,,
91,5457,宣德,36.0,-0.8,-2.17,06/23,1.36,1.76,5.36,24.0,36.6,93.7,87.1,63.0,93.2,71.0
92,00631L,元大台灣50正2,40.2,-1.12,-2.71,06/23,-0.87,-0.87,-0.12,24.0,-4.95,10.9,,16668.0,3617.0,20943.0
93,2105,正新,29.3,-0.75,-2.5,06/23,3.99,3.46,6.03,23.6,85.2,214.0,114.0,9.02,54.4,2.04
94,7722,LINEPAY,306.0,-15.0,-4.67,06/23,1.34,3.56,7.39,23.5,72.6,58.8,63.6,109.0,740.0,96.9
95,4939,亞電,60.0,-2.8,-4.46,06/23,1.15,2.12,6.31,23.2,74.8,12.6,47.0,-17.7,363.0,-22.8
96,6214,精誠,130.0,-5.0,-3.7,06/23,4.32,20.3,21.0,23.2,21.2,-24.4,-33.5,-25.7,13.8,-29.3
97,4441,振大環球,195.0,-4.0,-2.01,06/23,4.03,7.64,11.5,23.0,31.4,52.0,5067.0,,,
98,3285,微端,45.65,-5.05,-9.96,06/23,0.0,0.0,0.0,22.1,22.1,22.1,22.1,25.8,-49.4,22.1
99,6570,維田,52.8,-2.1,-3.83,06/23,0.75,1.52,3.88,21.8,42.6,15.5,-51.4,-65.9,-75.9,-61.0
100,2114,鑫永銓,89.3,0.0,0.0,06/23,5.89,3.33,11.0,21.7,62.1,150.0,249.0,491.0,203.0,491.0
101,8111,立碁,55.3,-1.6,-2.81,06/23,5.35,6.08,8.52,21.6,21.8,7.74,14.2,-23.4,41.8,-25.9
102,6123,上奇,42.25,-0.4,-0.94,06/23,6.24,19.3,51.0,21.4,-13.4,-34.7,-34.0,-35.6,7.08,-18.7
103,1762,中化生,37.5,1.7,4.75,06/23,5.91,6.04,7.43,21.1,56.9,59.4,218.0,283.0,31.0,283.0
104,8255,朋程,199.5,-15.0,-6.99,06/23,7.71,7.78,3.73,21.0,8.58,24.5,1.0,-14.9,107.0,-14.4
105,3484,崧騰,52.0,-0.9,-1.7,06/23,4.61,19.9,20.0,20.7,20.0,29.3,39.8,62.7,-3.95,60.6
106,1232,大統益,142.0,0.0,0.0,06/23,4.43,13.9,23.5,20.7,21.8,27.8,59.9,46.5,65.7,49.7
107,3163,波若威,868.0,-2.0,-0.23,06/23,-2.53,-6.62,12.4,20.6,44.1,128.0,227.0,121.0,-14.5,131.0
108,6727,亞泰金屬,450.0,-35.5,-7.31,06/23,14.1,20.4,20.4,20.4,31.3,45.8,119.0,289.0,0.0,285.0
109,7730,暉盛-創,185.5,-2.0,-1.07,06/23,0.0,0.0,20.0,20.0,20.0,20.0,,,,
110,6168,宏齊,34.2,3.1,9.97,06/23,-2.14,-2.49,-1.07,19.7,26.9,4.85,8.33,43.0,158.0,46.0
111,3010,華立,126.5,0.5,0.4,06/23,2.08,3.86,11.4,19.7,41.7,45.4,94.7,129.0,-16.7,94.8
112,6451,訊芯-KY,596.0,-21.0,-3.4,06/23,1.09,1.62,2.54,19.7,4.72,-8.31,-7.53,-28.8,32.2,-29.4
113,4933,友輝,67.5,-0.9,-1.32,06/23,2.01,-0.69,0.7,19.3,53.2,-19.8,19.6,-24.1,32.3,-24.3
114,7744,崴寶,454.0,-22.0,-4.62,06/23,14.3,16.7,21.7,19.1,100.0,60.0,30.2,,,
115,7717,萊德光電-KY,497.5,-46.5,-8.55,06/23,0.0,4.6,8.33,19.0,25.5,109.0,1113.0,,,
116,3376,新日興,202.5,-6.5,-3.11,06/23,-2.31,-3.17,-1.13,18.8,17.8,-10.0,12.3,77.7,74.3,73.8
117,5522,遠雄,72.4,-1.4,-1.9,06/23,-0.08,5.18,9.84,18.8,1.08,-11.0,44.6,-52.0,-52.4,-18.5
118,6240,松崗,17.75,-0.3,-1.66,06/23,18.8,18.8,18.8,18.8,18.8,18.8,-47.2,-47.2,-32.1,-47.2
119,2880,華南金,37.55,-0.05,-0.13,06/23,7.84,14.9,21.5,18.7,32.9,223.0,665.0,786.0,776.0,488.0
120,1210,大成,54.6,-0.1,-0.18,06/23,2.78,4.16,7.23,18.7,61.9,157.0,232.0,106.0,261.0,128.0
121,4967,十銓,272.0,-12.5,-4.39,06/23,4.7,6.2,7.85,18.6,5.53,12.9,60.7,110.0,40.5,101.0
122,6180,橘子,50.3,-1.1,-2.14,06/23,3.47,7.26,11.2,18.5,32.9,56.7,34.4,-4.58,5.55,-6.4
123,6435,大中,362.0,13.0,3.72,06/23,12.7,12.7,12.7,18.4,16.7,23.4,106.0,59.3,96.8,38.0
124,6799,來頡,105.0,-4.5,-4.11,06/23,2.04,5.93,9.17,18.2,-10.1,12.4,7.99,-15.3,-61.9,-14.8
125,2305,全友,37.1,0.1,0.27,06/23,1.47,4.09,4.38,18.2,13.2,-3.93,37.1,58.3,101.0,58.1
126,1597,直得,154.0,-3.5,-2.22,06/23,-0.76,-0.65,9.68,18.2,2.0,105.0,12.8,-31.0,-46.7,-31.1
127,6658,聯策,187.5,3.0,1.63,06/23,0.0,4.47,12.0,18.1,27.7,-33.7,-48.0,-40.2,-31.2,-54.9
128,6285,啟碁,254.0,-14.0,-5.22,06/23,8.88,-1.88,-6.64,17.9,66.6,23.7,-47.2,-18.2,-23.8,-32.0
129,5508,永信建,55.1,-1.2,-2.13,06/23,2.76,7.5,14.9,17.9,35.7,58.0,82.4,-35.4,42.2,-4.61
130,6666,羅麗芬-KY,43.3,0.05,0.12,06/23,4.17,4.17,4.17,17.6,58.7,78.6,96.1,56.2,58.7,56.2
131,4155,訊映,14.95,-0.05,-0.33,06/23,1.24,3.7,7.29,17.4,74.5,110.0,150.0,142.0,71.1,142.0
132,1514,亞力,127.0,0.0,0.0,06/23,2.43,4.74,4.97,17.4,70.8,75.5,118.0,17.3,9.41,36.6
133,3236,千如,61.0,-5.4,-8.13,06/23,-1.78,11.3,11.5,17.3,14.3,-15.2,-3.58,-13.3,330.0,-23.0
134,4768,晶呈科技,374.0,-6.5,-1.71,06/23,5.69,7.33,12.0,17.3,29.3,99.7,190.0,177.0,165.0,203.0
135,3609,三一東林,26.35,-1.25,-4.53,06/23,4.05,6.94,11.2,17.1,26.2,75.0,110.0,927.0,,670.0
136,5864,致和證,49.85,-0.65,-1.29,06/23,-0.77,4.66,5.95,17.0,28.5,1.25,-15.1,95.4,-14.9,93.8
