排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2915,潤泰全,51.6,-0.4,-0.77,2084,06/30,-270,-327,-259,-14349,-406,-2491.0,496.0,-2523.0,2214.0,-2513.0
2,00988A,主動統一全球創新,22.28,0.83,3.87,59144,06/30,-6719,-10826,-13560,-13543,3707,11937.0,59335.0,64026.0,,64025.0
3,00665L,富邦恒生國企正2,7.44,-0.28,-3.63,24946,06/30,2625,1563,-7738,-9053,-802,-1477.0,-60.0,235.0,-21986.0,-2397.0
4,00753L,中信中國50正2,8.1,-0.23,-2.76,23032,06/30,143,-2898,-9654,-7368,-2539,-11052.0,-7806.0,1185.0,-7032.0,-590.0
5,00673R,期元大S&P原油反1,15.78,-0.1,-0.63,15230,06/30,-515,-3000,-3877,-7074,-16780,-33849.0,26441.0,61547.0,19243.0,61582.0
6,00403A,主動統一升級50,11.02,0.4,3.77,318181,06/30,3395,1924,5122,-7020,-9267,-60735.0,,,,
7,1714,和桐,19.65,0.75,3.97,9238,06/30,83,-1143,-1995,-6304,-16779,6748.0,5011.0,7261.0,6894.0,7439.0
8,00632R,元大台灣50反1,9.94,-0.37,-3.59,261259,06/30,-11915,6092,2623,-5690,7021,-5850.0,25907.0,62830.0,76848.0,60163.0
9,00680L,元大美債20正2,7.22,0.02,0.28,13036,06/30,-688,878,-901,-5293,-8994,-16280.0,-38510.0,-170493.0,-236095.0,-169311.0
10,2489,瑞軒,43.3,0.95,2.24,8871,06/30,246,-550,-5233,-5041,-1123,-5463.0,-1860.0,39670.0,36321.0,40075.0
11,3707,漢磊,86.9,7.9,10.0,16407,06/30,844,1348,595,-4515,1568,-837.0,3060.0,5425.0,8999.0,5619.0
12,8028,昇陽半導體,317.0,28.5,9.88,11599,06/30,916,-155,-1413,-3421,-4567,-6371.0,-6284.0,-2839.0,94.0,-3000.0
13,1802,台玻,74.8,6.8,10.0,137333,06/30,-380,-1685,-2072,-3356,-5034,-11125.0,-2837.0,-7644.0,34308.0,-6457.0
14,4927,泰鼎-KY,48.2,3.85,8.68,5691,06/30,-490,-2294,-3317,-3197,-2391,-1770.0,2290.0,2284.0,21055.0,488.0
15,6239,力成,337.5,26.5,8.52,24292,06/30,238,-709,-3205,-3175,-4140,5039.0,19581.0,19345.0,24934.0,19639.0
16,6147,頎邦,211.5,0.5,0.24,30205,06/30,1371,21,-4804,-3088,2761,1298.0,28290.0,45677.0,46703.0,45606.0
